0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0413447134	0.944015312	1.22528157	1.3125925	0.940513622	0.673907458	0.482875794	0.345995626	0.247916699	0.177640077	0.127284677	0.0912034567	0.0653501324	0.046825416	0.0335518767	0.0240409702	0.0172261079	0.0123430456	0.00884417867	0.00633713093	0.00454075273	0.00325359151	0.00233130019	0.00167044958	0.00119692943	0.00085763741	0.000614524057	0.000440325728	0.000315507171	0.000226070767	0.000161986783	0.000116068602	8.31667874e-005	5.95916071e-005	4.26992524e-005	3.05953513e-005	2.19225271e-005	1.57081771e-005	1.12554007e-005	8.06484703e-006	5.77871541e-006	4.14063053e-006	2.96689142e-006	2.1258706e-006	1.52325284e-006	1.09145836e-006	7.82064087e-007	5.60373405e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625213154	1.34133141	2.31234576	3.58646207	5.13915612	6.01925755	6.48786364	6.27891146	5.5404504	4.47417735	3.6465914	3.52854102	3.31694798	2.96572807	2.61800607	2.39505264	2.21575286	2.13069205	1.99544968	1.42980217	1.0980218	0.786767001	0.563743191	0.403939647	0.289435405	0.20738953	0.148601092	0.106477335	0.0762943444	0.0546672866	0.0391708225	0.0280671208	0.0201109708	0.0144101403	0.0103253167	0.00739841271	0.00530119436	0.00379847174	0.00272172393	0.00195020042	0.00139737966	0.00100126628	0.00071743864	0.000514067249	0.000368345279	0.000263930926	0.000189114772	0.000135506656	9.70947615e-005	6.95714367e-005	4.98501127e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.560307706	1.58679512	2.87124396	4.36817096	5.82231097	7.31100468	8.90899687	10.5414746	11.5561745	12.0908697	11.957756	11.2927247	10.3445513	9.55800742	9.3351696	9.1648701	8.84630581	8.58062202	8.47157642	8.3877229	8.38456651	8.23959921	7.14880246	6.31452067	5.19287344	3.72085641	2.66611012	1.91035138	1.36882658	0.980807101	0.702778998	0.503563156	0.360818768	0.258537945	0.185250533	0.132737807	0.0951107947	0.0681498624	0.0488315102	0.034989306	0.0250709333	0.0179641087	0.0128718463	0.00922308093	0.00660862626	0.00473528764	0.00339298186	0.00243117774	0.00174201497	0.00124820827	0.000894380307	0.000640851494	0.000459190161	0.000329024128
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.962449152	2.93699949	5.04450092	7.03723107	8.95462804	10.7628254	12.4882945	14.2126091	15.834795	16.8834251	17.4231002	17.3137463	16.6785913	15.7964591	15.0391237	14.7518385	14.6024905	14.3148285	14.1104392	14.0814334	14.0733501	14.1397639	14.0198625	13.0345699	11.7883228	10.2197398	8.41242249	7.35024547	5.26668102	3.77374185	2.7040042	1.93750367	1.38828204	0.994747553	0.712767768	0.510720423	0.365947174	0.262212608	0.187883544	0.134624442	0.0964626277	0.0691184931	0.0495255644	0.0354866176	0.0254272726	0.018219437	0.013054797	0.00935417084	0.00670255629	0.00480259144	0.00344120714	0.00246573266	0.00176677466	0.00126594936	0.000907092354
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50159969	5.62177851	8.5736946	11.122194	13.3745557	15.4386648	17.3275823	19.1289292	20.7368786	21.7944228	22.3276911	22.2277129	21.6079596	20.7687807	20.0388056	19.7168648	19.5805834	19.3235613	19.1688899	19.2005957	19.2573543	19.3873281	19.3141345	18.4387518	16.9935527	15.1877872	13.5839432	12.6102529	10.3363582	7.4310807	5.32460199	3.81524404	2.73374182	1.95881161	1.40354985	1.00568741	0.720606519	0.516337133	0.369971723	0.265096323	0.189949816	0.136104991	0.0975234873	0.0698786322	0.0500702279	0.035876886	0.0257069122	0.0184198075	0.0131983688	0.00945704448	0.00677626848	0.00485540853	0.00347905224	0.00249284986	0.00178620498
