0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074290092	0.053231177	0.038141805	0.0273297975	0.0195826556	0.0140315859	0.0100540706	0.00720405642	0.00516193198	0.00369868589	0.00265022425	0.00189896865	0.0013606705	0.000974963015	0.000698591527	0.000500562703	0.000358668849	0.000256997461	0.000184146727	0.000131946896	9.45440822e-005	6.77437951e-005	4.85405503e-005	3.47808241e-005	2.49215495e-005	1.78570705e-005	1.27951501e-005	9.1681257e-006	6.56924912e-006	4.70707268e-006	3.37276496e-006	2.4166917e-006	1.73163527e-006	1.24077089e-006	8.89051191e-007	6.37033015e-007	4.56454101e-007	3.27063655e-007	2.3435135e-007	1.6792008e-007	1.20319995e-007	8.62130435e-008	6.17743451e-008	4.42632524e-008	3.17160063e-008	2.27255115e-008	1.62835406e-008	1.16676667e-008	8.36024848e-009	5.9903798e-009	4.29229469e-009	3.07556354e-009	2.20373757e-009	1.57904697e-009	1.1314366e-009	8.10709747e-010	5.80898918e-010	4.16232263e-010	2.98243449e-010	2.13700769e-010	1.53123292e-010	1.09717633e-010	7.86161196e-011	5.63309112e-011	4.03628616e-011	2.89212541e-011	2.07229841e-011	1.4848667e-011	1.06395348e-011	7.62355982e-012	5.46251931e-012	3.91406612e-012	2.80455093e-012	2.00954855e-012	1.43990446e-012	1.03173663e-012	7.39271598e-013	5.29711247e-013	3.79554694e-013	2.71962822e-013	1.94869878e-013	1.39630369e-013	1.00049531e-013	7.16886216e-014	5.1367142e-014	3.68061656e-014	2.63727701e-014	1.88969155e-014	1.35402316e-014	9.70199991e-015	6.95178671e-015	4.98117285e-015	3.56916631e-015	2.55741941e-015	1.83247108e-015	1.31302291e-015	9.40822024e-016	6.74128438e-016	4.83034133e-016	3.4610908e-016	2.47997993e-016	1.77698327e-016	1.27326415e-016
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279338679	0.200154909	0.14341726	0.102762957	0.0736328762	0.0527602613	0.0378043792	0.0270880214	0.0194094155	0.0139074539	0.00996512616	0.00714032491	0.00511626637	0.00366596504	0.00262677874	0.00188216921	0.00134863317	0.000966337894	0.000692411358	0.000496134418	0.000355495844	0.000254723903	0.000182517652	0.000130779613	9.37076872e-005	6.71444919e-005	4.81111308e-005	3.44731316e-005	2.47010782e-005	1.76990959e-005	1.26819564e-005	9.08701883e-006	6.51113351e-006	4.66543103e-006	3.34292741e-006	2.39531216e-006	1.71631616e-006	1.22979427e-006	8.81186098e-007	6.3139743e-007	4.52416028e-007	3.24170249e-007	2.32278134e-007	1.66434556e-007	1.1925557e-007	8.545035e-008	6.12278513e-008	4.38716725e-008	3.1435427e-008	2.25244677e-008	1.61394864e-008	1.15644473e-008	8.28628859e-009	5.93738523e-009	4.25432242e-009	3.04835522e-009	2.18424196e-009	1.56507775e-009	1.12142721e-009	8.03537711e-010	5.75759929e-010	4.12550017e-010	2.95605004e-010	2.11810241e-010	1.5176867e-010	1.08747004e-010	7.79206331e-011	5.58325734e-011	4.0005787e-011	2.8665399e-011	2.05396559e-011	1.47173066e-011	1.0545411e-011	7.55611713e-012	5.41419451e-012	3.87943989e-012	2.77974015e-012	1.99177085e-012	1.42716618e-012	1.02260925e-012	7.32731548e-013	5.25025096e-013	3.7619692e-013	2.69556872e-013	1.93145939e-013	1.38395113e-013	9.91644315e-014	7.10544201e-014	5.09127167e-014	3.64805557e-014	2.61394604e-014	1.87297418e-014	1.34204464e-014	9.61617007e-015	6.89028694e-015	4.93710633e-015	3.53759127e-015	2.53479491e-015	1.81625992e-015	1.3014071e-015	9.32498935e-016	6.68164684e-016	4.78760917e-016
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403639704	0.289220486	0.207235534	0.148490749	0.106398271	0.0762376925	0.0546266937	0.0391417365	0.0280462797	0.0200960376	0.0143994401	0.0103176497	0.00739291907	0.00529725799	0.00379565121	0.00271970294	0.00194875231	0.00139634205	0.0010005228	0.00071690591	0.000513685531	0.000368071767	0.000263734946	0.000188974346	0.000135406036	9.70226644e-005	6.95197769e-005	4.98130968e-005	3.56926436e-005	2.55748967e-005	1.83252142e-005	0.130126495	0.093239708	0.0668091702	0.0478708622	0.0343009717	0.0245777202	0.0176107061	0.0126186223	0.00904163797	0.0064786167	0.00464213172	0.00332623272	0.00238334989	0.00170774482	0.00122365263	0.000876785426	0.000628244211	0.000450156648	0.000322551333	0.000231118129	0.000165603376	0.000118660004	8.50236082e-005	6.09220774e-005	4.3652576e-005	3.12784375e-005	2.24119798e-005	1.60588852e-005	1.15066941e-005	8.2449066e-006	5.90773373e-006	4.23307619e-006	3.03313163e-006	2.17333378e-006	1.5572617e-006	1.11582677e-006	7.99524818e-007	5.72884566e-007	4.10489729e-007	2.94128743e-007	2.10752454e-007	1.51010732e-007	1.08203918e-007	7.75314949e-008	5.55537437e-008	3.98059968e-008	2.8522243e-008	2.04370802e-008	1.46438078e-008	1.04927468e-008	7.51838164e-009	5.38715585e-009	3.86006584e-009	2.76585803e-009	1.98182388e-009	1.42003886e-009	1.01750231e-009	7.29072262e-010	5.22403104e-010	3.74318181e-010	2.68210696e-010	1.92181362e-010	1.37703963e-010	9.86692011e-011	7.0699572e-011	5.0658457e-011	3.62983706e-011	2.6008919e-011	1.86362048e-011	1.33534243e-011	9.5681466e-012	6.85587662e-012
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113493594	0.0813217134	0.518398512	0.371448765	0.266154671	0.190708155	0.136648364	0.0979128315	0.0701576094	0.0502701238	0.0360201177	0.0258095422	0.0184933451	0.0132510608	0.00949479995	0.00680332145	0.00487479283	0.0034929417	0.00250280209	0.00179333606	0.00128498144	0.000920729435	0.000659731469	0.000472718254	0.00033871743	0.000242701644	0.000173903327	0.000124607179	8.92849452e-005	6.39754588e-005	4.58404193e-005	3.28460957e-005	2.3535256e-005	0.430223289	0.308268457	0.220884001	0.292367819	0.209490696	0.150106643	0.10755611	0.0770673203	0.055221148	0.0395676816	0.0283514827	0.0203147251	0.0145561366	0.0104299276	0.00747336971	0.00535490339	0.00383695595	0.00274929907	0.00196995887	0.00141153721	0.00101141061	0.000724707367	0.00051927552	0.000372077169	0.000266604941	0.000191030788	0.000136879541	9.80784768e-005	7.02762996e-005	5.0355169e-005	3.60810553e-005	2.58532058e-005	1.85246314e-005	1.32734784e-005	9.5108629e-006	6.81483106e-006	4.88303983e-006	3.49885093e-006	2.50703624e-006	1.79636996e-006	1.28715533e-006	9.22287092e-007	6.60847579e-007	4.73517982e-007	3.3929046e-007	2.43112238e-007	1.7419753e-007	1.24817985e-007	8.94359942e-008	6.40836902e-008	4.59179705e-008	3.29016636e-008	2.35750721e-008	1.68922773e-008	1.21038456e-008	8.67278436e-009	6.21432154e-009	4.45275596e-009	3.19053906e-009	2.28612114e-009	1.63807737e-009	1.17373373e-009	8.41016966e-010	6.02614989e-010	4.31792508e-010	3.09392852e-010	2.21689665e-010	1.58847586e-010	1.13819269e-010	8.15550702e-011	5.84367613e-011	4.18717692e-011
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596997816	0.427767628	0.766611213	0.549300937	0.39359132	0.282020504	0.202076522	0.144794155	0.103749546	0.0743397979	0.0532667928	0.0381673249	0.0273480833	0.019595758	0.0140409741	0.0100607976	0.00720887649	0.00516538572	0.0037011606	0.00265199745	0.00190023921	0.00136158089	0.000975615342	0.000699058939	0.000500897618	0.000358908827	0.000257169412	0.000184269936	0.000132035179	9.46073395e-005	6.7789121e-005	4.85730277e-005	3.48040952e-005	0.801482227	0.57428711	0.411494696	0.896180955	0.642141714	0.460114644	0.329686549	0.236230735	0.169266718	0.121284903	0.0869044308	0.0622697457	0.0446182225	0.0319703534	0.0229077592	0.0164141268	0.0117612358	0.00842729367	0.00603841978	0.443899812	0.768859637	0.550912004	0.3947457	0.282847654	0.2026692	0.145218828	0.104053837	0.0745578321	0.0534230211	0.0382792673	0.0274282936	0.0196532312	0.0140821555	0.0100903053	0.00723001969	0.00518053549	0.00371201588	0.0026597756	0.0019058125	0.00136557433	0.000978476763	0.000701109237	0.000502366721	0.000359961485	0.000257923674	0.640223098	0.458739896	0.328701499	0.235524916	0.168760976	0.120922524	0.0866447743	0.0620836937	0.0444849104	0.256110277	0.183511032	0.1314914	0.0942177054	0.067509936	0.0483729829	0.0346607568	0.0248355175	0.0177954259	0.0127509799	0.0091364763	0.00654657134	0.00469082334	0.0033611218	0.00240834901	0.00172565747	0.00123648761	0.000885982086
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02103523	0.731603712	0.937523922	0.671765245	0.481340831	0.344895777	0.247128623	0.177075396	0.126880066	0.0909135397	0.0651423977	0.0466765676	0.0334452222	0.0239645489	0.0171713496	0.0123038096	0.00881606485	0.0063169865	0.00452631861	0.00324324901	0.00232388946	0.00166513956	0.00119312463	0.000854911157	0.000612570612	0.000438926023	0.000314504239	0.000225352134	0.00016147186	0.000115699644	8.29024172e-005	5.94021777e-005	4.25635202e-005	1.29672681	0.929145358	0.665761741	1.67744366	1.2019409	0.861228292	0.617097037	0.442169348	0.316828183	0.294198557	0.492403786	0.992380613	1.36104718	1.75685451	2.16368016	2.37477791	2.46145203	2.42188214	2.11225168	3.01720498	3.60796479	2.690497	2.56202975	2.77097069	2.08894864	2.01227668	1.95432575	1.79092303	1.67611125	1.57349158	1.42387901	1.26401007	1.2623983	1.33144796	1.55194371	1.57281169	1.82730231	1.87058638	1.71212639	1.51774778	1.39548839	1.32506268	1.88262642	2.33857316	2.48258277	3.55843934	3.75650972	3.68971752	3.74050454	3.09132591	2.7554012	2.9383702	2.2194076	1.59027503	2.28771644	1.75393691	1.25675071	0.900501234	0.64523733	0.462332749	0.331275891	0.237369548	0.170082713	0.12186959	0.0873233768	0.0625699336	0.0448333165	0.032124475	0.0230181922	0.0164932554	0.0118179339	0.00846791968
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38659327	0.993537495	1.03999375	0.745188086	0.533950596	0.38259232	0.274139377	0.196429447	0.140747849	1.30439354	2.16516129	2.75285231	2.71262226	2.97400779	3.3527723	3.33636705	3.53972944	3.47234785	3.21589295	2.79089783	2.36738437	2.10013537	1.63061055	1.27158473	1.03150822	0.766510008	0.873034858	0.928278609	0.665140688	0.476594129	0.341494616	0.244691585	0.546163491	2.34306533	2.49087685	1.97674148	3.37563408	2.91109841	2.23259727	1.80243782	1.83219496	2.29499	3.2499062	4.27523262	5.37346123	6.16072008	6.84690763	7.43309443	7.86797889	8.12963079	8.16426637	7.92411369	8.36588604	8.56530527	7.87329508	7.65943046	7.72695192	7.35092069	7.4886608	7.57946193	7.49695659	7.4739281	7.41731966	7.31094137	7.20927245	7.20791912	7.29291527	7.48839243	7.52946794	7.72672769	7.73847674	7.61335216	7.4261052	7.31547332	7.26257589	7.62916358	7.99178775	8.12418857	8.82261619	8.93801377	8.84758143	8.82635869	8.41106929	8.11108332	8.15387619	7.60615482	6.91968078	7.15561536	6.31644402	4.52592991	3.24297049	2.38484566	1.70881658	1.22442059	0.877335687	0.62863849	0.450439161	0.322753762	0.231263176	0.165707307	0.118734474	0.085076968	0.0609603114	0.0436799718	0.0312980675
