0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137180759	0.382905413	0.875341385	0.950948989	0.764656855	0.547900579	0.39258792	0.281301537	0.201561359	0.144425024	0.103485052	0.07415028	0.0531309973	0.0380700231	0.0272783636	0.0195458016	0.0140051788	0.0100351491	0.00719049857	0.00515221736	0.00369172506	0.00264523659	0.00189539484	0.00135810975	0.00097312816	0.000697276796	0.000499620657	0.000357993844	0.000256513798	0.000183800168	0.000131698575	9.43661527e-005	6.76163031e-005	4.84491982e-005	3.47153675e-005	2.48746478e-005	1.7823464e-005	1.277107e-005	9.15087153e-006	6.55688597e-006	4.6982141e-006	3.3664175e-006	2.41214355e-006	1.72837638e-006	1.23843579e-006	8.8737802e-007	6.35834135e-007	4.55595066e-007	3.2644813e-007	2.33910306e-007	1.67604058e-007	1.20093556e-007	8.60507928e-008	6.16580873e-008	4.41799501e-008	3.16563176e-008	2.26827427e-008	1.62528954e-008
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03800656	2.08213635	3.14407784	4.04342044	4.83511311	5.57556031	6.38875177	6.64477083	6.42802014	5.00820303	3.58853428	2.8191299	2.2076395	1.58184282	1.63520876	1.50109236	1.07557968	0.770686516	0.653670772	0.81971777	1.08826408	1.17048161	0.978801283	1.13645324	1.07544552	0.770590391	0.552152143	0.395634299	0.283484363	0.203125422	0.145545725	0.104288069	0.0747256667	0.0535432799	0.0383654365	0.0274900365	0.0196974719	0.0141138553	0.0101130193	0.00724629495	0.00519219721	0.00372037188	0.00266576294	0.00191010261	0.00136864833	0.000980679379	0.000702687481	0.000503497581	0.000360771782	0.000258504278	0.000185226409	0.000132720522	9.50984092e-005	6.81409878e-005	4.88251513e-005	3.49847496e-005	2.50676685e-005	1.79617694e-005	1.28701701e-005	9.22187988e-006	6.60776568e-006	4.734671e-006
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47731257	3.84042346	5.86944192	7.60125081	8.92854426	9.99716613	10.9447197	11.8748274	12.1794864	11.8920147	10.508568	9.04984351	8.32604478	7.74517964	7.05398986	6.87077059	6.68033079	6.22661162	5.89952053	5.83303924	5.9688363	6.26665313	6.38431662	6.26289258	6.33365025	6.12393514	5.71238471	4.9530848	4.50031405	4.08134951	3.61749166	3.34620006	3.40366527	3.37355966	3.38321991	3.55903885	3.66180771	3.42530145	2.45433574	1.7586084	1.26009798	0.902899659	0.646955876	0.463564142	0.332158222	0.238001766	0.170535717	0.122194181	0.0875559568	0.0627365844	0.0449527271	0.0322100364	0.0230794996	0.0165371841	0.0118494102	0.00849047342	0.00608369005	0.0043591544	0.00312347062	0.0022380645	0.00160364329	0.00114906063	0.000823337916
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03105565	6.58161687	9.46100182	11.7675412	13.4625728	14.7647675	15.8786098	16.8978388	17.2391317	16.9069973	15.5392598	14.1031314	13.3862236	12.8057917	12.0803778	11.724833	11.475389	11.0536433	10.7250036	10.6483507	10.7327015	11.0203067	11.1501269	11.0704377	11.0858062	10.7954518	10.3803693	9.70574381	9.2301739	8.81973964	8.52604432	8.38697796	8.54602947	8.63365127	8.77665747	9.05077661	9.21752334	9.09869928	8.23727309	6.87329068	6.12671353	5.99701643	5.33324501	3.82143704	2.73817929	1.96199119	1.40582812	1.00731987	0.721776224	0.517175264	0.370572269	0.265526634	0.190258147	0.136325919	0.0976817897	0.0699920608	0.050151503	0.0359351222	0.0257486402	0.0184497069	0.0132197927	0.00947239537	0.00678726787
