0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.417752335	0.299332628	0.2144812	0.153682495	0.11011832	0.0789032241	0.0565366306	0.040510266	0.029026874	0.0207986641	1.13981727	0.81671476	0.585201697	0.419315339	0.300452569	0.215283673	0.154257493	0.110530323	0.0791984374	0.0567481602	0.0406618336	0.0291354769	0.0208764814	0.0149586526	0.010718343	0.00768002833	0.00550298076	0.00394305802	0.00282532453	0.00202443349	0.00145056998	0.00103937881	0.00074474746	0.000533634874	0.000382366095	0.00027397728	0.000196313299	0.000140664626	0.000100790608	7.22196268e-005	5.17476238e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.972628725	0.696918935	0.499364238	0.357810112	0.256382148	0.183705837	0.131630984	0.0943177215	0.0675816006	0.0484243329	1.68190415	1.73306033	1.24179199	0.889782842	0.637557266	0.456829743	0.327332815	0.234544211	0.168058271	0.120419013	0.0862839932	0.0618251827	0.0442996792	0.0317421072	0.0227442137	0.0162969412	0.0116772687	0.00836712861	0.00599530963	0.00429582707	0.0030780946	0.00220555116	0.00158034646	0.00113236772	0.000811376927	0.000581376973	0.000416574804	0.00029848889	0.000213876636	0.000153249306	0.000109807926
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40977038	1.01014461	0.723800245	0.518625538	0.371611436	0.26627123	0.190791673	0.136708208	0.0979557111	0.0701883341	2.10013725	2.46623549	1.76713495	1.26620752	0.907277333	0.650092617	0.465811715	0.333768678	0.239155709	0.171362553	0.122786635	0.0879804684	0.0630407603	0.0451706786	0.0323662056	0.0231913997	0.016617364	0.0119068616	0.00853163916	0.00611318659	0.0043802896	0.00313861464	0.00224891566	0.00161141849	0.0011546318	0.000827329838	0.000592807733	0.000424765302	0.000304357638	0.000218081778	0.000156262422
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75065303	1.25439771	0.898815233	0.644029257	0.461467127	0.330655646	0.236925123	0.169764269	0.204583907	0.146590775	2.45714469	3.05406427	2.18833267	1.56800888	1.12352746	0.8050426	0.576838229	0.413322652	0.296158622	0.212206925	0.152052906	0.108950668	0.0780665651	0.0559371382	0.040080711	0.0287190844	0.0205781232	0.0147448696	0.0105651607	0.00757026845	0.00542433437	0.00388670542	0.00278494613	0.0019955011	0.00142983902	0.00102452442	0.000734103828	0.000526008378	0.000376901473	0.000270061706	0.000193507668
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01917436	1.44680165	1.03667868	0.742812735	0.532248583	0.381372775	0.273265534	0.195803311	0.546519792	0.391598543	2.8549608	3.5918057	2.57364125	1.84409454	1.32135147	0.946789704	0.678404468	0.486098042	0.348304467	0.249571056	0.178825476	0.128134053	0.0918120608	0.0657862162	0.0471378837	0.0337757696	0.0242013965	0.0173410583	0.0124254112	0.00890319621	0.00637941885	0.00457105335	0.00327530284	0.00234685704	0.00168159655	0.00120491658	0.000863360456	0.000618624799	0.000443264038	0.000317612562	0.000227579345
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24369254	1.60767596	1.15195016	0.82540836	0.591430934	0.423778782	0.303650766	0.217575281	0.840022043	0.601902096	3.17071896	4.01695282	2.87827247	2.06237234	1.47775436	1.05885727	0.758704386	0.543635448	0.38953182	0.279111745	0.199992305	0.143300748	0.102679473	0.0735730573	0.0527173992	0.0377736671	0.0270660152	0.0193936473	0.0138961556	0.00995703055	0.00713452415	0.00511210994	0.00366298683	0.00262464476	0.00188064015	0.00134753755	0.000965552846	0.000691848846	0.000495731361	0.000355207042	0.000254516967
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45981112	1.76253168	1.26290914	1.24738888	0.893793187	0.640430804	0.458888723	0.328808138	1.19071921	0.853187597	3.48606395	4.41940579	3.16664262	2.26899859	1.62580853	1.16494272	0.834717932	0.598101534	0.428558476	0.307075566	0.220029258	0.30721541	0.220129461	0.157729651	0.113018233	0.0809811029	0.0580254958	0.0415770846	0.0297912829	0.021346387	0.0152953546	0.0109596005	0.00785289691	0.00562684651	0.00403181171	0.00288891933	0.00207000115	0.00148322064	0.00106277403	0.000761510867	0.000545646379
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273815551	0.196197416	0.140581591	2.81348739	2.0159518	1.44449259	1.82922795	1.3106991	0.939156942	0.672935354	0.482179251	1.61327693	1.15596343	3.843248	4.86943472	3.48910244	2.7250095	1.95255463	1.39906652	1.00247497	0.718304704	0.514687811	0.368789932	0.264249533	0.681580589	0.488373833	0.349935142	0.250739486	0.179662693	0.128733945	0.0922419021	0.066094211	0.0473585716	0.0339338994	0.0243147014	0.0174222449	0.0124835839	0.00894487876	0.0064092857	0.00459245389	0.003290637	0.00235784444	0.00168946937	0.0012105577
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04645711	0.859872853	1.3909887	4.05285855	2.90400005	2.72781524	3.36205799	2.40901982	1.72613813	1.23683202	1.3542808	2.64885426	1.89798701	4.56398996	5.64699146	4.04624619	3.58507517	2.56881861	1.84063897	1.31887545	0.945015555	0.677133234	0.485187164	0.347651794	1.11369661	0.797998494	0.571790907	0.409706088	0.29356724	0.210350119	0.150722447	0.107997352	0.0773834843	0.0554476894	0.0397300056	0.028467793	0.020398065	0.0146158522	0.0104727158	0.00750402875	0.00537687156	0.00385269682	0.0027605779	0.0019780405
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216355707	1.06913296	2.12475203	2.97359375	3.43768564	3.56720405	3.59822337	3.52442847	3.25872237	3.07210549	3.17070387	2.98134508	2.91922484	2.82377382	3.0914717	3.23132435	4.33019549	4.45483417	4.98895304	7.11723054	6.32438784	6.16263033	6.63088831	5.73404097	4.61550902	3.673226	3.98869274	5.09779142	4.09338587	6.42560222	7.36261868	5.27554682	5.0951445	3.74772307	2.68536093	1.92414518	1.37871027	0.987889077	0.707853455	0.89009627	1.92174851	1.37699298	0.986658584	0.706971768	0.506567408	0.362971408	0.260080379	0.186355735	0.133529719	0.0956782245	0.0685564436	0.0491228384	0.0351980518	0.0252205062	0.0180712823	0.0129486396	0.00927810571	0.00664805324	0.0047635383	0.00341322434
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27196581	2.38476768	3.50505961	4.60812043	6.05266022	7.49354006	8.6093904	9.2622406	9.5376797	9.65813056	9.63983636	9.43332606	9.24310562	9.28801271	9.13809541	9.10003511	8.99053409	9.08451493	9.07904635	9.6497028	9.60004065	9.84423322	11.2573548	10.6161765	10.376866	10.6393664	9.97869579	9.04301853	8.26475108	8.33403681	8.95143229	8.10410391	9.73395971	10.2780854	8.42580964	8.16855412	7.06106592	5.23341718	3.8398219	2.88881421	2.84987231	2.04202274	2.47090271	3.53134005	2.53031571	1.81305043	1.2991074	0.93085113	0.66698398	0.477914905	0.342440994	0.245369694	0.175815068	0.125977001	0.0902664659	0.0646787491	0.0463443489	0.033207177	0.0237939821	0.0170491332	0.0122162377	0.00875331683	0.00627202558
