0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00211134441	0.00151284438	0.00108400036	0.0457225999	0.0327616744	0.0234747655	0.0168204045	0.0120523465	0.00863588362	0.00618788101	0.00443381049	0.00317696404	0.00227639421	0.00163110772	0.00116873976	0.000837438628	0.000600050998	0.000429955328	0.000308076455	0.000220746426	0.000158171726	0.000113334994
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07203428	2.05853773	3.10406696	3.62538878	4.09468738	4.69713071	5.03722787	4.67879515	3.35250322	2.40217353	1.72123254	1.23331701	0.883710254	0.633206067	0.453711973	0.325098834	0.232943494	0.166911307	0.119597178	0.0856951224	0.0614032383	0.0439973428	0.0315254737	0.022588989
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64144768	3.96036622	5.81139986	7.35041214	8.30587966	9.04802024	9.80961708	10.2374896	9.85830825	7.20507464	5.16266157	3.69920866	2.65059883	1.89923705	1.36086282	0.975100817	0.698690266	0.500633452	0.358719544	0.257033785	0.184172755	0.131965545	0.0945574451	0.06775337	0.048547411
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2357288	6.70493274	9.33713793	11.3346826	12.6517217	13.6099322	14.4892526	14.9796605	14.5892611	11.666396	8.35933803	5.98972743	4.29182725	3.0752286	2.20349758	1.57887501	1.13131338	0.810621459	0.580835656	0.416186934	0.298210969	0.213677497	0.153106617	0.109705685	0.078607558
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0942946061	4.79629544	9.30192144	12.6252844	15.0317169	16.64557	17.7712042	18.7331101	19.2635225	18.8625817	15.7567709	11.2902197	8.08979592	5.79659207	4.15343972	2.9760696	2.13244705	1.52796508	1.09483482	0.78448343	0.56210694	0.402767223	0.288595326	0.206787587	0.148169781	0.106168287
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50592202	7.18482458	12.3628681	16.1114858	18.7447981	20.5075895	21.6938177	22.6619437	23.1792759	22.7400954	19.4923968	13.9669126	10.0077302	7.17085203	5.13814001	3.68163819	2.63800904	1.89021607	1.354399	0.970469291	0.695371633	0.498255547	0.3570157	0.255812928	0.183297972	0.131338736
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8400121	9.3951709	15.1657106	19.2791538	22.1008419	23.9748298	25.194547	26.1501126	26.6420221	26.1623195	22.8131652	16.3463472	11.7126696	8.39249447	6.01348506	4.30885033	3.08742618	2.21223752	1.58513745	1.13580062	0.813836704	0.58313948	0.417837696	0.299393792	0.214525026	0.153713898
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236271464	0.169295902	0.121305814	0.0869194142	0.0622804818	0.0446259152	4.10452834	11.4315778	17.7153533	22.1348104	25.1055167	27.0569072	28.2863888	29.2134838	29.6694668	29.146118	25.7224487	18.4309399	13.2063455	9.46276005	6.78036386	4.858343	3.48115488	2.49435647	1.78728451	1.28064531	0.917622464	0.657505227	0.471123082	0.337574439	0.241882655	0.173316496
