0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0380956319	0.210311907	0.838750715	0.600991149	1.13560869	1.13110016	1.62503402	1.85023851	1.32575382	0.949944125	1.19365338	1.38021634	0.988968223	0.768337574	0.550537929	0.423775822	0.303648645	0.217573762	0.155898413	0.149388996	0.107041893	0.0766988679	0.0549571404	0.0393785118	0.0282159367	0.0202176021	0.0144865449	0.010380063	0.00743764016	0.00532930205	0.00381861178	0.0027361549	0.00196054066	0.00140478877	0.00100657514	0.000721242602	0.000516792907	0.000370298299	0.000265330325	0.000190117486	0.000136225131	9.76095718e-005	6.99403144e-005	5.01144252e-005	3.59085547e-005	2.57296038e-005	1.84360667e-005	1.32100191e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068758107	0.65348289	1.69554247	1.72103491	2.40197087	3.09976444	4.11809596	5.01748861	5.99482801	6.11642311	6.55040221	6.52448041	6.83948312	6.98465936	6.46219762	6.20115299	6.45753482	6.61718106	5.94114352	5.88196809	5.39582455	5.40384754	4.91661881	4.36569298	4.21891886	4.43915416	3.53271665	2.53130209	1.8137572	1.29961383	0.931213999	0.667243987	0.478101208	0.342574485	0.245465345	0.175883605	0.12602611	0.090301654	0.0647039625	0.046362415	0.033220122	0.0238032576	0.0170557793	0.0122209999	0.00875672909	0.00627447057	0.00449585462	0.0032214206	0.00230824873	0.00165393249	0.00118509441	0.000849157252	0.000608447758	0.00043597187
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745764696	2.48085928	4.14721098	5.73954593	6.40146041	7.37026471	8.35211053	9.60917409	10.6859576	11.6761209	11.8884884	12.139466	12.0135721	12.1430399	12.1931029	11.9020102	11.7676048	11.9303502	11.9991084	11.47446	11.3828484	10.9917459	10.9237122	10.5765579	10.2245717	10.0843356	10.0834308	9.31142339	7.64179768	5.74278879	4.11488798	2.94844608	2.11265393	1.51378269	1.08467269	0.777201947	0.55688953	0.399028785	0.285916618	0.204868209	0.146794486	0.105182846	0.0753668023	0.0540026736	0.0386946065	0.0277258971	0.0198664734	0.0142349502	0.0101997875	0.00730846713	0.00523674553	0.00375229214	0.0026886348	0.00192649102	0.00138039113
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38916435	5.39226441	7.89334719	9.9393404	11.0733561	12.2698937	13.4499396	14.8511868	16.0271432	17.0107669	17.2691917	17.3952452	17.1980748	17.2013744	17.1893046	17.0380326	16.9824924	17.089778	17.1051395	16.6843602	16.5820529	16.2674318	16.1679342	15.923281	15.708204	15.594244	15.4768441	14.8178192	13.3741585	11.6754472	9.49444907	6.80307003	4.87461269	3.49281262	2.5027096	1.79326979	1.28493395	0.92069541	0.659707089	0.472700785	0.338704913	0.242692675	0.173896901	0.124602574	0.0892816457	0.0639730946	0.0458387253	0.0328448819	0.0235343863	0.0168631247	0.0120829568	0.00865781688	0.00620359687	0.0044450714	0.00318503283
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95496572	8.10410577	11.3751272	13.8812105	15.4303718	16.8494191	18.1966153	19.7008481	20.9407158	21.9150926	22.198149	22.2421654	21.9965504	21.9168938	21.8663601	21.7964773	21.7881806	21.8632523	21.8491847	21.5019599	21.4019222	21.149572	21.0480356	20.8809652	20.7643855	20.6875958	20.5247011	19.9618861	18.6957532	17.1623393	15.1079434	12.5109768	10.0552262	8.36760795	7.4550205	6.61466104	4.73961175	3.39608022	2.43339781	1.74360572	1.24934809	0.895197026	0.641436698	0.459609478	0.329324582	0.235971374	0.169080878	0.121151743	0.0868090172	0.0622013789	0.0445692355	0.0319352527	0.0228826085	0.0163961055	0.0117483229
