0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170426409	1.06329272	1.71933388	2.08990556	2.67217466	3.11966895	3.5434617	3.7740158	3.56353204	2.55338228	1.82957835	1.31095017	0.939336846	0.673064262	0.482271617	0.345562714	0.247606504	0.177417813	0.127125418	0.0910893425	0.0652683659	0.0467668278	0.0335098964	0.02401089	0.0172045545	0.012327602	0.00883311279
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05084406	2.72811959	4.61150809	5.96661409	6.81751409	7.69802074	8.33784216	8.85162013	9.11334269	8.95893799	7.95325603	5.69875697	4.0833378	2.92583938	2.09645553	1.50217603	1.07635616	0.771242888	0.552619677	0.395969302	0.283724403	0.203297418	0.145668965	0.104376375	0.0747889406	0.0535886176	0.0383979224	0.0275133137
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75308802	5.61400844	8.26827944	10.1487337	11.3445312	12.427809	13.1888295	13.749435	14.0199135	13.8888543	12.8974211	9.98230136	7.15263148	5.12508441	3.67228345	2.63130607	1.88541319	1.35095758	0.968003407	0.69360475	0.49698952	0.356108552	0.255162928	0.182832227	0.131005015	0.0938691953	0.0672602175	0.0481940518
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21997766	5.20054041	8.89474785	12.0758289	14.2960707	15.6968936	16.8837026	17.6930603	18.2526381	18.5023181	18.3636246	17.362646	14.4797072	10.3751636	7.43412954	5.32678658	3.81680937	2.73486342	1.95961527	1.4041257	1.00610003	0.72090217	0.516548977	0.370123515	0.265205088	0.190027749	0.136160832	0.0975634994	0.0699073021
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71858087	7.71553295	12.0864199	15.6861387	18.1615483	19.7021498	20.9466167	21.7703168	22.3070539	22.5228992	22.3615258	21.3387016	18.4748545	13.2378117	9.48530655	6.79651914	4.86991876	3.48944927	2.50029966	1.79154299	1.28369665	0.919808842	0.659071835	0.472245606	0.338378763	0.242458978	0.17372945	0.12448259	0.0891956735
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09268915	10.0098082	14.9856715	18.9550725	21.6456888	23.2941809	24.5744961	25.3962364	25.9001334	26.0764292	25.88504	24.8338007	21.9800025	16.4483351	11.7857471	8.44485683	6.05100433	4.33573406	3.10668921	2.22604009	1.59502742	1.14288709	0.818914385	0.586777797	0.420444664	0.301261766	0.215863488	0.154672948	0.11082801
