0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184034238	0.0131866294	0.308432369	0.487591094	0.678393569	1.04386602	1.49194375	1.54014681	1.6729997	1.46814008	1.05196834	0.753768251	0.540098553	0.386997524	0.277295843	0.198691154	0.142368433	0.10201144	0.0730943906	0.0523744195	0.0375279115	0.0268899236	0.0192674722	0.0138057471	0.00989225006	0.0070881069	0.00507885053	0.00363915542	0.00260756881	0.00186840469	0.00133877046	0.000959270955	0.000687347675	0.00049250613	0.000352896063	0.000252861078	0.00018118288	0.000129823206	9.30223922e-005	6.66534566e-005	4.77592886e-005	3.42210257e-005	2.45204364e-005	1.75696604e-005	1.25892118e-005	9.02056443e-006	6.46351685e-006	4.6313122e-006	3.3184802e-006	2.37779497e-006	1.70376454e-006	1.22080064e-006	8.74741884e-007	6.26779948e-007	4.49107458e-007	3.21799555e-007	2.30579457e-007	1.65217401e-007	1.18383441e-007	8.48254419e-008	6.0780085e-008	4.3550834e-008	3.12055361e-008	2.23597437e-008	1.60214565e-008	1.14798752e-008	8.22569002e-009	5.89396445e-009	4.22321007e-009	3.02606225e-009	2.16826835e-009	1.55363216e-009	1.11322609e-009	7.97661348e-010	5.71549331e-010	4.09532991e-010	2.93443211e-010	2.10261249e-010	1.50658768e-010	1.07951725e-010	7.73507906e-011	5.54242634e-011	3.97132201e-011	2.84557656e-011	2.0389447e-011	1.46096772e-011	1.04682912e-011	7.50085838e-012	5.37459989e-012	3.8510691e-012	2.75941159e-012	1.9772048e-012	1.41672915e-012
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114472441	0.357204916	0.941928162	1.42731962	1.47806055	1.86998225	2.1856562	2.62290577	3.32506949	3.98595764	4.63764162	4.87100415	4.56347936	4.16712283	3.73322476	3.45249195	3.52892651	3.88351939	3.88536899	4.05489564	4.58464095	4.93512726	5.5459224	5.9904428	6.36862858	6.81999041	7.33960973	7.53503359	7.66974147	7.50214559	6.71087563	5.61722353	4.02491654	2.88397872	2.06646105	1.48068405	1.06095648	0.760208538	0.54471322	0.390304077	0.279665092	0.200388795	0.143584846	0.102883038	0.0737189179	0.0528219129	0.0378485544	0.0271196743	0.0194320958	0.0139237051	0.00997677063	0.00714866854	0.00512224484	0.00367024881	0.00262984819	0.00188436857	0.00135020908	0.000967467081	0.000693220456	0.000496714162	0.000355911249	0.000255021554	0.000182730928	0.000130932431	9.38171867e-005	6.72229518e-005	4.81673497e-005	3.45134142e-005	2.47299419e-005	1.77197777e-005	1.26967755e-005	9.09763722e-006	6.51874192e-006	4.67088269e-006	3.34683369e-006	2.39811113e-006	1.71832171e-006	1.23123131e-006	8.82215784e-007	6.32135232e-007	4.52944686e-007	3.2454905e-007	2.32549556e-007	1.66629038e-007	1.19394923e-007	8.55502006e-008	6.12993974e-008	4.39229375e-008	3.147216e-008	2.25507881e-008	1.61583457e-008	1.15779606e-008	8.29597131e-009	5.94432319e-009	4.25929369e-009	3.05191729e-009	2.18679429e-009	1.56690658e-009	1.12273763e-009	8.04476663e-010	5.76432718e-010	4.13032091e-010	2.95950425e-010	2.12057746e-010	1.51946015e-010	1.08874077e-010	7.80116851e-011	5.5897815e-011	4.00525346e-011	2.86988951e-011	2.05636569e-011	1.47345041e-011	1.05577335e-011
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0753901815	1.85595396	3.37930634	4.87500902	5.96211217	6.48244365	7.21596513	7.75400472	8.31005439	9.04287089	9.75475082	10.4199834	10.6758648	10.3983328	9.999943	9.57702229	9.295898	9.31809883	9.52658711	9.54711759	9.71040817	10.1950398	10.5774817	11.174044	11.6370055	12.0347814	12.4759136	12.9933499	13.2500865	13.3792187	13.2382193	12.5502118	11.4868167	9.85549099	8.24424695	6.99706604	6.31577451	6.18436357	5.9774899	5.52141252	4.7131867	3.37714585	2.41983074	1.73388449	1.24238253	0.89020598	0.637860458	0.45704699	0.327488478	0.234655749	0.168138191	0.120476278	0.0863250257	0.0618545838	0.044320746	0.0317572022	0.0227550297	0.0163046913	0.0116828218	0.00837110762	0.00599816071	0.00429786996	0.00307955839	0.00220660001	0.001581098	0.00113290622	0.000811762779	0.000581653448	0.000416772907	0.000298630837	0.000213978345	0.000153322184	0.000109860146	7.87182341e-005	0.457939873	0.328128257	0.23511417	0.168466664	0.12071164	0.0864936695	0.0619754224	0.0444073306	0.0318192428	0.0227994837	0.016336544	0.0117056453	0.00838746134	0.00600987867	0.123679231	0.0886200413	0.0634990343	0.0454990463	0.0326014913	0.0233599893	0.0167381637	0.0119934184	0.0085936598	0.00615762632	0.00441213206	0.00316143076	0.00226526413	0.00162313268	0.00116302538	0.000833344102	0.000597117141	0.000427853128	0.000306570162	0.00021966712	0.00015739837	0.00011278086	8.08110175e-005	5.79036242e-005	4.14897598e-005	2.97287119e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81967325	4.71325553	7.06900408	9.1403633	10.6059246	11.4325423	12.3790455	13.0451816	13.6591375	14.3889437	15.1074474	15.7561437	16.0057543	15.7356617	15.3254565	14.9001393	14.6088116	14.5883157	14.703196	14.7305423	14.889715	15.3431013	15.7429669	16.3254244	16.8008876	17.219185	17.6651092	18.1886862	18.4938429	18.6401646	18.5388213	17.9434947	16.9399023	15.460477	13.9995779	12.8684608	12.2538584	12.1213409	11.9571313	11.5796329	10.8287332	9.43547767	7.41336343	5.31190701	3.80614769	2.727224	1.95414138	1.40020349	1.00328964	0.71888844	0.515106076	0.369089632	0.264464278	0.189496935	0.135780488	0.0972909707	0.0697120267	0.0499508499	0.0357913479	0.0256456214	0.0183758907	0.0614678757	0.747363956	1.2052429	1.69723864	2.26213531	2.75076252	3.17913602	3.46115187	3.6027326	3.68196662	3.89999436	4.12797809	4.50911826	5.00321304	4.92526521	4.72719346	4.53019842	4.57393081	4.57339094	4.54688205	4.79522931	4.63272138	4.82437961	4.94687395	5.13153499	5.15140228	5.08004439	5.21142629	4.94054957	4.71128257	4.44617789	4.19527976	3.79382088	3.36660458	2.41227759	1.72847242	1.23850461	0.887427331	0.635869469	0.455620384	0.326466271	0.233923305	0.167613372	0.120100229	0.0860555747	0.0616615137	0.0441824052	0.0316580767	0.0226840032	0.0162537985	0.0116463556	0.00834497842	0.00597943832
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159480295	3.55457573	7.45658438	10.5384586	13.1020232	14.8958382	15.9915965	17.1176537	17.8858174	18.5430249	19.2660521	19.9765201	20.5992638	20.8313966	20.558868	20.1333287	19.6992998	19.3932031	19.3377961	19.3925849	19.4202227	19.5763632	20.0073445	20.4162726	20.9854066	21.4704878	21.9101	22.3697469	22.9048913	23.2518809	23.4289025	23.3749635	22.8659775	21.9385431	20.5941903	19.2644229	18.2379346	17.690971	17.5802758	17.462617	17.154684	16.4705587	15.1242135	13.2212207	9.88957249	7.08618834	5.07747582	3.6381704	2.60686301	1.86789897	1.33840809	0.959011306	0.687161628	0.492372822	0.352800543	0.252792636	0.181133839	0.129788067	0.0929972136	0.620848753	1.47105148	2.6170368	3.63117632	4.85026983	5.77610277	6.64253908	7.42484949	8.06104577	8.54280841	8.87326867	9.06973078	9.22004168	9.44641323	9.63955768	9.94230913	10.2278305	10.1850955	10.0858845	9.96347545	10.0197838	10.0517484	9.99881173	10.1716942	10.0534867	10.236794	10.3951298	10.5795324	10.6097562	10.53952	10.5334718	10.3169911	10.1454326	9.90088053	9.66789004	9.24103536	8.69853554	7.19105755	5.53331438	3.964793	2.84089833	2.0355926	1.45856583	1.04510809	0.748852668	0.536576384	0.38447378	0.275487501	0.19739542	0.141439999	0.101346188	0.0726177169	0.0520328679	0.037283179	0.0267145651	0.0191418224
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76385636	6.19265504	10.7248083	14.243678	17.0888194	19.0651664	20.3254403	21.5523406	22.3642525	23.0254682	23.7181196	24.3968836	24.977535	25.1777819	24.8907674	24.4431801	23.993347	23.6674745	23.5802401	23.5942102	23.6176235	23.7705616	24.1843393	24.5973696	25.1541393	25.6474888	26.1089565	26.5875564	27.1378779	27.5234906	27.7390183	27.7368944	27.3101959	26.4670881	25.2467366	24.0359055	23.1064911	22.6275219	22.5515661	22.4826782	22.2395774	21.627098	20.3529366	18.5548128	15.3421716	10.9931463	7.87693355	5.64406952	4.04415253	2.89776191	2.07633714	1.48776057	1.06602703	0.763841747	0.547316528	0.392169429	0.281001675	0.201346498	1.229034	3.07969733	4.8800855	6.67818036	8.12070358	9.53951855	10.6483239	11.6539494	12.5026016	13.1764442	13.6532755	13.9820499	14.18626	14.3555766	14.5671789	14.7236557	14.9647931	15.117557	15.0889457	15.0419718	14.9585699	15.0150035	15.0603569	14.9932381	15.1172919	15.0268347	15.2007923	15.3743091	15.5527979	15.5857678	15.5150533	15.4277237	15.2417547	15.1020308	14.8713419	14.645613	14.2075834	13.6030399	12.1590602	10.4872321	7.70566102	5.52134739	3.95621828	2.83475427	2.03119019	1.45541137	1.04284782	0.747233113	0.535415921	0.383642272	0.2748917	0.19696851	0.141134105	0.101127005	0.0724606654	0.0519203355	0.0372025461
