0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0264881752	0.0189796069	0.0135994826	0.00974445508	0.00698220717	0.00500297006	0.00358478469	0.00256861047	0.00184048983	0.00131876859	0.000944938985	0.000677078369	0.000485147851	0.000347623626	0.000249083212	0.00017847592	0.000127883585	9.16325929e-005	6.56576219e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170114735	0.121892534	0.0873398173	0.0625817138	0.0448417574	0.0321305232	0.0230225259	0.0164963606	0.0118201589	0.00846951396	0.00606867194	0.00434839346	0.177402835	0.435348867	0.311941094	0.223515561	0.160155898	0.341390478	0.244616967	0.175275716	0.125590538	0.376397171	0.269700358	0.261376033	0.187284112	0.13419493	0.227486889	1.28073245	0.917684901	0.657549965	0.471155138	0.337597409	0.241899114	0.173328289	0.124195146	0.10882471	0.0779763121	0.0558724691	0.0400343735	0.300218066	1.00621752	0.72098636	0.516609301	0.37016674	0.265236059	0.190049941	0.136176733	0.0975748932	0.0699154661	0.0500966205	0.0358957972	0.0257204626	0.0184295168	0.0132053258	0.00946202941	0.00677984033	0.00485796788	0.00348088609	0.00249416387
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.553399667	0.396528189	0.284124863	0.20358436	0.145874568	0.104523696	0.0748945007	0.581933237	1.77093683	2.88322347	3.69432323	4.51924525	5.35071146	5.95148658	5.74562435	5.11014439	5.02427648	5.34315839	4.87587732	4.92343379	5.16564511	5.56020037	5.33583245	5.53373557	5.52509358	5.41325863	5.52388336	6.23970276	5.91878702	5.45951079	4.97724972	4.77902086	4.37140516	3.9261629	4.00234223	4.37985862	4.52971015	4.29088437	3.89941565	4.15592244	4.57547802	3.27847326	2.34912874	1.6832243	1.20608291	0.864196169	0.619223614	0.443693107	0.317920004	0.227799637	0.163225572	0.116956233	0.0838028031	0.0600473324	0.0430257938	0.0308293284	0.0220901791	0.015828305	0.0113414761
0	0	0	0	0	0	0	0	0	0	0	0	0	0.212078543	1.00934389	0.723226503	0.518214434	0.371316868	0.266060162	0.190640436	0.954508283	3.02666944	5.28387086	7.16498305	8.57796773	9.82675353	10.9349951	11.6474826	11.5130066	10.9783825	10.8567111	10.9905868	10.5593461	10.6360185	10.8250164	11.1031061	10.8786014	11.024198	10.9649284	10.8136328	10.811795	11.1922991	10.9456934	10.5379359	9.97173469	9.74769371	9.46866932	9.13136122	9.24952745	9.53930496	9.72593364	9.56070408	9.14959786	9.01777924	8.90504971	7.25328101	5.19720295	3.72395864	2.81186397	2.01478858	1.4436591	1.03442695	0.741199297	0.531092503	0.380544407	0.272671983	0.195378013	0.139994464	0.100310417	0.0718755544	0.0515010852	0.0369021401	0.0264415388
0	0	0	0	0	0	0	0	0	0	0	0	0	0.491561662	1.44468731	1.03516369	0.741727198	0.531470761	0.380815441	0.272866187	2.36638231	5.76559913	8.92189484	11.4303442	13.3093503	14.8744488	16.1800357	16.9736546	16.8879142	16.4118985	16.2530295	16.2479923	15.8235236	15.8917888	16.0265344	16.2122222	15.9762937	16.0645533	15.9528357	15.7631903	15.6678891	15.8025346	15.588366	15.2042076	14.5871219	14.3444103	14.1414495	13.8725649	14.011472	14.2414119	14.4510485	14.3398408	13.9182188	13.5111644	12.9905867	11.159014	8.77651004	6.84766485	5.29845134	3.79650628	2.72031562	1.94919132	1.39665661	1.00074819	0.717067413	0.513801253	0.368154685	0.263794359	0.189016918	0.13543654	0.0970445214	0.0695354381	0.0498243186
0	0	0	0	0	0	0	0	0	0	0	0	0	0.717445899	1.78220466	1.27700544	0.91501438	0.655636453	0.469784047	0.729414406	4.11540449	8.63919634	12.5486173	15.5673191	17.80733	19.6074788	21.0508125	21.898684	21.841649	21.3938891	21.1945866	21.0808242	20.6423791	20.6780616	20.7578022	20.8660627	20.6109072	20.6391818	20.475866	20.2478517	20.0735335	20.0279711	19.8166256	19.4357473	18.7880315	18.5310092	18.3691358	18.1418601	18.2873874	18.4756111	18.6987425	18.6285618	18.2032041	17.6037541	16.780712	14.8256646	12.3675924	10.1549265	7.87663264	5.64385391	4.04399804	2.89765121	2.07625782	1.48770374	1.06598631	0.763812567	0.54729562	0.392154448	0.28099094	0.201338807	0.144265559	0.10337079	0.0740684077
0	0	0	0	0	0	0	0	0	0	0	0	0	0.900522178	2.03831705	1.46051799	1.04650687	0.749854938	0.537294541	1.6342041	6.18821217	11.6258747	16.1360647	19.5484653	22.0533662	24.0163572	25.5450849	26.4189965	26.369525	25.9252747	25.6798697	25.4749766	25.0073822	24.9950577	25.01911	25.059051	24.7793615	24.7468706	24.5338825	24.2672009	24.0245817	23.844411	23.6163393	23.2250081	22.5584475	22.2898351	22.1466662	21.943308	22.086688	22.244732	22.4752014	22.4375501	22.0131788	21.2785426	20.2350152	18.1985149	15.6880762	13.3057897	10.3121298	7.38896391	5.29442399	3.79362056	2.71824791	1.94770974	1.39559501	0.999987523	0.716522371	0.513410713	0.367874851	0.263593849	0.188873246	0.135333595	0.096970758
