0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.528820782	0.378916648	0.271505643	0.194542294	0.139395645	0.0998813441	0.0715681104	0.0512807919	0.036744293	0.0263284364	0.0188651491	0.01351747	0.00968569049	0.0069401005	0.0049727993	0.0035631664	0.00255312029	0.00182939063	0.00131081567	0.000939240467	0.000672995202	0.000482222134	0.000345527258	0.000247581099	0.000177399609	0.000127112375	9.10799963e-005	6.52616691e-005	4.67620293e-005	3.35064582e-005	2.40084264e-005	1.72027892e-005	1.23263371e-005	8.83220648e-006	6.32855248e-006	4.534606e-006	3.24918718e-006	2.32814435e-006	1.66818832e-006	1.19530917e-006	8.56476443e-007	6.13692188e-007	4.39729668e-007	3.15080075e-007	2.25764739e-007	1.61767504e-007	1.15911482e-007	8.30542061e-008	5.95109391e-008	4.26414512e-008	3.05539349e-008
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37983095	0.988692077	0.70842883	0.507611438	0.363719489	0.260616402	0.186739812	0.133804922	0.0958754163	0.0686977377	0.04922408	0.0352705946	0.0252724854	0.0181085271	0.0129753266	0.00929722779	0.00666175481	0.00477335591	0.00342025896	0.00245072264	0.0017560195	0.00125824296	0.000901570475	0.000646003474	0.000462881716	0.000331669242	0.000237651397	0.000170284667	0.000122014296	8.74270631e-005	6.26442281e-005	4.48865509e-005	3.21626191e-005	2.30455236e-005	1.65128392e-005	1.18319663e-005	8.47797435e-006	6.07473407e-006	4.35273717e-006	3.11887247e-006	2.23476978e-006	1.60128252e-006	1.14736906e-006	8.22125856e-007	5.89078917e-007	4.22093489e-007	3.02443201e-007	2.16710023e-007	1.55279517e-007	1.11262636e-007	7.97231621e-008
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34799347	2.80738358	2.53771509	2.10932056	1.56148284	1.11885134	0.80169202	0.574437434	0.411602407	0.294926012	0.211323722	0.151420064	0.108497217	0.0777416528	0.0557043284	0.0399138954	0.0285995558	0.0204924772	0.0146835015	0.0105211886	0.00753876106	0.00540175834	0.00387052898	0.00277335521	0.00198719584	0.00142388804	0.00102026036	0.000731048495	0.000523819136	0.000375332812	0.000268937712	0.000192702291	0.000138077225	9.89366551e-005	7.08912112e-005	5.07957724e-005	3.63967614e-005	2.60794192e-005	1.86867204e-005	1.33896202e-005	9.59408214e-006	6.87446025e-006	4.92576601e-006	3.52946558e-006	2.5289726e-006	1.81208805e-006	1.29841782e-006	9.30357025e-007	6.66629939e-007	4.77661224e-007	3.42259223e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4078006	5.11564064	5.92458969	6.20057718	6.19258258	5.71987853	5.04985659	4.3701177	3.29565279	2.36143841	1.69204456	1.21240291	0.868724644	0.622468408	0.446018104	0.319585937	0.22899333	0.164080891	0.117569096	0.0842419382	0.0603619864	0.0432512532	0.0309908772	0.0222059338	0.0159112469	0.0114009066	0.00816910653	0.00585342061	0.00419415914	0.00300524634	0.0021533531	0.00154294492	0.00110556835	0.000792174336	0.227474761	0.162992789	0.116789437	0.0836832881	0.0599616961	0.0429644327	0.0307853612	0.0220586752	0.0158057315	0.0113253015	0.00811493312	0.00581460366	0.00416634558	0.00298531706	0.00213907315	0.00153271289	0.00109823677
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52139168	7.425578	9.19991553	10.1439581	10.6361141	10.5631328	10.1887958	9.67225563	8.80861507	7.94418461	7.09183585	6.04083413	5.01216542	3.97650494	3.56024085	3.67177646	3.84073498	3.68645749	3.25061422	2.55315003	1.82941193	1.31083093	0.939251405	0.67300304	0.48222775	0.345531282	0.247583982	0.177401675	0.127113855	0.0910810571	0.0652624292	0.0467625739	0.354234891	1.254695	2.43744619	2.01508808	1.4438737	1.03458072	0.741309477	0.531171451	0.380600976	0.272712516	0.195407057	0.140015274	0.100325328	0.0718862388	0.0515087409	0.0369076256	0.0264454693	0.0189490068	0.0135775567
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144755027	5.7524253	9.74627874	12.3634197	13.9110534	14.8491902	15.1266113	15.0167774	14.6702956	13.9890006	13.2627018	12.4566141	11.4887177	10.4922504	9.48824782	9.11716726	9.23963698	9.38199726	9.27637067	8.90548622	8.266166	7.34269649	6.32070971	5.3619309	4.60339453	3.9663583	3.5132767	3.05466207	2.85164801	2.8888522	3.01796446	3.17235858	3.67081611	4.4975023	5.70982011	6.82832563	5.64767418	4.04673538	2.89961261	2.07766322	1.48871075	1.06670787	0.764329585	0.547666079	0.392419893	0.28118114	0.201475091	0.144363211	0.103440761	0.0741185439	0.0531082574	0.0380537293
