0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.560610539	1.34336584	2.46804653	2.71497393	2.78553057	2.87669885	2.15145622	1.67018875	1.19674253	0.857503495	0.614428103	0.440256974	0.315457907	0.226035467	0.16196149	0.116050478	0.0831538014	0.0595823023	0.0426925851	0.030590574	0.0219191041	0.0157057244	0.0112536433	0.00806358775	0.0057778131	0.00413998399	0.00296642816	0.00212553865	0.001523015	0.00109128793	0.000781941972	0.000560285906	0.000401462395	0.000287660376	0.000206117666	0.000147689761	0.000105824338	7.58264518e-005	5.43320269e-005	3.89305984e-005	2.78949927e-005	1.99876357e-005	1.43217668e-005	1.02619943e-005	7.35304025e-006	5.26868357e-006	3.77517674e-006	2.70503234e-006	1.93824037e-006	1.38880991e-006	9.95125785e-007	7.13038783e-007	5.10914614e-007	3.66086318e-007	2.62312309e-007	1.87954983e-007	1.3467563e-007	9.64993056e-008	6.91447739e-008	4.95443955e-008	3.55001106e-008	2.54369408e-008	1.82263645e-008	1.30597609e-008	9.35772756e-009
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01435982	2.33637802	3.51612459	4.83466922	6.21685663	7.7109363	8.17344858	8.29870196	8.39334486	7.97378745	7.53552184	6.90598294	5.20111429	3.72676124	3.15912604	3.25844226	2.67744842	2.06533917	2.01272792	2.04047716	1.66472563	1.74289237	1.24883695	0.894830779	0.641174271	0.879955937	0.630515981	0.451784442	0.323717698	0.231953867	0.166202208	0.119089086	0.0853310588	0.0611423754	0.0438104264	0.0313915422	0.0224930229	0.0161169552	0.011548303	0.00827472069	0.00592909646	0.00424838326	0.00304409962	0.00218119269	0.00156289286	0.00111986167	0.000802415949	0.000574956152	0.000411974085	0.000295192331	0.000211514548	0.000151556796	0.00010859519	7.78118536e-005	5.57546295e-005	3.99499377e-005	2.86253812e-005	2.05109819e-005	1.46967608e-005	1.05306893e-005	7.54556857e-006	5.40663614e-006	3.87402408e-006	2.77585955e-006	1.98899028e-006	1.42517381e-006	1.02118166e-006	7.31708633e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73082487	4.08712988	6.26197305	8.07360617	9.77869032	11.4588761	13.1213694	13.6897245	13.8138567	13.8824084	13.6260182	13.1975504	12.4600072	10.8460989	9.34148254	8.67292069	8.40243861	7.79455942	7.27136823	7.13249104	7.11528382	6.8451037	6.8527843	6.43559628	5.96965086	5.79672979	5.9160443	5.50274402	4.83115001	4.44179337	4.13130624	3.78040922	3.44594162	2.97632894	2.59630357	2.41278872	2.44356238	2.50570708	2.83967244	3.33960412	3.94858572	4.29428087	4.55015847	4.66646424	4.58210342	4.51748786	4.42629847	4.4119393	3.97455147	3.31498968	2.3752939	1.70197245	1.21951655	0.873821792	0.626120674	0.448635067	0.321461073	0.230336924	0.165043618	0.11825892	0.0847362187	0.0607161539	0.0435050253	0.0311727128	0.0223362248	0.0160046044	0.0114678002	0.00821703788	0.00588776492
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.524644579	3.81351194	7.26632937	10.158323	12.4872909	14.5169441	16.4294103	18.2228621	18.8938494	19.030127	19.0879665	18.9259986	18.5006014	17.6871543	16.1169511	14.6569879	13.8811745	13.3299272	12.6746584	12.1842703	11.9715221	11.9098674	11.698548	11.6577738	11.3212813	10.9178268	10.7585777	10.771477	10.416048	9.8686368	9.5444647	9.22013463	8.94236846	8.68620284	8.30458699	8.02171113	7.92749893	8.02065308	8.14408069	8.47400012	9.00243321	9.58669588	9.98632223	10.3207364	10.4829773	10.445095	10.4023634	10.3448908	10.325562	9.93036234	9.30282099	8.41986289	7.37426861	5.4995568	3.94060464	2.82356661	2.02317388	1.44966743	1.03873211	0.744284077	0.533302845	0.382128186	0.27380681	0.196191153	0.140577104	0.100727896	0.0721746916	0.0517154263	0.0370557222	0.0265515852
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17413376	6.57311204	10.7863354	14.1781812	16.8593176	19.1068322	21.1632121	23.0303977	23.7784703	23.9172833	23.9605116	23.8406811	23.4059923	22.531429	20.9713806	19.5197281	18.6546781	17.9050027	17.198242	16.7112866	16.4376155	16.3357862	16.1557909	16.0825919	15.8007524	15.4428668	15.298734	15.2497767	14.9401749	14.4794389	14.2021478	13.8858367	13.6640598	13.4651613	13.158348	12.9578167	12.9375224	13.0881583	13.2704838	13.6202938	14.1797044	14.7627595	15.208737	15.6007569	15.8041104	15.8109767	15.7958062	15.7701255	15.7555624	15.3977167	14.8053349	13.9759008	12.8269883	10.9284608	7.83058433	5.61085885	4.02035604	2.88071099	2.06411962	1.47900634	1.05975435	0.759347172	0.544096024	0.389861837	0.279348213	0.200161741	0.143422155	0.102766465	0.0736353895	0.0527620622
