0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0807007892	0.279296806	0.527309574	0.679318464	0.954591932	1.36245544	1.93762196	1.70008216	1.2181621	0.872851283	0.625425274	0.448136791	0.423831942	0.303688857	0.217602574	0.155919058	0.111720887	0.0800515135	0.0573594158	0.0410998174	0.029449306	0.0211013498	0.393738451	0.921110054	0.832436726	0.596466978	0.427387266	0.306236358	0.219427939	0.157226988	0.11265806	0.0807230274	0.0578405767	0.0414445842	0.0296963422	0.021278359	0.0152466105	0.0109246738	0.00782787082	0.00560891454	0.00401896289	0.00287971274	0.00206340435	0.00147849382	0.00105938712	0.000759084038	0.000543907481	0.00038972674	0.000279251412	0.00020009238	0.000143372455	0.000102730853	7.36098729e-005	5.27437787e-005	3.77925689e-005	2.70795589e-005	1.94033518e-005	1.39031091e-005	9.962013e-006	7.13809423e-006	5.11466802e-006	3.66481978e-006	2.62595812e-006	1.88158121e-006	1.34821185e-006	9.66036005e-007	6.92195045e-007	4.95979422e-007	3.55384786e-007	2.54644326e-007	1.82460633e-007	1.30738756e-007	9.36784124e-008	6.71235156e-008	4.80961006e-008	3.4462362e-008	2.46933614e-008	1.76935666e-008	1.26779945e-008	9.08418e-009	6.5090994e-009	4.66397352e-009	3.34188306e-009	2.39456385e-009	1.71577997e-009	1.22941007e-009	8.80910811e-010	6.31200178e-010	4.52274691e-010	3.24068977e-010	2.32205569e-010	1.6638256e-010	1.19218314e-010	8.54236548e-011
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.388510802	1.19258593	2.20181605	3.24150799	4.26866377	5.09674723	5.7578605	6.18476995	6.67186114	7.24753399	7.85256808	7.67300029	6.69373061	5.33440713	4.50957405	4.07270879	4.19931456	3.80348597	3.41814138	2.69420788	2.02177113	2.2165978	2.61578808	3.18842368	3.78477717	4.41723928	5.23764678	6.00714034	6.29134517	5.93950066	4.67240806	3.34792667	2.39889428	1.71888287	1.23163339	0.882503889	0.632341668	0.453092604	0.324655037	0.232625499	0.166683454	0.119433914	0.0855781388	0.0613194159	0.0439372815	0.0314824379	0.0225581525	0.0161636225	0.0115817416	0.00829868052	0.00594626443	0.00426068464	0.00305291395	0.00218750844	0.00156741829	0.00112310428	0.000804739381	0.000576620963	0.000413166974	0.000296047074	0.000212126998	0.000151995636	0.000108909632	7.80371614e-005	5.59160695e-005	4.00656146e-005	2.87082673e-005	2.05703724e-005	1.47393159e-005	1.05611813e-005	7.56741711e-006	5.4222913e-006	3.88524149e-006	2.78389718e-006	1.99474949e-006	1.42930047e-006	1.02413854e-006	7.33827328e-007	5.25810257e-007	3.76759513e-007	2.69959987e-007	1.93434784e-007	1.38602079e-007	9.93127293e-008	7.11606801e-008	5.09888554e-008	3.65351114e-008	2.61785512e-008	1.87577516e-008	1.34405164e-008	9.6305508e-009	6.90059118e-009	4.94448964e-009	3.54288165e-009	2.53858563e-009	1.81897609e-009	1.30335332e-009	9.33893462e-010
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09117029	4.19876276	6.14059486	7.82629875	9.27724534	10.3747903	11.2017797	11.733359	12.2865075	12.9042095	13.47605	13.2929519	12.2894301	10.873656	10.0209367	9.43047848	9.23912356	8.85674558	8.51798739	7.84690964	7.27057388	7.56068394	8.05157319	8.65277454	9.30910601	10.0182229	10.8409255	11.5732518	11.9581162	11.730365	10.6171601	8.39331223	6.01407102	4.30927019	3.08772701	2.21245308	1.58529191	1.13591129	0.813916004	0.583196301	0.41787841	0.299422965	0.214545929	0.153728876	0.110151553	0.0789270366	0.056553693	0.0405224917	0.0290356341	0.020804941	0.0149073916	0.0106816129	0.00765371006	0.0054841229	0.00392954577	0.00281564258	0.00201749607	0.0014455991	0.00103581702	0.000742195326	0.000531806189	0.000381055786	0.000273038402	0.000195640564	0.00014018259	0.000100445215	7.19721413e-005	5.15702927e-005	3.69517294e-005	2.64770711e-005	0.321933533	0.483833054	0.590722763	1.24011518	1.94543331	2.27470341	2.12015733	1.51915911	1.08852507	0.779962295	0.558867406	0.400445995	0.286932093	0.205595829	0.147315849	0.105556418	0.0756344787	0.0541944721	0.0388320361	0.0278243697	0.0199370321	0.0142855078	0.0102360136	0.00733442423	0.00525534461	0.00376561896	0.00269818389	0.00193333324
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123712363	3.79178693	7.06406196	9.82839554	12.080565	13.9052853	15.244273	16.22333	16.8542826	17.4557433	18.0901328	18.6267508	18.4283319	17.3967	15.9379607	15.0490272	14.35471	13.9436506	13.5540377	13.2339247	12.5859875	12.065005	12.4233663	12.9860011	13.6246816	14.3342978	15.1095494	15.9570585	16.694128	17.1654621	17.0489905	16.0809542	14.049425	11.223146	9.34326472	8.2680144	6.37431885	4.56739904	3.27268442	2.34498086	1.68025221	1.20395332	0.862670247	0.618130243	0.442909673	0.317358648	0.227397408	0.162937363	0.116749722	0.0836548315	0.059941306	0.0429498226	0.0307748926	0.0220511742	0.0158003567	0.0113214503	0.00811217363	0.0058126264	0.00416492881	0.0029843019	0.00213834575	0.00153219168	0.00109786332	0.00078665344	0.000563661821	0.582682698	0.903680508	1.17071686	1.74068352	2.44715405	3.41599358	4.34170571	5.02931458	5.5445806	6.37344814	7.16765318	7.64151352	7.60443167	6.98292632	5.72882913	4.10488545	2.94127895	2.10751846	1.51010296	1.08203606	0.775312713	0.555535834	0.398058819	0.285221608	0.204370212	0.146437656	0.104927166	0.0751835995	0.0538714031	0.0386005471	0.0276585006	0.0198181817	0.0142003477	0.0101749937
