0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201032739	0.144046252	0.103213649	0.0739558115	0.0529916546	0.0379701797	0.0272068226	0.0194945403	0.0139684485	0.0100088307	0.00717164058	0.00513870502	0.00368204304	0.00263829913	0.00189042393	0.00135454794	0.000970576009	0.0006954481	0.000498310338	0.00035705496	0.000255841058	0.000183318129	0.000131353179	9.41186656e-005	6.74389708e-005	4.83221341e-005	3.46243221e-005	2.48094109e-005	1.77767197e-005	1.27375763e-005	9.12687221e-006	6.53968971e-006	4.68589244e-006	3.35758865e-006	2.40581739e-006	1.72384349e-006
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.310470262	1.37852705	0.987757793	0.707759386	0.50713176	0.363375785	0.260370127	0.186563349	0.133678481	0.0957848169	0.0686328204	0.0491775648	0.0352372649	0.0252486036	0.018091415	0.0129630653	0.00928844219	0.00665545966	0.00476884523	0.00341702692	0.00244840678	0.00175436012	0.00125705395	0.000900718518	0.00064539302	0.000462444306	0.000331355825	0.000237426823	0.000170123753	0.000121898996	8.73444471e-005	6.25850312e-005	4.48441344e-005	3.21322264e-005	2.30237463e-005	1.64972351e-005	1.18207855e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279028922	0.858940512	1.36662305	1.18244166	1.04028239	1.13626093	0.941148536	0.674362394	0.48320177	0.346229198	0.921934162	0.660594693	0.473336781	0.339160624	0.243019207	0.174130871	0.124770221	0.0894017699	0.0640591674	0.0459003992	0.239337512	0.265031767	1.72683249	3.48162966	3.39499207	3.67296112	2.75083018	1.97105595	1.41232331	1.01197387	0.725110963	0.519564708	0.372284381	0.266753416	0.191137175	0.13695577	0.0981330975	0.070315437	0.0503832122	0.0361011491	0.0258676037	0.0185349479	0.0132808705	0.00951615958	0.00681862629	0.00488575923	0.00350079947	0.00250843243	0.00179737038	0.00128787215	0.000922800721	0.00066121561	0.000473781687	0.000339479413	0.000243247629	0.000174294542	0.000124887497	8.94858018e-005	6.41193789e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.829498755	2.34770355	3.82902192	5.0378925	5.5041634	5.78368505	5.97398993	5.97805295	5.55521631	5.55189329	5.56232586	6.04342459	5.7236448	5.64553399	5.5062528	5.30968241	4.75124667	4.34263806	3.97027811	3.67529385	3.72699297	4.36416751	4.90817831	6.35656917	7.99917684	8.34153426	8.85497017	8.32746178	6.61019681	4.99539119	3.5793542	2.56471935	1.83770172	1.31677082	0.943507523	0.676052682	0.484412914	0.34709702	0.248705883	0.178205552	0.127689858	0.0914937812	0.0655581589	0.0469744735	0.0336586811	0.0241174989	0.0172809431	0.0123823368	0.00887233201	0.00635730368	0.00455520714	0.00326394854	0.00233872133	0.00167576706	0.00120073957	0.000860367494	0.000616480248	0.0004417274	0.000316511513	0.000226790409
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28674613	4.82734802	7.05820108	8.83033419	9.78077429	10.3655029	10.6485851	10.7926601	10.5498017	10.6183483	10.6740414	11.0257643	10.8000327	10.784406	10.7003497	10.5497557	10.0809946	9.72299123	9.37221036	9.16275371	9.23288004	9.75791961	10.3531719	11.5873239	13.009665	13.5454118	14.1622638	13.8696591	12.3009932	10.6591503	9.34711928	7.29215913	5.22506034	3.74391933	2.68263543	1.92219228	1.37731095	0.986886421	0.707135021	0.506684383	0.363055225	0.260140436	0.186398768	0.133560553	0.0957003183	0.0685722745	0.0491341817	0.0352061796	0.02522633	0.0180754553	0.0129516297	0.00928024819	0.0066495884	0.00476463829	0.00341401252	0.00244624686	0.00175281247	0.00125594502	0.00089992393	0.000644823673
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67462494	7.18451689	10.1231535	12.4096996	13.7662754	14.6036431	14.994728	15.251186	15.1362232	15.2498877	15.3320208	15.5948693	15.4350478	15.4598575	15.4129386	15.2983186	14.904081	14.5959503	14.281463	14.1431548	14.2460692	14.7205103	15.3656117	16.48365	17.7850261	18.4671276	19.1759822	19.0683587	17.6672084	16.0925032	14.9784301	13.1946534	10.985557	7.87149556	5.64017303	4.04136057	2.89576139	2.0749037	1.48673347	1.06529108	0.763314414	0.546938678	0.391898687	0.28080768	0.201207495	0.14417147	0.103303372	0.0740201008	0.0530377199	0.0380031869	0.0272304733	0.0195114867	0.0139805912	0.0100175313	0.00717787484	0.00514317207	0.00368524382	0.00264059259	0.00189206727	0.00135572544
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9889152	5.67783308	9.88501982	13.3311245	15.9773521	17.6030032	18.5979245	19.0611703	19.3805961	19.3382954	19.4648229	19.5504433	19.7447565	19.6266412	19.6732694	19.6483782	19.5605913	19.2285125	18.967118	18.6955015	18.6180199	18.760692	19.2218403	19.915455	20.9832732	22.2312394	23.0289056	23.8207531	23.8662427	22.6409555	21.1927885	20.2611994	18.7124103	16.6726805	13.6693743	9.79453468	7.01809077	5.02868178	3.60320795	2.58181131	1.84994864	1.32554613	0.949795302	0.680558073	0.487641168	0.349410165	0.250363324	0.17939316	0.128540816	0.0921035195	0.0659950556	0.0472875237	0.0338829913	0.0242782242	0.0173961078	0.0124648559	0.00893145954	0.00639967041	0.00458556422	0.00328570034	0.00235430717
