0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.359703702	1.00003469	1.58633462	2.30764531	2.94165407	3.2337146	2.60084925	1.86358992	1.33532053	0.956798969	0.685576419	0.49123697	0.35198667	0.25220947	0.180715982	0.129488659	0.0927826788	0.0664816945	0.0476362157	0.03413284	0.0244572486	0.0175243844	0.0125567701	0.00899731895	0.00644686074	0.00461937757	0.00330992867	0.00237166753	0.00169937404	0.00121765471	0.000872487724	0.000625164772	0.000447950134	0.000320970296	0.000229985267	0.000164791645	0.000118078373	8.46068515e-005	6.06234582e-005	4.3438606e-005	3.11251213e-005	2.23021239e-005	1.59801701e-005	1.14502922e-005	8.20449289e-006	5.87877604e-006	4.2123271e-006	3.01826426e-006	2.16268085e-006	1.54962854e-006	1.11035737e-006	7.95605821e-007	5.70076481e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04449625	3.89197104	5.31979735	6.56152714	7.5575776	8.08448032	7.6202319	6.57587801	5.43160377	4.89211078	4.24104069	3.81810833	3.40602765	3.00049179	2.71779484	2.56315281	2.32757127	2.519084	2.75116516	3.45515145	4.01182875	4.30689554	3.34665277	2.39798149	1.71822882	1.23116475	0.882168092	0.632101059	0.4529202	0.324531505	0.232536984	0.16662003	0.119388469	0.0855455759	0.0612960836	0.0439205631	0.0314704587	0.022549569	0.0161574722	0.0115773347	0.00829552284	0.00594400185	0.00425906343	0.0030517523	0.00218667608	0.00156682188	0.00112267693	0.000804433174	0.000576401556	0.000413009763	0.000295934426	0.000212046282	0.000151937801
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.60312163	6.54696179	8.72902039	10.4430438	11.7568569	12.4854842	12.1609688	11.199036	10.13461	9.62465382	8.98514173	8.50588471	8.09092712	7.75259996	7.53406396	7.43243518	7.27279394	7.52338418	7.84470207	8.57407811	9.16326424	9.51055349	8.73865716	6.62893046	4.74983623	3.40340638	2.43864723	1.7473671	1.25204324	0.897128181	0.642820431	0.460600966	0.330035014	0.236480421	0.169445626	0.121413096	0.0869962851	0.0623355622	0.0446653821	0.0320041448	0.0229319718	0.0164314758	0.0117736669	0.00843620097	0.00604480213	0.00433129	0.0031035049	0.00222375843	0.00159339254	0.00114171565	0.000818075009	0.000586176358	0.000420013714
