0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32975827	0.236282126	0.169303541	0.121311288	0.0869233364	0.0622832921	0.0446279289	0.0319773084	0.0229127427	0.0164176976	0.0117637943	0.00842912698	0.0060397334	0.00432765809	0.00310090252	0.00222189375	0.00159205644	0.00114075829	0.000817389031	0.000585684833	0.000419661521	0.00030070062	0.000215461409	0.000154384846	0.000110621576	7.92638228e-005	5.67950108e-005	4.06954036e-005	2.91595308e-005	2.08937169e-005	1.49710023e-005	1.07271919e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04337484	0.967876174	0.693513583	0.496924197	0.356061746	0.255129389	0.182808196	0.130987796	0.0938568572	0.0672513769	0.0481877172	0.0345280082	0.024740399	0.0177272705	0.0127021444	0.00910148414	0.00652149836	0.00467285777	0.0033482489	0.00239912517	0.0017190483	0.00123175193	0.000882588828	0.00063240253	0.000453136213	0.000324686285	0.000232647889	0.000166699497	0.000119445409	8.55863755e-005	6.13253178e-005	4.39415103e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66156336	1.77182615	1.26956891	0.909685876	0.651818413	0.467048302	0.334654732	0.239790594	0.171817468	0.123112596	0.0882140295	0.0632081142	0.0452905929	0.0324521279	0.0232529657	0.016661478	0.0119384707	0.00855428804	0.00612941522	0.00439191792	0.0031469467	0.00225488585	0.00161569631	0.00115769699	0.000829526145	0.000594381456	0.000425892923	0.000305165615	0.000218660718	0.000156677251	0.000112264156	8.04407826e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19076515	2.44621509	1.75278971	1.2559287	0.899912241	0.644815297	0.46203035	0.331059212	0.237214291	0.169971467	0.121789878	0.0872662609	0.0625290083	0.0448039923	0.0321034633	0.0230031366	0.0164824676	0.0118102041	0.00846238105	0.00606356098	0.0043447313	0.00311313601	0.00223065943	0.00159833732	0.00114525874	0.000820613743	0.000587995441	0.000421317144	0.000301886925	0.000216311434	0.000154993915	0.000111057993
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63761526	3.00043803	2.1499078	1.54047625	1.10379947	0.790906879	0.566709542	0.406065131	0.290958381	0.20848079	0.149383014	0.107037606	0.0766957964	0.0549549395	0.0393769348	0.0282148067	0.0202167924	0.0144859648	0.0103796473	0.00743734231	0.00532908863	0.00381845886	0.00273604533	0.00196046215	0.00140473251	0.00100653483	0.000721213719	0.000516772211	0.00037028347	0.0002653197	0.000190109872	0.000136219676
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00920174	3.44387079	2.46764125	1.76814222	1.26692926	0.907794483	0.650463171	0.466077228	0.333958927	0.239292028	0.17146023	0.122856624	0.0880306175	0.0630766937	0.045196426	0.0323846544	0.0232046188	0.0166268359	0.0119136485	0.00853650221	0.00611667111	0.00438278637	0.00314040366	0.00225019755	0.001612337	0.00115528994	0.000827801418	0.000593145635	0.000425007419	0.000304531123	0.000218206085	0.000156351492
