0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56857504	1.28824143	1.87500669	2.31133696	2.55228416	2.54852986	2.17459267	1.65763749	1.29494115	0.930676941	0.666859168	0.477825474	0.342376913	0.245323778	0.175782168	0.125953427	0.147941374	0.194214562	0.189997631	0.395834162	0.402128612	0.386426088	0.452754763	0.324412963	0.232452046	0.166559169	0.11934486	0.0855143287	0.061273694	0.0439045203	0.0314589635	0.0225413323	0.0161515704	0.0115731059	0.00829249274	0.00594183069	0.00425750773	0.00305063759	0.00218587735	0.00156624956	0.00112226685	0.000804139339	0.000576191015	0.000412858903	0.000295826331	0.000211968828	0.000151882302	0.000108828425	7.79789742e-005	5.58743766e-005	4.00357403e-005	2.86868614e-005	2.05550344e-005	1.47283258e-005	1.05533066e-005	7.56177458e-006	5.41824825e-006	3.88234452e-006	2.78182141e-006	1.99326214e-006	1.42823473e-006	1.0233749e-006	7.33280161e-007	5.25418195e-007	3.76478588e-007	2.69758696e-007	1.93290552e-007	1.38498733e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0344163758	2.24991632	4.15702697	5.58743808	6.61823057	7.26808577	7.52213317	7.36084197	7.00185183	6.71292804	6.42296341	6.07881011	5.87479801	5.65243353	5.57007603	5.45102284	5.38335978	5.49714693	5.5896045	5.61563367	5.77549401	5.82096316	5.83439833	5.89051368	5.68418304	5.53302645	5.29803514	5.12889876	5.02646654	5.0138619	4.89546927	4.93029504	5.00493944	4.97190295	4.83012956	4.69488919	4.45625387	4.38713773	4.34870557	4.20485581	4.2597708	4.3173489	4.33388509	4.31340737	4.2137146	3.8691507	3.55000363	3.11041247	2.31014298	1.65528978	1.18606696	0.84985411	0.608947079	0.436329649	0.312643855	0.224019111	0.160516707	0.115015247	0.0824120254	0.0590507966	0.0423117447	0.0303176899	0.021723574	0.015565621	0.0111532548	0.00799165628	0.00572627195	0.00410305314	0.00293996605
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5874687	4.87155941	7.55112956	9.52893212	10.94049	11.8462051	12.2598312	12.2281009	11.9668519	11.725136	11.4786801	11.1780394	10.9928366	10.7832618	10.6822562	10.5635044	10.5049296	10.6051786	10.675169	10.6807657	10.782866	10.8256921	10.8361407	10.8697046	10.6740925	10.5137281	10.2930753	10.1357485	10.0322246	10.0197552	9.91685038	9.93293763	10.0052328	9.981277	9.84746885	9.70878314	9.46774474	9.35589397	9.27440019	9.14439492	9.20292664	9.25196799	9.28070959	9.27039359	9.1664175	8.8368503	8.52042087	8.07732989	7.26864508	5.51001724	3.94809987	2.82893718	2.02702206	1.45242478	1.04070783	0.745699744	0.534317215	0.382855014	0.274327605	0.196564318	0.140844489	0.100919486	0.0723119716	0.0518137918	0.0371262041	0.0266020877	0.0190612288	0.0136579672	0.00978636115
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99330275	7.2438525	10.6229177	13.0966183	14.8508675	15.9846243	16.5435692	16.6235997	16.4465493	16.2514066	16.0413611	15.7761178	15.6049543	15.4022536	15.2891148	15.1700184	15.1152797	15.2028438	15.2546708	15.2423649	15.3025949	15.3350049	15.3356784	15.3478629	15.1561105	14.9883695	14.7763154	14.6250709	14.5190085	14.5043228	14.4153523	14.4219433	14.4898672	14.4705074	14.3427248	14.2026152	13.9617242	13.822104	13.7114087	13.5870628	13.6416644	13.681113	13.7147473	13.7089036	13.6010772	13.2847133	12.9710076	12.5249007	11.7122337	9.95159468	7.13062918	5.10931907	3.66098709	2.62321188	1.87961344	1.34680188	0.965025719	0.691471143	0.495460724	0.355013122	0.254378018	0.182269814	0.130602029	0.093580443	0.0670533175	0.0480458015	0.0344263211	0.024667537	0.0176750626
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25595703	9.37473674	13.3833878	16.3034567	18.3639579	19.6988589	20.3863837	20.5614657	20.4557969	20.3029732	20.1224869	19.8858421	19.7244931	19.5240442	19.4015083	19.2808735	19.2266288	19.3018168	19.3376418	19.3087639	19.3361021	19.353704	19.3407249	19.3322056	19.1400689	18.965755	18.7587339	18.6101693	18.5006083	18.4824505	18.4063374	18.4085976	18.4711524	18.4538959	18.3309114	18.1903001	17.9506199	17.7915204	17.6594104	17.5361015	17.5825925	17.6117789	17.6462235	17.6415885	17.5300484	17.2253961	16.9141996	16.4649013	15.6502872	13.8886764	10.7750058	7.72062904	5.53207244	3.96390312	2.8402607	2.03513572	1.45823846	1.04487352	0.748684591	0.536455951	0.384387486	0.275425669	0.197351116	0.141408253	0.101323441	0.0726014181	0.0520211893	0.0372748109	0.0267085691
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.461905496	5.71201576	11.5113451	16.0155148	19.2862942	21.5837821	23.0693789	23.8502314	24.0920136	24.0365492	23.9135645	23.7514694	23.534155	23.3764855	23.1727768	23.0403405	22.9158916	22.8592559	22.9217166	22.9422615	22.8972185	22.8965784	22.8968457	22.8679352	22.8391164	22.6438081	22.46316	22.258854	22.1108914	21.9971381	21.9748834	21.9107876	21.9115852	21.9683767	21.9518424	21.8328034	21.6920246	21.4537848	21.2798072	21.1306377	21.0056988	21.0418817	21.0604496	21.0934702	21.0881656	20.9729292	20.6787007	20.369667	19.9167061	19.1007963	17.3387826	14.2443559	10.206527	7.31329618	5.2402057	3.75477146	2.69041131	1.92776394	1.38130323	0.98974701	0.709184722	0.508153059	0.364107577	0.260894479	0.186939063	0.133947692	0.0959777153	0.0687710381	0.0492766021	0.0353082283
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51532566	7.46120304	13.731871	18.5818197	22.0963192	24.5536463	26.1339644	26.9681511	27.2458418	27.2176769	27.1096279	26.9539109	26.7463909	26.5860654	26.3737167	26.2295388	26.0987461	26.0373176	26.0865419	26.0918899	26.0306677	26.004779	25.9863411	25.9402019	25.8914166	25.6910224	25.5040172	25.3008586	25.1522041	25.0337416	25.0071338	24.9543265	24.9552392	25.0062279	24.989669	24.8739304	24.7330104	24.4959975	24.3097376	24.1459711	24.0178162	24.0426548	24.0504787	24.0808999	24.0738437	23.9548949	23.6699518	23.3626837	22.9054965	22.0882229	20.3261496	17.2721181	13.2684204	9.50723868	6.81223419	4.88117909	3.49751765	2.50608091	1.79568544	1.28666484	0.921935644	0.660595755	0.473337542	0.339161169	0.243019597	0.17413115	0.124770421	0.0894019136	0.0640592703	0.0459004729
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43781678	8.99362042	15.6782746	20.8327407	24.5616368	27.157564	28.8169258	29.6930433	29.9969517	29.9883604	29.8906076	29.737137	29.535709	29.3706237	29.1474761	28.9912379	28.8530643	28.7858723	28.8221246	28.8126388	28.7354478	28.686177	28.6485987	28.5847078	28.5164195	28.3096529	28.1162298	27.9131575	27.7630235	27.6394923	27.6085022	27.5663091	27.5681924	27.6135467	27.5965936	27.4836399	27.3424531	27.1062458	26.9092284	26.7323155	26.5999819	26.6131244	26.6102441	26.6375006	26.6280777	26.5054078	26.2287368	25.9228483	25.4608917	24.641886	22.8800017	19.8787156	15.9509955	11.4293877	8.18951416	5.86804331	4.20463677	3.01275389	2.1587325	1.54679942	1.10833022	0.794153304	0.569035708	0.407731901	0.292152674	0.209336538	0.149996184	0.107476962	0.0770106087	0.0551805124
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23853562	10.3240931	17.3687975	22.788611	26.7040514	29.4186688	31.1426765	32.0502533	32.3718047	32.375958	32.2842024	32.1294292	31.9309198	31.7594247	31.5238122	31.3551171	31.2087042	31.1351039	31.1587595	31.1347566	31.0418118	30.9704855	30.9138419	30.8321284	30.7448931	30.5308643	30.3309783	30.1272473	29.9751565	29.8463247	29.8110473	29.778805	29.7820962	29.8220951	29.8046072	29.6940132	29.5523696	29.3164806	29.1096786	28.9205607	28.7834774	28.7849835	28.7715623	28.7954433	28.7833209	28.6569496	28.3876538	28.0828133	27.6156331	26.7944887	25.0330435	22.0906551	18.2648982	13.0873715	9.37751142	6.71928055	4.8145749	3.44979366	2.47188517	1.77118312	1.26910816	0.909355736	0.651581857	0.466878802	0.33453328	0.23970357	0.171755113	0.123067916	0.0881820152	0.0631851749
