0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0863520566	0.447517634	1.05341424	1.48650491	1.96780279	1.80096454	1.29044748	0.924646026	0.662537829	0.474729099	0.340158263	0.243734046	0.174643076	0.125137232	0.0896647447	0.064247597	0.0460354149	0.0329858162	0.0236353701	0.0169354827	0.0121348036	0.00869496674	0.00623021591	0.366679333	0.262737223	0.188259447	0.134893788	0.0966556228	0.0692567801	0.0496246514	0.139305366	0.0998166567	0.0715217599	0.0512475803	0.0367204959	0.0263113851	0.0188529312	0.0135087155	0.00967941763	0.0069356058	0.00496957871	0.00356085875	0.00255146679	0.00182820584	0.00130996673	0.000938632175	0.000672559343	0.000481909827	0.00034530348	0.000247420755	0.000177284718	0.000127030051	9.10210091e-005	6.5219403e-005	4.67317443e-005	3.3484758e-005	2.39928775e-005	1.7191648e-005	1.23183541e-005	8.82648637e-006
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300766355	0.944256835	1.70329416	2.77822807	3.94501364	5.03106197	6.08742678	6.91932651	7.58776699	7.65108632	6.94628294	5.91346664	4.93658048	3.96918847	3.29140041	2.41881474	1.85503183	1.79445813	1.79055714	1.83496833	2.6405971	2.96650005	3.01479615	2.75910586	2.52535767	2.51181314	2.62706695	3.52694948	3.83914016	3.94510509	4.08676909	4.41478112	4.75244857	4.74382583	4.9620663	4.97155021	4.78944745	4.18900771	3.74102534	2.86684638	2.12988471	1.52612908	1.09351927	0.783540796	0.561431514	0.402283258	0.28824855	0.206539111	0.14799174	0.106040716	0.0759814929	0.0544431187	0.0390101992	0.0279520292	0.0200285041	0.0143510503	0.0102829769	0.00736807489	0.00527945636	0.00378289578	0.00271056327	0.00194220345	0.00139164959	0.000997160502
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.891662615	1.45340091	2.12646869	3.02511418	3.66779921	4.68652317	5.93139254	7.12498001	8.42052781	9.72293203	10.8697675	11.921059	12.7884207	13.4184315	13.5068188	12.8348964	11.8380161	10.8659102	9.91131322	9.22813578	8.37336564	7.75512762	7.56993713	7.51423195	7.51202458	8.09979424	8.38621359	8.46719187	8.24334288	8.0291477	8.00307492	8.06150113	8.67431216	8.91673343	9.07257784	9.1962575	9.50172	9.84274817	9.84918286	9.97579595	9.93181342	9.73790262	9.20316847	8.7852783	7.95660087	7.2301391	6.13779116	4.39791954	3.15124705	2.25796718	1.61790418	1.159279	0.830659705	0.595193687	0.426474912	0.305582628	0.218959521	0.156891352	0.112417566	0.0805507062	0.0577171031	0.0413561115	0.0296329488	0.0212329356	0.0152140632	0.0109013526	0.00781116049	0.00559694106	0.00401038352
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49328143	3.76244415	5.30637825	6.54663865	7.72531172	8.7421815	10.0069156	11.4618588	12.7882904	14.1067105	15.3946714	16.5010121	17.488317	18.325719	18.8922953	18.9610539	18.2886394	17.2962287	16.3108257	15.3533124	14.6504812	13.7994567	13.1406883	12.8654573	12.7573381	12.7112133	13.1358538	13.3742907	13.4534354	13.2374602	13.0239111	12.9736312	12.9824446	13.3916428	13.5760998	13.7453349	13.8460364	14.1220161	14.4480834	14.4599392	14.5197124	14.4350841	14.2303759	13.7366453	13.3289567	12.5327611	11.8082722	10.7325592	9.06950111	7.87040301	6.34938049	4.54952993	3.25988064	2.33580655	1.67367853	1.19924307	0.859295207	0.615711921	0.44117687	0.316117041	0.226507757	0.1622999	0.11629296	0.0833275472	0.0597067966	0.0427817892	0.0306544915	0.021964903	0.0157385407	0.0112771572
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.979785154	3.8921365	7.13270583	9.3679475	11.0239574	12.4253669	13.7068128	15.1465669	16.7291374	18.1172132	19.4184828	20.6588339	21.7037739	22.6209377	23.4100689	23.9132346	23.946321	23.2600537	22.257652	21.2511877	20.283164	19.5539987	18.6991729	18.0089471	17.6658541	17.5073968	17.4192262	17.7184326	17.9042493	17.9609377	17.7382051	17.5136524	17.4324393	17.3964255	17.659204	17.7933949	17.9532544	18.0278653	18.2699791	18.5701758	18.5816176	18.5916545	18.4754163	18.2598729	17.790503	17.3801931	16.6071448	15.8789964	14.814686	13.2618535	12.1499719	10.6593738	8.7576788	6.27515107	4.49634222	3.22176998	2.30849907	1.65411186	1.18522294	0.849249347	0.608513748	0.436019153	0.312421375	0.223859697	0.160402482	0.114933401	0.0823533804	0.0590087756	0.0422816353	0.0302961156	0.0217081154
