0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.695089114	0.498053113	0.35687065	0.392900195	0.281525292	0.201721686	0.144539904	0.103567367	0.0742092612	0.0531732592	0.0381003051	0.0273000615	0.0195613489	0.0140163189	0.0100431314	0.00719621809	0.00515631558	0.00369466156	0.00264734069	0.00189690249	0.00135919003	0.000973902214	0.00069783143	0.000500018069	0.000358278602	0.000256717836	0.000183946368	0.000131803332	9.44412142e-005	6.7670087e-005	4.84877361e-005	3.47429811e-005	2.48944338e-005	1.78376413e-005	1.27812285e-005	9.15815039e-006	6.5621015e-006	4.70195119e-006	3.36909525e-006	2.41406223e-006	1.72975117e-006	1.23942088e-006	8.88083865e-007	6.36339896e-007	4.55957459e-007	3.26707796e-007	2.34096365e-007	1.67737375e-007	1.20189081e-007	8.611924e-008	6.17071319e-008	4.42150921e-008	3.16814979e-008	2.27007852e-008	1.62658234e-008	1.16549717e-008	8.35115217e-009	5.98386201e-009	4.28762449e-009	3.0722172e-009	2.20133981e-009	1.5773289e-009	1.13020554e-009	8.0982766e-010	5.80266875e-010	4.15779384e-010	2.97918947e-010	2.13468254e-010	1.52956688e-010	1.09598256e-010	7.85305819e-011	5.62696207e-011	4.03189451e-011	2.88897866e-011	2.07004366e-011	1.4832511e-011	1.06279585e-011	7.61526506e-012	5.45657585e-012	3.90980745e-012	2.80149945e-012	2.00736208e-012	1.43833778e-012	1.03061405e-012	7.38467239e-013	5.29134898e-013	3.79141722e-013	2.71666915e-013	1.94657851e-013	1.39478445e-013	9.99406729e-014	7.16106213e-014	5.13112524e-014	3.67661189e-014	2.63440754e-014	1.88763548e-014	1.35254993e-014	9.69144372e-015	6.94422287e-015	4.97575311e-015	3.5652829e-015	2.55463683e-015	1.83047728e-015	1.31159428e-015	9.39798369e-016	6.73394957e-016
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53940385	1.74818594	1.72690185	2.61859865	2.50556115	2.30574644	2.1345485	2.18521415	1.73711561	1.24469773	0.891864893	0.639049121	0.457898704	0.328098758	0.235093033	0.168451519	0.120700788	0.0864858938	0.0619698508	0.0444033384	0.0318163823	0.0227974341	0.0163350753	0.0117045929	0.00838670731	0.00600933838	0.00430587911	0.0030852972	0.00221071205	0.0015840444	0.00113501741	0.000813275512	0.000582737368	0.00041754957	0.000299187341	0.000214377097	0.000153607903	0.000110064872	7.88649268e-005	5.65091894e-005	4.04906035e-005	2.90127852e-005	2.0788569e-005	1.48956606e-005	1.06732072e-005	7.64768715e-006	5.47980729e-006	3.9264535e-006	2.81342687e-006	2.01590844e-006	1.44446152e-006	1.03500191e-006	0.518144464	0.371266732	0.266024238	0.190614696	0.136581398	0.097864848	0.0701232278	0.0502454883	0.0360024656	0.0257968938	0.0184842822	0.0132445669	0.00949014689	0.00679998739	0.00487240388	0.00349122993	0.00250157556	0.00179245722	0.00128435172	0.000920278219	0.000659408159	0.000472486592	0.000338551437	0.000242582705	0.000173818103	0.000124546113	8.92411899e-005	6.39441068e-005	4.58179546e-005	3.28299991e-005	2.35237223e-005	1.68554835e-005	1.20774817e-005	8.6538938e-006	6.20078587e-006	4.44305722e-006	3.18358962e-006	2.28114164e-006	1.63450941e-006	1.17117717e-006	8.39185112e-007	6.01302408e-007	4.30852002e-007	3.0871895e-007	2.21206794e-007	1.58501594e-007	1.13571355e-007	8.13774317e-008	5.83094778e-008	4.17805665e-008	2.99370841e-008	2.14508581e-008	1.53702115e-008	1.10132378e-008
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251487007	2.6979552	3.90988822	4.87044111	6.21640186	6.83286598	7.29089622	7.57970072	7.85673212	7.55174308	6.96287011	6.1490085	5.29385985	4.77543297	4.66060813	4.73095035	4.59680854	4.45609907	4.37712442	4.22525223	3.30366647	2.36718046	1.69615892	1.21535097	0.870837026	0.623981996	0.447102637	0.320363039	0.229550148	0.164479868	0.117854976	0.0844467801	0.060508762	0.0433564226	0.0310662343	0.0222599296	0.0159499365	0.0114286289	0.00818897045	0.00586765373	0.00420435762	0.00301255387	0.00215858917	0.00154669673	0.00110825664	0.000794100579	0.000568997929	0.0818004579	0.52582701	0.959766006	1.33982946	1.9935353	3.04600213	4.33632342	4.9020945	4.97106734	4.76447486	3.84673394	3.33806942	2.79273651	2.19425809	2.44089324	2.99565905	2.7815977	2.52775675	2.26624313	2.31484648	2.56668177	2.42369215	2.16796682	2.50730424	2.63528543	2.53852091	2.34586723	2.25303525	2.22908417	2.2516955	2.3053091	2.36199185	2.24030914	2.09155233	1.53911659	1.10282523	0.790208806	0.566209351	0.405706729	0.290701574	0.20829678	0.149251165	0.106943133	0.0766281029	0.054906435	0.0393421798	0.0281899037	0.0201989486	0.0144731791	0.010370486	0.00743077793	0.00532438505	0.0038150886	0.00273363043	0.0019587318	0.00140349266	0.00100564644	0.000720577159	0.000516316096	0.000369956649
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32889868	0.979648713	2.11301258	3.50900571	6.14052328	7.77525294	9.20573907	10.7178245	11.7160158	12.5210074	13.0500228	13.4294026	13.1922247	12.5850467	11.7781424	11.0450976	10.657588	10.6292389	10.762809	10.7303391	10.6629583	10.5687188	10.3566717	9.57825627	8.31165956	6.67184167	4.9837338	3.57100131	2.55873425	1.8334132	1.31369797	0.941305725	0.674475025	0.483282473	0.346287024	0.248125495	0.177789686	0.127391877	0.0912802685	0.0654051704	0.0468648525	0.0335801342	0.0240612175	0.186872394	0.147780159	0.105889111	1.00388614	2.26302256	2.96824417	3.8282599	4.72191237	5.60110869	6.34847644	7.00250569	7.829831	8.92029014	10.1322466	10.7567757	10.890656	10.6883524	9.8430244	9.27366043	8.66457239	8.15581474	8.22844812	8.61063788	8.5328914	8.3689804	8.21359605	8.23001283	8.41322774	8.32295793	8.13949468	8.38736736	8.52179006	8.54159256	8.4622844	8.43167547	8.47059848	8.55428728	8.66022353	8.73588376	8.67177387	8.53608103	8.04727385	7.36527885	6.32253709	5.4121653	4.50086101	3.65395539	2.61817344	1.87600325	1.34421507	0.963172184	0.690143027	0.494509088	0.354331245	0.253889431	0.181919727	0.13035118	0.093400702	0.0669245274	0.0479535194	0.0343601981	0.0246201578	0.0176411139	0.0126404105	0.00905724988	0.00648980312	0.00465014714
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.932168123	2.26641406	3.66230043	5.17172685	6.88517548	8.57598825	10.9709642	12.644831	14.1942106	15.6800624	16.8164732	17.7566542	18.3758966	18.7716043	18.5478342	17.9140443	17.1086697	16.450544	16.1446249	16.1726566	16.3508266	16.3915744	16.3813083	16.2948504	16.0669379	15.3980303	14.2394623	12.7320231	11.1684645	9.67543012	8.47157457	7.72119854	7.03744673	6.73646001	6.50530963	6.32746609	6.06612221	5.83269712	5.6151189	5.37582062	5.29086319	5.21162642	5.25684236	5.08587129	4.84747371	5.19154924	5.35551492	5.47162628	6.47203431	7.75833388	8.67127678	9.68564893	10.6640555	11.5116086	12.2254093	12.8756568	13.6758812	14.6849609	15.7647858	16.3594751	16.4853154	16.2503539	15.4306833	14.8088082	14.1553276	13.6927799	13.6516268	13.9107768	13.9076443	13.7991109	13.7088461	13.7109178	13.8530864	13.7977421	13.6679701	13.8684606	14.0159445	14.1155302	14.117295	14.135856	14.2221058	14.3519516	14.5002268	14.6009325	14.5840829	14.4685404	14.034562	13.3998007	12.4053659	11.5033911	10.6446325	9.82631797	8.59419784	7.14396977	5.47550815	3.92337303	2.81121962	2.01432688	1.44332828	1.0341899	0.741029447	0.530970801	0.380457204	0.272609499	0.195333241	0.139962384	0.10028743	0.0718590837	0.0514892834	0.0368936837	0.0264354796	0.0189418488
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21201395	3.55708484	5.72807795	7.76547724	9.77061219	11.8007622	13.633633	15.8293973	17.4929936	19.073579	20.5098073	21.6971431	22.6882586	23.338372	23.7210807	23.492895	22.838483	22.0376445	21.4298167	21.1792956	21.2484127	21.4622461	21.5610592	21.5997924	21.536058	21.3200079	20.74036	19.6797553	18.2882102	16.8354864	15.4171377	14.2758229	13.5459517	12.9194876	12.5922522	12.3296819	12.1699259	11.9739741	11.7724403	11.5925816	11.4084604	11.3094653	11.2289243	11.2264179	11.0795967	10.855057	11.0392984	11.1349907	11.3094418	12.2283931	13.4115729	14.3542545	15.3786575	16.3390133	17.1134698	17.7574182	18.3595335	19.0999356	20.0189328	20.9806807	21.5248409	21.6218531	21.3481604	20.5370758	19.8757525	19.195892	18.757113	18.6438994	18.8169397	18.8510035	18.7762225	18.7259551	18.7241506	18.8429057	18.8116476	18.7230307	18.9035621	19.0682896	19.225209	19.2886621	19.348836	19.4736399	19.6408099	19.8255712	19.9548719	19.9793606	19.888678	19.5042187	18.9159403	17.970145	17.0930708	16.2804505	15.4832701	14.2544342	12.5724397	10.1081451	7.24280245	5.18969473	3.71857877	2.66447812	1.909182	1.36798868	0.980206721	0.702348807	0.503254911	0.360597901	0.258379686	0.185137135	0.132656554	0.0950525747	0.0681081459	0.048801619	0.034967888
