0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0517995173	0.037115976	0.026594759	0.0190559775	0.0136542045	0.00978366506	0.00701030235	0.00502310113	0.00359920924	0.00257894611	0.00184789564	0.00132407508	0.000948741254	0.000679802814	0.000487100001	0.000349022402	0.000250085479	0.000179194076	0.000128398166	9.20013064e-005	6.59218166e-005	4.72350457e-005	3.38453892e-005	2.42512811e-005	1.73768022e-005	1.24510229e-005	8.92154773e-006	6.39256828e-006	4.58047533e-006	3.28205399e-006	2.35169445e-006	1.68506271e-006	1.20740019e-006	8.65140039e-007	6.19899926e-007	4.44177707e-007	3.18267234e-007	2.28048438e-007	1.63403846e-007	1.17083972e-007	8.38943321e-008	6.01129157e-008	4.30727863e-008	3.0863e-008	2.21143058e-008	1.58455926e-008	1.13538632e-008	8.13539848e-009	5.82926773e-009	4.17685285e-009
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.573011828	1.35735424	1.66326386	1.92308872	2.26923146	2.57915626	2.60114643	1.91135974	1.3695491	0.981324812	0.703149954	0.503828958	0.361009224	0.258674412	0.185348316	0.132807871	0.0951609982	0.0681858347	0.0488572855	0.0350077748	0.0250841668	0.0179735909	0.0128786406	0.00922794926	0.00661211457	0.00473778712	0.00339477282	0.00243246101	0.00174293448	0.00124886713	0.000894852399	0.000641189762	0.000459432541	0.0003291978	0.000235880531	0.000169015786	0.000121105103	8.67755981e-005	6.2177433e-005	4.45520776e-005	3.19229585e-005	2.28737993e-005	1.63897934e-005	1.17438001e-005	0.423086251	1.62222078	1.46919812	1.05272645	0.754311465	0.540487783	0.387276419	0.367132345	0.263061821	0.188492031	0.135060442	0.0967750355	0.069342343	0.0496859599	0.035601546	0.0255096224	0.0182784432	0.0130970768	0.00938446564	0.00672426346	0.00481814531	0.00345235197	0.00247371828	0.0017724966	0.00127004931	0.0009100301	0.00065206506	0.000467225032	0.000334781365	0.00023988133	0.000171882484	0.000123159181	8.82474096e-005	6.32320321e-005	4.53077308e-005	3.24644077e-005	2.32617646e-005	1.66677827e-005	1.19429882e-005	8.55752497e-006	6.13173458e-006	4.39357982e-006	3.1481375e-006	2.25573909e-006	1.61630769e-006	1.15813507e-006	8.29840036e-007	5.94606369e-007	4.26054081e-007	3.05281089e-007	2.18743459e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675302129	2.80088494	4.55987485	5.65773308	6.49004497	7.23195679	7.79632328	7.96257906	7.40110701	6.37889969	5.23723316	3.8251491	2.7408391	1.96389703	1.40719371	1.00829836	0.722477343	0.517677637	0.370932236	0.265784561	0.19044296	0.136458344	0.0977766758	0.0700600497	0.0502002192	0.0359700289	0.0257736519	0.0184676286	0.0132326341	0.00948159667	0.00679386089	0.00486801405	0.00348808448	0.00249932175	0.00179084229	0.00128319457	0.000919449087	0.00065881406	0.000472060902	0.000338246416	0.000242364148	0.000173661501	0.000124433903	0.964297135	2.08257372	3.54854921	5.16577946	5.55598824	5.10889706	4.08196559	3.23681347	2.64608359	3.02049585	3.17170721	2.4063267	1.80866424	1.96300745	1.85619314	1.53455738	1.5219565	1.09052948	0.78139852	0.559896506	0.401183377	0.287460451	0.205974414	0.147587117	0.10575079	0.0757737522	0.0542942659	0.0389035415	0.0278756056	0.0199737442	0.0143118131	0.0102548622	0.00734792986	0.00526502181	0.00377255298	0.00270315233	0.00193689328	0.00138784468	0.000994434169	0.000712543218	0.000510559526	0.000365831886	0.000262130001	0.000187824353	0.00013458203	9.64322383e-005	6.90967181e-005	4.95099619e-005	3.54754379e-005	2.5419262e-005	1.82136971e-005	1.30506843e-005	9.35122391e-006
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2018921	5.53104788	8.04729528	9.72710545	10.9630158	11.9741751	12.7082694	12.9720418	12.4940461	11.5546613	10.4979403	9.1612947	7.37530303	5.28463554	3.78660683	2.71322236	1.94410877	1.39301481	0.998138724	0.715197648	0.512461508	0.367194716	0.263106511	0.188524053	0.135083387	0.0967914763	0.0693541234	0.0496944009	0.0356075942	0.0255139561	0.0182815484	0.0130993019	0.00938605993	0.00672540582	0.00481896385	0.00345293848	0.00247413854	0.00177279773	0.00127026508	0.000910184702	0.000652175837	0.000467304407	0.829796796	3.0943553	5.16806623	7.26802568	9.11850057	9.82494092	9.63730956	8.77976051	7.99301244	7.38825269	7.4653069	7.51809117	6.92188268	6.41210583	6.53278948	6.47734944	6.22655077	6.12936744	5.57344797	4.75100665	3.88432681	2.81594853	2.01771529	1.44575618	1.34106677	1.73140869	2.17394307	2.15296855	1.54266938	1.10537091	0.792032867	0.567516348	0.406643233	0.291372609	0.208777597	0.149595685	0.107189992	0.0768049857	0.0550331771	0.0394329945	0.0282549752	0.0202455744	0.014506588	0.0103944245	0.00744793061	0.00533667548	0.00382389508	0.00273994055	0.00196325319	0.00140673238	0.0010079678	0.000722240488	0.000517507923	0.00037081063
