0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0459666694	0.384528582	0.803642165	1.04272328	1.53820279	1.64481585	1.88336448	1.94413978	1.87711656	1.37849683	0.987736142	0.707743872	0.507120644	0.36336782	0.26036442	0.186559259	0.133675551	0.0957827174	0.0686313161	0.0491764868	0.0352364926	0.0252480502	0.0180910185	0.0129627812	0.0092882386	0.00665531377	0.0047687407	0.00341695202	0.00244835311	0.00175432166	0.0012570264	0.000900698775	0.000645378874
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.594233396	1.5492086	2.9655446	4.28454807	5.3814734	6.056906	6.87248914	7.20091898	7.57032602	7.71631923	7.705835	7.29560876	6.9206055	6.35014957	5.79880772	5.27935401	4.27721045	3.06475521	2.19599307	1.57349779	1.12746043	0.807860702	0.578857488	0.414769514	0.297195344	0.212949769	0.152585177	0.109332057	0.078339842	0.0561329497	0.040221016	0.0288196173	0.0206501582	0.0147964849	0.0106021447
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21882919	4.45002028	6.71705918	8.63081038	10.1289716	11.0623488	12.0508107	12.5003012	12.9330094	13.1219924	13.1379385	12.7804204	12.427923	11.892346	11.349759	10.8568448	9.8849511	8.06657551	5.77995392	4.14151796	2.96752729	2.12632622	1.52357931	1.09169228	0.782231701	0.560493506	0.401611146	0.287766961	0.206194038	0.147744484	0.105863549	0.0758545474	0.0543521582	0.0389450232	0.0279053285
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.937100899	4.42296613	7.619099	10.5211567	12.8676562	14.6510616	15.7708395	16.8687262	17.3961864	17.8637532	18.078648	18.1088809	17.787434	17.449204	16.9398511	16.4129375	15.9420606	14.9989666	13.1608402	10.001844	7.1666344	5.13511794	3.67947279	2.63645746	1.88910432	1.35360239	0.969898497	0.694962641	0.497962492	0.356805717	0.255662468	0.183190163	0.131261488	0.0940529659	0.0673918949	0.0482884028
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28857863	6.81483379	10.7786085	14.1788513	16.8560054	18.8516756	20.1120751	21.2791994	21.856763	22.3405547	22.5696548	22.6057425	22.3097067	21.9797294	21.4904621	20.9819301	20.5298743	19.6134481	17.7814461	14.5716928	10.4410741	7.48135654	5.3606262	3.84105652	2.75223726	1.97206417	1.41304573	1.01249151	0.725481866	0.519830472	0.372474809	0.266889863	0.191234944	0.137025825	0.0981832938	0.0703514042
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57754223	9.04276611	13.6803389	17.5144944	20.4741213	22.647737	24.0276146	25.2446553	25.8585077	26.349494	26.5870314	26.6247094	26.3481177	26.0227673	25.5496081	25.0602835	24.624913	23.7328766	21.9202498	18.672376	13.3793421	9.58671752	6.86918327	4.92198489	3.52675628	2.5270313	1.81069705	1.29742113	0.929642863	0.666118219	0.47729456	0.341996497	0.245051198	0.175586856	0.12581348	0.0901492978
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77780576	11.0836855	16.312268	20.5231621	23.7232319	26.0449254	27.5244863	28.7752665	29.4132905	29.9035315	30.143988	30.1791498	29.9169979	29.5929293	29.1323119	28.6613848	28.2407646	27.3704928	25.5828815	22.3049124	16.1911777	11.6014858	8.31282779	5.95640139	4.2679481	3.05811844	2.19123762	1.57009036	1.1250189	0.80611127	0.577603964	0.413871326	0.296551763	0.212488624	0.152254752	0.109095297
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00560944902	5.87941942	12.9302655	18.6744035	23.2097215	26.6122829	29.0551848	30.6156913	31.8862845	32.5376507	33.020162	33.2584118	33.2872569	33.0351807	32.7093753	32.2580684	31.8038864	31.396262	30.5450353	28.7838297	25.4810195	19.3027376	13.8310159	9.91035595	7.10108034	5.0881464	3.64581621	2.61234147	1.87182446	1.34122083	0.961026719	0.688605735	0.493407569	0.353541972	0.253323893	0.181514501	0.130060823
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.570876861	7.27414263	14.8659682	20.975885	25.7298976	29.2590782	31.76925	33.3719391	34.6350921	35.2792635	35.7401865	35.9660317	35.9811709	35.7324566	35.400205	34.9538258	34.5133044	34.1163468	33.2809761	31.5449352	28.2208075	22.0296461	15.7849312	11.3103974	8.1042539	5.80695167	4.16086269	2.9813884	2.13625814	1.53069584	1.0967915	0.785885449	0.563111531	0.403487043	0.2891111	0.207157155	0.148434588
