0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.835631771	0.598756328	0.429027656	0.307411749	0.220270143	0.157830454	0.113090462	0.0810328572	0.0580625794	0.0416036561	0.0298103222	0.0213600293	0.0153051298	0.0109666047	0.00785791563	0.00563044258	0.0040343884	0.00289076561	0.00207132407	0.00148416855	0.00106345324	0.000761997542	0.000545995097	0.000391222583	0.00028032323	0.000200860371	0.000143922745	0.000103125153	7.38924011e-005	5.2946219e-005	3.79376237e-005	2.71834952e-005	1.94778255e-005	1.39564718e-005	1.0000249e-005	7.16549155e-006	5.13429905e-006	3.67888603e-006	2.63603703e-006	1.88880307e-006	1.35338654e-006	9.69743828e-007	6.94851816e-007	4.97883082e-007	3.56748818e-007	2.55621698e-007	1.8316095e-007	1.31240556e-007	9.40379673e-008	6.7381148e-008	4.82807023e-008	3.45946349e-008	2.47881391e-008	1.77614778e-008	1.27266549e-008	9.11904675e-009	6.53408252e-009	4.68187471e-009	3.35470982e-009	2.40375462e-009	1.72236545e-009	1.23412877e-009	8.84291908e-010	6.3362284e-010	4.54010604e-010	3.25312813e-010	2.33096816e-010	1.67021167e-010	1.19675896e-010	8.57515265e-011	6.14436537e-011	4.40263017e-011	3.15462236e-011	2.2603857e-011	1.61963713e-011	1.16052071e-011	8.31549427e-012	5.95831201e-012	4.26931711e-012	3.05909939e-012	2.19194049e-012	1.57059399e-012	1.12537977e-012	8.06369843e-013	5.77789241e-013	4.14004082e-013	2.96646887e-013	2.12556783e-013	1.5230359e-013	1.09130291e-013	7.81952705e-014	5.60293597e-014	4.01467905e-014	2.87664324e-014	2.06120495e-014	1.47691789e-014	1.05825791e-014	7.58274926e-015	5.43327727e-015	3.89311328e-015	2.78953756e-015	1.998791e-015	1.43219634e-015	1.02621352e-015	7.35314118e-016
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.925042757	2.85931111	3.37635988	3.89681091	4.31816691	3.96697929	2.84246487	2.03671508	1.45937012	1.04568439	0.749265604	0.700430815	1.11003281	1.47019062	1.83976042	1.92541811	2.21176684	2.53393144	3.04677352	3.4192579	3.67220202	4.02382099	4.01832967	3.97370816	3.9068974	3.77632013	3.69803381	3.62558344	3.48744472	3.25878579	2.88677162	2.37330522	2.35210848	1.71276517	1.49839924	1.13094584	0.810358107	0.580646956	0.416051725	0.298114088	0.213608078	0.153056876	0.109670044	0.0785820203	0.056306478	0.0403453545	0.0289087097	0.0207139957	0.0148422265	0.01063492	0.00762025315	0.00546014998	0.00391236842	0.00280333447	0.00200867692	0.00143927991	0.00103128912	0.000738950943	0.000529481488	0.000379390064	0.00027184486	0.000194785354	0.000139569805	0.000100006135	7.16575271e-005	5.13448618e-005	3.67902011e-005	2.6361331e-005	1.88887191e-005	1.35343586e-005	9.69779173e-006	6.94877142e-006	4.97901229e-006	3.5676182e-006	2.55631015e-006	1.83167626e-006	1.31245339e-006	9.40413948e-007	6.73836039e-007	4.8282462e-007	3.45958958e-007	2.47890425e-007	1.77621251e-007	1.27271188e-007	9.11937912e-008	6.53432067e-008	4.68204535e-008	3.35483209e-008	2.40384224e-008	1.72242823e-008	1.23417376e-008	8.84324139e-009	6.33645934e-009	4.54027151e-009	3.2532467e-009	2.33105312e-009	1.67027255e-009	1.19680258e-009	8.57546519e-010	6.14458931e-010	4.40279063e-010	3.15473734e-010	2.26046808e-010	1.61969616e-010	1.16056301e-010	8.31579735e-011
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269916826	2.78546106	5.59284533	7.03698694	8.12893652	8.8463076	8.79833948	7.49756367	5.94254885	5.23705709	4.88064171	4.8448961	5.1137988	5.61392812	6.10139907	6.51853992	6.73234555	7.05535375	7.41946991	7.94703152	8.33858085	8.60880141	8.96942764	8.99632714	8.96614522	8.8917376	8.78571205	8.71857836	8.65760543	8.51060007	8.31479367	7.96250781	7.46575307	7.35238405	6.78954995	6.66898184	6.38138314	5.46052696	4.52676872	3.24357152	2.32412056	1.66530515	1.19324328	0.854996171	0.612631527	0.438969671	0.314535514	0.735079783	0.868135701	0.622046412	0.44571573	0.319369277	0.228838086	0.163969654	0.117489391	0.0841848273	0.0603210646	0.0432219315	0.0309698672	0.0221908795	0.01590046	0.0113931774	0.00816356837	0.00584945234	0.00419131575	0.00300320897	0.717984401	0.514458304	0.368625483	0.2641317	0.189258633	0.135609737	0.0971686223	0.0696243603	0.0498880341	0.17289541	0.325413257	0.823706259	1.31195345	1.70077502	2.34140496	2.91784736	3.38985908	3.98760016	4.39067736	4.62425747	4.46607548	4.2463465	3.14093313	2.25057693	1.61260884	1.15548473	0.827940985	0.593245639	0.425079075	0.304582467	0.218242874	0.156377853	0.112049628	0.0802870666	0.057528197	0.0412207544	0.0295359612	0.021163441	0.0151642681	0.0108656729	0.00778559484
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88697143	5.52449362	8.94206938	10.9982066	12.4508985	13.3483763	13.4708222	12.2970543	10.7693625	10.0750133	9.71065749	9.64605911	9.88474464	10.2749787	10.7137361	11.0722272	11.2996091	11.5949803	11.9401347	12.4366895	12.8123964	13.0752459	13.424397	13.4683132	13.4463906	13.370739	13.2816869	13.2224791	13.1701769	13.0232482	12.8564887	12.5311573	12.062732	11.9087802	11.4223081	11.3724424	11.1662908	10.3961053	9.57465554	7.79312726	5.58401969	4.00112495	2.8669313	2.05424604	1.47193161	1.05468509	0.755714886	2.69188338	3.96402977	3.9447852	3.87653	3.97458587	4.11718629	4.05443336	3.99404499	3.89908475	3.63788756	3.58802673	3.62617619	3.63233699	3.61941413	3.76214229	3.55855897	3.73185133	3.7969265	3.82654932	4.64490986	4.63272596	4.4261269	4.46447853	4.62316686	4.67640288	4.8454727	4.98637022	5.26169447	5.62814531	5.9382448	6.37487383	6.88290506	7.37606009	8.06229307	8.62512817	9.12623763	9.74012219	10.1514025	10.3706677	10.2555586	10.0387612	8.93613416	6.56303047	4.70261683	3.3695722	2.41440398	1.72999605	1.23959634	0.888209588	0.63642998	0.456022008	0.326754047	0.234129505	0.167761121	0.120206096	0.0861314316	0.0617158676	0.0442213515	0.0316859829	0.0227039989
