0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234858983	0.168283815	0.120580623	0.0863997916	0.0619081559	0.0443591321	0.031784707	0.0227747378	0.0163188127	0.0116929403	0.00837835781	0.0060033557	0.00430159233	0.00308222559	0.00220851114	0.00158246738	0.00113388743	0.000812465845	0.000582157216	0.000417133873	0.000298889481	0.000214163671	0.000153454976	0.000109955295	7.87864118e-005	5.64529309e-005	4.04502926e-005	2.89839011e-005	2.07678727e-005	1.4880831e-005	1.06625814e-005	7.64007339e-006	5.4743518e-006	3.92254447e-006	2.81062593e-006	2.01390148e-006	1.44302347e-006	1.0339715e-006	7.40872951e-007	5.30858667e-007	3.80376856e-007	2.72551927e-007	1.9529199e-007	1.39932825e-007	1.00266251e-007	7.1843908e-008	5.14784096e-008	3.68858923e-008	2.64298967e-008	1.89378485e-008	1.35695614e-008	9.72301564e-009	6.96684514e-009	4.99196268e-009	3.57689756e-009	2.5629591e-009	1.83644044e-009	1.31586708e-009	9.4285996e-010	6.75588683e-010	4.84080445e-010	3.46858795e-010	2.48535187e-010	1.78083243e-010	1.2760222e-010	9.14309858e-011	6.55131641e-011	4.69422333e-011	3.363558e-011	2.41009462e-011	1.72690826e-011	1.23738384e-011	8.86624261e-012	6.35294044e-012	4.55208074e-012	3.26170838e-012	2.33711618e-012	1.67461692e-012	1.19991546e-012	8.59776994e-013	6.16057136e-013	4.41424227e-013	3.1629428e-013	2.26634755e-013	1.62390898e-013	1.16358163e-013	8.3374267e-014	5.97402728e-014	4.2805776e-014	3.06716788e-014	2.19772182e-014	1.57473649e-014	1.128348e-014	8.08496674e-015	5.79313182e-015	4.15096033e-015
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658177044	0.47160446	0.337919362	0.242129803	0.173493585	0.124313586	0.0890745767	0.0638247232	0.0457324125	0.0327687055	0.0234798035	0.0168240144	0.0120549331	0.00863773699	0.006189209	0.00443476204	0.00317764586	0.00227688275	0.00163145778	0.00116899058	0.000837618354	0.000600179777	0.000430047602	0.000308142572	0.000220793801	0.000158205671	0.000113359317	8.12255001e-005	5.8200614e-005	4.17025622e-005	2.98811916e-005	2.14108094e-005	1.53415153e-005	1.09926761e-005	7.87659658e-006	5.64382807e-006	4.04397952e-006	2.89763795e-006	2.07624832e-006	1.48769693e-006	1.06598143e-006	7.63809071e-007	5.47293114e-007	3.92152653e-007	2.80989654e-007	2.01337885e-007	1.44264899e-007	1.03370317e-007	7.40680687e-008	5.30720903e-008	3.80278144e-008	2.72481197e-008	1.95241309e-008	1.39896511e-008	1.0024023e-008	7.18252637e-009	5.14650504e-009	3.687632e-009	2.64230379e-009	1.8932934e-009	1.356604e-009	9.72049241e-010	6.96503717e-010	4.99066721e-010	3.57596932e-010	2.56229398e-010	1.83596386e-010	1.31552559e-010	9.42615278e-011	6.7541336e-011	4.8395482e-011	3.46768782e-011	2.4847069e-011	1.78037029e-011	1.27569106e-011	9.14072584e-012	6.54961627e-012	4.69300513e-012	3.36268511e-012	2.40946917e-012	1.7264601e-012	1.23706272e-012	8.86394173e-013	6.35129178e-013	4.55089942e-013	3.26086193e-013	2.33650967e-013	1.67418234e-013	1.19960406e-013	8.59553872e-014	6.15897263e-014	4.41309673e-014	3.16212198e-014	2.26575941e-014	1.62348756e-014	1.16327967e-014
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.988581642	0.7083497	0.507554739	0.363678862	0.260587292	0.186718954	0.133789977	0.0958647072	0.0686900643	0.0492185818	0.0352666549	0.0252696625	0.0181065044	0.0129738773	0.00929618931	0.00666101071	0.00477282273	0.00341987693	0.0024504489	0.00175582336	0.00125810241	0.000901469771	0.000645931316	0.000462830013	0.000331632196	0.000237624852	0.000170265646	0.000122000667	8.74172977e-005	6.26372309e-005	4.48815371e-005	3.21590266e-005	2.30429495e-005	1.65109948e-005	1.18306447e-005	8.47702738e-006	6.07405554e-006	4.35225098e-006	3.1185241e-006	2.23452016e-006	1.60110366e-006	1.1472409e-006	8.22034027e-007	5.89013118e-007	4.22046342e-007	3.02409418e-007	2.16685817e-007	1.55262172e-007	1.11250208e-007	7.97142572e-008	5.71177612e-008	4.09266643e-008	2.93252364e-008	2.10124501e-008	1.50560784e-008	1.07881516e-008	7.73004839e-009	5.5388217e-009	3.96873917e-009	2.84372588e-009	2.03761863e-009	1.46001755e-009	1.04614829e-009	7.49598004e-010	5.3711044e-010	3.84856448e-010	2.75761695e-010	1.97591889e-010	1.41580775e-010	1.01447058e-010	7.26899936e-011	5.20846563e-011	3.73202871e-011	2.67411542e-011	1.91608743e-011	1.37293664e-011	9.83752087e-012	7.04889172e-012	5.05075162e-012	3.61902168e-012	2.59314235e-012	1.85806768e-012	1.33136367e-012	9.53963757e-013	6.83544901e-013	4.89781324e-013	3.50943654e-013	2.51462116e-013	1.8018048e-013	1.29104955e-013	9.25077428e-014	6.62846942e-014	4.74950588e-014	3.40316967e-014	2.43847763e-014	1.74724557e-014
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2366936	0.886129684	0.634939664	0.45495415	0.325988893	0.233581249	0.167368278	0.119924612	0.0859297393	0.0615713487	0.0441177992	0.0316117845	0.0226508334	0.0162300313	0.0116293256	0.00833277592	0.00597069485	0.0042781898	0.00306545695	0.00219649588	0.00157385807	0.00112771859	0.000808045678	0.000578990029	0.000414864484	0.000297263393	0.000212998528	0.000152620115	0.000109357091	7.83577796e-005	5.61458025e-005	4.02302254e-005	2.88262162e-005	2.06548864e-005	1.47998728e-005	1.06045723e-005	7.59850808e-006	5.44456895e-006	3.90120413e-006	2.79533491e-006	2.00294498e-006	1.43517279e-006	1.02834624e-006	7.36842281e-007	5.27970566e-007	3.78307441e-007	2.71069127e-007	1.94229517e-007	1.3917153e-007	0.191409281	0.868555736	1.81436808	2.47056932	2.34465913	1.68002168	1.20378814	0.862551892	0.618045438	0.442848907	0.317315108	0.22736621	0.162915009	0.116733705	0.0836433543	0.0599330823	0.04294393	0.0307706705	0.0220481488	0.015798189	0.0113198971	0.00811106067	0.00581182893	0.0041643574	0.00298389247	0.00213805238	0.00153198147	0.00109771269	0.000786545515	0.000563584488	0.000403825932	0.000289353924	0.000207331147	0.000148559258	0.00010644736	7.62728664e-005	5.46518969e-005	3.91597953e-005	2.80592195e-005	2.01053093e-005	1.44060836e-005	1.032241e-005	7.39632995e-006	5.29970199e-006	3.79740241e-006	2.72095773e-006	1.94965141e-006
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41266786	1.18612575	0.849896241	0.608977268	0.43635128	0.312659354	0.224030217	0.160524665	0.115020949	0.082416111	0.059053724	0.0423138423	0.0303191929	0.021724651	0.0155663927	0.0111538077	0.00799205247	0.00572655583	0.00410325655	0.0029401118	0.00210668216	0.00150950373	0.00108160668	0.000775005055	0.000555315388	0.000397900863	0.000285108427	0.000204289115	0.000146379547	0.000104885529	7.51537653e-005	5.38500259e-005	3.85852297e-005	2.76475252e-005	1.98103175e-005	1.41947127e-005	1.01709561e-005	7.28780851e-006	5.22194299e-006	3.74168565e-006	2.68103492e-006	1.92104547e-006	1.37648923e-006	9.86297629e-007	7.06713133e-007	5.06382087e-007	0.642657081	1.62088674	2.7586887	3.9484039	5.28028819	6.64142743	7.56556692	7.60534652	6.78215904	5.6603094	4.98148988	4.22051573	3.76471043	3.54313229	3.52043543	3.368373	3.30623791	3.46538743	3.61383193	3.5435827	3.14105296	2.7754361	2.29363783	1.64346332	1.17759293	0.843782202	0.604596367	0.433212227	0.310410125	0.222418574	0.159369872	0.114193503	0.0818232206	0.0586288995	0.0420094422	0.0301010807	0.0215683668	0.0154544101	0.0110735687	0.00793455872	0.00568535976	0.00407373828	0.00291896103	0.00209152697	0.00149864456	0.00107382575	0.000769429773	0.000551320524	0.000395038417	0.000283057395
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52623586	1.4073011	1.0083753	0.722532476	0.517717142	0.370960542	0.265804844	0.190457493	0.136468757	0.0977841374	0.0700653961	0.0502040501	0.0359727738	0.0257756188	0.0184690379	0.0132336439	0.00948232023	0.00679437934	0.00486838553	0.00348835067	0.00249951247	0.00179097895	0.00128329249	0.000919519252	0.000658864335	0.000472096925	0.000338272229	0.000242382643	0.000173674753	0.000124443398	8.91675914e-005	6.38913711e-005	4.57801679e-005	3.28029237e-005	2.35043219e-005	1.68415826e-005	1.20675212e-005	8.6467568e-006	6.19567199e-006	4.43939297e-006	3.18096406e-006	2.27926035e-006	1.6331614e-006	1.17021128e-006	8.38493023e-007	6.00806505e-007	1.71045816	4.0703292	6.18375443	8.02698749	9.765889	11.3649616	12.4291127	12.5500326	11.7537747	10.6640827	9.9922309	9.18659752	8.66514641	8.39144106	8.31860142	8.13757539	8.0328972	8.12538169	8.20222854	8.08580904	7.62919934	7.16305481	6.55362494	5.14624575	3.78602649	2.71280653	1.94381082	1.39280131	0.997985749	0.715088037	0.512382968	0.36713844	0.263066187	0.18849516	0.135062684	0.096776642	0.0693434941	0.0496867847	0.035602137	0.0255100459	0.0182787466	0.0130972943	0.00938462141	0.00672437508	0.00481822529	0.00345240928	0.00247375935	0.00177252603	0.0012700704	0.000910045206
