0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0395297135	0.048599167	0.0348228248	0.0249516443	0.0178786344	0.0508700166	0.0364499596	0.0261175373	0.0187140333	0.0134091908	0.0103242424	0.412328815	0.430358002	0.308364983	0.220953166	0.158319861	0.113441138	0.0812841271	0.0582426221	0.0417326624	0.0299027593	0.0214262633	0.0153525885	0.0110006104	0.00788228176	0.00564790168	0.00404689839	0.00289972941	0.00207774691	0.00148877072	0.00106675083	0.000764360374	0.00054768814	0.000392435701	0.000281192467	0.000201483207	0.000144369026	0.000103444928	7.41215296e-005	5.31103967e-005	3.80552622e-005	2.72677869e-005	1.95382231e-005	1.39997486e-005	1.00312582e-005	7.18771058e-006	5.15021969e-006	3.69029366e-006	2.64421095e-006	1.89465994e-006	1.35758317e-006	9.72750848e-007	6.9700644e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203792558	0.516289047	0.870861413	1.95431113	2.40693296	2.82754831	3.57826733	4.37125369	4.81290245	5.06664433	5.42258478	5.62423735	5.83105247	5.88326996	5.86056027	5.75030254	5.70629747	5.83089284	6.16157934	6.26924926	6.12889639	5.90615431	5.71051024	5.51777081	5.33567732	5.44982854	5.38375486	5.40499973	5.47757615	5.49840491	5.34911369	5.15097953	4.83487966	4.72583538	4.74079471	4.56615044	4.41672789	4.180805	3.46905643	2.48568755	1.78107296	1.27619454	0.914433347	0.655220124	0.469485734	0.336401229	0.241042013	0.17271415	0.123755096	0.0886744011	0.0635379848	0.0455269555	0.0326214891	0.0233743184	0.016748431	0.0120007752	0.00859893117	0.00616140342	0.00441483847	0.00316336999
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128551658	0.836050329	1.41370558	2.24088854	3.21496004	3.82804796	4.23897393	4.67306679	4.94159435	5.26508772	5.75419903	6.26135735	6.67423799	7.53395393	8.07161251	8.60962766	9.41921737	10.1949933	10.5552003	10.8355295	11.2199099	11.4503385	11.6374288	11.6748877	11.669725	11.5866705	11.5496088	11.6368057	11.8408158	11.9409524	11.8460997	11.6795759	11.5076413	11.3519848	11.1924505	11.2406652	11.1952495	11.2249758	11.2556974	11.2381974	11.1031412	10.9481056	10.6787291	10.5614549	10.5835122	10.4477478	10.3251714	10.0998492	9.41159975	8.41849569	7.08195599	5.07444321	3.63599744	2.60530601	1.86678333	1.33760871	0.95843852	0.686751209	0.492078744	0.352589827	0.252641651	0.181025653	0.129710549	0.0929416694	0.0665956162	0.0477178441	0.0341913294	0.0244991581	0.0175544138	0.0125782872
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12511017	2.80056198	4.53921815	5.82450003	7.12868584	8.38152251	9.22237304	9.75613756	10.2160538	10.5497683	10.9064382	11.4150059	11.9263704	12.2952195	12.9547061	13.4976071	14.0655907	14.8717487	15.6036576	15.8859634	16.1616435	16.5494475	16.7862469	16.9538878	16.9787684	16.9780477	16.9086498	16.8750527	16.9380323	17.0650373	17.1570751	17.089168	16.957931	16.8055443	16.6752162	16.5320287	16.5437567	16.513268	16.5473297	16.5545808	16.5151009	16.388677	16.2564549	16.0163587	15.8945875	15.9183981	15.808615	15.7044786	15.4865043	14.8202342	13.8665208	12.5462882	10.3196511	7.41684057	5.3143985	3.80793292	2.72850317	1.95505795	1.40086023	1.00376022	0.719225626	0.51534768	0.369262749	0.264588321	0.189585817	0.135844174	0.0973366038	0.0697447243	0.0499742787	0.0358081354	0.0256576502
