0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269041897	0.761242467	1.25236424	1.60437162	1.93072237	2.16677358	2.48378673	2.81082766	3.103687	3.33213315	3.6416791	3.78446652	3.9044667	4.27125151	4.43031264	4.40415838	4.38376988	4.25960555	4.13052579	3.89641555	3.73390419	3.55692542	3.20426539	2.78007867	1.99201341	1.42733998	1.02273379	0.732820781	0.525089035	0.376242734	0.269589699	0.193169461	0.138411967	0.0991765079	0.0710630732	0.050918917	0.0364849983	0.0261426437	0.0187320227	0.0134220808	0.00961734114	0.00689112605	0.00493770758	0.00353802208	0.0025351036	0.00181648111
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319080014	0.806078716	1.46722672	2.0872358	2.83292611	3.54293174	4.59528212	5.64252881	6.52113364	7.1335312	7.6510449	8.04006081	8.46094313	8.85121308	9.17432184	9.42323674	9.69612177	9.84503985	9.96885092	10.2375677	10.3626759	10.3704157	10.3707342	10.2706638	10.1538219	9.97275664	9.78776565	9.59667193	9.29910418	8.90799258	8.17285223	6.95449881	5.33631617	3.82363762	2.73975607	1.96312101	1.40663767	1.00789993	0.72219186	0.51747308	0.370785664	0.265679538	0.190367708	0.136404423	0.09773804	0.0700323659	0.0501803829	0.0359558155	0.0257634676	0.0184603312	0.0132274053	0.00947785007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.389002684	0.765182893	1.04629202	1.59106393	2.40356407	3.15304837	3.80739165	4.4592604	5.26486208	6.09554656	6.98552179	7.74153642	8.52106301	9.23359394	10.3071373	11.3623472	12.2381796	12.8412395	13.3518307	13.7441055	14.1616169	14.5412805	14.8466527	15.0810325	15.3121884	15.4488837	15.5631455	15.764882	15.8657639	15.887868	15.8971514	15.811541	15.7034271	15.5559218	15.3643191	15.1715016	14.9126649	14.5518642	13.8649635	12.6928062	11.0891745	8.99597	6.44589417	4.618685	3.30943242	2.37131195	1.69911926	1.21747215	0.872356914	0.625071043	0.447882973	0.320922174	0.229950786	0.164766938	0.11806067	0.0845941666	0.0606143691	0.0434320933	0.0311204547	0.0222987802
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.621001228	0.703363888	1.99023446	3.56647133	4.7555061	5.58659995	6.53653384	7.6111517	8.53272016	9.31062877	10.0291606	10.8590429	11.6965272	12.5727626	13.2960055	14.0042657	14.6472288	15.669775	16.6810331	17.518015	18.0913868	18.5776317	18.9564933	19.358896	19.7214765	20.0070381	20.22535	20.4250848	20.5487923	20.6524977	20.8114485	20.8976508	20.9251854	20.9378948	20.8622257	20.7615649	20.636593	20.4476685	20.2601703	20.0304747	19.6978681	19.0541941	17.9296974	16.3514678	14.2200697	10.8766942	7.79349198	5.58428102	4.0013122	2.86706547	2.05434218	1.4720005	1.05473444	0.755750254	0.54151872	0.388015118	0.278024981	0.199213604	0.142742785	0.102279675	0.0732865893	0.0525121359	0.0376265896
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22361293	3.55802796	5.70665231	7.84384659	9.39737912	10.4643827	11.5785402	12.7436164	13.71275	14.5202477	15.2426498	16.0508052	16.8593574	17.6959307	18.3711474	19.005941	19.5795842	20.5403644	21.5002384	22.2937857	22.8372143	23.2973	23.6592274	24.0443152	24.3895043	24.6563344	24.8595122	25.034899	25.1462417	25.2394332	25.370488	25.4479906	25.4760623	25.4889384	25.4205763	25.3265862	25.2176403	25.0363847	24.8578675	24.6515462	24.3454098	23.7412144	22.663819	21.1158249	18.9847064	15.6127638	11.4449392	8.2006573	5.87602772	4.21035785	3.01685323	2.1616698	1.54890409	1.10983828	0.795233876	0.569809972	0.408286686	0.292550194	0.209621374	0.150200278	0.107623202	0.0771153939	0.0552555943
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73076203	6.23619413	9.15842959	11.7920769	13.6635937	14.9372313	16.1864952	17.4216158	18.4228726	19.2461893	19.9652102	20.7461156	21.5206124	22.3140741	22.9409657	23.5069118	24.015581	24.9124181	25.8198775	26.5697878	27.0847628	27.5188785	27.8628427	28.2302605	28.5586699	28.8078588	28.9968935	29.1522281	29.2518738	29.3347589	29.4467964	29.5191783	29.5450797	29.5561989	29.4935194	29.4056291	29.308833	29.1377306	28.9699281	28.7834033	28.5022855	27.9345777	26.9025217	25.3857377	23.2756111	19.9065188	15.5169109	11.1183525	7.96664767	5.70835249	4.09021329	2.93076589	2.09998552	1.50470538	1.07816852	0.772541501	0.553550174	0.396636032	0.284202136	0.203639729	0.145914242	0.104552123	0.0749148696
