0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108470214	0.0777223049	0.055690465	0.0399039618	0.0285924381	0.0204873771	0.0146798472	0.0105185701	0.00753688485	0.00540041398	0.00386956571	0.00277266499	0.00198670128	0.00142353367	0.00102000645	0.000730866555	0.000523688771	0.000375239401	0.00026887078	0.000192654332	0.000138042861	9.89120323e-005	7.08735681e-005	5.07831307e-005	3.63877032e-005	2.60729286e-005	1.86820697e-005	1.33862879e-005	9.59169442e-006	6.87274937e-006	4.92454011e-006	3.52858718e-006	2.5283432e-006	1.81163707e-006	1.29809468e-006	9.30125483e-007	6.66464031e-007	4.77542346e-007	3.42174043e-007	2.45178415e-007	1.75678011e-007	1.25878796e-007	9.01960984e-008	6.46283286e-008	4.6308221e-008	3.31812903e-008	2.37754334e-008	1.70358425e-008	1.22067145e-008	8.74649316e-009	6.2671362e-009	4.49059932e-009	3.21765501e-009	2.30555056e-009	1.65199917e-009	1.18370913e-009	8.48164653e-010
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73750146	0.528442888	0.378645875	0.271311625	0.194403274	0.139296033	0.0998099689	0.0715169679	0.0512441467	0.0367180356	0.0263096222	0.0188516681	0.0135078104	0.0096787691	0.00693514111	0.00496924575	0.00356062017	0.00255129584	0.00182808335	0.00130987896	0.000938569286	0.000672514281	0.000481877539	0.000345280345	0.000247404178	0.00017727284	0.00012702154	9.10149107e-005	6.52150332e-005	4.67286132e-005	3.34825145e-005	2.399127e-005	1.71904961e-005	1.23175287e-005	8.82589499e-006	6.32403011e-006	4.53136558e-006	3.24686532e-006	2.32648066e-006	1.66699624e-006	1.194455e-006	8.55864406e-007	6.13253644e-007	4.39415437e-007	3.14854919e-007	2.25603408e-007	1.61651906e-007	1.15828652e-007	8.29948556e-008	5.94684127e-008	4.26109797e-008	3.05321011e-008	2.18772064e-008	1.56757034e-008	1.12321323e-008	8.04817447e-009	5.766769e-009
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.588750201	0.421857953	0.302274432	0.216589095	0.155192868	0.111200549	0.0796786752	0.0570922656	0.0409083959	0.0293121465	0.0210030708	0.0150493578	0.0107833361	0.00772659793	0.00553634934	0.00396696765	0.00284245653	0.0020367091	0.00145936584	0.00104568132	0.000749263406	0.000536870691	0.000384684659	0.000275638603	0.00019750369	0.000141517578	0.000101401775	7.2657547e-005	5.20614073e-005	3.73036284e-005	2.67292178e-005	1.91523214e-005	1.3723238e-005	9.8331297e-006	7.04574531e-006	5.04849712e-006	3.61740626e-006	2.59198485e-006	1.8572383e-006	1.33076939e-006	9.53537937e-007	6.83239788e-007	4.89562701e-007	1.30192712	0.932871548	0.668431673	0.478952223	0.343184264	0.24590227	0.176196676	0.126250435	0.0904623898	0.0648191347	0.0464449396	0.0332792534	0.0238456271	0.0170861384	0.0122427531	0.00877231596	0.00628563905	0.00450385719	0.00322715469	0.00231235738	0.00165687646	0.00118720386	0.000850668741	0.000609530788	0.000436747894	0.000312943541	0.000224233846	0.000160670571	0.000115125495	8.24910218e-005	5.91074e-005	4.23523028e-005	3.0346751e-005	2.17443973e-005	1.55805415e-005	1.11639458e-005	7.99931672e-006	5.73176089e-006	4.10698614e-006	2.94278416e-006	2.10859699e-006	1.51087577e-006	1.08258979e-006	7.75709484e-007	5.55820133e-007	3.98262528e-007	2.85367571e-007	2.044748e-007	1.46512596e-007	1.04980863e-007	7.52220751e-008	5.38989721e-008	3.86203011e-008	2.7672655e-008	1.98283237e-008	1.42076148e-008	1.01802008e-008
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43027171	1.65063012	1.18272816	0.84746176	0.607232886	0.435101375	0.311763759	0.223388495	0.160064851	0.114691477	0.0821800346	0.0588845679	0.0421926366	0.0302323452	0.0216624219	0.0155218036	0.0111218583	0.00796915967	0.00571015242	0.004091503	0.00293169001	0.00210064768	0.00150517984	0.00107850848	0.000772785096	0.000553724717	0.000396761097	0.000284291749	0.154648633	0.110810587	0.0793992554	0.0568920525	0.040764937	0.0292093537	0.0209294165	0.0149965822	0.0107455207	0.00769950205	0.00551693429	0.00395305616	0.00283248851	0.0020295667	0.00145424809	1.83131302	1.31219312	0.940227455	0.673702411	0.482728871	0.345890351	0.247841266	0.177586027	0.127245949	0.0911757066	0.0653302485	0.0468111686	0.033541668	0.0240336553	0.0172208665	0.0123392901	0.00884148769	0.00633520276	0.00453937114	0.00325260155	0.00233059085	0.00166994132	0.00119656524	0.00085737646	0.000614337079	0.000440191752	0.000315411173	0.000226001981	0.000161937496	0.000116033286	8.31414825e-005	5.95734755e-005	4.26862604e-005	3.05860421e-005	2.19158569e-005	1.57033976e-005	1.12519761e-005	8.06239317e-006	5.77695715e-006	4.13937068e-006	2.9659887e-006	2.12522377e-006	1.52278937e-006	1.09112626e-006	7.81826132e-007	5.60202903e-007	4.0140292e-007	2.8761776e-007	2.06087131e-007	1.47667882e-007	1.05808661e-007	7.58152185e-008	5.43239779e-008	3.89248311e-008	2.78908602e-008	1.99846746e-008	1.43196451e-008
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15305387	2.70415631	1.93761266	1.38836014	0.994803512	0.712807864	0.510749153	0.36596776	0.262227359	0.187894113	0.134632015	0.0964680542	0.0691223813	0.0495283505	0.0354886139	0.025428703	0.0182204619	0.0130555314	0.444512362	0.318507025	0.228220256	0.163526959	0.117172187	0.0839575404	0.309705551	0.884149609	1.39248023	2.36270331	3.33935772	3.69091055	3.50111794	3.33497777	3.70656359	3.16911	2.27076654	1.62707532	1.16585041	0.835368326	0.598567561	0.428892399	0.307314833	0.2202007	0.157780696	2.46455418	1.88244971	1.34883416	0.966481909	0.692514549	0.496208357	0.355548825	0.254761865	0.182544853	0.130799103	0.0937216526	0.0671544986	0.0481183009	0.0344782692	0.0247047594	0.287445048	0.205963377	0.147579209	0.105745124	0.0757696921	0.0542913568	0.038901457	0.027874112	0.019972674	0.0143110463	0.0102543127	0.00734753615	0.00526473971	0.00377235084	0.00270300749	0.0019367895	0.00138777032	0.000994380886	0.000712505039	0.00051053217	0.000365812285	0.000262115956	0.000187814289	0.000134574819	9.64270713e-005	6.90930158e-005	4.95073091e-005	3.54735371e-005	2.54179e-005	1.82127212e-005	1.3049985e-005	9.35072286e-006	6.7000857e-006	4.80082119e-006	3.4399387e-006	2.46482378e-006	1.76612342e-006	1.26548273e-006	9.06757997e-007	6.49720496e-007	4.65545078e-007	3.33577625e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76616389	3.5857269	2.56928559	1.84097357	1.31911521	0.945187348	0.677256329	0.485275365	0.347714993	0.24914868	0.17852283	0.127917197	0.0916566771	0.065674879	0.0470581071	0.0337186072	0.0241604378	0.332365684	1.80610935	2.08810032	2.55844676	3.11423327	3.57696193	4.14772311	4.82712578	5.72233889	6.47529874	7.51939928	8.47331043	8.89250929	8.86294544	8.84588436	9.20501973	8.59256454	6.15684153	4.41156973	3.16102784	2.26497542	1.62292581	1.16287716	0.833237892	0.597041039	0.427798598	3.19992128	3.91244239	3.43217382	3.17752277	2.79300355	2.0137743	1.52735898	1.2368938	1.11828054	1.40222436	1.74815166	2.27164883	2.65815279	3.30331471	3.59140611	4.26650044	4.3579198	4.22784184	3.99935563	3.32044826	2.5116306	1.79966196	1.28951415	0.92397726	0.662058637	0.474385743	0.339912238	0.243557762	0.174516762	0.125046724	0.0895998932	0.0642011289	0.046002119	0.0329619586	0.0236182754	0.0169232338	0.0121260269	0.00868867796	0.00622570981	0.00446091601	0.00319638599	0.00229031065	0.00164107929	0.00117588469	0.0008425582	0.000603719332	0.000432583804	0.00030995984	0.00022209593	0.000159138688	0.000114027853	8.17045267e-005	5.85438516e-005	4.19485027e-005	3.00574156e-005	2.15370794e-005	1.54319917e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27866347	4.30986208	3.08815113	2.21275697	1.58550965	1.13606731	0.814027799	0.583276406	0.880979992	1.49146182	2.1266058	2.52781226	2.57514672	2.41276534	2.39393535	2.62121603	2.98042611	3.88510858	5.50585181	6.2090009	7.03804963	7.83297082	8.47276454	9.16039095	9.87979747	10.790837	11.566534	12.5592707	13.4405056	13.8710912	13.9271039	13.9902031	14.3097415	13.6142331	10.9573405	7.85127754	5.62568619	4.0309803	2.88832359	2.06957429	1.48291478	1.06255487	0.761353833	4.02505931	5.98145669	6.6232958	7.09657414	7.19841279	6.84718686	6.64683942	6.54847029	6.52374614	6.82982488	7.21477179	7.69269804	8.06972921	8.62138694	8.87594787	9.40799935	9.52315148	9.47750533	9.30645321	8.72215455	7.98745131	7.15193603	6.16115223	4.8919448	3.7542825	2.71665319	2.32184396	2.50236211	3.09473873	3.68988454	3.69768241	2.95522158	2.11750879	1.51726135	1.08716526	0.778987951	0.558169258	0.39994575	0.286573652	0.205338995	0.147131819	0.105424555	0.0755399946	0.0541267713	0.0387835264	0.027789611	0.0199121264	0.014267662	0.0102232266	0.00732526193	0.00524877953	0.00376091487	0.00269481326	0.00193091808	0.00138356326	0.000991366398	0.000710345064
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69979945	4.89081344	3.50442097	2.51102735	1.79922972	1.28920443	0.923755338	1.99117727	3.61536762	5.02543108	6.27760087	7.09050192	7.40592398	7.35044145	7.41361481	7.72036996	8.10253732	8.89798347	10.234397	10.9454763	11.8030988	12.6065264	13.2566852	13.9374313	14.6195674	15.4863041	16.2394248	17.1698192	17.9965986	18.4372817	18.5553771	18.6729128	18.949626	18.1770091	15.4760649	11.0890851	7.94567665	5.69332611	4.07944642	2.92305109	2.09445763	1.50074447	1.0753304	4.89561499	8.02190139	9.65204148	10.7783407	11.3150118	11.3131974	11.3473617	11.4005133	11.4544976	11.7755366	12.1811531	12.6255837	12.9890748	13.4697791	13.6961933	14.1251743	14.2538395	14.2598871	14.1316226	13.6238509	12.9573478	12.2069499	11.313962	10.149552	9.13111805	8.23682833	7.96328628	8.22373209	8.83293777	9.43019356	9.5662002	8.95163951	7.49637737	6.16278492	5.4345083	4.25841952	3.05129092	2.18634548	1.56658499	1.1225072	0.804311555	0.576314412	0.412947321	0.295889685	0.212014224	0.15191483	0.108851732	0.0779956742	0.0558863427	0.0400443144	0.028693005	0.0205594365	0.01473148	0.0105555667	0.00756339401	0.00541940863	0.00388317596
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03903135	5.34285112	3.82832012	2.74311123	1.96552509	1.40836027	1.00913423	3.4292994	6.24714484	8.40070391	10.1853228	11.3522416	11.8883521	11.9108734	12.0193824	12.367401	12.7497405	13.4601695	14.5877035	15.284663	16.1343313	16.9237703	17.5673104	18.2268195	18.8688959	19.6871656	20.413164	21.2915784	22.0874484	22.5452769	22.7159715	22.8761503	23.1126143	22.2702854	19.5459107	14.005257	10.0352052	7.19053871	5.15224613	3.69174567	2.64525136	1.89540543	1.35811733	5.80616684	10.0034102	12.4960199	14.1966436	15.1139393	15.3967625	15.6223817	15.7941389	15.9118615	16.2408828	16.653943	17.0710438	17.4181063	17.8415556	18.0432881	18.3963744	18.5314213	18.5680826	18.4727808	18.0286635	17.4254685	16.7553062	15.9525279	14.8973165	13.994979	13.2353621	13.0724447	13.4130944	14.0608267	14.6926853	14.9490285	14.4705558	13.1882059	12.0335394	11.4363143	10.4137913	8.68216148	7.21188326	5.56639216	4.60071016	3.29655288	2.36208335	1.69250668	1.21273403	0.868961904	0.622638412	0.446139918	0.31967322	0.229055871	0.164125704	0.117601205	0.0842649459	0.0603784721	0.0432630657	0.0309993412	0.0222119986	0.0159155924
