0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0612359917	0.0438775054	0.149121011	0.48942026	0.811661878	1.19221551	1.61194102	1.54408813	1.10638749	0.792761278	0.568038278	0.407017212	0.291640576	0.208969604	0.149733264	0.107288572	0.0768756212	0.0550837896	0.03946926	0.0282809606	0.0202641937	0.0145199293	0.010403984	0.00745478027	0.00534158348	0.00382741181	0.0027424604	0.00196505874	0.00140802612	0.0010088948	0.000722904713	0.000517983861	0.000371151655	0.000265941782	0.000190555613	0.000136539063	9.7834514e-005	7.01014926e-005	5.02299143e-005	3.59913064e-005	2.57888979e-005	1.84785528e-005	1.32404617e-005	9.48720535e-006	6.79787968e-006	4.87089364e-006	3.4901478e-006	2.50080018e-006	1.79190163e-006	1.28395362e-006	9.19992972e-007	6.5920377e-007	4.72340141e-007	3.38446501e-007	2.42507515e-007	1.73764227e-007	1.24507509e-007	8.9213529e-008	6.39242868e-008	4.5803753e-008	3.28198232e-008	2.35164309e-008	1.68502591e-008	1.20737382e-008	8.65121146e-009	6.19886389e-009	4.44168007e-009	3.18260284e-009	2.28043458e-009	1.63400278e-009
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533261059	1.31991493	2.26279752	3.35694329	4.3181491	5.00566524	5.64568827	6.3210576	6.91911031	7.47885531	8.02525741	8.07894632	7.608515	6.9676623	6.16851633	5.88905331	5.73111765	5.63975029	5.39733946	4.39632464	3.15010426	2.25714833	1.61731745	1.15885859	0.830358467	0.594977841	0.426320252	0.305471809	0.218880116	0.156834456	0.112376798	0.0805214946	0.0576961721	0.0413411138	0.0296222024	0.0212252355	0.0152085458	0.0108973993	0.00780832779	0.00559491134	0.00400892916	0.00287252326	0.00205825286	0.00147480262	0.00105674225	0.000757188911	0.000542549563	0.000388753749	0.000278554234	0.00019959283	0.000143014512	0.000102474376	7.34260988e-005	5.26120988e-005	3.76982161e-005	2.70119522e-005	1.93549095e-005	1.38683987e-005	9.93714188e-006	7.12027329e-006	5.10189875e-006	3.6556702e-006	2.61940216e-006	1.87688366e-006	1.34484591e-006	9.63624203e-007	6.90466913e-007	4.94741162e-007	3.54497533e-007	2.54008582e-007	1.82005102e-007	1.30412354e-007	9.34445352e-008	6.69559353e-008
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18027606	2.68892377	4.28064908	5.84429817	7.33515291	8.74597873	9.92240964	10.7974646	11.5853011	12.3344871	13.0017557	13.5965322	14.1635266	14.2629183	13.8563742	13.2496145	12.4753228	12.1918718	12.0257082	11.917579	11.6338318	10.620771	9.08742571	7.01412138	5.18375262	3.71432106	2.66142734	1.90699602	1.36642235	0.979084401	0.701544629	0.502678692	0.360185022	0.258083846	0.184925156	0.132504665	0.0949437411	0.0680301632	0.048745742	0.0720459031	0.0516231454	0.0369896	0.0265042066	0.0189910939	0.0136077134	0.00975035271	0.006986433	0.005005998	0.0035869543	0.00257016507	0.00184160375	0.00131956675	0.000945510889	0.000677488157	0.000485441477	0.000347834018	0.000249233964	0.000178583939	0.000127960984	9.16880516e-005	6.56973598e-005	4.70742153e-005	3.37301492e-005	2.4168708e-005	1.7317636e-005	1.24086284e-005	8.89117079e-006	6.37080226e-006	4.56487929e-006	3.27087894e-006	2.34368718e-006	1.67932524e-006	1.20328912e-006	8.62194328e-007	6.17789232e-007	4.42665328e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58339999	4.09875323	6.52551608	8.72306702	10.7211383	12.5094305	14.0837002	15.3666718	16.3341045	17.1931856	17.9709455	18.6632071	19.2641236	19.8292481	19.9584523	19.6041481	19.0260857	18.2718223	17.977903	17.797271	17.6657706	17.3437672	16.319135	14.7070112	12.6369442	10.8193961	9.08952734	7.63482797	5.83663367	4.395749	3.35145413	2.75591441	2.29741297	2.41744386	2.85120928	2.93026548	3.15127073	3.52193643	3.86577517	4.25987717	4.69071831	4.80994157	4.70974405	4.59450962	4.66801405	4.73724804	4.91494252	4.61205947	4.11859724	3.09491409	2.21760285	1.58898187	1.13855527	0.815810496	0.584553764	0.418851075	0.30011991	0.215045312	0.154086699	0.110407945	0.0791107492	0.0566853288	0.040616813	0.0291032182	0.0208533671	0.0149420905	0.0107064757	0.00767152503	0.00549688789	0.00393869228	0.00282219634	0.00202219204	0.00144896392	0.00103822801	0.000743922879	0.000533044035	0.000381942741
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709762131	3.80725993	7.32386656	10.4317207	13.0807023	15.3923994	17.3887613	19.0782941	20.4342892	21.460849	22.3618201	23.1528162	23.8520992	24.4482739	25.0026803	25.1556033	24.8485048	24.2961989	23.5590449	23.2506371	23.0517164	22.8927831	22.5339723	21.4969142	19.8371793	17.7691197	15.9566519	14.2521228	12.7352986	10.9617716	9.52622829	8.46464504	7.8865528	7.45759527	7.4554888	7.79831579	7.92961845	8.19676685	8.63930831	9.08181547	9.49073646	9.93213683	10.0832372	10.0693332	10.0428796	10.1868605	10.2915058	10.428711	10.2201143	9.78511934	8.88756398	7.49404514	5.62643973	4.03152024	2.88871048	2.0698515	1.48311341	1.0626972	0.761455815	0.545606933	0.390944451	0.28012394	0.200717574	0.143820426	0.103051838	0.0738398688	0.052908578	0.0379106527	0.0271641697	0.0194639781	0.0139465497	0.00999313956	0.00716039739	0.00513064892	0.0036762706	0.00263416299	0.00188746026	0.00135242437
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30840847	6.5221681	10.7524167	14.337083	17.3004596	19.8222781	21.9511868	23.7113866	25.1093167	26.1679972	27.0880517	27.8793182	28.5723314	29.1556612	29.6929751	29.865309	29.6013913	29.0713819	28.347973	28.0215729	27.8012987	27.6119165	27.2164575	26.1650032	24.4742471	22.4055937	20.5919153	18.9022562	17.3444201	15.5842938	14.1468327	13.0763606	12.5032949	12.0948821	12.0268663	12.3209545	12.5023719	12.8147846	13.3118119	13.8240316	14.2579086	14.7173748	14.9025003	14.9568174	15.0016429	15.2037669	15.3465474	15.4773525	15.3465469	14.9763474	14.1905273	12.9260866	11.2052014	9.32516797	7.69474361	6.69580319	6.08824478	5.17212103	3.83814171	2.75014871	1.97056766	1.41197343	1.01172317	0.724931328	0.519435995	0.372192154	0.266687332	0.191089824	0.136921842	0.0981087867	0.0702980175	0.0503707306	0.0360922056	0.0258611954	0.0185303562	0.0132775804	0.00951380211	0.00681693709
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80201066	9.01830657	13.8799163	17.8840815	21.12661	23.8308226	26.0719768	27.8940791	29.3284004	30.4129136	31.3455354	32.1344488	32.8171272	33.3857181	33.9043459	34.0951641	33.8726252	33.3624365	32.6499923	32.3031832	32.0594935	31.8377105	31.4053772	30.337153	28.623255	26.5506135	24.7305939	23.0480311	21.4612279	19.7065105	18.2623266	17.1872279	16.6118133	16.218005	16.1185658	16.3910782	16.6192494	16.9745043	17.514876	18.0791231	18.5435107	19.0255455	19.2455223	19.3566249	19.4618483	19.7149048	19.8975776	20.0426281	19.9795547	19.6768313	18.9932127	17.8520584	16.2744414	14.4908286	12.9900115	12.0986741	11.5495697	10.7094336	9.44259745	7.31744667	5.24317965	3.75690239	2.69193819	1.928858	1.38208715	0.990308718	0.709587203	0.508441449	0.364314218	0.261042544	0.187045156	0.134023711	0.0960321852	0.0688100675	0.0493045678	0.0353282666	0.0253138092	0.0181381369
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17475741	11.2877719	16.7051725	21.076308	24.5641598	27.425698	29.7612928	31.6361582	33.1009581	34.2059982	35.1463549	35.930757	36.60047	37.1531831	37.6523064	37.8611255	37.6783206	37.185364	36.4809376	36.1117427	35.843032	35.5874908	35.1178826	34.03036	32.2961545	30.2157092	28.3850817	26.703634	25.0943811	23.3391976	21.8850404	20.8071383	20.2251398	19.8419678	19.7314205	19.9991469	20.2705134	20.6658426	21.2425375	21.848084	22.3457359	22.8529464	23.1077311	23.268296	23.4270142	23.7267397	23.9503209	24.12172	24.1201186	23.8855295	23.2974457	22.2750603	20.8367384	19.1709857	17.7962129	17.0032176	16.5119796	15.7385595	14.5280456	12.4189606	8.89857415	6.376107	4.5686803	3.27360248	2.34563868	1.68072356	1.20429105	0.862912246	0.618303643	0.443033919	0.317447675	0.227461199	0.162983071	0.116782473	0.0836782986	0.059958121	0.042961871	0.0307835257
