0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0376287116	0.593717733	0.886621234	0.635291875	0.455206519	0.326169724	0.23371082	0.16746112	0.119991136	0.0859774058	0.237805473	0.170395068	0.122093401	0.0874837447	0.0626848422	0.0449156522	0.0321834711	0.0631643411	0.261098344	0.203166279	0.145575	0.104309046	0.0747406972	0.0535540497	0.0383731534	0.0274955659	0.0197014339	0.0141166942	0.0101150534	0.00724775249	0.00519324159	0.0037211202	0.00266629913	0.00191048681	0.00136892362	0.000980876635	0.000702828821	0.000503598856	0.000360844348	0.000258556274	0.000185263666	0.000132747217	9.51175376e-005	6.81546939e-005	4.88349721e-005	3.49917866e-005	2.50727107e-005	1.79653822e-005	1.28727589e-005	9.2237348e-006	6.60909478e-006	4.73562335e-006	3.3932224e-006	2.4313501e-006	1.74213847e-006
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4590177	0.328900554	1.39210332	1.91491696	2.91428876	4.02016683	5.29516	6.06722091	5.95532615	5.31108931	4.39480706	3.51091549	3.02550952	2.65204274	2.45802224	3.08993819	3.42632136	3.23589156	3.38838471	3.57176876	3.93011695	4.47553205	5.15907896	5.81874318	6.10483455	6.00479806	5.05919258	3.62506989	3.00820971	2.15547645	1.54446636	1.10665851	0.792955471	0.568177423	0.407116913	0.291712016	0.209020793	0.149769943	0.107314853	0.0768944525	0.0550972828	0.0394789283	0.0282878882	0.0202691576	0.0145234861	0.0104065325	0.00745660637	0.00534289194	0.00382834936	0.00274313219	0.0019655401	0.00140837102	0.00100914194	0.000723081794	0.000518110745	0.000371242571	0.000266006926	0.000190602291	0.00013657251	9.78584793e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.859735834	2.57408111	3.65050277	5.27361338	6.45879277	7.92443655	9.35056314	10.8091205	11.6791757	11.6277596	11.0198523	10.1609587	9.31577465	8.72490204	8.2709741	7.98478728	8.27768074	8.52393583	8.53616604	8.85344935	9.22325695	9.7079494	10.3560286	11.1300189	11.8539903	12.2085515	12.1753034	11.3591418	9.7353354	8.87509949	7.07151467	5.06696167	3.63063669	2.60146486	1.86403103	1.3356366	0.95702544	0.685738693	0.491353245	0.352069984	0.252269167	0.180758757	0.129519309	0.0928046403	0.0664974305	0.047647491	0.0341409192	0.0244630376	0.0175285324	0.0125597423	0.00899944859	0.00644838669	0.00462047097	0.00331071212	0.00237222889	0.00169977628	0.00121794292	0.00087269424	0.000625312747	0.000448056162	0.000321046269
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05061545	4.89205788	7.01172766	9.17494568	10.8943856	12.7141194	14.3716015	15.9508599	16.8754847	16.8526688	16.2557885	15.4298212	14.6128446	13.9619519	13.4595083	13.1261223	13.2130255	13.4134394	13.5659458	13.9982817	14.4935563	15.0682958	15.790917	16.6301114	17.4044604	17.8231916	17.8643399	17.1782065	15.6875272	14.6878779	13.0764954	9.56984953	6.85709683	4.91332458	3.5205509	2.52258495	1.8075111	1.2951383	0.928007142	0.664946173	0.476454753	0.341394749	0.244620027	0.175277908	0.125592109	0.0899906787	0.064481139	0.046202755	0.0331057206	0.0237212854	0.0169970437	0.012178914	0.0087265732	0.00625286293	0.00448037207	0.00321032687	0.00230029972	0.00164823677	0.00118101326	0.000846232976	0.000606352424
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23184356	7.1471593	10.2031582	12.8991527	15.0722548	17.1762949	19.0098617	20.6713338	21.6239978	21.609594	21.0077547	20.1986847	19.4023318	18.7185012	18.1879723	17.8367782	17.8126606	17.9967066	18.2451424	18.7573497	19.3383386	19.9788458	20.7577173	21.6468834	22.4638943	22.944675	23.0647806	22.5091224	21.1724526	20.1610515	18.7342325	15.5156126	11.1357472	7.9791115	5.71728322	4.09661244	2.93535108	2.10327096	1.50705949	1.07985531	0.773750144	0.554416205	0.39725657	0.284646771	0.203958324	0.146142525	0.104715695	0.0750320741	0.0537628304	0.0385227513	0.0276027575	0.01977824	0.0141717282	0.010154487	0.00727600788	0.00521348746	0.003735627	0.00267669371	0.00191793485	0.00137426037	0.000984700587
