0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349889462	1.40490424	2.06809951	2.41903315	1.73331299	1.24197303	0.889912562	0.637650214	0.456896344	0.327380536	0.234578405	0.168082772	0.120436569	0.0862965724	0.0618341961	0.0443061376	0.0317467348	0.0227475295	0.0162993171	0.0116789711	0.00836834844	0.00599618368	0.00429645335
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16909852	1.8565446	2.67031451	3.49212263	4.22407906	5.06717361	6.3393335	7.18483723	7.34080901	5.6984287	4.08310258	2.92567084	2.09633476	1.5020895	1.07629416	0.771198462	0.552587844	0.395946492	0.283708059	0.203285707	0.145660574	0.104370362	0.0747846324	0.0535855307	0.0383957105	0.0275117288	0.0197130151	0.0141249925
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131191638	2.85397451	4.75546246	6.33856113	7.74903776	8.89810422	9.97680054	11.3167458	12.2129147	12.1996401	10.4415344	7.48168635	5.36086253	3.84122585	2.7523586	1.97215111	1.41310802	1.01253614	0.725513849	0.519853389	0.37249123	0.266901629	0.191243374	0.137031866	0.0981876222	0.0703545056	0.0504112061	0.0361212076	0.0258819762
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65985896	5.458225	8.18304792	10.2856226	12.0661133	13.4611404	14.6689387	16.0225844	16.9172613	16.7797622	14.9341778	11.8031447	9.24451327	6.69897134	4.80002271	3.43936657	2.46441383	1.76582967	1.26527225	0.906607184	0.649612434	0.465467648	0.333522144	0.238979059	0.171235978	0.12269594	0.0879154827	0.062994196	0.0451373138
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10646854	7.89958885	11.3576869	13.9325683	16.0271463	17.6192372	18.9304669	20.2933869	21.1765365	20.959941	19.0556937	15.9277813	13.1623455	10.4881738	7.51510491	5.38480797	3.85838351	2.76465259	1.98096015	1.41941997	1.01705885	0.728754512	0.522175425	0.374155042	0.268093803	0.192097604	0.137643948	0.0986261983	0.0706687591
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44899462	10.1494482	14.257376	17.2545508	19.6157224	21.3654734	22.7574902	24.1225365	24.9858203	24.7155747	22.7678921	19.6286506	16.6914309	13.8794213	9.94503991	7.12593248	5.10595374	3.65857573	2.62148406	1.87837541	1.34591479	0.964390091	0.691015696	0.495134382	0.354779288	0.254210468	0.18214976	0.130516006	0.0935188049
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67618853	12.1937398	16.8735217	20.2426588	22.8287697	24.703144	26.1558325	27.5149196	28.3513364	28.040519	26.0562149	22.8952306	19.8120111	16.8619041	12.2617754	8.78594599	6.29540539	4.51085508	3.2321689	2.31595022	1.65945084	1.18904849	0.851990472	0.610477849	0.437426494	0.313429779	0.22458225	0.160920214	0.115304372
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.78423126	14.0284684	19.2067594	22.898608	25.672269	27.6427489	29.1381822	30.4833136	31.2870521	30.9415609	28.922735	25.7324877	22.5226962	19.4400442	14.990862	10.741422	7.69656518	5.51482994	3.95154832	2.8314081	2.02879256	1.45369339	1.04161683	0.746351072	0.534783912	0.383189417	0.274567215	0.196736007	0.140967509
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.77417919	15.6563958	21.264049	25.2312618	28.1584821	30.2000254	31.7222572	33.0460879	33.8124626	33.4343587	31.3808393	28.1561043	24.8352433	21.6294076	17.3650967	12.4426355	8.91553792	6.38826207	4.5773898	3.27984311	2.35011028	1.6839276	1.20658685	0.864557257	0.619482344	0.443878496	0.318052841	0.227894819	0.163293773
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.65023432	17.0848263	23.0567896	27.2544622	30.3042128	32.3946725	33.9296033	35.2257153	35.9511111	35.5406435	33.4515169	30.1890981	26.7706574	23.4537553	19.3975103	13.8989235	9.95901384	7.13594524	5.11312819	3.66371645	2.62516755	1.88101474	1.34780596	0.96574517	0.691986652	0.495830103	0.355277793	0.254567663	0.182405701
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.41860225	18.3241391	24.5995688	28.9856346	32.1296526	34.2494474	35.7847241	37.0477243	37.7295193	37.2862856	35.1608028	31.8594284	28.3563757	24.9429225	21.1100993	15.1260471	10.8382864	7.76597154	5.56456176	3.98718273	2.85694127	2.04708787	1.46680256	1.05100996	0.753081542	0.539606504	0.386644956	0.277043217	0.198510139
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399844087	10.3731939	19.5920247	26.0563218	30.5501702	33.7330157	35.8435308	37.3531204	38.5676449	39.1962326	38.7141588	36.5481901	33.2055831	29.6295119	26.1350425	22.5342127	16.146469	11.5694506	8.28987359	5.93995399	4.25616301	3.04967406	2.18518695	1.56575487	1.12191239	0.803885355	0.576009027	0.412728503	0.295732895	0.211901879
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0881279	11.4421725	20.8448572	27.4043374	31.9403872	35.1176485	37.1885035	38.6522374	39.806951	40.3756969	39.8505554	37.642004	34.2586073	30.6235267	27.0668948	23.7024211	16.9835269	12.1692288	8.71963343	6.24789037	4.47680908	3.20777387	2.29847042	1.64692602	1.18007406	0.845560013	0.605870224	0.434124986	0.311064145	0.2228872
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7138991	12.3821058	21.9164277	28.5334212	33.0863155	36.2425531	38.2643925	39.6771134	40.7712296	41.2810818	40.7139956	38.4653261	35.0461456	31.3709473	27.7757308	24.6487273	17.6615849	12.6550786	9.06776004	6.49733399	4.65554324	3.3358425	2.3902356	1.71267864	1.22718787	0.879318535	0.630059262	0.451457189	0.323483211	0.231785849
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27858687	13.2016812	22.8212055	29.4629409	34.0109694	37.1334534	39.0991075	40.4571402	41.4906804	41.9431346	41.3356332	39.0503674	35.6026845	31.9107342	28.3043186	25.411247	18.2079541	13.0465692	9.34827534	6.69833198	4.79956459	3.43903831	2.46417863	1.76566114	1.26515149	0.906520656	0.649550434	0.465423224	0.333490312	0.238956251
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78491733	13.9098879	23.5736481	30.2121537	34.7372516	37.8159463	39.7204445	41.0215661	41.9952775	42.392264	41.7462419	39.4290272	35.9628913	32.2835822	28.6970545	26.0287012	18.6503794	13.3635808	9.57542406	6.86109115	4.91618663	3.52260165	2.52405438	1.80856399	1.29589273	0.928547714	0.665333511	0.476732292	0.341593614	0.24476252
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182470343	3.36683708	14.6090603	24.2547516	30.8478006	35.3220013	38.3398638	40.1735483	41.4119943	42.3236876	42.6648777	41.980676	39.6361102	36.16417	32.533556	29.0001257	26.5400886	19.0168044	13.6261358	9.76355295	6.99589139	5.01277523	3.5918104	2.57364462	1.84409695	1.3213532	0.946790943	0.678405355	0.486098678	0.348304923	0.249571383
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658972018	4.10746372	15.3645557	24.9187018	31.4172939	35.8082512	38.7451973	40.4966653	41.6651389	42.5109893	42.7946203	42.0716145	39.7049985	36.2438716	32.7051588	29.2578585	26.9819286	19.3333967	13.8529841	9.92609683	7.11235917	5.09622804	3.65160695	2.61649072	1.87479752	1.34335113	0.962553143	0.689699465	0.494191261	0.354103512	0.253726254
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08159563	4.7605393	16.0053764	25.4501684	31.8467314	36.1525178	39.0103471	40.6844473	41.7868433	42.570268	42.7993197	42.0403328	39.6612927	36.2348929	32.8380936	29.5071634	27.3844096	19.6217869	14.0596247	10.0741613	7.21845199	5.17224687	3.70607683	2.65552009	1.90276329	1.36338947	0.976911245	0.699987495	0.501562957	0.359385563	0.257511008
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45268181	5.33077691	16.5402078	25.862659	32.1551718	36.3789725	39.163179	40.7681452	41.8100458	42.534492	42.7112053	41.9185507	39.5387161	36.1766968	32.9720371	29.7795808	27.7731489	20.1838999	14.4623962	10.3627597	7.42524181	5.32041825	3.81224626	2.73159381	1.95727249	1.40244702	1.0048972	0.720040311	0.515931427	0.369681022	0.264888027
0	0	0	0	0	0	0	0	0	0	0	0	0	0.424016046	2.08124746	6.04293251	17.1353956	26.2830883	32.4443369	36.5729841	39.2771886	40.8136436	41.7939967	42.4563568	42.5770192	41.7487067	39.3793527	36.114146	33.1427396	30.0982605	28.1673724	20.738767	14.8599759	10.647638	7.62936602	5.46667963	3.91704712	2.80668691	2.01107905	1.44100111	1.03252241	0.739834637	0.530114682	0.379843768	0.272169953
0	0	0	0	0	0	0	0	0	0	0	0	0.292089871	1.22730801	2.94285813	6.88339756	17.7865473	26.7169599	32.7313866	36.7623808	39.3872336	40.8617389	41.7819785	42.3782916	42.4366246	41.5686857	39.2222501	36.0868976	33.3731664	30.4727674	28.5764868	21.2874609	15.2531323	10.9293469	7.83121923	5.61131378	4.02068201	2.88094455	2.06428698	1.47912625	1.05984027	0.759408739	0.544140139	0.389893447	0.279370863
0	0	0	0	0	0	0	0	0	0	0	0	0.985000696	2.29963646	3.9681038	7.80700253	18.4667329	27.1552302	33.0265977	36.9738899	39.5302899	40.9572288	41.8220442	42.3471996	42.3333488	41.418964	39.1073368	36.1293009	33.6750363	30.9022289	29.0025194	21.8318879	15.6432312	11.208865	8.03150271	5.75482316	4.12351098	2.95462473	2.11708113	1.51695492	1.08694569	0.778830623	0.558056527	0.399864975	0.286515774
0	0	0	0	0	0	0	0	0	0	0	0	1.64125325	3.33137027	4.94607061	8.66773159	19.0768575	27.5395587	33.3089803	37.2150631	39.7313826	41.1369675	41.9570158	42.406346	42.3074417	41.337172	39.0696316	36.2643148	34.0482509	31.3770195	29.4413813	22.3694147	16.028386	11.4848405	8.22924778	5.8965137	4.22503669	3.02737108	2.16920616	1.55430414	1.11370758	0.798006352	0.571796537	0.409710122	0.293570131
