0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200444557	0.347299252	0.409817324	0.442941778	0.317381653	0.227413892	0.162949174	0.116758185	0.0836608953	0.059945651	0.0429529359	0.0307771234	0.0220527726	0.015801502	0.011322271	0.00811276166	0.00581304774	0.00416523072	0.00298451822	0.00213850075	0.00153230275	0.0010979429	0.000786710463	0.000563702679	0.000403910619	0.000289414605	0.000207374626	0.000148590413	0.000106469683	7.62888617e-005	5.4663358e-005	3.91680076e-005	2.80651038e-005	2.01095256e-005	1.44091047e-005	1.03245747e-005	7.39788104e-006	5.3008134e-006	3.79819877e-006	2.72152834e-006	1.95006027e-006	1.39727924e-006	1.00119433e-006	7.17387083e-007	5.14030307e-007	3.68318809e-007	2.63911959e-007	1.89101182e-007	1.35496918e-007	9.70877841e-008	6.95664371e-008	4.98465304e-008	3.57165997e-008	2.5592062e-008	1.83375137e-008	1.31394028e-008	9.41479348e-009	6.74599431e-009	4.83371614e-009	3.46350896e-009	2.48171262e-009	1.77822479e-009	1.27415374e-009	9.1297105e-010	6.54172343e-010	4.68734966e-010	3.3586328e-010	2.40656556e-010	1.72437958e-010	1.23557196e-010	8.85325994e-011	6.34363794e-011	4.54541521e-011	3.25693232e-011	2.33369398e-011	1.67216481e-011	1.19815844e-011	8.58518038e-012	6.15155055e-012	4.40777858e-012	3.15831136e-012	2.26302898e-012	1.62153112e-012	1.16187782e-012	8.32521836e-013	5.96527962e-013	4.27430963e-013	3.06267668e-013	2.19450373e-013	1.57243064e-013	1.12669578e-013	8.07312807e-014	5.78464904e-014	4.14488216e-014	2.96993784e-014	2.12805346e-014	1.52481693e-014	1.09257907e-014	7.82867116e-015	5.60948801e-015
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271782531	0.603781069	0.977121991	1.61224008	2.44803962	3.10549436	3.82368415	4.66887409	5.29567513	5.70213511	5.91756177	5.71382746	5.35262122	4.86715712	4.32887208	3.77098487	2.9070572	2.1188514	1.51822337	1.08785458	0.779481868	0.558523164	0.400199335	0.286755354	0.20546919	0.147225108	0.105491399	0.0755878906	0.0541610903	0.038808117	0.027807231	0.0199247516	0.0142767084	0.0102297086	0.0073299065	0.00525210751	0.00376329948	0.00269652191	0.00193214238	0.00138444051	0.000991994973	0.000710795458	0.000509307201	0.000364934556	0.000261487036	0.000187363648	0.000134251921	9.61957046e-005	6.89272343e-005	4.93885215e-005	3.53884221e-005	2.53569124e-005	1.81690217e-005	1.30186729e-005	0.10622903	0.618871576	0.806409606	1.10402952	1.03358527	0.740596206	0.53066037	0.38023477	0.272450118	0.19521904	0.139880555	0.100228797	0.0718170715	0.0514591803	0.0368721139	0.0264200241	0.0189307745	0.0135644927	0.00971938371	0.00696424275	0.00499009798	0.00357556145	0.00256200173	0.00183575446	0.00131537555	0.000942507765	0.000675336324	0.000483899621	0.00034672923	0.000248442349	0.000178016722	0.000127554555	9.13968327e-005	6.54886923e-005	4.69246985e-005	3.36230157e-005	2.40919435e-005	1.72626319e-005	1.23692162e-005	8.86293072e-006	6.35056736e-006	4.55038036e-006	3.26049e-006	2.33624317e-006	1.67399138e-006	1.19946724e-006	8.59455833e-007	6.15827014e-007	4.41259338e-007	3.16176132e-007	2.26550098e-007	1.62330239e-007	1.16314699e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.603081692	2.42903006	3.88768135	5.04583092	6.22231032	7.37824088	8.29339335	9.16423004	10.0808871	10.7698228	11.2190673	11.428667	11.2608063	10.9414607	10.4926103	10.002227	9.48464222	8.69384411	7.9747279	7.03128382	5.81441475	4.16621022	2.98522007	2.13900365	1.53266309	1.09820109	0.786895467	0.563835241	0.404005604	0.289482665	0.207423393	0.148625356	0.106494721	0.076306802	0.0546762128	0.0391772184	0.0280717037	0.0201142546	0.0144124932	0.0103270027	0.00739962075	0.00530205995	0.00379909197	0.00272216835	0.00195051885	0.00139760783	0.00100142977	0.000717555785	0.000514151187	0.000368405424	0.000263974021	0.000189145651	0.000135528782	9.71106155e-005	1.11853702	2.49256665	3.8891432	4.73625222	5.48422704	5.64863793	5.15586021	4.69808923	4.21618835	3.98217016	3.61769011	3.12083503	2.79003968	2.80193992	2.82990013	2.34980616	2.11065139	2.1053978	2.14385912	2.15642962	2.11815361	2.30069646	2.52350475	2.69541212	2.75032281	2.59602038	1.86012988	1.3328413	0.955022525	0.684303542	0.490324913	0.351333153	0.251741204	0.180380455	0.129248244	0.0926104136	0.066358261	0.0475477717	0.0340694672	0.02441184	0.0174918477	0.0125334566	0.00898061405	0.00643489116	0.00461080099	0.00330378328	0.00236726416	0.00169621889	0.00121539395	0.000870867817	0.000624004058	0.000447118446	0.000320374366	0.000229558264
