0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271191177	0.220795998	0.158207246	0.113360445	0.0812263084	0.0582011932	0.0417029772	0.0298814889	0.0214110224	0.015341668	0.0109927854	0.00787667496	0.00564388424	0.00404401977	0.00289766678	0.00207626898	0.00148771173	0.00106599204	0.243953926	0.620872139	0.891095469	1.35560289	1.53028709	1.58648237	1.88915821	2.31285416	2.61339477	3.05763077	2.19088818	1.56983998	1.1248395	0.805982721	0.577511855	0.413805326	0.296504473	0.212454739	0.152230472	0.1090779	0.0781577305	0.0560024611	0.0401275168	0.0287526222	0.0206021541	0.0147620885	0.0105774986	0.00757910893	0.00543066885	0.00389124427	0.00278819836	0.00199783142	0.00143150877	0.00102572085	0.000734961108	0.000526622646	0.000377341614	0.000270377082	0.000193733645	0.000138816222	9.94661697e-005	7.12706249e-005	5.10676343e-005	3.65915589e-005	2.62189977e-005	1.87867328e-005	1.34612822e-005	0.27161115	0.194617893	0.139449814	0.398483789	0.791034256	0.848749164	1.42113201	1.01828558	0.729633504	0.522805251	0.374606332	0.268417166	0.192329304	0.137809968	0.098745157	0.0707539967	0.050697454	0.0363263132	0.0260289408	0.0186505511	0.0133637038	0.00957551219	0.0068611543	0.00491623188	0.00352263407	0.00252407761	0.00180858064	0.00129590465
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40230099	2.78923667	3.50726414	4.15950598	5.00349206	5.50148114	5.84454448	5.94184215	5.72212512	5.43460177	4.94411738	4.69462052	5.02576376	4.91986288	5.02935379	4.92575759	4.99195925	4.85649007	5.07873833	5.06874504	5.02824311	5.37609076	5.86495359	6.39920059	6.7953366	7.25206813	7.4533488	7.55733043	7.72065437	8.12406075	8.5458136	9.04284211	7.72428547	5.53469239	3.96578039	2.84160582	2.03609954	1.45892907	1.04536836	0.749039163	0.536710013	0.384569529	0.275556109	0.19744458	1.33488438	1.98605018	2.44101427	2.5497719	3.12337362	3.42668593	3.95476756	4.00818194	3.85017468	3.67448686	3.4622038	3.47263224	3.71858725	3.65220375	4.0737731	3.93171297	3.89671785	4.0140201	3.91278265	4.10132867	4.24291292	4.02790793	3.84089395	3.71632596	4.03847511	4.63973776	4.79813106	5.19037817	5.73783014	6.30820007	6.55019231	7.02981939	6.48429494	5.51372285	3.95075506	2.8308397	2.02838528	1.45340156	1.04140773	0.746201243	0.534676555	0.383112492	0.274512096	0.196696512	0.14093921	0.100987357	0.072360603	0.0518486377	0.0371511723	0.0266199782	0.0190740479	0.0136671525	0.0097929427
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90914449	5.56184846	7.25989046	8.57500027	9.83760457	10.7194514	11.3473629	11.6334051	11.5583677	11.3670491	10.9556566	10.7466264	10.9799333	10.8806432	10.9897907	10.8803361	10.8632932	10.73006	10.8538192	10.8644581	10.8567089	11.2049932	11.6704895	12.173114	12.5537909	12.9433682	13.1183587	13.2183933	13.2825	13.6607881	14.1418594	14.6363144	13.3363103	9.55588391	6.84709002	4.90615439	3.51541323	2.51890365	1.80487333	1.29324826	0.926652868	0.663975794	0.475759446	1.70376205	3.86200378	5.47996136	6.73574842	7.35842868	8.2129436	8.78611658	9.36220871	9.59350109	9.55001461	9.45566218	9.34723429	9.39012963	9.62520407	9.55160772	9.81277858	9.73868698	9.73704033	9.85834043	9.77630003	9.88061298	9.94486852	9.75122932	9.58674446	9.51881439	9.75965838	10.2118208	10.4472512	10.9109265	11.4543547	12.002189	12.2603662	12.6046349	12.110263	11.1106701	9.31371994	6.67357195	5.13834049	3.68178184	2.63811197	1.89028983	1.35445185	0.970507157	0.695398765	0.498274988	0.35702963	0.255822909	0.183305124	0.131343861	0.0941119888	0.0674341867	0.0483187062	0.0346218659	0.0248076509
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35253212	8.1579148	10.7356676	12.6613895	14.3293865	15.5532891	16.4294889	16.8809157	16.9291196	16.8195749	16.4751198	16.296799	16.468567	16.3733873	16.4713774	16.3509505	16.2756754	16.13469	16.1900369	16.2021023	16.204826	16.5406599	16.9793999	17.4504311	17.8122896	18.1572312	18.3160945	18.4111171	18.4232777	18.7888012	19.3047187	19.7715051	18.4753831	14.2291271	10.1956151	7.30547744	5.23460333	3.75075718	2.68753496	1.92570295	1.37982646	0.988688859	0.708426524	3.29256531	6.45849674	8.94101214	10.8632087	11.9285192	13.0354674	13.8284796	14.4735015	14.8263923	14.8649813	14.8289949	14.785813	14.8512146	15.0758787	14.9960438	15.1519507	15.110891	15.1255935	15.2440785	15.1723387	15.2253559	15.2380641	15.0575425	14.9055309	14.8713321	15.067713	15.4342904	15.715303	16.2165285	16.7528735	17.281575	17.5449527	17.7975904	17.3326626	16.3115272	14.5086921	11.5254362	9.94522515	7.49511848	5.37048707	3.84812214	2.7573	1.97569178	1.41564502	1.01435398	0.726816388	0.520786699	0.373159976	0.267380807	0.19158672	0.137277884	0.0983639018	0.0704808155	0.0505017111
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.70813599	10.5591629	13.9257275	16.4084243	18.4577541	19.9879609	21.0833264	21.6803902	21.8343793	21.7939292	21.5060958	21.3505938	21.4809807	21.3872764	21.4664422	21.3312813	21.211484	21.0564281	21.0602766	21.0619651	21.061968	21.3780126	21.7884047	22.2283067	22.5697723	22.8834827	23.0324228	23.1219634	23.1101759	23.4703333	24.0084874	24.433695	23.1307915	18.8950524	13.5388967	9.70104339	6.95110133	4.98068175	3.56881442	2.55716727	1.83229042	1.31289345	0.940729268	4.83385696	8.97983096	12.2423677	14.7334066	16.1856264	17.5194329	18.4954586	19.2173221	19.6546941	19.7525916	19.7590126	19.7566335	19.8374134	20.0507234	19.9647553	20.0491541	20.019661	20.0400374	20.1511539	20.0841364	20.1048283	20.0833884	19.9096468	19.7651912	19.751078	19.9256522	20.2455707	20.5528475	21.071563	21.5987987	22.1102381	22.3730798	22.5624987	22.1127621	21.0754124	19.2629359	16.1747661	14.5029076	12.0185315	8.61165415	6.17051984	4.42137067	3.16805052	2.27000739	1.62653137	1.16546065	0.83508905	0.598367451	0.428749014	0.307212093	0.220127084	0.157727948	0.113017013	0.0809802285
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.951699749	7.64221388	13.243361	17.1767402	20.0640792	22.3941894	24.1484015	25.4021509	26.1013591	26.3275267	26.3314346	26.0815566	25.9352365	26.029624	25.9311598	25.9835446	25.8289501	25.6704179	25.4962746	25.4570984	25.4407865	25.4299795	25.7220995	26.1034986	26.5129633	26.8334589	27.1239484	27.2667136	27.3506139	27.3308571	27.6902055	28.2447964	28.6215361	27.3040007	23.1006018	16.5523045	11.8602444	8.49823649	6.08925253	4.3631401	3.12632649	2.24011082	1.60510954	1.15011124	6.28324055	11.3586983	15.3231639	18.3053261	20.0964024	21.631388	22.7608819	23.558286	24.0543635	24.1947391	24.2317692	24.254145	24.3449455	24.5453693	24.4526342	24.4852056	24.4542385	24.4736756	24.5745724	24.508723	24.5077443	24.4633346	24.2917939	24.1527252	24.1507514	24.3171806	24.6134315	24.9356881	25.460691	25.9779435	26.4735077	26.7331298	26.8773409	26.433601	25.3831232	23.556904	20.3844443	18.6331893	16.1628885	11.5812157	8.29830363	5.94599438	4.26049114	3.0527753	2.18740909	1.5673471	1.12305327	0.804702833	0.576594776	0.41314821	0.296033629	0.212117364	0.151988733	0.108904686
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29098174	9.74194884	15.916355	20.282532	23.4824785	26.0327571	27.9620576	29.3382275	30.1132484	30.3908209	30.4233973	30.1993984	30.0534616	30.1144975	30.0071341	30.0278854	29.8508115	29.6564001	29.460082	29.382443	29.343699	29.3174023	29.5837152	29.9362828	30.3163479	30.6160198	30.8882992	31.0272107	31.1055286	31.0866652	31.4481727	32.0170798	32.3428611	31.0048822	26.8455768	19.2356963	13.7829787	9.87593578	7.07641721	5.0704745	3.63315374	2.60326841	1.86532332	1.33656257	7.62245878	13.5605397	18.1532113	21.5610338	23.6477774	25.3583284	26.616361	27.4826841	28.0185598	28.1883129	28.2467365	28.2828388	28.3794415	28.5653678	28.4647437	28.4566152	28.4162681	28.4306704	28.5196798	28.4526563	28.4359231	28.3754884	28.2029089	28.0683498	28.0739348	28.2404062	28.5263712	28.8572745	29.3827378	29.8900129	30.3710139	30.6264172	30.7368014	30.2930848	29.2308292	27.3868075	24.148148	22.3269157	19.905229	14.2627198	10.2196853	7.32272452	5.2469614	3.75961213	2.6938798	1.93024923	1.38308401	0.991022997	0.710099007	0.508808172	0.364576986	0.261230826	0.187180066	0.134120378
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50355774	11.6355026	18.314628	23.0593041	26.535368	29.2831814	31.3685506	32.8530629	33.6929104	34.0124588	34.0661734	33.8618374	33.7117676	33.7416906	33.6232659	33.6100765	33.4088791	33.1801828	32.960008	32.8465858	32.7830841	32.7386977	32.9787476	33.3031934	33.6551743	33.9346388	34.192042	34.3285635	34.4014852	34.3882461	34.7539573	35.3368971	35.6120191	34.2493503	30.1393325	21.5957754	15.4740492	11.0876408	7.94464179	5.69258459	4.0789151	2.92267038	2.09418484	1.50054901	8.84214368	15.5674421	20.7188906	24.4953148	26.8382221	28.6994505	30.0643464	30.9903599	31.5514337	31.739897	31.8122006	31.8540737	31.9530295	32.1230363	32.0131452	31.9705315	31.9160188	31.9228421	31.9990995	31.929293	31.9000999	31.8278681	31.6519557	31.5215409	31.5320314	31.7034525	31.986922	32.3230531	32.8462969	33.3441674	33.8119645	34.0630405	34.146908	33.6992496	32.6254635	30.7599129	27.4690755	25.5852379	23.2366043	16.6497545	11.9300704	8.54826901	6.1251024	4.38882765	3.14473243	2.25329925	1.61455946	1.15688241	0.828942468	0.593963233	0.425593254	0.304950892	0.218506862	0.156567008
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59207541	13.3252315	20.4440192	25.516825	29.2344173	32.157467	34.3816114	35.9618563	36.8564459	37.2094367	37.2775185	37.087155	36.9288953	36.9283767	36.7968558	36.748305	36.5216884	36.259342	36.0142738	35.8666704	35.7772946	35.713368	35.927507	36.2248414	36.5502137	36.8103546	37.0552449	37.190298	37.2580693	37.2527942	37.6241727	38.2216671	38.4482328	37.0578978	32.9983322	24.3652012	17.4584295	12.5095114	8.96345659	6.4225973	4.60199206	3.2974714	2.36274151	1.69297827	9.97545914	17.3988963	23.0363868	27.1250788	29.6837796	31.669198	33.1197401	34.0937954	34.6672679	34.8647155	34.944062	34.9853259	35.0834696	35.2362408	35.1154887	35.0418095	34.9701976	34.9678194	35.030967	34.9572039	34.9174069	34.8359221	34.6550285	34.5285324	34.5423491	34.7216548	35.0071977	35.3467902	35.8669212	36.3562756	36.8122792	37.0593646	37.1215769	36.6672811	35.5816511	33.6913942	30.3583827	28.4180402	26.1596246	18.7441901	13.4307991	9.62358809	6.89560219	4.94091487	3.54032021	2.53675028	1.817661	1.30241102	0.933218275	0.668680114	0.479130238	0.343311818	0.245993667	0.176262164
0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56120499	14.8176376	22.314491	27.668484	31.594926	34.6716777	37.0186527	38.6831017	39.6230959	40.0017347	40.0780917	39.896486	39.7264068	39.6954076	39.5489424	39.4642957	39.2112865	38.9155357	38.6450407	38.4644075	38.3488559	38.2646673	38.4537596	38.7251931	39.0255472	39.2674132	39.5015859	39.6357556	39.6986492	39.7022994	40.080412	40.6932435	40.87454	39.4546261	35.4443763	26.9692259	19.3242948	13.8464623	9.92142376	7.10901077	5.0938288	3.64988783	2.61525891	1.98564087	11.0749586	19.0928256	25.1371175	29.4789085	32.2102023	34.2908497	35.8049875	36.8133389	37.3869407	37.583861	37.6635921	37.6986433	37.7928619	37.9271291	37.7937763	37.6908963	37.6003666	37.5877241	37.6377186	37.5590973	37.509771	37.4205673	37.2334922	37.1106871	37.1268367	37.3157606	37.6060721	37.9482603	38.4653609	38.9472261	39.3928579	39.6364892	39.6804444	39.217652	38.1196921	36.2022343	32.8338735	30.8424452	28.6861315	20.5545114	14.727951	10.553038	7.56158216	5.41811037	3.88224573	2.78175062	1.99321142	1.42819839	1.02334886	0.733261502	0.525404825	0.376469008	0.269751832	0.193285633
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.41714575	16.1222229	23.93918	29.5306391	33.6352215	36.8451601	39.3001571	41.0381575	42.014907	42.4120798	42.4912616	42.3136757	42.1285766	42.0668173	41.9037992	41.7828606	41.5027985	41.1738147	40.8777752	40.6651309	40.5236624	40.4189789	40.584211	40.8310796	41.1080748	41.3328058	41.5577017	41.6913622	41.7496555	41.7624003	42.1480149	42.7769485	42.9170338	41.4665167	37.5032738	29.1694871	21.1434229	15.1499245	10.8553953	7.77823061	5.57334577	3.99347675	2.86145113	3.00921315	12.5965565	20.9791372	27.2631385	31.7370418	34.553018	36.6677276	38.200892	39.2128538	39.7633665	39.942356	40.0101879	40.029783	40.1140506	40.2264914	40.0772498	39.9451233	39.8337843	39.8096219	39.8462188	39.7617423	39.7033395	39.6072179	39.4129835	39.293534	39.3112855	39.5107764	39.8074081	40.151771	40.6664056	41.1418184	41.5784555	41.8192277	41.8474378	41.3748699	40.2641603	38.3177437	34.9187543	32.8813611	30.8351158	22.8813288	16.3951885	11.7476659	8.41757047	6.0314528	4.32172478	3.09665112	2.21884749	1.5898737	1.13919428	0.816268373	0.584881847	0.419086156	0.300288353	0.215166007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16719946	17.2505821	25.3335589	31.1219474	35.3760162	38.6998052	41.2490258	43.0506921	44.0562327	44.4655057	44.5426988	44.364904	44.1620388	44.0692582	43.8883644	43.7313718	43.4239105	43.0619651	42.7406205	42.497006	42.3302725	42.2052107	42.3479634	42.5716715	42.8269929	43.035766	43.2525824	43.3859751	43.4399365	43.4614973	43.8551328	44.5007759	44.6041857	43.1227661	39.2037514	30.9943156	23.1447506	16.5839385	11.8829112	8.51447793	6.10089003	4.37147873	3.13230138	3.98361116	13.9870693	22.6665862	29.1407576	33.7107878	36.5842969	38.7153952	40.2545253	41.2615675	41.7823723	41.937953	41.9901694	41.9914434	42.0641167	42.1545678	41.9884223	41.828174	41.6957354	41.6598637	41.6835225	41.5927603	41.525815	41.4234627	41.2214989	41.1051615	41.1240336	41.3346212	41.6384737	41.9848345	42.4977995	42.9677553	43.396702	43.6352055	43.6496415	43.1664547	42.0427759	40.066375	36.6403737	34.5620668	32.6308709	24.9717892	17.8930688	12.8209441	9.18660785	6.58249216	4.71656173	3.37956416	2.42156354	1.7351261	1.24327217	0.890843441	0.638317218	0.457374273	0.327722987	0.234823782
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.81932152	18.2155788	26.5145873	32.4625854	36.8396191	40.2591884	42.8897513	44.7458974	45.7729745	46.1886286	46.2596803	46.0780118	45.855136	45.7312498	45.5314913	45.339059	45.0041814	44.6097553	44.2636677	43.9902283	43.799172	43.654121	43.7758839	43.9778653	44.2131874	44.4071791	44.6169303	44.7502111	44.8000942	44.8299473	45.2318919	45.8946104	45.9661403	44.4540886	40.5764628	32.4751864	24.7866529	17.7604129	12.7258919	9.11850003	6.53369078	4.68159402	3.3545087	4.85572732	15.2150835	24.1389087	30.7655484	35.4048109	38.3152811	40.4498131	41.9854565	42.9814258	43.4680905	43.5964366	43.6305133	43.6116084	43.6716453	43.7403692	43.5566869	43.3694362	43.216061	43.1685675	43.1798838	43.0825805	43.007552	42.8995061	42.6894707	42.5760193	42.5956343	42.8175358	43.1290599	43.4773193	43.9894495	44.4548402	44.8772808	45.1140505	45.1163295	44.6220206	43.485408	41.4786864	38.0289686	35.9148647	34.1013361	26.7148954	19.142059	13.7158846	9.8278608	7.04196998	5.04579198	3.61546794	2.59059598	1.85624313	1.33005633	0.953027002	0.682873687	0.489300378	0.350599041	0.25121519
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.38164093	19.0305534	27.4998346	33.5733658	38.0490158	41.5475886	44.2474374	46.1495167	47.1916177	47.6086984	47.6701632	47.4815865	47.237027	47.0822472	46.8630248	46.636135	46.2741915	45.8480691	45.4781174	45.1761684	44.9619741	44.7975655	44.8998848	45.0815839	45.2985481	45.4789124	45.6824651	45.8157333	45.8617774	45.8992729	46.3095712	46.9894162	47.033947	45.4919616	41.6530284	33.6453086	26.1033601	18.7038749	13.401912	9.60288954	6.88077103	4.93028788	3.53270564	5.63095813	16.2912818	25.4105102	32.1552549	36.8398053	39.7690121	41.8957262	43.4198155	44.3994653	44.8485867	44.9467324	44.9607526	44.9203555	44.9670164	45.0144723	44.8128902	44.5997702	44.4259117	44.3670583	44.3666896	44.2627252	44.1800403	44.0667632	43.8485088	43.7377445	43.7577853	43.9909833	44.3103044	44.6603569	45.1724109	45.6339915	46.0509585	46.2864452	46.2779418	45.7722944	44.6230558	42.5863183	39.1164004	36.9717782	35.2765609	28.1420139	20.1646341	14.4485917	10.3528683	7.41815432	5.31533984	3.80860742	2.72898647	1.95540425	1.40110837	1.00393802	0.719353022	0.515438964	0.369328156	0.264635188
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.86201427	19.7086231	28.3066658	34.4748787	39.0269593	42.58903	45.346841	47.2868852	48.3382641	48.7526283	48.8018214	48.6039987	48.3367337	48.1516756	47.912841	47.6528805	47.2646511	46.8080222	46.415427	46.0865307	45.8506307	45.6677451	45.7522	45.9150752	46.1152832	46.2831448	46.4812423	46.6145559	46.6569937	46.7014189	47.1198262	47.816441	47.8387831	46.2678538	42.4651168	34.538379	27.1299197	19.4556702	13.9405969	9.98887416	7.15734109	5.12845899	3.67470144	6.31817807	17.2285251	26.4974196	33.3286554	38.0370723	40.9689654	43.0781913	44.5839212	45.5428977	45.9520688	46.0179106	46.010549	45.9478603	45.9807002	46.0075351	45.7879949	45.5502397	45.3566006	45.2867967	45.2754471	45.1648354	45.0749296	44.9568639	44.7304319	44.6221916	44.6423838	44.8866583	45.2136373	45.5653205	46.0778999	46.5362649	46.9486144	47.1831649	47.165078	46.6481339	45.4868491	43.4210038	39.9349416	37.7653272	36.1872974	29.2853785	20.9838907	15.0356147	10.7734887	7.71954197	5.53129352	3.963345	2.83986078	2.03484917	1.45803314	1.0447264	0.748579175	0.536380418	0.384333364	0.275386889
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.26771196	20.2621914	28.9516473	35.1868443	39.7952834	43.4065738	46.2116791	48.1822419	49.2379267	49.6462731	49.6813149	49.4726557	49.1823869	48.9681619	48.7100751	48.4188997	48.0056746	47.5202512	47.1066275	46.7526935	46.4968153	46.2966208	46.3648221	46.5103663	46.6953881	46.8518463	47.0451285	47.1785112	47.2175806	47.2681853	47.694082	48.4065776	48.4113035	46.8125554	43.043654	35.1875369	27.900959	20.3783455	14.6017226	10.4625915	7.49677437	5.37167356	3.8489723	6.97004823	18.0704896	27.4375607	34.3198966	39.0285947	41.9460268	44.0273236	45.5074403	46.4411011	46.808077	46.8397914	46.8098799	46.724299	46.7429431	46.7498392	46.5125082	46.2514442	46.038907	45.9586529	45.9370414	45.8199138	45.7232475	45.6008423	45.366458	45.26061	45.2807094	45.5356329	45.8698841	46.2229414	46.7364274	47.1919898	47.6003787	47.8342178	47.8076113	47.2796528	46.1071592	44.0136883	40.5161986	38.3274389	36.8637915	30.1765639	21.6224529	15.4931645	11.1013375	7.95445589	5.6996167	4.08395383	2.92628079	2.09677181	1.50240265	1.07651854	0.771359241	0.552703048	0.396029039	0.283767207
