0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46162424	7.87080507	15.460208	16.4818253	19.9538311	24.5888874	21.71849	21.8283446	23.7299889	19.1288198	17.9212948	15.2066123	19.1829191	21.8614964	23.6154204	28.9312431	29.4137953	28.4183877	30.8646806	29.1349114	28.362111	29.4862252	24.1057059	25.819514	25.8048088	19.2028283	20.3003081	17.1149394	12.26339	9.76538446	6.99720373	10.7636153	12.5123445	8.96548663	10.506832	9.80667157	7.02678723	5.03491307	3.60767286	2.58501056	1.852241	2.20190533	4.84716426	3.47314496	2.95678996	7.06960522	7.23623935	5.18499206	3.71520916	2.66206369	2.02002623	1.44741204
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232086363	4.16467575	8.91381397	16.5443936	17.9283606	21.3509709	25.9326378	23.2135605	23.351245	25.1869489	20.8174191	19.6203656	17.1013127	20.9543768	23.5349467	25.2934577	30.422949	30.8984372	29.9309818	32.2612626	30.600277	29.8526353	30.9180053	25.8673553	27.4422196	27.355115	21.107555	22.07881	18.9455735	14.0465064	11.5734329	8.29272706	12.1129565	13.9258288	9.97829239	11.6879836	11.1413728	7.98314249	5.72017155	4.09868202	2.936834	2.10433351	2.9168329	5.81923152	4.16966158	4.02869942	8.26294812	8.58776831	6.15340489	4.40910727	3.15926341	2.88875364	2.06988243
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.690027874	4.90948219	9.8675234	17.4631924	19.127909	22.466876	26.9759747	24.3703201	24.5190011	26.2833866	22.1141771	20.9216813	18.5771375	22.3192225	24.8092068	26.5731689	31.5345543	32.0035178	31.0599146	33.2837902	31.6844783	30.9594881	31.9714573	27.2111028	28.6605086	28.5070485	22.5736612	23.4323817	20.3475885	15.533039	13.0435938	9.34614335	13.1761998	15.0189618	10.7615564	12.5876492	12.1526845	8.70777898	6.23939629	4.4707228	3.20341287	2.29534562	3.46241036	6.55117715	4.69412355	4.8493281	9.16177098	9.6068436	6.88360423	4.93231796	3.53416025	3.54377351	2.53922468
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04097262	5.47194603	10.5848787	18.1242268	20.0277701	23.2780613	27.7147464	25.2004286	25.3537715	27.0488909	23.0551321	21.865745	19.6777572	23.3217302	25.7292554	27.4994673	32.3103357	32.773528	31.8502942	33.9774023	32.4331259	31.7285476	32.6924794	28.1855994	29.522728	29.3091825	23.6523839	24.4118026	21.3721408	16.6335792	14.1277914	10.1230049	13.9431417	15.7991809	11.3206078	13.2247218	12.8699307	9.22170834	6.60764277	4.73458293	3.39247691	2.43081593	3.85870631	7.07293933	5.06798249	5.44983954	9.80337496	10.3359265	7.40601495	5.3066416	3.80237486	4.01323518	2.87560866
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2998352	5.87616259	11.0959393	18.561052	20.6649575	23.8242026	28.1890087	25.7465426	25.8989839	27.5272439	23.6860271	22.4989599	20.4505494	24.0078636	26.340389	28.1168095	32.7932884	33.2512112	32.3451706	34.3847675	32.889284	32.2030194	33.1240641	28.8371933	30.0745568	29.807147	24.3926427	25.0651473	22.067559	17.3975478	14.8763203	10.6593493	14.4530103	16.3082764	11.6853907	13.6346309	13.333167	9.55363162	6.84547619	4.90499803	3.51458466	2.51830995	4.12615444	7.41358282	5.31206421	5.85994598	10.2229183	10.8147766	7.74912606	5.55249145	3.97853398	4.32338413	3.0978401
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47981786	6.1438714	11.4281761	18.8042708	21.0735514	24.1415266	28.4351857	26.0477799	26.1944494	27.7584574	24.0491268	22.8640172	20.9393864	24.4199981	26.6843061	28.4662345	33.0229074	33.4758495	32.5841653	34.5449866	33.0925341	32.4226335	33.3056112	29.2089595	30.3581812	30.0428989	24.8400084	25.4369098	22.4785433	17.8706768	15.3355414	11.0823662	14.8091258	16.6327416	12.0912205	13.9986985	13.6856834	9.80622069	7.02646416	5.03468158	3.60750699	2.58489171	4.29787209	7.60995085	5.56568179	6.19306632	10.5142683	11.1238793	7.97060778	5.71119004	4.21170788	4.59538911	3.29274018
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.716738777	0.959793636	1.21330446	1.76058453	1.43991355	1.65652709	2.20811816	2.65444211	2.05400943	1.67954096	1.53465923	1.30054237	1.06190809	0.760890394	0.545201791	0.390654154	0.279915933	0.20056853	0.143713632	0.102975317	0.0737850388	0.0528692906	0.0378825021	0.0271439988	0.0194495251	0.0139361937	1.60239738	6.30156559	11.61146	18.8850587	21.287058	24.2643821	28.4871707	26.1403126	26.2767217	27.7789846	24.1831288	22.9997593	21.1843188	24.5966625	26.7988522	28.5850849	33.034961	33.483037	32.6032271	34.4933789	33.0787325	32.4234007	33.272718	29.3402086	30.4118952	30.0543831	25.0360964	25.5675207	22.6457234	18.0945729	15.547486	11.4337524	15.0522728	16.8129791	12.4440146	14.260896	13.8993163	9.95929531	7.13614692	5.11327271	3.66381999	2.62524174	4.38238216	7.67988479	5.75138188	6.40600777	10.6577382	11.2609475	8.06882144	5.7815632	4.35708756	4.7383356	3.39516582
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212037185	1.36570691	2.0845279	2.92428771	4.32294535	5.20533372	5.9082691	6.62656911	6.67769535	7.15897851	7.80298745	8.28146037	8.04900451	7.92498969	7.89497805	7.74942329	7.5650068	7.24959348	6.8787145	6.39479734	5.4865184	4.37413938	3.13420783	2.24575804	1.60915595	1.15301062	0.826168213	0.591975392	0.424168904	0.303930301	1.86532552	6.50089514	11.7642983	18.896963	21.3826475	24.2569269	28.3990745	26.0735518	26.190692	27.630049	24.1289838	22.9453584	21.2244701	24.5746424	26.7195134	28.5080431	32.8622578	33.3052193	32.4349933	34.2617622	32.8801773	32.2377191	33.0572796	29.2663638	30.2700297	29.8754932	25.0183333	25.493198	22.6055271	18.1065769	15.5497516	11.5586775	15.0811567	16.7863165	12.5677541	14.3051706	13.9015062	9.96086444	7.13727125	5.11407833	3.66439725	2.62565536	4.38078772	7.634542	5.78805361	6.45164498	10.6294948	11.219336	8.03900551	5.76019915	4.37652439	4.73621859	3.39364892
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91196663	4.29060668	6.04349648	7.57150462	9.20587546	10.3542663	11.233948	11.9861935	12.2280175	12.8334905	13.5026261	13.9730806	13.9410996	13.9479507	13.9673398	13.8588491	13.690553	13.406801	12.9862809	12.4495918	11.5746321	10.5196818	9.2864849	8.19585708	6.65481224	4.76838134	3.41669453	2.44816861	1.75418946	1.25693167	2.55448958	6.95558545	12.0486535	18.9635828	21.4580309	24.1966502	28.2335082	25.9017276	25.9835997	27.3534208	23.9268141	22.7381776	21.0965049	24.387952	26.4787146	28.2666404	32.5343578	32.9715178	32.108686	33.8784419	32.5256157	31.8944093	32.6875785	29.0189527	29.9630079	29.5361726	24.8199513	25.2460093	22.3902548	17.93983	15.3756073	11.4927037	14.9297095	16.5857665	12.4987575	14.1663686	13.72649	9.83545986	7.04741494	5.04969346	3.61826348	2.59259907	4.30727898	7.49315787	5.70004839	6.35714853	10.4576761	11.0283292	7.9021432	5.66213302	4.2906204	4.61367593	3.30584326
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5469302	7.09676624	9.77453114	11.9306841	13.8620131	15.2803427	16.3406427	17.169351	17.5716479	18.2744773	18.9711504	19.4414379	19.526989	19.6055685	19.6445335	19.5473763	19.3759562	19.0976856	18.638714	18.0633962	17.2050435	16.1833383	14.9674857	13.7862562	12.0944089	10.0937933	7.23251893	5.18232627	3.71329903	2.66069502	3.52541518	7.57001422	12.4038602	19.0479974	21.4949794	24.0767469	27.9917453	25.6338999	25.6692899	26.9659026	23.5976526	22.4007963	20.8253935	24.0613071	26.1012105	27.886	32.0753231	32.5061784	31.6490556	33.3675446	32.0398148	31.4184673	32.188195	28.6255551	29.5173998	29.0625449	24.4700956	24.8540425	22.0282651	17.6234633	15.0542253	11.2671355	14.6277136	16.2402529	12.2689745	13.8750577	13.4042112	9.60453702	6.8819515	4.93113373	3.53331171	2.53172847	4.1741929	7.27244296	5.50868633	6.14632605	10.1668471	10.7134536	7.67652493	5.50047047	4.11733434	4.39210464	3.1470805
