0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68074718	5.78815206	4.14739218	6.62998931	6.29926043	4.51361733	3.23414814	2.31736841	1.66046702	1.18977661	0.852512194	0.61085168	0.437694355	0.31362171	0.224719775	0.161018755	0.115374979	0.0826697851	0.0592354895	0.0424440829	0.0304125143	0.0217915188	0.0156143055	0.0111881388	0.00801665174	0.00574418198	0.00411588624	0.00294916136	0.00211316646	0.00151414993	0.00108493583	0.000777390495	0.00055702463	0.000399125588	0.000285985981	0.00020491791	0.000146830098	0.000105208363	7.53850861e-005	5.40157746e-005	3.87039937e-005	2.77326234e-005	1.9871293e-005	1.42384036e-005	1.0202262e-005	7.31024015e-006	5.23801595e-006	3.75320244e-006	2.68928706e-006	1.92695838e-006	1.38072601e-006	9.89333421e-007	7.08888373e-007	5.07940715e-007	3.63955426e-007	2.60785458e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6208588	6.95240697	4.98161728	7.70384353	7.58351427	5.43382542	3.89350605	2.78981899	1.99899266	1.43234083	1.02631705	0.735388302	0.526928744	0.377560943	0.270534238	0.193846252	0.138896909	0.0995239841	0.0713120508	0.0510973172	0.0366128277	0.0262342374	0.0187976525	0.0134691066	0.00965103659	0.0069152699	0.0049550074	0.00355041795	0.00254398563	0.00182284535	0.00130612577	0.00093588001	0.00067058733	0.000480496819	0.000344291015	0.000246695292	0.000176764901	0.000126657586	9.07541263e-005	6.5028173e-005	4.65947221e-005	3.33865773e-005	2.3922528e-005	1.71412403e-005	1.22822354e-005	8.80060622e-006	6.30590991e-006	4.51838189e-006	3.2375621e-006	2.31981461e-006	1.6622198e-006	1.19103254e-006	8.53412103e-007	6.11496493e-007	4.38156383e-007	3.13952768e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42493834	7.90651687	5.6652669	8.55302225	8.58501793	6.15143415	4.40769517	3.1582516	2.26298616	1.62150044	1.16185583	0.832506083	0.596516675	0.427422875	0.306261873	0.219446221	0.157240088	0.112667447	0.0807297531	0.0578453958	0.0414480373	0.0296988165	0.0212801319	0.0152478808	0.010925584	0.00782852303	0.00560938186	0.00401929774	0.00287995268	0.00206357627	0.00147861701	0.00105947538	0.000759147283	0.000543952798	0.000389759211	0.000279274678	0.000200109051	0.000143384401	0.000102739413	7.3616006e-005	5.27481732e-005	3.77957177e-005	2.70818151e-005	1.94049685e-005	1.39042675e-005	9.96284302e-006	7.13868896e-006	5.11509416e-006	3.66512512e-006	2.62617691e-006	1.88173798e-006	1.34832418e-006	9.66116493e-007	6.92252717e-007	4.96020746e-007	3.55414396e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10449425	8.67381342	6.2150589	9.20528418	9.34082759	6.69299543	4.79574079	3.43629843	2.46221542	1.76425444	1.26414355	0.905798433	0.649032938	0.465052422	0.333224621	0.238765875	0.171083225	0.122586487	0.0878370565	0.0629380012	0.0450970485	0.0323134473	0.0231535967	0.016590277	0.0118874529	0.00851773222	0.00610322183	0.00437314954	0.00313349857	0.00224524984	0.00160879181	0.0011527497	0.000825981255	0.000591841431	0.000424072916	0.000303861523	0.000217726295	0.000156007707	0.000111784407	8.00970277e-005	5.73920283e-005	4.11231852e-005	2.94660498e-005	2.11133473e-005	1.51283744e-005	1.08399539e-005	7.7671664e-006	5.56541792e-006	3.9877962e-006	2.85738083e-006	2.04740283e-006	1.46702824e-006	1.05117166e-006	7.5319741e-007	5.39689528e-007	3.86704445e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284787545	4.87423134	9.42204197	6.75118808	9.76188229	9.94051998	7.12269381	5.10363313	3.65691294	2.62029262	1.8775217	1.40105948	1.00390298	0.719327919	0.515420977	0.369315268	0.264625953	0.189612781	0.135863494	0.0973504477	0.0697546439	0.0499813864	0.0358132283	0.0256612994	0.0183871245	0.0131749504	0.00944026449	0.00676424509	0.0048467934	0.00347287922	0.0024884267	0.00178303565	0.00127760087	0.000915441024	0.000655942157	0.000470003093	0.000336771933	0.000241307634	0.000172904475	0.00012389147	8.87721176e-005	6.36080018e-005	4.55771249e-005	3.2657437e-005	2.34000761e-005	1.67668872e-005	1.20139997e-005	8.60840694e-006	6.1681931e-006	4.41970349e-006	3.16685593e-006	2.26915143e-006	1.62591805e-006	1.16502119e-006	8.34774161e-007	5.98141823e-007	4.28587345e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.890449156	5.76980456	10.1892298	7.30090216	10.2570242	10.4260932	7.47062224	5.35293475	3.83554535	2.74828834	1.96923464	1.8301136	1.3113337	0.939611653	0.673261169	0.482412708	0.34566381	0.247678943	0.177469717	0.127162609	0.091115991	0.0652874605	0.0467805096	0.0335196999	0.0240179145	0.0172095877	0.0123312085	0.00883569695	0.00633105352	0.00453639807	0.00325047126	0.00232906443	0.00166884759	0.00119578155	0.000856814921	0.000613934718	0.000439903448	0.000315204594	0.000225853961	0.000161831435	0.00011595729	8.3087029e-005	5.95344578e-005	4.2658303e-005	3.05660098e-005	2.19015031e-005	1.56931127e-005	1.12446066e-005	8.0571127e-006	5.77317353e-006	4.13665959e-006	2.96404612e-006	2.12383185e-006	1.52179202e-006	1.09041163e-006	7.81314074e-007	5.59835998e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38144675	6.48827049	10.7692361	7.9913926	10.796671	10.8926863	7.8049508	5.59249162	4.00719535	2.87128094	2.05736269	2.31397734	1.87396871	1.34275725	0.962127616	0.689394561	0.493972789	0.35394697	0.253614086	0.181722433	0.130209813	0.0932994082	0.0668519472	0.0479015134	0.0343229342	0.024593457	0.017621982	0.0126267018	0.00904742722	0.00648276488	0.00464510402	0.00332836247	0.00238487592	0.00170883827	0.00122443612	0.000877346821	0.000628646468	0.000450444877	0.000322757858	0.000231266111	0.00016570941	0.000118735981	8.50780478e-005	6.09610851e-005	4.36805262e-005	3.12984647e-005	2.24263299e-005	1.60691676e-005	1.15140617e-005	8.25018571e-006	5.91151638e-006	4.23578658e-006	3.03507371e-006	2.17472534e-006	1.5582588e-006	1.11654122e-006	8.00036744e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.752703821	0.539335855	0.386451027	0.276904261	0.198410573	0.142167388	0.101867385	0.0729911707	0.0523004592	0.0374749166	0.0268519511	0.0192402637	0.0137862514	0.00987828076	0.00707809746	0.00507167845	0.00363401641	0.00260388654	0.00186576623	0.00133687992	0.000957916325	0.00068637704	0.00049181064	0.000352397722	0.000252504002	0.000180927023	0.000129639877	9.28910311e-005	6.65593322e-005	4.76918455e-005	3.41727006e-005	2.44858099e-005	1.75448495e-005	1.2571434e-005	9.00782608e-006	6.45438943e-006	4.62477211e-006	3.31379402e-006	2.37443717e-006	1.70135858e-006	1.21907669e-006	8.73506621e-007	6.25894844e-007	4.48473253e-007	1.76896238	7.0463483	11.1834105	8.56452018	11.2119591	11.2424168	8.05554364	5.77204924	4.13585401	2.96346889	2.12341825	2.89767404	2.94388015	2.1093823	1.51143846	1.08299298	0.775998382	0.556027138	0.398410854	1.24884283	1.7016868	1.7736736	1.77106849	1.7272888	1.65512943	1.53279026	1.3452488	1.24552667	1.47467664	1.57964476	1.52113515	1.50699628	1.75045062	1.59452549	1.3360319	1.12360274	0.82682863	0.592448602	0.424507973	0.304173254	0.217949661	0.156167756	0.111899087	0.0801791993	0.0574509068	0.0411653735	0.029496279	0.0211350075	0.0151438946	0.0108510747	0.00777513474	0.00557112749	0.00399188728	0.00286031222	0.00204950327	0.00146853326	0.00105225006
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401083823	1.08011966	2.6498435	3.06589188	2.80224723	2.54865207	2.66990576	2.83112988	3.11369767	2.79490443	2.39780267	2.03968091	1.53038324	1.1581593	1.47815103	1.10686408	0.79310277	0.568282967	0.407192539	0.291766204	0.20905962	0.149797764	0.107334788	0.0769087363	0.0551075176	0.0394862618	0.0282931429	0.0202729228	0.0145261839	0.0104084656	0.00745799151	0.00534388443	0.00382906051	0.00274364175	0.00196590522	0.00140863264	0.00100932939	0.000723216113	0.000518206989	0.000371311533	0.000266056339	0.000190637698	0.000136597879	9.78766575e-005	7.01316896e-005	5.02515515e-005	2.06393998	7.46034194	11.4513593	9.02503792	11.5255872	11.5217331	8.25568252	5.91545502	4.23860874	3.03709587	2.39991295	3.79268943	4.41175857	3.36663223	2.4122974	1.96486013	1.766701	1.80314091	2.55619233	4.27950347	5.49723749	6.28003089	6.80165129	7.12705463	7.30715196	7.34147987	7.28643046	7.26187281	7.50770768	7.62945049	7.62312593	7.63594722	7.8136222	7.71639461	7.51300254	7.34627008	7.04702373	6.23720944	5.20643316	3.73057238	2.67307191	1.91533972	1.37240088	0.983368202	0.704614106	0.504878069	0.361760945	0.259213044	0.185734262	0.133084414	0.0953591497	0.0683278165	0.0489590199	0.0350806707	0.0251363989	0.0180110169	0.0129054575
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05871857	3.87143936	5.87451218	6.84585083	7.15527461	7.31737734	7.70543012	8.04072729	8.34242683	8.092976	7.7926267	7.46520418	7.03913204	6.68603241	6.75297315	6.41426441	5.89237333	5.37046483	4.47924639	3.20952029	2.29972178	1.64782266	1.18071653	0.846020363	0.606200079	0.434361337	0.311233498	0.223008546	0.159792606	0.114496405	0.0820402594	0.0587844146	0.0421208736	0.0301809248	0.0216255776	0.0154954035	0.0111029417	0.0079556054	0.00570044037	0.00408454401	0.00292670367	0.00209707482	0.00150261977	0.00107667411	0.000771470711	0.00055278292	2.27729591	7.74636221	11.591315	9.42965733	11.8035484	11.8186634	8.46844235	6.0679041	5.00968574	4.50071694	4.93660888	6.47858128	7.32787128	6.93087784	6.57996942	6.62883802	6.8343616	7.14957184	7.9763974	9.63132684	10.8828785	11.7789108	12.3898192	12.7742469	12.9886833	13.0343747	13.0017171	12.9839169	13.2063914	13.3132508	13.3166465	13.329995	13.4580921	13.387303	13.2131951	13.0715464	12.773243	11.9966175	10.9963285	9.21851271	6.60535299	4.73294224	3.3913013	2.42997357	1.74115215	1.24759003	0.893937318	0.640534078	0.458962723	0.328861161	0.235639319	0.16884295	0.12098126	0.0866868609	0.0621138501	0.0445065184	0.031890314
