0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0225203133	0.248126203	0.533270309	0.787321902	0.970051362	0.695072174	0.498040976	0.356861953	0.255702763	0.183219036	0.131282176	0.0940677895	0.0674025165	0.0482960135	0.0346056058	0.0247960001	0.0177671104	0.0127306909	0.00912193866	0.00653615466	0.00468335947	0.0033557737	0.00240451692	0.00172291166	0.00123452015	0.000884572343	0.00063382378	0.000454154584	0.000325415979	0.000233170738	0.000167074134	0.000119713849	8.57787208e-005	6.14631392e-005	4.40402637e-005	3.15562279e-005	2.26110253e-005	1.62015076e-005	1.16088875e-005	8.31813135e-006	5.96020156e-006	4.27067104e-006	3.06006951e-006	2.19263562e-006	1.57109207e-006	1.12573666e-006	8.06625566e-007	5.77972474e-007	4.14135374e-007	2.96740963e-007	2.12624191e-007	1.5235189e-007	1.09164899e-007	7.82200685e-008	5.60471282e-008
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.782740708	1.49935093	2.42918197	3.36518271	4.21782581	4.94065974	5.4800478	5.8484542	5.69402255	5.16844012	4.35715865	3.26505503	2.46175311	1.77578339	1.2724044	0.911717593	0.653274202	0.46809142	0.335402159	0.240326148	0.17220121	0.123387559	0.0884110491	0.0633492849	0.0453917461	0.0325246074	0.0233048995	0.33581047	0.435798388	0.31226319	0.223746353	0.160321267	0.114875208	0.0823116832	0.0589788983	0.0422602273	0.030280776	0.0216971241	0.0155466688	0.011139675	0.0079819259	0.00571929983	0.0040980574	0.00293638644	0.00210401282	0.00150759107	0.0010802362	0.000774023062	0.000554611759	0.000397396691	0.000284747172	0.000204030264	0.000146194072	0.00010475263	7.50585395e-005	5.37817937e-005	3.85363391e-005	2.76124936e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5915851	3.54615575	5.06667825	6.50931746	7.74798022	8.78394987	9.61739366	10.206063	10.5930255	10.4484626	9.91596573	9.09070074	8.00458488	7.18361422	6.47125025	5.65256481	4.67132071	3.91732478	3.03807486	2.20515614	1.58006342	1.13216491	0.811231608	0.581272847	0.416500195	0.596045736	1.0456741	1.99601	3.18841955	4.00556672	3.75800465	3.23135399	2.84974763	2.0419334	1.46310922	1.04836357	0.75118532	0.538247802	0.385671403	0.276345636	0.1980103	0.14188058	0.101661878	0.0728439187	0.0521949485	0.0373993149	0.0267977801	0.0192014485	0.0137584391	0.00985835237	0.00706381814	0.00506144687	0.00362668516	0.00259863347	0.00186200225	0.00133418291	0.000955983829	0.000684992346	0.000490818463
