0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122300247	0.230123115	0.4767675	0.566062034	0.6453824	0.533006973	0.381916185	0.273654904	0.196082307	0.140499113	0.100672013	0.0721346497	0.0516867351	0.037035164	0.0265368546	0.0190144872	0.0136244754	0.00976236324	0.00699503893	0.00501216441	0.00359137273	0.00257333101	0.00184387224	0.00132119219	0.000946675575	0.00067832269	0.000486039446
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.742942688	1.39583638	2.19668355	3.0662634	3.50330101	3.81488553	3.90482494	3.93338495	3.89164695	3.91047832	4.11791192	4.51232472	4.80752958	4.84858904	4.9360239	5.25400692	5.49238484	5.76374872	5.91469505	6.03154725	5.97617114	5.6346382	4.80731565	3.44459219	2.46815815	1.7685126	1.26719465	0.907984642	0.650599426	0.466174859	0.334028883	0.239342153	0.171496147	0.122882359	0.0880490575	0.0630899066	0.0452058935	0.0323914381	0.0232094796	0.0166303188	0.0119161441	0.00853829038
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.782413734	2.96523546	4.65695575	6.1862301	7.5397039	8.34309278	8.88246154	9.09176404	9.221556	9.24933241	9.3089402	9.45070596	9.81762006	10.1279686	10.175577	10.2452574	10.5117977	10.7044575	10.8992748	11.0123292	11.0953626	11.0336955	10.690097	9.86511589	8.22304336	6.41215013	4.59450634	3.29210765	2.35889821	1.69022442	1.21109872	0.867790154	0.621798817	0.445538321	0.319242157	0.228747001	0.163904389	0.117442626	0.084151319	0.0602970549	0.0432047277	0.0309575402	0.0221820468
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30721484	5.5790366	8.05652821	10.1290636	11.8439828	12.9155637	13.6118659	13.9037111	14.0922863	14.1610448	14.2413289	14.3385424	14.673182	14.9754462	15.0111995	15.0519325	15.2652299	15.4113212	15.5437371	15.6136396	15.6585791	15.5805682	15.2241246	14.3929068	12.7841887	11.0065962	8.45310788	6.05691647	4.3399703	3.1097246	2.22821505	1.59658585	1.14400375	0.819714506	0.587351109	0.42085546	0.301556114	0.216074398	0.154824071	0.110936295	0.0794893287	0.0569565929	0.0408111822
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68645332	7.94770773	11.138825	13.7010153	15.7447151	17.0552079	17.8864445	18.2525586	18.4848488	18.5848592	18.6788754	18.7467874	19.0490711	19.3323501	19.3470227	19.3533517	19.5133835	19.6131467	19.6919304	19.7163744	19.7210912	19.6211924	19.245673	18.4028198	16.821197	15.0700002	12.5114111	8.96481782	6.42357266	4.60269094	3.29797217	2.36310032	1.69323537	1.21325616	0.869336025	0.622906482	0.446331998	0.319810851	0.229154488	0.164196366	0.117651837	0.0843012251	0.0604044673
