0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625658008	0.0448303552	0.0321223532	0.0230166718	0.016492166	0.0118171533	0.209973304	0.371486538	1.22048604	2.16903846	2.86573965	2.97724669	2.66133655	2.34547314	1.88761501	1.61629271	1.54439868	1.46646568	1.99291395	2.35586449	2.51712499	2.59468583	2.51998711	2.69417565	3.02610376	3.08481753	3.33698987	3.69347938	3.72369778	3.69659765	3.49411406	3.16349884	3.43501973	3.70989308	3.63126974	3.33766232	2.61202179	2.17319091	1.56971253	1.19829166	1.25722948	1.0859278	0.90273787	0.924629896	0.662526271	0.474720818	0.34015233	0.243729794	0.174640029	0.125135049	0.157962556	0.624950937	1.06837477	1.56989536	2.40738702	2.53386683	2.15133474	1.5414987	1.10453209	0.791431823	0.567085682	0.406334647	0.291151497	0.208619164	0.149482163	0.10710865	0.0767467013	0.0549914145	0.0964001065	0.0690736947	0.049493465	0.0354636173	0.0254107922	0.0182076282	0.0130463357	0.00934810803	0.0066982121	0.00479947869	0.00343897676	0.00246413452	0.00176562954	0.00126512885	0.000906504431	0.000649538808	0.000465414894	0.000333484344	0.000238951974	0.000171216571	0.000122682034	8.79055186e-005	6.29870564e-005	4.51321981e-005	3.23386331e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.983969174	0.705044722	0.505186619	0.36198203	0.340323155	1.35206862	2.81481776	4.04798383	5.56559811	6.96678457	8.02956512	8.40709642	8.25326783	7.97559791	7.60439813	7.38478949	7.3136355	7.24850757	7.68645343	7.94378397	8.08025902	8.14316219	8.07638337	8.17590601	8.45222833	8.55502495	8.81863482	9.15167791	9.16807882	9.16101821	8.99603045	8.69523912	8.94143629	9.1818632	9.13842407	8.88293239	8.19910942	7.66925478	7.12748181	6.82150276	6.83269196	6.65874566	6.50889635	6.53428593	6.22857498	5.87008874	5.20819876	4.63581578	4.38420257	4.07931902	4.72619786	5.59661466	6.33810611	7.085176	8.06102868	8.36030853	8.16023152	7.69578065	7.22929175	6.52247808	6.4223951	6.20949108	5.77287575	5.59312511	5.47787334	5.24547594	5.27834339	5.41271316	5.59722912	5.42458154	4.87617864	4.40664298	3.97268118	3.0831574	2.20917882	1.58294579	1.13423022	0.812711468	0.582333213	0.417259981	0.298979841	0.214228417	0.153501369	0.109988537	0.0788102304	0.0564699977	0.0404625214	0.0289926635	0.0207741512	0.0148853298	0.0106658049	0.00764238313	0.0054760068
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95051837	2.29896182	2.14020444	2.60192716	3.76615942	5.48021284	7.35250346	8.96329484	10.679955	12.195328	13.3522944	13.7967512	13.6686751	13.3558302	12.9879326	12.7573706	12.6495749	12.5679402	12.918443	13.0928849	13.1952679	13.237125	13.163758	13.2074716	13.4367693	13.5574766	13.8181189	14.1223749	14.128143	14.1287322	13.9902034	13.7143905	13.9336346	14.1466001	14.1265245	13.9048876	13.2648355	12.6915449	12.1986506	11.9401997	11.9247142	11.7571457	11.630595	11.6583441	11.3843313	11.0680388	10.4742453	9.99818036	9.81420528	9.58022492	10.257206	11.1271042	11.8839086	12.6647299	13.640313	13.9963967	13.8789779	13.4910145	13.0397172	12.3718718	12.3411643	12.18214	11.7721996	11.5788063	11.4305703	11.2327831	11.2647823	11.334083	11.435481	11.274989	10.7842823	10.3612786	9.88321984	9.00627748	7.5595798	5.61820409	4.02561914	2.88448216	2.06682178	1.48094252	1.06114168	0.760341242	0.544808306	0.39037221	0.279713911	0.200423775	0.14360991	0.102900997	0.0737317865	0.0528311336	0.0378551614	0.0271244084	0.0194354879
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435288848	3.28713263	4.8356388	5.72107598	6.87529711	8.49499895	10.4242444	12.3779258	14.0812634	15.8094868	17.3049811	18.4422978	18.8688586	18.7088699	18.3346161	17.932786	17.6630491	17.5031109	17.3924347	17.6606479	17.769445	17.8340958	17.8525385	17.765352	17.7663908	17.9556069	18.0790583	18.3283717	18.601167	18.5980437	18.5986981	18.4799207	18.2252879	18.4172888	18.6076626	18.6036088	18.4126569	17.8161716	17.2292825	16.7764684	16.5536683	16.5244276	16.3678883	16.2578238	16.2872962	16.0385082	15.758859	15.2327733	14.841072	14.7166534	14.5548952	15.2646819	16.1464954	16.9294743	17.7465219	18.7319776	19.1420402	19.0953783	18.7753938	18.3556861	17.7355454	17.7592546	17.6454616	17.2641356	17.0669431	16.9034054	16.728179	16.7564608	16.7877046	16.8400903	16.6862243	16.2366166	15.8463534	15.3486433	14.4950675	13.0351525	10.8758728	7.79290339	5.58385928	4.00101001	2.86684894	2.05418703	1.47188933	1.05465479	0.755693177	0.541477822	0.387985814	0.278003984	0.199198559	0.142732004	0.10227195	0.0732810545	0.05250817	0.0376237479
