0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196019532	0.64214906	1.10737129	1.54667634	1.10824202	0.794090108	0.568990426	0.407699456	0.292129425	0.20931988	0.149984248	0.10746841	0.0770044805	0.0551761213	0.0395354185	0.0283283652	0.0202981607	0.0145442677	0.0104214232	0.007467276	0.00535053706	0.00383382733	0.00274705732	0.00196835258	0.00141038626	0.00101058591	0.000724116449	0.000518852108	0.000371773781	0.000266387554	0.000190875024	0.000136767931	9.79985047e-005	7.0218997e-005	5.03141099e-005	3.60516351e-005	2.58321254e-005	1.85095266e-005	1.32626554e-005	9.50310785e-006	6.80927432e-006	4.87905825e-006	3.495998e-006	2.50499203e-006	1.79490522e-006	1.28610579e-006	9.21535069e-007	6.60308731e-007	4.7313188e-007	3.39013806e-007	2.42914007e-007	1.74055492e-007	1.2471621e-007	8.93630691e-008	6.4031437e-008	4.58805295e-008	3.28748359e-008	2.35558493e-008	1.68785035e-008	1.20939763e-008	8.66571266e-009	6.20925445e-009	4.44912523e-009	3.18793753e-009	2.28425706e-009	1.6367417e-009	1.17277668e-009	8.4033121e-010	6.02123623e-010	4.31440429e-010	3.09140576e-010	2.21508902e-010	1.58718064e-010	1.13726462e-010
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0481523018	0.677228131	1.40662263	1.83737867	2.3100932	3.03977583	3.1508828	2.65220283	1.90038637	1.36168634	0.975690894	0.699113075	0.500936408	0.358936621	0.257189327	0.184284206	0.132045404	0.0946146661	0.0677943707	0.433600108	1.37053609	2.46987055	3.75576688	4.97346963	5.92345943	6.60403454	5.02469641	3.6003523	2.57976515	1.84848251	1.32449559	0.949042563	0.680018712	0.487254699	0.349133248	0.250164904	0.179250986	0.128438944	0.0920305249	0.0659427527	0.047250047	0.0338561381	0.024258983	0.0173823209	0.0124549772	0.00892438111	0.546370577	1.35247524	1.3147145	1.06516546	0.935250422	1.1136787	1.09456327	1.56891839	1.4231557	1.25259838	1.17208893	0.990761067	0.709911326	0.621932244	0.506118035	0.362649419	0.259849664	0.18619042	0.133411266	0.095593349	0.0684956277	0.0490792618	0.0351668278	0.0251981332	0.0180552514	0.012937153	0.00926987517	0.0066421558	0.0047593126	0.0034101965	0.00244351257	0.00175085326	0.00125454118	0.000898918037	0.000644102919	0.000461519909	0.000330693465	0.000236952222	0.000169783686	0.000121655327	8.7169851e-005	6.24599276e-005	4.47544938e-005	3.20679961e-005	2.29777233e-005	1.64642582e-005	1.17971565e-005	8.45303199e-006	6.05686209e-006	4.33993133e-006
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.678478624	1.21072357	1.92258656	3.27031001	4.76910768	6.01010134	6.84573217	7.50334646	8.23520967	8.50291179	8.1552381	7.04854413	5.80187041	4.94196967	4.31328603	3.84229997	3.6591525	3.62262733	3.20923844	2.72048468	2.62399647	3.28205917	4.39620527	5.81353849	7.24761757	8.81149682	10.2235131	11.2775608	11.965553	10.493364	7.51882386	5.38747271	3.86029288	2.76602072	1.98194045	1.42012239	1.01756216	0.729115145	0.522433831	0.374340197	0.268226472	0.192192666	0.137712063	0.0986750047	0.0707037305	0.0506614366	0.0363005056	0.0260104488	0.018637301	2.3111347	4.32973385	5.28157621	5.75384273	6.12648417	6.56908561	6.78082927	7.21913699	7.2127249	7.12309328	7.08928277	7.02679864	6.78233526	6.66694405	6.48278444	6.03444395	5.47366291	4.75941184	4.09770358	3.61761505	3.53005472	3.47415087	3.45861439	3.47112128	3.20159442	2.96304099	2.29104735	1.64160716	1.17626293	0.84282922	0.603913525	0.43272295	0.310059542	0.22216737	0.159189877	0.114064531	0.081730808	0.058562683	0.041961996	0.030067084	0.0215440071	0.0154369556	0.0110610621	0.00792559729	0.00567893861	0.00406913733	0.0029156643	0.00208916476	0.00149695197	0.00107261295
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08749938	3.93353081	5.6277578	7.62515813	9.53298816	10.9872528	11.9790136	12.6767362	13.3477103	13.658466	13.3622909	12.3029531	11.0596911	10.1354234	9.47423182	8.99197575	8.71998373	8.60023221	8.27639649	7.88230338	7.83243174	8.49034915	9.63322828	11.0347036	12.4532191	14.0198682	15.4318909	16.4704193	17.1050251	15.6579662	11.219423	8.03906787	5.76024384	4.12739507	2.9574078	2.11907528	1.51838379	1.08796953	0.779564231	0.55858218	0.400241622	0.286785654	0.2054909	0.147240664	0.105502546	0.0755958776	0.0541668132	0.0388122177	0.0278101692	3.96447263	7.13235219	8.98104671	10.1023581	10.9250302	11.6260478	12.0463645	12.5131012	12.6241747	12.6089525	12.620281	12.6370488	12.4418918	12.3207166	12.1027252	11.7017044	11.2293475	10.5679493	9.9954632	9.59858585	9.51263295	9.48282065	9.49050599	9.54580634	9.326154	9.04649868	8.4435543	7.5961297	6.63135674	5.44729267	3.90315576	2.79673331	2.00394698	1.43589076	1.02886069	0.737210896	0.52823469	0.378496695	0.271204733	0.194326682	0.139241152	0.0997706455	0.0714887914	0.0512239574	0.0367035693	0.0262992566	0.0188442408	0.0135024886	0.00967495583	0.00693240878
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51131072	6.56371646	9.12473422	11.6856259	13.9440531	15.5876548	16.6980594	17.428333	18.0598577	18.3862851	18.1108261	17.0727368	15.8265548	14.8595173	14.1763821	13.6793727	13.3461376	13.1685469	12.8982818	12.5713862	12.5561892	13.2173179	14.373728	15.7601663	17.1676403	18.7266649	20.1332073	21.1636993	21.7656184	20.3340869	15.1285979	10.8401141	7.76728114	5.56550013	3.9878551	2.85742304	2.04743308	1.46704991	1.05118719	0.753208537	0.5396975	0.386710157	0.277089936	0.198543615	0.142262716	0.101935691	0.073040114	0.0523355286	0.973330279	6.16403691	10.2126368	12.7365323	14.3436687	15.4992436	16.3935284	16.9648848	17.4683073	17.660617	17.6981578	17.7411286	17.8052371	17.6485971	17.5326836	17.3035196	16.9413955	16.5328547	15.9244825	15.4242751	15.0963742	15.0293763	15.0309571	15.0699871	15.1650923	14.9955062	14.7205002	14.1890869	13.4649129	12.6182088	11.5078289	9.96369127	8.21272614	6.21490438	4.45317358	3.1908383	2.28633555	1.63823101	1.17384381	0.841095844	0.602671507	0.431833005	0.309421869	0.221710457	0.158862485	0.113829944	0.0815627191	0.058442242	0.0418756963	0.0300052475	0.0214996993
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375560544	5.16840453	9.24064514	12.5131772	15.5247414	18.0552697	19.8416505	21.0257953	21.7672515	22.3609818	22.6787141	22.3995525	21.3618117	20.1046728	19.1048279	18.4038376	17.8894148	17.5115774	17.2920066	17.052779	16.774861	16.7861157	17.4522744	18.6139975	19.9867474	21.3869725	22.9339363	24.3332317	25.3608764	25.9432367	24.5209971	19.3498039	13.8647404	9.93452059	7.11839506	5.10055294	3.65470588	2.6187112	1.87638857	1.34449116	0.963370012	0.690284777	0.494610656	0.354404022	0.253941578	0.181957092	0.130377953	0.0934198858	0.0669382732	2.53377437	8.67357438	13.3911391	16.4207676	18.3892278	19.7883893	20.8227038	21.5005888	22.0378634	22.2844233	22.3572567	22.420602	22.5114302	22.3851179	22.279156	22.0523542	21.7234352	21.3633679	20.8071927	20.3683812	20.1006446	20.0623354	20.0989546	20.1738578	20.3074426	20.188189	19.9443054	19.4861176	18.8668519	18.1229213	17.0943314	15.6144481	13.9567912	11.9648266	8.75766576	6.27514172	4.49633552	3.22176518	2.30849563	1.6541094	1.18522118	0.849248082	0.608512842	0.436018504	0.31242091	0.223859364	0.160402244	0.11493323	0.0823532578	0.0590086877	0.0422815723
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71131225	7.44096413	12.2301354	15.9853487	19.2833206	21.9700706	23.8212581	25.0169025	25.7309011	26.2697265	26.5517069	26.245026	25.1876424	23.9090067	22.8781628	22.1587793	21.6239238	21.210577	20.9582537	20.7357639	20.4944077	20.5262762	21.1984015	22.3613429	23.7221259	25.1183126	26.6522165	28.0446207	29.0731824	29.6446095	28.2275553	23.113358	16.5614447	11.8667937	8.50292924	6.09261503	4.36554943	3.12805286	2.24134781	1.60599589	1.15074634	0.824545781	0.590812869	0.423335919	0.303333441	0.217347908	0.155736581	0.111590137	0.079957827	3.95993289	10.9551152	16.2781973	19.7572469	22.0445023	23.6566979	24.815225	25.5845922	26.1615724	26.4521418	26.553601	26.633316	26.7410621	26.6414327	26.5486476	26.3330006	26.0342184	25.7137127	25.2088207	24.8246368	24.61181	24.6077207	24.681965	24.7954489	24.967285	24.898744	24.7009593	24.3172227	23.7926714	23.1429308	22.2007424	20.8034526	19.234594	17.271229	14.0544607	10.0704612	7.21580074	5.17034716	3.70471563	2.65454474	1.90206442	1.36288871	0.976552437	0.699730398	0.501378739	0.359253565	0.257416428	0.18444693	0.132162001	0.0946982115	0.0678542336
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97981415	9.56981017	14.9859198	19.1530121	22.6872593	25.4959082	27.3899337	28.5780451	29.2542712	29.737498	29.974912	29.6315266	28.5453948	27.2407441	26.1812495	25.4440735	24.8881372	24.4456339	24.1670008	23.9529733	23.7401131	23.7887891	24.4676785	25.6303602	26.9812742	28.3762688	29.8980763	31.2851186	32.3174554	32.8839516	31.4693807	26.4245833	18.9340413	13.5668334	9.72106092	6.96544452	4.99095909	3.57617846	2.56244384	1.83607124	1.31560253	0.942670408	0.675452863	0.483983125	0.346789063	0.248485222	0.178047442	0.127576567	0.0914126045	5.25109522	13.0099822	18.8744781	22.7501951	25.3168617	27.1138293	28.3797617	29.2263955	29.8423336	30.1680703	30.2919368	30.3840639	30.5021709	30.4260147	30.3473217	30.1473357	29.8762247	29.5895361	29.1344571	28.800217	28.6388482	28.6719416	28.78551	28.9391967	29.1495953	29.1321164	28.9887975	28.6803617	28.2449029	27.6845133	26.8311328	25.5259965	24.0420136	22.1173017	18.9159135	13.8283923	9.90847603	7.09973331	5.08718122	3.64512462	2.61184592	1.87146938	1.34096641	0.960844419	0.688475111	0.493313973	0.353474908	0.253275839	0.181480069	0.130036152	0.0931749741
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16384007	11.5303244	17.4916212	22.0086931	25.7361293	28.6373698	30.5546973	31.7198936	32.3493122	32.7749049	32.9618168	32.5756197	31.4542246	30.1199344	29.0325641	28.2775186	27.7001834	27.2324547	26.9316827	26.7210787	26.5310481	26.5937659	27.2799487	28.4421982	29.7853784	31.181576	32.693157	34.0768336	35.1150954	35.6810535	34.2672222	29.2973556	20.9924726	15.0417639	10.7778948	7.72269909	5.5335557	3.96496592	2.84102223	2.03568138	1.45862945	1.04515367	0.748885328	0.536599786	0.384490548	0.275499516	0.197404029	0.141446168	0.101350608	6.4097053	14.8436708	21.186226	25.4087284	28.2178859	30.1731927	31.5296199	32.4401252	33.0908121	33.4438815	33.5844201	33.6852034	33.809088	33.7534795	33.6885653	33.506114	33.2604757	33.0036528	32.5965056	32.3086688	32.1962469	32.2679698	32.4219068	32.6167474	32.8662406	32.9000511	32.8158149	32.5831878	32.233662	31.7597809	30.9962041	29.7875827	28.3847242	26.5014964	23.3264693	18.0212537	12.9127925	9.25242014	6.62964873	4.75035089	3.40377515	2.43891147	1.74755643	1.2521789	0.897225388	0.642890083	0.460650874	0.330070774	0.236506045	0.169463986	0.121426252
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.25420411	13.3111284	19.7426523	24.5543115	28.4370224	31.4053311	33.3286851	34.4584507	35.0334861	35.3991765	35.53176	35.0988653	33.9376847	32.5710741	31.4559846	30.6828097	30.0840665	29.5936816	29.27361	29.0633694	28.8920113	28.9666465	29.6604217	30.8226762	32.1601221	33.5594498	35.0629684	36.4453244	37.4910689	38.0598283	36.6457197	31.7518694	22.7512086	16.3019533	11.68086	8.36970191	5.99715348	4.29714824	3.07904126	2.20622947	1.58083249	1.13271598	0.811626464	0.581555774	0.416702921	0.29858069	0.213942413	0.153296438	0.109841697	7.44040066	16.4645807	23.223575	27.7455886	30.7624758	32.8513273	34.281793	35.243627	35.9232236	36.2965973	36.4485652	36.5545319	36.6808544	36.6430776	36.5909975	36.4263816	36.2041253	35.9742065	35.6127978	35.3684107	35.3028549	35.4137079	35.6085457	35.8450075	36.1341353	36.2192603	36.1965461	36.0398804	35.7743615	35.3851185	34.7113855	33.6005396	32.2750627	30.4322519	27.286093	21.8241032	15.6376533	11.2048682	8.02863889	5.75277115	4.12204065	2.95357119	2.11632623	1.51641401	1.08655812	0.778552913	0.557857539	0.399722393	0.28641361	0.20522432	0.147049651
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.24780127	14.9101759	21.7427264	26.7986231	30.8026941	33.8155431	35.7297164	36.8138741	37.3284391	37.6323137	37.7083576	37.2265722	36.0227234	34.6220803	33.479362	32.6878956	32.0680545	31.5568705	31.2195828	31.0078738	30.8520035	30.9368302	31.6382673	32.8011459	34.1345915	35.5384883	37.0360297	38.4188997	39.4731558	40.0472879	38.6324812	33.8129643	24.2280476	17.3601547	12.4390944	8.91300063	6.38644402	4.5760871	3.27890969	2.34944146	1.68344837	1.20624346	0.86431121	0.619306044	0.443752172	0.317962325	0.227829962	0.163247301	0.116971802	8.34941546	17.8832622	24.9995568	29.7764048	32.9683417	35.1675445	36.6563979	37.6579149	38.3599916	38.7473496	38.9060018	39.0140043	39.1402444	39.1177678	39.0772746	38.9298831	38.7289696	38.5235349	38.2054429	38.0018305	37.981212	38.1310621	38.3669121	38.6450655	38.9742417	39.1104486	39.1503594	39.0694194	38.8864944	38.5803838	37.9958125	36.9820819	35.7302086	33.9248097	30.805279	25.2302597	18.0782711	12.9536473	9.28169385	6.65062426	4.76538052	3.41454435	2.44662794	1.75308552	1.25614067	0.900064118	0.644924122	0.462108326	0.331115085	0.237254326	0.170000153
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14564684	16.3316118	23.5011962	28.7552526	32.8501111	35.887506	37.7792044	38.8095509	39.2589943	39.4997694	39.5183357	38.9868046	37.7388117	36.3033819	35.1333625	34.3236864	33.6833823	33.1529334	32.8001008	32.5858707	32.4429557	32.5365062	33.2454385	34.4094852	35.7403143	37.1497231	38.6430775	40.0279351	41.0912504	41.6727003	40.2572842	35.5087997	26.04586	18.6626742	13.3723904	9.58173644	6.86561417	4.91942752	3.52492385	2.5257183	1.80975625	1.29674701	0.929159838	0.665772116	0.477046567	0.341818802	0.244923874	0.175495625	0.12574811	9.14623811	19.1133887	26.5305032	31.5199317	34.8561526	37.1439999	38.6765092	39.7069231	40.4249852	40.8206284	40.9816917	41.0889059	41.2130968	41.2035637	41.173284	41.041999	40.860436	40.6773644	40.4000169	40.2346278	40.2570319	40.4452943	40.72191	41.0414763	41.4109041	41.5976675	41.7004105	41.6945281	41.592857	41.3683562	40.8716318	39.9530713	38.7709863	36.9992039	33.9017471	28.2455677	20.2388336	14.501758	10.3909637	7.44545081	5.33489863	3.8226219	2.73902828	1.96259952	1.40626401	1.00763219	0.722000016	0.517335618	0.370687168	0.265608963	0.190317138
