0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.501318986	1.20368007	1.64655374	1.17980731	0.845368879	0.605733271	0.434026854	0.310993831	0.222836817	0.159669557	0.114408237	0.0819770838	0.0587391473	0.0420884382	0.0301576838	0.0216089247	0.0154834711	0.0110943918	0.00794947913	0.0056960507	0.00408139867	0.00292444994	0.00209545995	0.00150146266	0.00107584501	0.15398907	0.11033799	0.0790606247	0.056649413	0.0405910782	0.0290847784	0.0208401544	0.0149326232	0.010699692	0.00766666436	0.00549340506	0.00393619673	0.0028204082	0.00202091078	0.00144804585	0.00103757019	0.00074345153	0.000532706299	0.000381700743	0.000273500533	0.000195971696	0.000140419856	0.000100615223	7.20939579e-005	5.16575781e-005	3.70142722e-005	2.65218849e-005	1.9003761e-005	1.36167898e-005	9.75685621e-006
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99578319	2.21342424	3.8346281	5.26760892	6.17196137	5.90342247	4.89890054	4.05587717	3.99956761	4.01552178	4.28519652	4.46723128	4.4085251	4.26713222	4.20947228	3.92465367	4.02711078	3.91457025	3.15951936	2.26389455	1.62215133	1.16232222	1.62887411	1.1671393	0.836291855	0.829596758	1.17532411	2.3291486	2.56641737	2.21687471	1.58846014	1.13818143	0.815542629	0.584361828	0.418713547	0.300021366	0.214974703	0.154036106	0.110371693	0.0790847736	0.0566667164	0.0406034766	0.0290936623	0.02084652	0.0149371843	0.0107029602	0.00766900612	0.00549508301	0.00393739903	0.00282126969	0.00202152807	0.00144848815	0.00103788712	0.000743678615	0.000532869013	0.000381817332	0.000273584073
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71053574	5.14244163	7.55242137	9.48863312	10.7023108	10.7011488	9.84341886	9.13744112	9.12447022	9.12087246	9.30804109	9.4165906	9.36342705	9.24548829	9.22481172	9.00641304	9.13182733	9.0549028	8.35805779	7.19382557	6.10281199	5.64936193	6.01260577	5.71985361	5.64997315	5.93628423	6.46235914	7.48192671	7.83038069	7.75615796	6.69790574	4.79925918	3.43881947	2.46402182	1.76554878	1.26507098	0.90646297	0.6495091	0.465393607	0.333469091	0.238941045	0.17120874	0.122676423	0.087901498	0.0629841756	0.0451301339	0.032337154	0.0231705833	0.0166024484	0.0118961741	0.00852398124	0.00610769945	0.00437635789	0.00313579745	0.00224689706	0.00160997209	0.00115359542
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.708942876	1.08786642	1.73099197	2.39229264	3.23903908	3.79493831	3.79481941	3.81465829	3.71494906	3.63035643	3.55180049	3.6909412	3.78436313	3.83230261	3.90173677	3.90075433	3.36922999	2.41415878	1.72982035	1.23947045	0.888119383	0.636365345	0.455975695	0.326720862	0.234105728	0.167744084	0.120193888	0.0861226842	0.0617095998	0.0442168604	0.031682765	0.0227016931	0.0162664739	0.0116554379	0.00835148617	0.00598410133	0.00428779597	0.00307234006	0.00220142785	0.00157739198	0.00113025075	0.000809860048	0.000580290082	0.000415796013	0.000297930862	0.000213476791	0.000152962805	0.000109602639	7.85337226e-005	5.62718712e-005	4.03205576e-005	2.8890942e-005	2.07012645e-005	1.48331042e-005	1.06283836e-005	7.61556962e-006	5.45679408e-006	3.90996382e-006	0.782402647	4.85393499	8.23175852	11.2491716	13.5647816	15.0071773	15.1898729	14.4279528	13.8038069	13.7989678	13.7607474	13.8746203	13.9235556	13.8642849	13.7613428	13.7577277	13.586968	13.7250156	13.6784623	13.0405977	11.9588601	10.9222974	10.4317338	10.6139307	10.4820963	10.5764895	10.9742616	11.5686156	12.4806366	12.8981345	13.0023663	12.1477411	9.54537464	6.8395598	4.90075875	3.51154709	2.51613344	1.80288839	1.29182598	0.925633763	0.663245573	0.47523622	0.340521631	0.243994411	0.174829635	0.125270907	0.0897605275	0.0643162284	0.0460845914	0.0330210527	0.0236606182	0.0169535737	0.0121477664	0.00870425499	0.00623687123	0.00446891352	0.00320211646	0.0022944167
