0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.889544112	0.637386208	0.456707175	0.327244991	0.234481282	0.16801318	0.120386704	0.086260843	0.0618085949	0.0442877935	0.0317335907	0.0227381113	0.0162925687	0.0116741356	0.0083648837	0.00599370108	0.00429467449	0.00307726874	0.0022049594	0.00157992245	0.0011320639	0.000811159233	0.000581220988	0.000416463036	0.000298408805	0.000213819252	0.134714336	0.0965270398	0.0691646463	0.0495586347	0.0355103135	0.0254442514	0.0182316028	0.0130635143	0.009360417	0.00670703186	0.00480579833	0.00344350498	0.00246737913	0.0017679544	0.00126679469	0.000907698057	0.000650394078	0.000466027721	0.000333923454	0.00023926661	0.000171442018	0.000122843574	8.80212668e-005	6.30699936e-005	4.51916252e-005	3.23812144e-005	2.3202154e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67440218	1.19976159	0.859666745	0.615978139	0.441367623	0.316253722	0.226605694	0.162370075	0.116343242	0.0833635759	0.0597326123	0.042800287	0.0306677457	0.0219744	0.0157453457	0.0112820332	0.00808393001	0.00579238896	0.00415042805	0.00297391165	0.00213090081	0.00152685715	0.00109404096	0.000783914601	0.000561699356	0.000402475176	0.918882553	0.65840812	0.471770033	0.338038	0.242214811	0.173554496	0.124357231	0.0891058494	0.0638471311	0.0457484685	0.0327802101	0.0234880469	0.016829921	0.0120591654	0.00864076957	0.00619138194	0.00443631902	0.00317876148	0.00227768213	0.00163203056	0.001169401	0.000837912429	0.000600390491	0.000430198585	0.000308250756	0.000220871318	0.000158261215
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36463106	1.69433219	1.21404206	0.869899152	0.623309979	0.446621116	0.320018014	0.229302927	0.164302727	0.117728048	0.0843558326	0.0604435953	0.0433097285	0.0310327766	0.0222359561	0.0159327587	0.0114163205	0.00818015109	0.00586133438	0.0041998296	0.00300930941	0.00215626442	0.00154503097	0.00110706306	0.000793245348	0.000568385129	1.69400874	1.2138103	0.869733087	0.623190989	0.446535856	0.319956922	0.229259153	0.164271361	0.117705574	0.084339729	0.0604320565	0.0433014607	0.0310268524	0.0222317112	0.0159297172	0.0114141411	0.00817858949	0.00586021544	0.00419902785	0.00300873493	0.00215585278	0.00154473602	0.00110685172	0.000793093917	0.000568276624	0.000407187994	0.000291762947
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97066261	2.12857277	1.52518904	1.0928457	0.783058162	0.561085691	0.402035465	0.288070999	0.20641189	0.147900582	0.105975398	0.0759346909	0.101612306	0.0728083991	0.0897101568	0.0642801362	0.0460587303	0.0330025224	0.0236473406	0.01694406	0.0121409495	0.00869937044	0.00623337131	0.335348307	0.601772943	1.28871936	3.41289552	2.4454465	1.75223898	1.2555341	0.899629491	0.644612698	0.461885182	0.330955194	0.237139759	0.169918062	0.121751612	0.0872388421	0.0625093619	0.044789915	0.0320933765	0.0229959091	0.0164772889	0.0118064934	0.00845972219	0.00606165583	0.0043433662	0.00311215787	0.00222995856	0.00159783513	0.0011448989	0.000820355909	0.000587810694
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50028799	2.50806594	1.79710777	1.28768399	0.922665895	0.661119003	0.473712466	0.339429814	0.243212089	0.174269077	0.12486925	0.624335905	1.84037858	1.95917812	2.96871128	3.63932422	3.24329088	2.35301237	1.68600704	2.44804426	2.48216951	2.40063133	2.98151266	3.87668446	4.57048088	5.38234693	7.17888864	5.72328809	4.17663547	2.99269009	2.14435615	1.53649832	1.10094916	0.788864542	0.565246144	0.40501656	0.290207047	0.207942436	0.148997266	0.106761206	0.076497747	0.0548130309	0.0392752529	0.0281419484	0.0201645872	0.0144485581	0.0103528443	0.00741813707	0.00531532747	0.00380859856	0.00272898012	0.0019553997	0.00140110511
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95911247	2.83682804	2.03267612	1.45647608	1.04361072	0.747779754	0.535807607	0.383922927	0.275092798	0.197112603	0.141237352	2.19230993	4.39432243	5.58129162	7.10483794	8.19621161	8.28428807	7.70258261	7.11807734	7.71820261	7.68428783	7.76262505	8.38764855	9.11434487	9.68687933	10.2791318	11.5554697	10.3017633	8.81790138	6.9634677	4.98954263	3.57516352	2.5617166	1.83555016	1.31522916	0.942402873	0.675261166	0.483845768	0.346690642	0.2484147	0.177996911	0.12754036	0.0913866611	0.065481404	0.0469194763	0.0336192738	0.0240892623	0.0172607107	0.0123678397	0.00886194436	0.00634986061	0.00454987394	0.00326012714
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35123886	3.11779889	2.23400052	1.60073132	1.14697411	0.821842863	0.588876144	0.421948195	0.302339093	0.216635427	0.54584017	4.04279165	7.18184205	9.25699823	11.2435311	12.6847139	13.1253562	12.7596043	12.2737267	12.7394739	12.6427786	12.7972756	13.4155281	14.0055836	14.4664591	14.8836973	15.7401488	14.6159346	13.1691764	11.3793858	9.23387545	6.61636087	4.74082973	3.39695294	2.43402314	1.74405379	1.24966915	0.895427073	0.641601534	0.459727588	0.329409211	0.236032014	0.169124328	0.121182877	0.0868313253	0.0622173633	0.0445806889	0.0319434594	0.0228884889	0.0164003189	0.011751342	0.00842020449	0.00603334016
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67998647	3.35335684	2.40278517	1.72167081	1.23363104	0.883935266	0.633367295	0.453827498	0.325181612	0.233002806	2.06830449	6.64994754	10.4886038	13.179573	15.4845423	17.1493505	17.8007859	17.5496687	17.1039431	17.447681	17.2866486	17.4571431	18.0322168	18.5054323	18.8620519	19.136435	19.6638458	18.6122979	17.179824	15.4164188	13.32179	10.6476652	7.95006841	5.69647294	4.08170122	2.92466672	2.09561528	1.50157396	1.07592476	0.770933779	0.552398191	0.3958106	0.283610688	0.203215938	0.145610582	0.104334541	0.0747589656	0.0535671396	0.0383825327	0.0275022865	0.0197062494	0.0141201447	0.0101175258
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94849963	3.54575492	2.54064442	1.82045128	1.30441034	0.93465085	0.669706598	0.479865747	0.343838832	0.246371289	3.5457224	9.14458302	13.6492962	16.8660686	19.4561302	21.3069962	22.1109885	21.932545	21.5063934	21.7501056	21.5331013	21.6879328	22.2024496	22.5759583	22.8378177	22.9942783	23.2686666	22.2494608	20.8141599	19.0495763	16.9791987	14.3086827	11.5037646	8.24280751	5.90622967	4.23199849	3.03235942	2.17278047	1.55686524	1.11554269	0.799321265	0.572738714	0.410385221	0.29405386	0.210698798	0.150972286	0.10817637	0.0775117561	0.0555396002	0.0397958625	0.0285149815	0.0204318771	0.0146400797
