0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6133046	4.89689045	12.4919559	12.4978013	17.9245386	23.3626719	20.0989861	22.0678796	24.0293621	19.2489767	20.0229331	18.8023259	19.9466767	20.7559819	20.1278895	24.4382106	23.9834931	22.5158623	24.2341525	22.2929064	19.391041	17.0295472	12.2022038	14.2923636	15.9266221	12.2121253	16.0173835	18.4036977	13.1868256	12.4677753	8.93355137	6.40116927	5.85259606	4.19356833	6.34215367	8.84667471	6.33891943	4.54203424	3.25450975	2.33195814	1.67092102	1.19726723	0.857879456	0.614697491	0.440449999	2.4802571	3.29805513	2.36315977	1.69327796	1.21328668	0.869357894	0.622922151	1.28584388	0.921347401	0.660174261	0.473035528	0.338944767	0.242864538	0.174020046	0.124690811	0.0893448705
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22748616	5.85932196	13.5513087	14.0289903	19.3784052	24.7363062	21.7634467	23.6457625	25.5238101	21.0126973	21.7230416	20.6198542	21.6924447	22.4562166	21.9276315	26.0682612	25.6307291	24.235378	25.8391395	24.017848	21.2695832	18.9544634	13.5814665	15.7579917	17.4622333	14.2875001	17.9249959	20.2186954	15.1293239	14.5223697	11.3023361	8.09847771	7.7895619	5.581465	7.90558241	10.4855193	7.51320286	5.38344509	3.85740697	2.76395287	1.98045877	1.41906072	1.01680144	0.728570066	0.522043264	3.04210385	4.20182077	3.01073614	2.15728671	1.54576348	1.10758793	0.793621431	1.93614645	1.38730956	0.994050734	0.712268475	0.510362664	0.365690829	0.262028929	0.187751932	0.134530138
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71432309	6.6126531	14.3575599	15.2447145	20.5037889	25.7755257	23.0495681	24.8449218	26.6418987	22.3708587	23.0202106	22.0236933	23.0313876	23.7604241	23.3378925	27.3229609	26.9080041	25.5937629	27.0925371	25.4044086	22.8276458	20.5754318	15.4169375	17.4692619	19.0898804	16.3498464	19.7357574	21.8790331	17.4055535	16.7665223	13.8683148	10.1912514	9.96955425	7.14349777	9.5093094	12.0579989	8.63993377	6.25065299	4.47878858	3.20919225	2.29948673	1.64765424	1.18059585	0.845933893	0.606138121	3.4901612	4.90107015	3.51177022	2.51629332	1.80300295	1.29190807	0.925692579	2.43403046	1.74405903	1.24967291	0.895429765	0.641603463	0.45972897	0.329410202	0.236032723	0.169124837
0	0	0	0	0	0	0	0	0	0	0	0	0	0.303844955	2.30710124	7.33862087	15.0544155	16.2644763	21.3997451	26.5639058	24.0322367	25.7328176	27.4457928	23.3831482	23.9712346	23.0682447	24.017233	24.7260673	24.4236339	28.2646676	27.881744	26.6647985	28.0694708	26.5375142	24.1619363	21.9997846	17.468598	19.2850983	20.7379846	18.3845958	21.4642951	23.4213198	19.5786797	18.9258079	16.3934031	13.2186596	12.819283	10.0513255	12.0225917	14.2118603	10.1832429	7.88948433	5.65306255	4.05059631	2.90237909	2.07964549	1.49013111	1.0677256	0.765058821	3.89478367	5.46247112	3.91403159	2.80452618	2.00953082	1.43989175	1.03172753	2.80469927	2.00965485	1.43998062	1.0317912	0.739310702	0.529739266	0.37957477	0.271977208	0.194880185
0	0	0	0	0	0	0	0	0	0	0	0	0	0.580537115	2.78332119	7.89160034	15.550214	17.0387779	22.043148	27.0964915	24.7226732	26.3303066	27.9632251	24.0841373	24.6139575	23.7937754	24.6932036	25.405515	25.2513302	28.9578263	28.6237276	27.5313379	28.8552452	27.5151435	25.3835778	23.3501787	19.5010007	21.0720578	22.3445296	20.3815095	23.1313365	24.8895585	21.7007153	21.073029	18.9451563	16.2806702	15.7277419	13.3621545	14.8013751	16.5125867	11.885668	9.64162499	6.90852619	4.95017533	3.54695561	2.54150476	1.82106773	1.30485205	0.934967349	4.22876433	5.8816952	4.21441877	3.01976301	2.16375474	1.55039802	1.11090873	3.06257848	2.19443337	1.57238022	1.12665966	0.807286922	0.578446356	0.414474926	0.296984262	0.212798522
0	0	0	0	0	0	0	0	0	0	0	0	0	0.771294635	3.11445315	8.26400395	15.8513425	17.5875009	22.4593678	27.4019874	25.1555969	26.6739714	28.2320197	24.5148102	24.9897261	24.2423097	25.10364	25.856101	25.8978792	29.4764378	29.218037	28.2910828	29.5509189	28.451013	26.6161373	24.7586428	21.6197659	22.9436366	24.0270347	22.4497115	24.8455589	26.392786	23.8543932	23.2923162	21.5792065	19.3992316	18.729646	16.7203347	17.6213639	18.8276309	14.5205779	12.096849	9.17970352	6.57754499	4.71301693	3.3770242	2.41974358	1.73382204	1.24233778	4.60150788	6.25104112	4.47906669	3.20939152	2.29962952	1.64775655	1.18066916	3.23381704	2.31713116	1.66029703	1.18965481	0.852424917	0.610789143	0.437649545	0.313589602	0.224696769
0	0	0	0	0	0	0	0	0	0	0	0	0	0.888702194	3.32193204	8.48298282	15.9882371	17.9464986	22.6839739	27.5152849	25.3692609	26.8017748	28.2897585	24.7148965	25.137836	24.453543	25.2916034	26.1405034	26.4511603	29.9059969	29.7632541	29.0564006	30.2735803	29.4691798	27.9830806	26.3480283	23.9022307	24.9902196	25.8843409	24.6695674	26.6948894	28.0239331	26.0954506	25.630721	24.3078457	22.5561035	21.8105146	20.0973985	20.4869811	21.1871307	17.2054908	14.6468279	11.6808868	8.36972114	5.99716726	4.29715811	3.07904834	2.20623454	1.58083613	4.95624602	6.54242513	4.68785245	3.35899306	2.4068237	1.72456454	1.23570449	3.32685075	2.38379272	1.70806213	1.22387999	0.876948335	0.62836094	0.450240288	0.322611264	0.231161072
0	0	0	0	0	0	0	0	0	0	0	0	0	0.944046204	3.4250837	8.57304631	15.9886574	18.1482063	22.7488931	27.4675725	25.398209	26.7479016	28.1700955	24.7201009	25.0935482	24.4634117	25.2987244	26.3279025	27.0068728	30.3427857	30.3697867	29.9456717	31.1473118	30.6870695	29.5843537	28.2035405	26.3824049	27.259445	27.9745218	27.0751383	28.7287741	29.8413606	28.4449105	28.0909717	27.1035356	25.7040459	24.9164188	23.4334203	23.3687985	23.5916744	19.9346504	17.29303	14.3191235	10.824834	7.77830455	5.57339875	3.99351471	2.86147833	2.05033882	5.3849891	6.83308884	4.8961221	3.50822478	2.5137529	1.80118266	1.29060377	3.36297492	2.40967683	1.7266089	1.23716933	0.886470565	0.635183915	0.455129163	0.326114296	0.233671104
0	0	0	0	0	0	0	0	0	0	0	0	0	0.947370518	3.44122348	8.55610438	15.8777783	18.2215884	22.6824829	27.2864578	25.2733215	26.5428801	27.9028969	24.5621929	24.888209	24.30426	25.1664954	26.4926323	27.6567347	30.8857147	31.1463178	31.0617692	32.2795711	32.1874649	31.4694613	30.3473372	29.0429166	29.7420952	30.2967082	29.6453482	30.9453282	31.8532545	30.8852814	30.6342436	29.9098678	28.7804781	27.9721116	26.6556872	26.2134074	26.0146807	22.6695749	19.9938531	17.04732	13.9100232	11.3523875	8.13434107	5.82851007	4.17630996	2.99245685	6.15402988	7.32397326	5.24785616	3.76025325	2.69433919	1.93057839	1.38331986	3.37892529	2.42110577	1.73479809	1.24303715	0.890675037	0.638196552	0.457287812	0.327661035	0.234779391
0	0	0	0	0	0	0	0	0	0	0	0	0	0.907560238	3.38582143	8.45159943	15.678309	18.1922023	22.5097221	26.9962034	25.022027	26.2138649	27.514525	24.2692848	24.5495398	24.0051973	24.9377164	26.706106	28.4676176	31.6181151	32.1740009	32.4624941	33.7279015	33.9912367	33.6216624	32.7324676	31.8196962	32.3737625	32.789763	32.3106727	33.2917304	34.0146877	33.364138	33.1920332	32.6554872	31.7194883	30.8993731	29.6947401	28.9560646	28.4085339	25.3509665	22.6789892	19.7843709	16.9403449	14.761291	10.5769272	7.57869947	5.53281019	4.39346878	7.27535395	8.03275972	5.75572385	4.12415635	2.95508716	2.11741247	1.51719233	3.38547096	2.42579594	1.73815875	1.24544516	0.892400456	0.639432868	0.458173671	0.328295781	0.235234206
