0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177784721	0.127388319	0.0912777192	0.0654033437	0.0468635436	0.0335791963	0.0240605455	0.0172401342	0.012353096	0.00885138005	0.00634229095	0.00454445004	0.00325624075	0.00233319845	0.00167180974	0.00119790403	0.000858335742	0.000615024434	0.000440684264	0.000315764073	0.000226254845	0.000162118681	0.000116163111	8.3234506e-005	5.96401296e-005	4.27340203e-005	3.06202635e-005	2.19403776e-005	1.57209675e-005	1.12645654e-005	8.07141384e-006	5.78342073e-006	4.14400204e-006	2.96930721e-006	2.12760159e-006	1.52449315e-006	1.09234708e-006	7.82700883e-007	5.6082969e-007	4.01852033e-007	2.87939564e-007	2.06317713e-007	1.47833101e-007	1.05927046e-007	7.59000449e-008	5.43847586e-008	3.89683824e-008	2.79220661e-008	2.00070346e-008	1.43356667e-008	1.02719541e-008	7.36017671e-009	5.27379707e-009	3.77884072e-009	2.7076577e-009	1.94012152e-009	1.39015781e-009	9.960916e-010	7.1373082e-010	5.1141048e-010	3.66441621e-010	2.62566895e-010	1.88137401e-010	1.34806339e-010	9.65929627e-011	6.92118821e-011	4.95924806e-011	3.55345651e-011	2.54616285e-011	1.82440541e-011	1.3072436e-011	9.36680967e-012	6.71161241e-012	4.80908044e-012	3.44585671e-012	2.46906422e-012
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0707930779	0.334110186	0.663582259	0.741243034	0.620013741	0.484739215	0.54131756	0.655325179	0.581076474	0.416359488	0.298334609	0.213766089	0.153170096	0.109751169	0.0786401492	0.0563481292	0.0403751989	0.0289300942	0.0207293183	0.0148532056	0.0106427869	0.00762589002	0.00546418897	0.00391526249	0.00280540816	0.00201016279	0.00144034458	0.00103205199	0.000739497562	0.000529873157	0.0575762101	0.239601907	0.455254425	0.626262419	0.997065031	1.64026768	2.37012082	3.14730043	4.06500922	4.37497526	4.05093098	2.90261888	2.07981731	1.49025423	1.06781381	0.765122031	0.548233892	0.392826749	0.281472665	0.201683978	0.144512885	0.103548007	0.074195389	0.0531633193	0.0380931829	0.0272949582	0.0195576922	0.0140136988	0.010041254	0.00719487288	0.00515535169	0.0036939709	0.00264684581	0.0018965479	0.00135893595	0.000973720159	0.000697700981	0.000499924599	0.000358211628	0.000256669847	0.000183911982	0.000131778693	9.44235599e-005	6.76574372e-005	4.84786721e-005	3.47364865e-005	2.48897802e-005	1.78343068e-005	1.27788392e-005	9.15643842e-006	6.56087482e-006	4.70107223e-006	3.36846545e-006	2.41361096e-006	1.72942783e-006	1.23918919e-006	8.87917852e-007	6.36220942e-007	4.55872226e-007	3.26646723e-007	2.34052605e-007	1.6770602e-007	1.20166614e-007	8.61031414e-008	6.16955968e-008	4.42068268e-008	3.16755756e-008	2.26965417e-008	1.62627827e-008	1.1652793e-008	8.34959106e-009	5.98274343e-009	4.28682299e-009	3.07164289e-009	2.20092831e-009	1.57703405e-009	1.12999427e-009	8.09676276e-010	5.80158403e-010	4.15701661e-010	2.97863256e-010	2.13428349e-010	1.52928095e-010	1.09577768e-010
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184567368	1.56302814	2.98565033	4.17227032	5.13632252	5.61700125	5.71723489	5.76952239	5.95816387	6.12183019	6.02382341	5.61549819	4.97068521	4.57495321	4.40311949	4.09697122	3.94433791	3.7912738	3.86086617	3.52350358	3.24101153	2.68633154	2.45397585	2.529878	2.37336808	2.32316951	2.5446431	2.45865165	2.40620715	2.80651812	3.08932966	3.50493831	4.06090505	4.59160943	5.11433354	5.59977728	6.19714432	6.94439166	7.75892406	8.6196327	9.52424913	9.89526418	9.63171717	8.37636989	6.00193129	4.3005717	3.08149427	2.20798713	1.58209191	1.13361839	0.812273072	0.582019089	0.4170349	0.298818564	0.214112857	0.153418566	0.109929206	0.0787677182	0.0564395364	0.040440695	0.0289770242	0.0207629451	0.0148773003	0.0106600515	0.00763826064	0.00547305291	0.00392161377	0.00280995906	0.00201342364	0.00144268108	0.00103372617	0.000740697165	0.000530732711	0.000380286605	0.000272487259	0.000195245653	0.000139899624	0.000100242461	7.18268617e-005	5.14661954e-005	3.68771404e-005	2.64236257e-005	1.89333552e-005	1.35663418e-005	9.72070867e-006	6.96519213e-006	4.99077824e-006	3.57604887e-006	2.56235099e-006	1.83600471e-006	1.31555486e-006	9.42636249e-007	6.75428387e-007	4.83965587e-007	3.46776497e-007	2.48476218e-007	1.7804099e-007	1.27571944e-007	9.14092921e-008	6.54976198e-008	4.69310954e-008	3.36275993e-008	2.40952278e-008	1.72649851e-008	1.23709024e-008	8.86413893e-009	6.35143309e-009	4.55100067e-009	3.26093448e-009	2.33656165e-009	1.67421958e-009	1.19963075e-009	8.59572996e-010	6.15910965e-010	4.41319491e-010	3.16219233e-010
