0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0840290509	0.130500965	0.0935080274	0.0670014295	0.0480086221	0.0343996809	0.0246484484	0.0176613851	0.0126549354	0.00906765743	0.00649726046	0.00465549056	0.00333580475	0.00239020855	0.00171265926	0.00122717399	0.000879308585	0.000630052133	0.000451452081	0.000323479551	0.000231783227	0.000166079939	0.000119001476	8.52682839e-005	6.10973952e-005	4.37781966e-005	3.13684486e-005	2.24764756e-005
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34762635	1.46139126	2.78965308	3.91780099	4.68287989	4.98593199	5.02814568	4.74489332	4.34557079	3.72727591	3.30007708	2.66945712	2.13028527	1.97899269	1.41801023	1.01604873	0.728030726	0.52165681	0.373783438	0.267827537	0.191906816	0.137507242	0.0985282445	0.0705985722	0.0505860874	0.0362465155	0.0259717633	0.0186095816	0.0133343479	0.00955447776	0.00684608247
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0794989606	0.57070914	1.77264159	3.41723822	5.40887626	7.3239004	8.8642687	9.90719712	10.3965618	10.5341626	10.4061771	10.1041709	9.57585629	9.17109406	8.51577691	7.90090834	7.36677614	5.27852576	3.78222898	2.71008549	1.94186111	1.39140429	0.996984736	0.714370779	0.511869031	0.366770187	0.262802323	0.188306093	0.134927212	0.0966795718	0.0692739403	0.0496369472	0.0355664268	0.0254844584
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0260769585	0.588081122	1.59295446	2.95337701	4.36636911	6.16435975	8.22495073	10.4642472	12.5175812	14.1449654	15.2394093	15.7628231	15.9078072	15.8318926	15.559921	15.0591179	14.6319369	13.9269519	13.2094793	12.2891823	8.80558388	6.30947656	4.52093751	3.23939328	2.32112671	1.66315996	1.19170619	0.853894797	0.611842358	0.438404207	0.314130341	0.225084225	0.161279895	0.115562094	0.0828038588	0.0593315575	0.0425129186
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.423878415	1.85066884	3.03288332	4.46526379	6.02254481	7.74791377	9.40980634	11.3297003	13.4493539	15.6817675	17.6932528	19.276096	20.3313337	20.8286337	20.94971	20.880736	20.6094559	20.1066777	19.6350553	18.8674445	18.0332894	16.73622	12.226072	8.76036337	6.27707464	4.49772052	3.22275758	2.30920671	1.65461891	1.18558626	0.849509675	0.608700281	0.43615281	0.312517144	0.223928319	0.160451652	0.114968632	0.0823786249	0.059026864
