0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.671048018	1.68178456	2.58119462	3.19151465	3.7372499	4.14646989	3.4317787	2.45897689	1.76193393	1.26248083	0.904607044	0.648179271	0.464440743	0.332786334	0.238451828	0.170858201	0.122425251	0.0877215252	0.0628552194	0.0450377328	0.0322709457	0.023123143	0.016568456	0.0118718175	0.00850652893	0.00609519432	0.00436739757	0.00312937711	0.00224229668	0.00160667578	0.0011512335	0.00082489485	0.000591062988	0.000423515137	0.000303461856	0.000217439922	0.000155802512	0.000111637378	7.99916769e-005	5.73165411e-005	4.10690963e-005	2.94272934e-005	2.10855771e-005	1.51084762e-005	1.08256962e-005	7.75695032e-006	5.55809778e-006	3.98255108e-006	2.85362255e-006	2.0447099e-006	1.46509867e-006	1.04978907e-006	7.52206737e-007	5.38979679e-007	3.86195816e-007	2.76721394e-007	1.98279543e-007	1.42073501e-007	1.01800112e-007	7.29429675e-008	5.22659201e-008	3.74501682e-008	2.68342181e-008	1.92275575e-008	1.3777147e-008	9.87175717e-009	7.0734231e-009	5.06832913e-009	3.63161651e-009	2.60216694e-009	1.86453409e-009	1.33599705e-009	9.57283719e-010	6.85923758e-010
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.538937526	2.62242416	4.72258562	6.42569163	7.62544017	8.59728384	9.31582331	8.87284044	6.51891661	5.02177502	4.26038207	3.76374854	3.35935352	2.87104415	2.35174086	1.81591287	1.3739886	0.984505851	0.705429268	0.505462158	0.362179462	0.259512925	0.185949136	0.133238378	0.0954694698	0.0684068643	0.0490156601	0.0351212552	0.025165479	0.0180318537	0.0129203877	0.00925786236	0.00663354825	0.00475314502	0.00340577723	0.00244034602	0.00174858433	0.00125291542	0.000897753131	0.000643268227	0.000460921826	0.00033026492	0.000236645156	0.000169563664	0.000121497674	8.70568878e-005	6.23789859e-005	4.46964965e-005	3.20264392e-005	2.29479465e-005	1.64429222e-005	1.17818686e-005	8.44207772e-006	6.04901301e-006	0.291654658	0.890622262	0.638158737	0.457260716	0.32764162	0.234765479	0.168216817	0.120532616	0.0863653934	0.0618835085	0.0443414715	0.0317720527	0.0227656705	0.0163123157	0.011688285	0.00837502215	0.0060009656	0.00429987974	0.00308099847	0.00220763187	0.00158183736
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03258822	5.1643504	8.0530508	10.3336132	11.9603705	13.2413207	14.1877403	13.9616753	11.9016744	10.5747372	9.92635327	9.51685376	9.16746347	8.72494484	8.26028734	7.75602505	7.35900591	6.87959624	6.45290889	5.93842895	5.45902199	5.05043024	4.64065337	4.10464014	3.77758752	3.72659931	3.83144105	3.91413563	4.05650407	4.07478932	4.17179796	4.23464586	4.50524382	4.54645722	4.66222197	4.75996121	4.86999137	4.96270535	4.93144708	4.69923973	4.38200419	4.24052905	3.89652754	3.49709118	3.30913109	3.21508828	2.92582586	2.63044607	2.43713597	2.21500794	1.93759106	1.89870884	1.94699398	2.43812935	3.6059934	4.83228778	4.29502542	3.07752019	2.20513958	1.58005155	1.13215641	0.811225515	0.581268482	0.416497067	0.298433189	0.213836724	0.153220708	0.109787435	0.0786661346	0.0563667485	0.0403885402	0.0289396536	0.020736168	0.0148581136	0.0106463036
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40472138	7.505928	11.1049428	13.9017346	15.9117171	17.4703428	18.6236378	18.6022512	16.8250002	15.6644129	15.1212059	14.7895963	14.4954441	14.1020576	13.6878687	13.2222427	12.8654629	12.4326519	12.0348221	11.5509008	11.101395	10.7044335	10.3175236	9.82514337	9.51206122	9.45409068	9.55272928	9.64700738	9.78603498	9.80737712	9.90305954	9.96727127	10.2163146	10.2603435	10.368101	10.4545524	10.5512615	10.6177893	10.5758641	10.3538707	10.0553776	9.8276718	9.50991835	9.17344643	9.02164994	8.93651455	8.6787826	8.39984293	8.20502011	7.99220225	7.73023784	7.69527043	7.72752122	8.14573077	9.16009412	10.2401448	9.49532806	6.80369986	4.87506398	3.49313598	2.5029413	1.79343581	1.28505291	0.920780648	0.659768164	0.472744547	0.33873627	0.242715144	0.173913	0.12461411	0.0892899114	0.0639790172	0.0458429691	0.0328479227	0.0235365651
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64981828	9.63452352	13.8711314	17.1297002	19.4841266	21.2928739	22.6343289	22.8065517	21.2998579	20.2984986	19.8529799	19.5919478	19.3512575	19.0072953	18.6401904	18.2158633	17.8961892	17.5054256	17.13719	16.6861089	16.2678044	15.8898627	15.5263758	15.0717519	14.7751277	14.7146855	14.8078257	14.907191	15.0419344	15.0654007	15.1561485	15.2198274	15.4505139	15.495881	15.5948666	15.6716915	15.7585806	15.8106357	15.7659853	15.5573202	15.2750901	15.0083384	14.7120189	14.4147753	14.2831775	14.202956	13.9678434	13.7021428	13.5076433	13.3012051	13.0497854	13.0098693	13.0242688	13.3775592	14.2554341	15.1817936	14.2757428	10.2290167	7.32941075	5.25175229	3.76304495	2.69633953	1.9320117	1.38434687	0.991927879	0.710747383	0.509272754	0.364909874	0.26146935	0.187350976	0.134242841	0.0961891984	0.0689225724	0.0493851811	0.0353860286
