0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164090971	0.8271692	1.53835879	2.278983	2.90952287	3.50125016	3.82623709	4.06265208	4.12875995	4.25065763	4.31803187	4.12598946	3.93629964	3.67268172	3.35944697	3.21707435	3.06682119	2.66026312	2.13752145	1.53160105	1.09744011	0.786350197	0.563444537	0.403725653	0.289282071	0.207279661	0.148522367	0.106420927	0.076253926	0.0546383256	0.039150071	0.0280522517	0.0201003167	0.0144025062	0.0103198467	0.00739449326	0.00529838595	0.00379645943	0.00272028205	0.00194916726	0.00139663937	0.00100073584	0.000717058563	0.000513794912
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254462349	0.771007134	1.47630449	1.95915225	2.68473303	3.87497626	5.27118848	6.48829894	7.5631723	8.44916744	9.21772974	9.67784299	10.0069733	10.1174008	10.2255877	10.2886493	10.1496023	10.0119969	9.79258975	9.51810241	9.32004711	9.14603398	8.79188317	8.30408369	7.60457732	6.87471412	6.27222011	5.59176371	4.89378395	4.09127849	2.93152914	2.10053241	1.50509724	1.0784493	0.772742691	0.553694333	0.396739326	0.284276149	0.203692762	0.145952242	0.104579351	0.0749343794	0.0536928291	0.0384725932	0.0275668176	0.019752488	0.0141532761	0.0101412655	0.00726653423
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333532985	0.586834901	0.842896884	1.07967642	1.14343624	0.864507094	0.714427078	0.721660279	1.11106237	1.99031952	3.39814294	4.7703257	6.03317854	6.8940715	7.85116868	9.21442788	10.7275779	12.0097518	13.1120073	14.0244106	14.8040227	15.2789603	15.6155578	15.7217194	15.8015096	15.8452369	15.7281787	15.6135279	15.4171247	15.1636491	14.9333757	14.7450794	14.4235483	13.9610873	13.3007737	12.5877568	11.9470635	11.2720331	10.5895441	9.78370214	8.2202757	6.07549709	4.35328389	3.11926421	2.23505047	1.60148365	1.14751318	0.822229119	0.589152908	0.422146506	0.302481189	0.216737243	0.155299021	0.111276611	0.0797331757	0.0571313169	0.0409363774	0.0293321961	0.0210174369
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92134733	3.54587688	4.74679882	5.56429924	6.04049261	6.10171491	6.14632866	6.26390517	6.70893774	7.61997901	9.01363655	10.3854656	11.6052083	12.4177699	13.3032048	14.6093674	16.0723668	17.3006294	18.3501104	19.2264509	19.9714824	20.4275943	20.7480958	20.8405285	20.8972757	20.9230402	20.8161321	20.7119394	20.5291196	20.2882714	20.0415819	19.8454133	19.5452852	19.1023908	18.4750346	17.7868174	17.1369914	16.4766875	15.8164894	15.0254749	13.5537419	11.4530056	8.57759787	6.14611744	4.40388559	3.15552191	2.26103025	1.62009897	1.16085164	0.831786545	0.596001103	0.427053452	0.305997169	0.219256553	0.157104185	0.112570068	0.0806599781	0.0577953998	0.0414122136
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.686592604	3.96591752	6.69168242	8.64376394	9.93086427	10.7316179	11.0408648	11.2253842	11.4187885	11.8952958	12.8126055	14.175127	15.5232886	16.6910659	17.4509982	18.2632217	19.5048489	20.9118034	22.0826326	23.0797514	23.9176992	24.6261492	25.0613224	25.3645491	25.4466252	25.4898574	25.503201	25.4024386	25.3035386	25.1301065	24.8978153	24.6445976	24.444476	24.1592594	23.7322159	23.1335442	22.4736812	21.8310432	21.1901878	20.5559108	19.790007	18.3963432	16.3522662	13.5536109	9.71158658	6.95865586	4.98609481	3.57269305	2.55994643	1.83428177	1.31432032	0.941751662	0.674794553	0.483511425	0.346451075	0.248243043	0.177873913	0.127452228	0.0913235119	0.0654361557
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16126884	6.50149291	10.0481404	12.5492699	14.1765575	15.2040039	15.6740565	15.9423308	16.1735981	16.6551323	17.5562055	18.8730418	20.181019	21.2899547	21.9932331	22.7305738	23.9039808	25.2526509	26.3650535	27.3108934	28.1099712	28.7815241	29.1949665	29.4805918	29.5543214	29.5895654	29.593807	29.4966416	29.3999088	29.2331385	29.0067455	28.752432	28.5502691	28.2758615	27.8619175	27.288591	26.6579798	26.0309918	25.4114764	24.8045295	24.0689147	22.7437147	20.7615681	18.070748	12.9482567	9.27783137	6.64785667	4.76339745	3.41312342	2.4456098	1.75235599	1.25561794	0.899689565	0.644655743	0.461916024	0.330977294	0.237155595	0.169929409	0.121759742	0.0872446676
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56512306	8.88816758	13.1582751	16.1370246	18.0613976	19.2815304	19.8779006	20.2088139	20.4638979	20.9412421	21.8184778	23.086024	24.3481632	25.3975009	26.0438779	26.7072962	27.8128778	29.1044823	30.1598609	31.0566355	31.8179405	32.4536462	32.8455763	33.1139691	33.1806677	33.2111792	33.2083494	33.1131812	33.0167436	32.8548247	32.6325541	32.3799581	32.1765698	31.9102972	31.5073146	30.9565452	30.3546122	29.7471235	29.1491828	28.5695538	27.8662794	26.6022189	24.6828372	22.1199954	16.9657196	12.1564693	8.7104909	6.24133946	4.47211514	3.20441053	2.29606047	1.64519922	1.17883675	0.844673444	0.60523497	0.433669806	0.310737995	0.222653502	0.159538206	0.11431412
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87455982	11.0954301	16.0032421	19.3964531	21.5765658	22.9579196	23.6519444	24.0270982	24.2934023	24.7584558	25.6064223	26.8228497	28.0365418	29.0267904	29.6166504	30.2076107	31.2473347	32.4844813	33.4851803	34.335483	35.0608028	35.6623584	36.0334632	36.2853281	36.3458412	36.3735153	36.3648461	36.2706379	36.1733589	36.0150273	35.7956375	35.5460505	35.3416704	35.081713	34.68795	34.1572829	33.5826596	32.9958705	32.4187873	31.8655929	31.194849	29.9858807	28.127466	25.7040753	20.6639099	14.8063384	10.6092051	7.60182761	5.4469475	3.90290843	2.79655609	2.00382	1.43579977	1.02879549	0.737164183	0.528201218	0.378472711	0.271187548	0.194314369	0.139232329
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07742174	13.1084931	18.5765695	22.3271162	24.7236822	26.2371126	27.0041398	27.4073101	27.6736468	28.1194001	28.9341614	30.0988744	31.2634201	32.1959787	32.7302719	33.2507607	34.2275981	35.4136964	36.3626172	37.1692907	37.8608152	38.4303	38.7815441	39.0177923	39.0726977	39.0986504	39.0849101	38.9909774	38.8921705	38.7365046	38.5190914	38.2729454	38.0675221	37.8125864	37.4265759	36.9137796	36.3646899	35.798312	35.2408393	34.7126844	34.0735729	32.9143896	31.1136035	28.8346532	23.9325428	17.1484162	12.2873772	8.80429046	6.30854978	4.52027344	3.23891746	2.32078577	1.66291567	1.19153114	0.853769372	0.611752487	0.438339811	0.314084199	0.225051163	0.161256205
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16953986	14.9232867	20.880405	24.9357875	27.5116843	29.1301928	29.9485483	30.3653678	30.6219003	31.0423934	31.8211185	32.9344077	34.050328	34.9272359	35.4074208	35.8599347	36.7774996	37.9163866	38.8167494	39.5827865	40.242924	40.7826272	41.1151412	41.3368075	41.3865356	41.4114392	41.3931328	41.2990195	41.198283	41.0445887	40.8284705	40.5857314	40.3790972	40.128229	39.7487131	39.2517294	38.7262137	38.1791502	37.639766	37.1349729	36.5259727	35.4117425	33.6643759	31.5302303	26.7790462	19.188025	13.7488207	9.85146053	7.05887993	5.05790849	3.6241498	2.5968168	1.86070055	1.3332502	0.955315514	0.684513478	0.490475339	0.351440938	0.251818436	0.180435794
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.15194865	16.5427786	22.9228048	27.2344055	29.954775	31.6534322	32.5038619	32.9216397	33.1598252	33.5500978	34.2908208	35.3536234	36.4222277	37.2459798	37.6739586	38.0614633	38.923767	40.0194526	40.8746391	41.6030986	42.2343523	42.7466538	43.0616646	43.2698502	43.3147536	43.3390273	43.3165155	43.22192	43.1190406	42.9667853	42.7514377	42.5118385	42.3038038	42.0562807	41.6821767	41.1991046	40.6951529	40.1658997	39.6429654	39.1597212	38.5789669	37.5052201	35.8066254	33.8144976	29.2196614	20.9368023	15.0018744	10.7493127	7.70221911	5.51888116	3.95445115	2.83348806	2.03028292	1.45476128	1.04238201	0.746899344	0.535176766	0.38347091	0.274768913	0.19688053
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.02890521	17.9744625	24.7158573	29.2386447	32.0710375	33.8269865	34.6923712	35.0999841	35.3125183	35.6685502	36.3700069	37.3837245	38.406824	39.1802199	39.558263	39.8841234	40.6953888	41.7518734	42.565311	43.2592446	43.8641214	44.3514052	44.6501876	44.8460172	44.8864091	44.9103255	44.883893	44.7886238	44.6835184	44.5322931	44.3173111	44.0804891	43.870893	43.6261607	43.2565431	42.7856391	42.3012729	41.7881596	41.2800226	40.8164759	40.2619316	39.2245239	37.5699138	35.714989	31.2770166	22.4109617	16.0581558	11.5061714	8.24453207	5.90746537	4.23288391	3.03299385	2.17323506	1.55719097	1.11577608	0.799488499	0.572858542	0.410471082	0.294115382	0.21074288
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.80650534	19.2286007	26.2742806	30.9667781	33.8813418	35.6738594	36.539086	36.9269144	37.107681	37.4263282	38.0878348	39.0541898	40.0338971	40.7599144	41.0905742	41.3584632	42.1229748	43.1441138	43.9191846	44.5815712	45.1625112	45.6270991	45.9109378	46.0955257	46.1317006	46.1554442	46.125339	46.029286	45.921964	45.7714586	45.556535	45.3221109	45.1108454	44.8684781	44.5025677	44.0422531	43.5755781	43.0769144	42.5819772	42.1363054	41.6058767	40.6009898	38.9856587	37.2619229	32.9781834	23.629901	16.9315639	12.1319957	8.69295478	6.22877428	4.4631118	3.19795934	2.291438	1.64188707	1.1764635	0.842972931	0.604016499	0.432796734	0.310112411	0.222205252
