0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162410247	0.539119849	0.703885958	0.504356328	0.361387101	0.258945173	0.185542324	0.132946885	0.0952606055	0.0682572065	0.0489084256	0.0350444183	0.025110423	0.0179924043	0.012892121	0.00923760837	0.00661903563	0.00474274628	0.00339832621	0.00243500713	0.00174475885	0.00125017435	0.000895789062	0.000641860911	0.00045991344	0.00032954238	0.000236127433	0.000169192699	0.000121231866	8.68664282e-005	6.22425156e-005	4.45987113e-005	3.19563731e-005	2.28977419e-005	1.6406949e-005	1.17560927e-005	8.42360848e-006	6.03577922e-006	4.3248248e-006	3.09887238e-006	2.22043909e-006	1.59101413e-006	1.14001144e-006	8.16853891e-007	5.85301389e-007	4.19386771e-007	3.00503753e-007	2.15320348e-007
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.779955802	1.5616003	2.41849905	3.30749821	4.36562542	5.39640761	6.00690995	5.96646966	5.19179547	4.22660643	3.73374054	3.28147358	3.00389501	3.09625244	3.35201775	3.07658417	3.06980873	3.13725435	3.18231457	3.07644915	3.23293641	3.25581561	3.24360468	2.99418903	2.40973806	1.78812716	1.2812491	0.918055097	0.657815221	0.471345203	0.337733596	0.241996696	0.17339821	0.124245247	0.0890256093	0.0637896365	0.0457072719	0.0327506914	0.0234668958	0.0168147656	0.0120483061	0.00863298853	0.00618580658	0.0044323241	0.00317589899	0.00227563107	0.00163056091	0.00116834795	0.000837157886	0.000599849837	0.00042981119	0.000307973175
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.918553304	3.29758327	5.22280675	6.8245076	8.22389927	9.59149358	10.8396699	11.5872046	11.5787026	10.8420796	9.96515852	9.49041359	9.03270941	8.75245087	8.72096797	8.86361204	8.62146262	8.58539444	8.60334973	8.63053169	8.51352742	8.60321957	8.49593291	8.44490212	8.18856268	7.61236639	6.94845355	5.99951084	4.44391511	3.18420432	2.28158209	1.63482501	1.1714033	0.839347145	0.60141851	0.430935193	0.308778559	0.221249505	0.158532198	0.113593284	0.0813931444	0.0583207364	0.0417886337	0.0299428645	0.0214549999	0.0153731792	0.0110153642	0.00789285338	0.00565547658	0.00405232604	0.00290361849	0.00208053356	0.00149076744
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61834202	6.2487406	9.04935468	11.2155681	12.9867689	14.5706785	15.9591714	16.7905596	16.8014257	16.0868045	15.2591208	14.7816428	14.309986	14.009284	13.8876498	13.9417411	13.7038019	13.6253933	13.5907147	13.5863986	13.4447448	13.4681704	13.2637563	13.1641578	12.8852938	12.3031347	11.5975257	10.5758724	9.0281528	7.55126201	5.87388345	4.26824767	3.25953239	2.64271333	1.89358685	1.35681427	0.972199904	0.696611672	0.499144074	0.357652358	0.256269112	0.183624843	0.131572949	0.0942761379	0.0675518046	0.0484029831	0.0346822529	0.0248509201	0.0178064624	0.0127588878	0.00914214261	0.00655063143	0.00469373252
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22075875	8.99756462	12.5867653	15.2616381	17.3592928	19.1309631	20.6332443	21.530392	21.5623156	20.8662056	20.0687472	19.5803832	19.0918633	18.7623829	18.5732551	18.5560334	18.3054489	18.1791087	18.0907332	18.0474634	17.873531	17.8324797	17.5521636	17.399138	17.0886138	16.4912885	15.7452377	14.6671828	13.1269441	11.6553386	10.0278545	8.45281457	7.37798513	6.5524994	4.69507098	3.36416536	2.41052982	1.72722009	1.23760727	0.886784362	0.635408761	0.455290272	0.326229736	0.23375382	0.167491931	0.120013213	0.0859932247	0.061616838	0.0441503937	0.0316351394	0.0226675679	0.0162420222	0.0116379174
