227.534917	175.742286	265.669747	355.649465	298.713696	224.277816	154.607884	142.122516	114.376008	99.5820436	85.2147401	79.651712	86.9261512	40.4515835	44.4741364	28.3025441	15.8143719	-18.0982922	13.4884416	3.33515697	4.25896082	26.712201	16.9498221	9.17168585	-9.6623984	22.3363209	28.0509597	-3.96025262	0.0384216614	55.0969791	128.125316	25.6855115	-14.0570989	10.4695897	-0.914960259	-1.64952323	-18.3063893	-4.71238718	-29.4330499	-41.2485036	0.516075205	-14.0371143	-22.1226997	-5.26760233	-45.8923344	-59.472102	-34.5849011	0.977425258	22.2903436	43.0212086	82.1045593	115.313138	194.078553	413.548327	462.955695	467.374653	454.772271	447.134549	455.535157	462.485654	468.638306	485.783849	493.578348	481.00425	487.175162	541.884603	571.099431	579.151734	591.011826	603.688634	613.409486	609.43893	610.522203	603.227698	588.602843	552.007609	552.199204	456.303332	392.592773	333.066645	335.93193	327.626549	306.672408	287.690107	273.409878	309.507804	289.931032	262.327909	253.942995	265.196348	276.475857	274.474918	275.436733	279.434726	281.197953	292.173679	262.275897	280.66257	250.777802	302.760478	302.446661	306.11568	305.341323	266.024012	270.654588	235.268733	256.83837
54.8642884	38.9619681	84.5192933	73.6528189	91.2145341	42.2994187	-31.3117765	-100.59871	-92.8833024	-81.8081324	-90.0390452	-90.3920803	-71.2266753	-100.687133	-95.5671849	-83.2791727	-91.1615258	-112.462103	-105.85873	-91.7634358	-90.1480297	-73.8940756	-52.3993606	-78.6772755	-104.060954	-95.2740133	-84.0581043	-111.868216	-134.583431	-122.643279	-111.275352	-107.58748	-105.576454	-84.3685857	-84.781612	-68.0824035	-98.7185908	-104.033401	-125.372626	-148.582127	-103.830269	-75.1963281	-96.6300967	-88.1042121	-125.707155	-126.345296	-121.627457	-113.974151	-114.333169	-116.750579	-109.484716	-120.376238	-56.3586699	-4.24809546	-101.60913	-168.902698	-180.175052	-173.37786	-193.323354	-214.676878	-232.760721	-245.035392	-243.771581	-234.323535	-236.76247	-242.497444	-233.942902	-228.515734	-224.586844	-197.34835	-170.339164	-160.504958	-158.280112	-102.602741	-48.2565544	45.9810582	88.2015502	84.4290322	68.3243266	61.4083118	56.1404997	64.6477682	39.5762288	36.8619714	21.0797755	53.5893922	42.0567076	19.1876613	-7.87533153	5.16717563	11.71607	5.88546448	12.551465	21.4185481	40.1708229	39.128001	9.5675295	47.3646512	16.3576582	57.4553017	50.2444397	32.8523013	40.1157443	22.1593656	-5.37597125	7.45458013	-0.679322408
21.6476635	-9.47728926	34.6056679	36.4489347	65.7417749	68.9551227	122.805808	132.696522	141.359714	167.685385	152.40832	168.044219	177.548255	166.271879	161.057902	164.332539	160.407318	132.532594	126.180164	151.70398	173.738873	175.596239	183.701054	175.484013	164.603228	172.117358	181.562698	173.231891	156.282973	138.490533	104.958188	163.315963	174.396237	163.45338	177.939135	179.324569	177.888075	165.437851	152.590722	132.052058	149.787463	181.999195	171.905927	150.970582	148.843061	154.356997	169.208072	161.171201	175.931554	157.332642	124.259623	107.758381	125.006309	28.7144247	7.01718138	-3.78749263	-31.8756351	-43.2647777	-47.8915636	-45.895493	-36.6760998	-49.1670202	-56.8333355	-48.1709587	-58.5253987	-76.8566485	-76.3517631	-74.0427707	-73.7292741	-51.0594247	-43.0636367	-21.323641	-8.27973086	-14.5726547	4.07974162	47.4325138	23.1610055	70.6826374	63.8613724	85.3280195	96.2570965	74.90953	83.5010334	93.0981468	80.451609	103.851679	114.625786	71.9285502	56.7277092	57.504486	54.0529235	83.037689	76.2692896	73.4183819	62.0446827	85.0312988	61.5875856	88.56406	91.1723631	72.4831785	71.9023416	88.1879056	71.4739599	56.5848702	46.7097098	60.9427112	53.1624372
35.7246555	0.712202988	-3.67946211	-38.8983565	7.44728326	13.9257632	5.15309103	-31.7308552	-51.0848164	-57.7340204	-52.0552386	-59.2631659	-87.0405874	-85.3194826	-90.5520349	-68.953684	-89.0363874	-116.288921	-123.394118	-99.5024292	-98.3204243	-89.7947344	-101.106013	-98.7478184	-88.4802712	-105.422506	-108.516914	-115.316196	-128.445255	-122.552706	-146.432244	-122.430545	-128.525717	-122.200098	-109.231776	-116.169604	-114.209599	-104.233269	-105.130732	-122.612615	-121.678936	-98.370147	-139.076994	-144.777071	-148.998282	-153.251449	-120.24725	-141.764021	-118.874475	-81.5754719	-93.6287713	-73.6207988	-30.935647	-41.1168164	-47.7793706	-73.4896464	-57.6768195	-42.4456336	-50.4992642	-71.5115545	-107.496173	-111.92487	-116.740432	-128.433796	-134.23667	-96.5078553	-80.375155	-85.0975782	-90.2930677	-98.4721747	-95.6429207	-94.4079939	-78.6347097	-67.8723069	-44.046649	-53.0314898	-75.5907378	-53.7552304	-43.0197325	-23.3230112	-12.7623421	-19.6267844	-12.6880208	3.51790196	-13.5365294	5.21479038	31.0932352	-5.59366062	-1.23077355	-6.81936337	18.9910449	9.28959068	11.9980613	-12.6035941	-24.3206791	-9.91271319	-5.42766539	6.27493587	1.75806294	-14.8889251	-7.42277456	9.69841637	18.7647239	4.83210901	-10.6141626	-16.9473634	5.2477568
13.4147161	9.28416066	7.86070792	38.9071597	18.2546006	0.474999031	55.7786294	55.5917116	49.3389679	61.6500468	78.7412083	91.1105372	48.1724598	69.6803012	80.6537016	79.9717286	71.6474872	80.8296241	62.0390508	73.0061331	83.115868	103.809552	89.8728894	88.5319224	88.5791547	71.5126948	83.7383577	97.7069581	63.8408554	88.5043011	91.092282	87.6694906	73.9253932	73.9290391	65.7969551	80.1739276	97.1139266	105.502967	111.751327	114.18011	76.4695592	92.6548435	97.1918715	102.993417	92.5339554	84.3242024	116.772126	85.0917131	80.3903124	85.5661384	88.6395346	75.8493988	74.6055002	-36.4611692	-62.2584931	-64.215624	-98.9948907	-99.6169728	-93.7517426	-86.0728715	-61.5220461	-61.675836	-51.1557231	-33.7388452	-42.6625595	-58.5012094	-63.2108649	-70.9263548	-84.0540639	-79.3307515	-79.1130777	-72.9650514	-71.9193545	-65.4552277	-60.4694403	-56.7509445	-62.9757903	-36.3927153	-11.913828	12.980027	4.75555709	33.7487829	37.5043056	38.2138671	30.4944136	37.6300879	62.6104274	31.579293	20.7860654	37.1517427	61.6695523	73.042459	46.448573	63.6748348	44.173087	41.3261691	67.1042526	32.9862666	56.6338911	47.092297	23.7405226	51.8561266	63.8658047	47.2555274	52.6234985	54.24855	61.7924094
-8.71566346	12.5295218	15.5840486	-8.79850539	-11.5664876	16.2022251	36.342901	32.4569656	-17.8047433	-24.6356724	-30.0588249	-9.79842308	-26.9516185	-43.2143977	-31.6638433	-32.8530619	-29.5056857	-33.6164032	-57.7025685	-52.8657593	-30.1318103	-42.3897747	-42.2814778	-45.5259265	-59.5719277	-55.5359168	-39.107646	-26.6044085	-61.7861803	-54.0392831	-65.0657211	-64.9295635	-61.4818976	-64.5734823	-77.7477474	-75.6810337	-61.9232128	-47.8685678	-71.7015793	-61.2722853	-71.0729639	-57.3133344	-65.7006361	-74.721855	-54.9132141	-90.665124	-41.7744743	-47.0067722	-56.8328159	-52.2952259	-37.0514134	-65.6757746	-58.6939147	-69.2803864	-71.2028057	-85.1355098	-71.7216648	-73.1784321	-99.7667496	-117.82285	-144.31134	-147.483157	-136.711316	-128.182843	-128.315935	-122.034586	-116.25563	-114.47893	-113.533844	-106.832526	-107.680566	-106.23226	-111.275946	-92.8240565	-92.0015458	-109.675957	-88.9896774	-66.3349406	-56.4563566	-26.7760575	-27.6271511	-28.7470742	-3.48845767	9.66368408	10.2332239	9.31555512	26.4304122	-9.2639419	-8.96782532	-5.26322037	-0.138912234	40.5290256	15.2135506	27.9260525	9.13260717	22.2988426	28.3661996	-0.756337294	3.2731932	18.8955104	-5.65235952	11.5992083	7.02429353	-7.06731219	5.92529065	10.2504533	13.1465243
-5.97216143	22.4214689	-3.63226964	-37.7888264	-11.7262958	15.4263114	43.3334809	44.8926348	22.0411493	44.6743036	62.8635398	66.4808981	51.2633274	30.6942023	74.7388526	64.9300404	65.3442026	54.2150145	39.5083709	75.5964169	106.674664	95.6980412	76.7413365	56.4783343	63.902687	91.0726197	90.221098	94.7288016	56.67371	57.6504012	28.4490055	49.8353976	60.3873129	62.7778026	82.369841	63.595546	96.4532855	107.865909	82.0330596	69.5051878	54.7484164	78.373865	71.0870392	91.8772479	86.0460769	60.4685467	96.0839196	82.2971832	39.3194923	56.0849751	69.4509768	31.9750036	10.7143136	-21.3423601	0.464095421	13.8087982	-4.4883207	10.9435464	36.1605743	42.1658837	64.0865586	75.2526225	74.7157873	78.2185502	72.0084116	89.8422354	100.20825	95.3159745	85.745745	87.8296479	81.4732622	58.326608	34.8842978	17.7596541	28.5922377	3.13624694	-9.61256559	-26.2175627	-5.23414412	23.6594539	19.1833827	-13.5273792	8.32889959	28.8422214	19.3801693	14.0199246	33.6251219	28.7636181	24.6298378	22.5254277	22.4899758	45.2771635	42.1733654	36.4828184	31.4587842	38.90946	32.5909073	9.6372897	4.37446949	30.8626145	19.2140973	13.0991631	5.6343837	-7.18671725	0.637613679	25.5602113	27.0536389
-12.8095723	15.2028539	-5.90945651	-16.3272518	-54.6183301	-24.9135245	-10.2179932	-38.4263423	-59.8048917	-33.8959684	-26.8414364	-40.1518038	-67.8934333	-72.4920968	-56.3353039	-65.3771489	-88.1382688	-86.1230387	-76.2355192	-57.3468219	-33.8090753	-63.8957114	-67.1039801	-79.030121	-72.2666506	-49.4130158	-75.2611233	-70.4254785	-70.2588443	-91.9647164	-100.158428	-77.2087207	-69.4530093	-69.6124235	-61.491721	-79.1450842	-63.0588115	-45.0212419	-58.9041651	-73.5726557	-86.8109625	-62.6755737	-43.7056753	-36.1957079	-42.4915082	-65.7273322	-52.2571941	-46.2389426	-82.569636	-45.4237231	-31.5626096	-44.1648634	-69.2485009	-59.2898281	-76.8476608	-79.1869452	-64.5096546	-54.6935108	-68.2342362	-78.4419205	-99.8876324	-101.212482	-90.1544504	-76.7204337	-72.3500656	-81.1145294	-75.0159506	-65.1714071	-61.4083609	-43.7934101	-29.059981	-8.47675619	6.20748987	3.33141728	31.9512757	8.37075851	-10.9728473	-8.16192073	13.6136164	23.5251079	21.927855	-1.18956725	11.2368892	32.3632292	15.0283023	8.22368393	15.0710568	20.0014449	20.6342745	15.8789019	8.81384402	17.6384719	32.1044546	14.6590734	2.22065266	28.4735644	28.6045368	4.25643916	11.6429541	15.3038936	-5.23469365	11.2732142	0.707729456	-4.48289197	7.55272441	30.117897	34.8863321
13.0002831	16.00108	0.587940692	8.95750527	-0.86069097	6.12281133	19.2280828	19.5818061	4.53473367	72.2077898	91.88061	70.923041	46.0235098	63.9002699	69.083157	67.0230534	69.4705676	67.0222729	87.1868759	81.6262101	117.587462	86.1612507	69.3938388	65.6393801	72.4019407	69.219498	62.5588911	82.6290413	84.7400266	60.2855076	57.0116741	67.3117497	87.14072	81.2789785	71.11766	59.1641637	66.1183833	68.1687715	64.6432102	66.254472	80.0003693	90.4152928	92.499418	70.5607039	72.8717008	46.552134	59.7884338	71.7135037	62.6438319	78.7381673	67.0829058	37.7464624	4.60274354	-46.5230881	-46.9137197	-44.1063228	-55.1408157	-50.2186641	-34.5907986	-22.1222792	-4.1127783	-6.32738382	-9.18130702	-8.72837251	-22.1115132	-17.10811	-18.2218232	-28.720007	-37.5845095	-36.273849	-39.6881831	-43.3049171	-41.7706403	-31.5895508	-16.4773251	-24.8597955	-20.4889521	-18.7864484	12.6266567	24.4872748	8.38700445	2.69179206	-8.06767512	-12.8749688	12.9375002	17.328054	12.2488647	17.3824463	-10.8470647	4.78201192	13.6020974	17.568961	6.62712335	-5.01172248	8.02933096	10.4052044	17.6855793	-3.08002736	-9.01320022	3.79254554	-21.7623211	7.97752713	-8.89306658	-23.4586895	-7.07071702	28.9827819	31.8042154
12.5678883	-9.01741469	4.09921602	-7.35685106	4.06031086	0.00815336583	4.41946653	15.952711	-6.65092904	20.1425083	11.2313469	-2.28055523	-17.4781577	-13.1791098	-17.5569179	-11.3494734	-15.0090481	-20.3836926	-47.6247636	-42.4360912	-23.3498312	-26.2451112	-55.4829176	-41.0219802	-27.4839357	-35.5628258	-28.3698435	-20.5073016	-27.293578	-33.936464	-25.1432241	-26.5367617	-31.3284322	-35.6906478	-26.1778855	-42.0806923	-38.5298848	-37.7388463	-19.7554119	-33.4779864	-11.2505125	4.64169079	4.70409152	-16.8025727	-18.7936467	-38.2833672	-38.8466815	-30.2207992	-22.2032724	-8.213546	3.12531475	5.41316546	-23.1265726	-9.81718972	9.59220574	9.29689104	2.1716526	8.24872098	-2.71975134	-24.8684573	-59.7962001	-71.9842734	-78.3502348	-78.6476933	-82.4374798	-67.9151513	-57.3808777	-49.3038175	-41.7794429	-35.0972525	-34.0702006	-30.3446889	-27.8683322	-23.224721	1.38690948	-20.4880405	-7.80796203	6.9109582	13.7600199	23.6881069	16.2969901	30.7233982	28.0564252	10.8149614	25.3512965	31.3538294	30.0888447	41.5387411	7.87450206	23.9018941	31.2086952	35.3753323	18.7249557	14.3406412	22.145782	16.9522189	38.4835488	16.4170888	18.9734592	26.7565733	23.4299662	37.415415	21.0300608	3.93816421	15.4563272	37.3054723	35.1990195
