252.029045	210.54906	177.070105	143.373445	151.068096	222.657789	212.981063	226.382859	226.288426	203.018015	231.875623	227.934523	189.518611	178.124862	229.238527	230.691558	196.98061	224.9295	256.508531	234.661046	267.290512	278.211497	351.136652	284.054786	170.403182	151.17167	248.465367	289.194745	143.923001	97.2821714	74.2257628	49.6605068	84.8334524	106.632396	122.607819	120.179346	147.195273	175.748936	218.283601	259.775241	265.432368	294.063809	346.95003	349.085053	361.458664	352.141899	377.276195	352.468962	354.569365	356.872874	401.078754	397.547575	393.291287	428.890039	429.428767	479.429584	556.818275	594.040834	640.520823	618.154104	606.232328	612.160455	598.094918	598.025536	604.283335	613.347579	595.085947	608.460204	619.256475	626.700529	634.815576	633.107579	638.135965	634.454067	636.74953	639.107397	640.545272	643.298536	644.237621	648.667562	658.652449	662.526659	654.324944	630.561544	621.015746	594.995529	582.188194	571.649249	596.245455	589.540374	598.351111	638.393375	558.757395	638.424334	596.944229	479.821434	407.406582	380.36014	352.873473	339.679032	308.837675	313.174016	313.42619	291.669238	269.565589	270.567781	280.199194	272.671658	227.591	236.072413	214.622848	253.823875	305.356135	270.756956	261.393323	273.667315	247.798029	272.73563	289.849453	303.696919	308.077262	284.782342	284.504126	286.060531	301.539114
77.3877491	56.5962178	36.2277916	19.5844015	30.894867	77.4232837	52.7970581	74.0910924	58.3679742	27.8181421	63.4595643	68.6351664	65.3373773	43.2396231	62.9469041	45.1281922	7.0170703	15.6173454	32.7691896	39.0379983	69.929441	-38.5003326	-198.634723	-186.46566	-133.345627	-114.41496	-156.8008	-195.930894	-192.801789	-198.959095	-219.029884	-233.402914	-207.900132	-221.927385	-228.515016	-241.937322	-248.102348	-236.614677	-226.750015	-201.271864	-218.827691	-204.720172	-206.182207	-225.762112	-228.299711	-243.223463	-231.484553	-234.474416	-220.924509	-211.903654	-201.832611	-217.903412	-211.249092	-192.541316	-170.647755	-137.109313	-100.024782	-58.4587538	-129.269465	-155.609537	-157.716058	-171.499682	-166.474981	-158.528515	-156.359858	-156.562858	-143.383537	-157.640227	-153.476371	-160.651804	-158.237479	-155.622194	-152.329746	-155.731925	-160.271501	-159.774943	-167.464136	-156.080848	-160.480438	-162.8742	-165.928122	-165.848916	-168.398131	-156.914303	-153.066181	-135.889466	-128.503514	-119.986184	-114.699782	-52.3668822	-48.7982561	-57.3791606	-13.7459034	-36.9087027	0.271550246	86.9665332	67.753232	40.7776346	13.5015781	28.0900762	27.9941182	30.0359946	41.4671413	47.1192182	14.6512357	31.6177302	17.5938915	71.3865876	47.1601422	52.4853455	25.1371816	20.5576918	29.4810515	-4.89572139	23.4574966	55.2567957	43.467189	45.2556412	20.5465993	0.801721602	12.7380641	27.0705355	37.011421	-7.47744749	10.3477842
55.7783507	64.0614411	43.5802802	71.0364172	55.7234877	33.3198218	41.2744829	49.1556308	36.9512916	50.5874861	47.3487427	12.0967886	17.5244627	5.93516754	40.4600292	49.3067237	35.1764834	47.3258515	70.9380013	74.0645991	78.1958443	15.4133253	-20.0182681	4.48301087	132.924774	192.682674	88.1109341	80.3332047	144.254163	175.92386	192.111059	182.035963	187.450629	201.198241	178.332647	160.001326	118.54017	110.986319	67.8076934	70.2075864	56.9659538	60.5135144	42.0161783	36.3846469	20.9306229	23.6448543	46.6545506	3.40687024	0.465859345	-24.2379774	-6.73070756	-16.3429087	-38.7784992	-37.6280027	-29.8735817	-36.2899327	12.6993925	16.8385136	0.674110005	3.45636169	-8.606593	-5.99460101	-12.1319537	-15.9309568	-12.3705068	-12.9562759	-16.3494666	-11.1794187	-7.38964995	-5.32161284	-19.5661508	-26.3538798	-26.1835472	-13.0522466	-6.41734719	-8.2919415	-8.20043373	-11.2621207	-9.68288714	-7.69918766	-12.1867614	-16.7106402	-8.23057549	-15.2649625	-15.4840809	-12.7521883	-17.4451164	-14.4817479	-10.536004	-15.6300407	-24.7405955	-43.2169709	4.85850466	-20.0268984	-13.9936408	56.4805278	99.1629543	82.8775794	66.3264427	72.8151262	95.3505133	86.3705729	85.2573627	88.0620405	79.6463042	118.63375	70.9287694	96.78451	63.2609295	42.9803529	30.4397605	87.9022492	90.8136159	46.5482278	61.0038266	69.8647636	65.9761536	87.879891	68.0015125	90.2822305	93.1139608	102.692245	102.439875	76.6787046	76.9626449
35.4537253	52.5226145	37.3429297	1.7078556	3.92705977	12.3864687	29.8509051	36.547452	21.4911063	37.4331897	26.6068393	4.63926448	31.761692	10.0717975	25.2943823	2.84019555	-30.4734852	6.17379683	30.5730472	16.9136863	12.7182334	51.5184613	49.9978345	20.9714118	37.3695557	26.1735327	-40.7179376	-62.9319893	-35.9191659	-16.4687053	-2.59987189	-37.9282995	-37.1903168	-20.9296077	-17.43235	-38.3768665	-69.5016506	-83.3748869	-114.150276	-91.475835	-88.9256017	-23.7148873	-25.4933496	-24.1795711	-24.320678	-19.0200565	-9.91207548	-48.0605125	-30.8570777	-68.2288966	-62.2400514	-47.4995336	-59.9078267	-59.6058009	-59.539902	-72.0864019	-45.5564728	-36.50864	-74.4946386	-67.9331552	-79.6623014	-88.3035789	-92.0121295	-84.8874379	-90.6236182	-79.4903687	-94.5501792	-89.699847	-84.6376747	-95.4665623	-84.7825873	-80.9369706	-72.2935541	-80.1459519	-74.0623022	-75.2753446	-81.085646	-80.8525078	-82.2732796	-83.7783693	-85.9871962	-77.7557962	-88.2160782	-87.2988213	-85.3870839	-87.2869318	-89.2984513	-83.1461157	-61.1155838	-80.0875934	-58.7381126	-60.6894026	-54.5639969	-49.1000005	-53.1001881	-69.1559987	-31.7729547	-13.5069116	-27.9516288	-22.9081724	-11.8774224	-10.7995657	-2.82811874	-0.872240886	-3.18504281	26.1089873	16.4103004	61.3898236	57.9658362	41.517317	11.6124724	-6.20410165	-2.15017965	-19.4729469	-2.17509907	35.3263244	-0.697255093	20.4256067	7.58184151	10.9496202	4.4690192	25.3838624	15.7623244	-8.75423149	-2.25525133
22.1012462	19.041225	25.809323	47.6871017	33.3562305	-15.4388827	4.97411201	32.6343773	31.9436259	39.7498422	35.3142139	5.56392972	-28.3920953	-12.3923863	25.4167389	47.2189299	36.4035263	36.6209227	33.2154589	39.5058041	49.2440831	43.214309	-41.7801169	-20.3106535	16.4576054	52.2272603	24.7617267	17.7237091	22.5068543	19.2849095	42.2561157	48.4138007	70.0421528	88.9221275	73.8134205	33.3038053	39.6018405	25.2041886	1.59546851	14.6294335	22.4348937	82.879808	45.6388483	41.4483077	28.6545662	23.138609	38.9590946	31.5247017	24.4344711	-0.778176614	-12.5504082	-5.37078264	31.7320159	5.43518853	4.03702995	-2.92577264	25.6864587	5.25336156	-16.0153693	21.6153344	9.72750822	-10.5590901	-6.97601335	-13.0306221	-4.55668874	-15.3728045	-16.9044675	-23.6995126	-20.7672499	-11.6134321	-20.570436	-21.2110481	-22.0415683	-18.0741481	-19.389566	-19.077939	-11.6913339	-4.34376167	-3.59447037	-3.83807751	0.0183338907	-8.63441242	-0.162879105	-4.18375209	-4.50216354	1.93823334	10.5950615	3.67119182	-9.22635582	16.2360596	25.0393732	25.4572447	23.0413889	-9.07154088	-14.1179584	-25.1244129	-3.01137463	13.8834664	25.8223472	33.0019708	36.7635777	39.8376496	45.3182204	60.5009215	62.5020358	60.2507555	66.2621758	55.2701419	30.6819202	9.41613137	19.45356	28.46684	39.445953	46.5922098	63.3183512	67.3383809	43.4503304	44.627367	29.4916192	29.0694141	39.5955118	53.8169684	42.8562272	45.1410178	65.6064691
25.0543816	45.0125571	20.5072296	-19.6658471	-7.41839784	14.2084171	4.0413699	35.9860662	21.4418547	26.8799353	23.2172612	3.56318534	-5.94798465	-19.3970857	-13.6739428	13.3159556	13.321695	9.634419	4.76537128	16.6498492	19.1982112	-7.51101791	-23.7907022	-43.6802418	-49.760503	-55.7617496	-84.9612151	-117.737806	-104.404401	-124.775051	-108.546507	-112.371823	-123.272993	-109.594519	-117.500973	-144.015792	-152.07896	-142.905419	-111.044751	-123.731954	-112.703459	-80.7754203	-89.6904344	-71.1647575	-63.2328669	-69.6950607	-59.6941092	-70.1365608	-42.3352523	-44.6359295	-34.8308393	-25.0600998	-19.5045281	-21.8022769	-15.9367672	-29.6233116	-27.8101183	-51.3732701	-50.7534517	-37.1848512	-61.4904426	-62.0213118	-79.2335912	-80.8818079	-81.5400884	-68.0514049	-77.0188586	-66.7877163	-65.9423256	-64.8648519	-66.620717	-68.3263431	-59.5058459	-62.2962973	-52.5741257	-56.0833396	-65.5536587	-64.4792978	-67.5887807	-64.9705716	-71.0426124	-65.3849638	-71.600675	-76.5910017	-77.5718537	-78.4427956	-79.7092597	-64.139805	-53.9749193	-45.1370915	-34.0987594	-36.2468299	-33.7800332	-44.8472599	-32.4523611	-49.4234351	-35.3824662	-20.3268108	-18.8703686	-1.5076059	-4.3000954	3.17478022	4.79649845	4.32614913	-0.476806583	11.989481	21.6280207	49.6223611	26.9450526	34.0644148	27.6307838	28.5282618	-12.6975546	-8.53848866	14.355833	16.2094022	16.0478159	23.3759584	9.33500967	15.9516471	9.84367784	-1.98092499	5.02472304	24.6482485	20.0592303
21.1032768	21.4382411	12.8526681	29.014607	18.1167356	-2.2456325	15.5618584	9.92656599	19.5964157	38.2880292	29.5418826	9.38586247	16.4560634	0.381916346	25.9158243	42.4070776	56.5026193	60.2091573	49.8847806	56.8445762	49.1680453	40.5002826	-52.1573922	-52.9019951	-0.552602455	12.2601357	-7.20882686	-11.3098908	15.2373104	23.1290347	47.3798852	29.3348882	45.9993023	35.9389976	24.4392595	30.3857512	-1.99055317	-2.97156055	23.4607755	8.21426658	8.52266749	10.2570191	2.75649342	-2.0802648	13.8843849	21.5410369	26.6006654	36.0363329	78.143382	61.2090208	44.9214946	38.7102222	25.2550643	56.3061225	58.2345179	16.7459081	2.68525042	3.56597989	6.49434442	26.5861634	34.8986194	35.2899933	39.7026479	43.0110271	26.2177878	28.5649186	31.8635834	21.4349512	23.8762878	21.7766063	19.7306505	19.4987595	17.4271748	22.1505809	11.41891	11.985272	9.89226831	11.8108102	16.4658169	11.7646181	8.7304923	5.57125027	8.25529976	12.8789233	15.3787861	13.6877009	14.0972414	15.5357402	14.2223922	16.979401	3.74806597	-6.30897204	0.0418129502	7.00901276	21.3786395	-0.527813027	2.51998513	-10.6148154	-6.90984283	-4.45621937	-7.62061093	1.02936001	20.471638	2.92836054	9.60544782	29.6787009	36.7827795	21.9679276	1.6084226	6.27114659	20.933595	24.6972508	8.92769128	26.5878966	47.4562367	21.1502132	9.46151905	27.8364686	24.9491964	21.7427942	31.1073566	36.1451264	45.1431418	40.7082341	19.9476381
0.883728905	41.6138909	26.7626112	40.9155641	46.3683495	8.56584676	3.95349619	-8.66530434	5.18794909	0.438816165	13.7942933	32.4488819	7.7784619	-0.666885685	26.9980425	4.49398616	4.33693085	21.6743051	7.81973197	7.80304893	5.3374024	49.4367411	33.5911307	36.3308951	61.7329369	17.9021489	2.96555221	-20.0660593	-3.65495883	-14.8222403	-1.28062148	-8.41453409	0.046760206	-16.7234272	-38.3122079	-40.0603073	-75.8167939	-79.1750236	-68.5322556	-59.6178551	-52.8363139	-46.497313	-27.1930547	-27.6462193	-34.2365353	-30.6683617	-9.03795498	-0.663569915	-8.90544397	-27.1150935	-41.3974013	-23.4358593	-32.9626842	-18.9265006	-37.5515973	-64.2496247	-58.193761	-48.2886685	-44.4274113	-54.7641065	-70.5357884	-72.5582191	-73.1883029	-79.0582245	-61.4902029	-66.5484039	-72.4485036	-67.9418884	-59.0422373	-61.0818749	-57.3953873	-59.8717603	-58.3766703	-55.4220321	-43.2261669	-51.068879	-55.4307646	-51.924298	-52.9197856	-45.0972164	-43.3016636	-45.2560938	-48.6506558	-56.1360376	-57.1269701	-55.9001077	-56.4353803	-61.8788519	-45.8904693	-31.3601587	-25.6389341	-9.12299954	-13.0165942	-26.5281064	-8.53326052	-16.602101	0.492562088	-4.88635974	24.0574516	12.6581272	4.75175207	4.08401582	18.502538	-2.0124603	4.24289041	19.1314205	32.3874166	31.3043588	42.8256893	26.9549047	23.659812	4.85935133	22.5678356	14.4284337	24.3460721	9.33305264	8.90476418	14.5453463	31.8040942	48.0476844	31.9434627	35.2434034	36.2233513	38.6801859	13.8111821
34.577871	7.7786973	13.0510037	-37.411715	-22.9748973	-8.28506475	-0.180164452	-6.15852437	8.57270601	23.2791552	33.6711934	25.4611857	28.2824078	25.0615596	47.261339	34.5011211	24.793058	44.5320244	67.359262	46.8577863	37.2644615	24.4546652	-22.7767656	-25.5389582	17.5338717	8.59620738	37.5116812	27.3556607	45.4255264	35.0079787	65.2266523	63.4297926	80.0154058	68.6603172	67.1303937	76.8674805	69.1674328	48.8822167	83.7131891	64.8428556	59.646659	59.1628501	53.1245538	53.1759109	65.1187202	83.2557756	87.6845184	87.3905446	95.4761247	82.8656708	58.3470237	59.5978808	50.8821305	58.3367468	52.9934613	8.97190394	-25.1505688	5.04431827	-30.6059588	-33.271701	-6.91363023	-1.36808236	-7.69530411	7.44028791	5.35434564	10.7421623	2.51658434	-0.143896133	2.72874218	-0.642706638	-7.1045617	0.884883806	1.88995965	-8.52140666	-12.21718	-6.24824863	-1.87552577	-3.2897089	-1.75267361	-8.3663406	-17.69254	-11.8989612	-12.1849373	-3.38212333	1.74455584	6.41391558	9.82010793	10.6523619	7.5500046	-3.34667593	-10.9526992	-1.38624715	-3.41681962	-19.3774575	13.8447121	4.44525583	1.21314729	-5.74705625	5.85191752	34.7236691	9.10312953	-20.071548	24.2368563	2.5855209	6.2061765	8.65754794	28.9515051	4.81976678	-0.320336564	-1.96265179	-2.65168362	6.35360659	10.2622814	12.0783297	29.6638795	34.6944621	47.3416637	18.2955098	17.9443132	10.6920359	-1.53476775	3.44779851	3.3444008	8.93949023	-4.684028
21.7808892	37.9943897	7.18669324	-10.6469293	8.83538286	11.3740821	23.5812172	-18.6543773	-8.43549065	0.147077703	18.8010678	3.23665663	13.2935483	3.57759963	11.9524707	5.08723136	-10.0723903	-1.6312828	22.1053645	23.85108	1.15273908	-4.29112226	-18.3202277	-13.4096592	-11.1576125	-53.9012008	-36.1587665	-51.058208	-34.816719	-35.3386474	-28.1369657	-60.8074798	-62.2760768	-39.9378597	-39.3152872	-29.8383394	-20.2397063	-37.5886541	-14.3995602	15.3274359	17.2938683	-9.65997404	-7.47157584	6.82790459	-4.75074214	-30.0909993	6.66641836	8.77131898	32.153717	27.8033414	5.81950219	-1.64855029	19.5519511	24.992482	30.5980792	2.62756001	13.410075	-3.70702229	21.0199573	17.4766403	5.46947771	0.925752007	6.98301991	3.81988764	3.2820375	8.24280386	11.5541725	10.275847	10.2604573	13.8929361	9.02434139	3.4235445	11.7644648	21.4757368	25.6933005	19.8825451	16.6115453	25.2942572	25.5780823	25.9239586	34.9034506	25.1209825	28.4780008	15.5259301	7.93011135	1.8058539	-2.62245219	3.20109739	5.41489767	11.3552852	14.4225551	36.0608185	34.5330073	24.6497034	56.232169	52.6622913	33.3348682	3.11634785	30.1906556	43.2388339	7.3147861	-15.245675	25.6364031	31.7961349	38.1427546	35.1047193	20.1491054	17.4395254	41.2156923	39.1205908	5.1608524	7.51826766	15.1916796	10.0266795	12.3653823	23.1781521	43.8527722	11.6759443	11.7613796	36.7716187	17.8832058	15.9078665	33.5781102	47.0776336	15.4190067
