239.391771	232.048108	237.27221	238.121111	230.900932	220.43584	232.896184	216.289911	206.578432	231.307611	232.394207	268.346733	252.940055	235.42092	257.383271	286.196868	273.920775	237.621271	226.804317	246.034148	242.893424	240.26806	243.995135	270.584186	255.719608	205.011008	227.220261	232.227226	369.589785	406.991943	476.350418	455.842106	415.732991	409.085985	390.906574	375.966349	384.935856	402.18004	409.74626	416.394275	408.666609	410.53254	421.885682	425.577018	418.270304	425.21207	434.983135	452.006689	435.306036	361.182983	332.216098	408.40278	429.119772	378.667492	322.256825	309.844267	254.291515	237.11053	256.368264	287.157228	305.042835	286.687368	258.49395	212.621839	220.942914	229.365537	241.638005	238.3065	265.407026	249.930935	239.393459	223.641864	244.699102	282.831489	285.990089	257.750788	272.477595	241.024326	254.571367	272.924096	291.98416	287.648344
48.4987215	33.2114572	45.3847848	55.174115	34.0393578	19.6202921	52.6764716	70.0893905	64.8668069	73.5245486	71.5566678	48.0837667	37.8565533	40.07622	37.4832122	74.2865207	57.1070384	35.9869771	32.0986653	50.1732181	74.3943381	31.3294884	48.3889014	71.1335657	41.2276791	35.7042674	36.4512244	24.0969206	4.97559919	-28.4391661	-90.2093564	-188.045052	-210.298673	-218.445522	-230.368863	-245.674271	-243.227572	-252.718139	-274.438785	-270.158278	-261.830037	-255.189911	-243.020901	-241.08677	-224.90828	-219.230445	-193.534063	-114.218981	-90.7103311	-46.1983576	4.90634704	98.9776197	85.8163431	82.4494138	93.1037676	104.600197	65.919277	52.4557005	16.0472425	18.0661702	26.7040728	24.1428515	11.783634	-57.397451	-8.19830904	42.9672269	36.898638	34.8754534	25.333276	3.13946682	2.10415019	7.3317854	14.3275574	18.0700173	-6.99902383	9.7054907	25.7700388	-6.441453	5.33251538	30.834305	10.5084956	24.2523547
84.450685	72.5975737	60.7760857	65.388178	41.7654871	43.8325897	43.2487552	48.4562699	45.0302834	47.8456083	52.6054235	59.4265069	61.4988885	48.2227619	60.7104289	79.2617893	72.6630046	48.1641689	47.8235861	59.5262654	75.8709174	48.4978002	73.1230864	46.2709884	53.288913	62.6876836	58.933446	36.8278123	26.0697007	52.9700776	78.8844425	70.02419	27.071864	27.3041633	18.3531983	8.92684645	14.6378682	26.4479541	38.3996485	50.2321583	51.8208987	55.2774574	77.9859982	88.8345015	91.5455978	105.253017	113.544784	126.216109	177.288086	207.294881	185.345629	157.326686	125.745859	102.308092	76.3824918	69.8572857	49.724538	68.7720258	65.2811869	69.4917053	56.8199251	76.1153039	112.81336	88.3704165	58.1977962	53.8043637	27.9855918	48.0266719	67.0440153	67.9121548	77.2231761	94.5127326	84.1781349	70.3445414	104.315526	94.4785622	86.581562	92.5377083	105.718788	85.2119453	85.3077342	76.6008631
35.6973163	39.0703382	29.8065306	27.1293142	-5.54768242	15.0039348	25.9229261	64.0994545	74.7330903	52.6801741	38.4067496	20.0018099	0.864595378	13.699822	11.9830754	39.9546162	19.9641515	10.2883722	9.8270871	16.7861897	20.1349271	8.69964076	30.938948	-22.9945221	7.93813116	8.87573458	12.5066048	-1.39154364	12.8701367	-8.38568665	-11.1821904	-61.6497782	-74.6129653	-72.0689661	-77.6792932	-89.1838855	-80.0885134	-73.8994083	-85.7304622	-75.8030854	-70.5800909	-64.6642816	-51.1800581	-34.8214559	-16.1381041	-13.8700394	1.44205986	43.1354698	87.7673788	67.3222018	27.834504	10.4944682	2.50213435	23.1404405	47.6161609	48.7320261	23.7741279	44.069319	23.4718627	13.0689821	-14.5406803	3.22996258	17.9072565	-32.0346519	-12.7320128	45.4204647	15.0091784	13.4948515	10.6298137	-27.7360104	-17.2049451	1.83548509	4.37785895	-26.9391175	-12.2313697	22.6376041	17.3357129	32.9072695	22.167005	3.95579767	16.5253228	3.53726239
45.5062882	72.8166126	54.1850388	70.3662958	51.8484069	65.0329301	66.3662363	27.3134996	24.395234	52.1596209	30.9785688	34.0567799	51.1191598	63.001561	53.8141329	69.6956876	31.7184054	51.7489125	41.9517377	39.0861015	48.5121474	56.6927775	66.8964433	41.7360589	58.4879281	58.4517374	46.5692144	46.5593609	2.36538228	-4.18616129	-32.8391165	-29.415793	-47.1798635	-53.6615619	-62.5140521	-66.781922	-59.9878529	-54.2021623	-46.4696244	-43.426735	-49.6753964	-49.1927874	-33.758024	-35.5966493	-33.9868432	-37.6923313	-40.120251	-1.92554257	23.04728	40.1834959	59.0092097	27.5009886	14.6073224	9.57539527	17.6165811	-15.7274402	-16.4149481	27.5806899	55.0490597	78.9263733	52.7838039	69.522512	57.3530643	49.0791394	22.6534425	25.8883237	2.51788174	3.11166678	16.3150117	15.3967423	42.0337822	70.9001228	77.6115376	46.2230211	34.5528854	46.6716293	56.2197254	72.4834221	44.4786129	52.2781383	62.1209023	52.3913787
-1.80983254	-16.499628	2.07142459	28.9707538	14.7179054	18.9633005	32.8173138	8.83890353	21.5053538	22.6092301	30.1767679	-6.37591436	-18.1294357	32.7636181	6.50609754	10.0954201	-27.4155071	-27.4582939	-18.9198477	-25.0683186	13.9422351	8.21606197	-9.83362028	4.20413088	23.9832434	-4.85596345	2.31167459	-27.8333677	-30.6189054	-46.270317	-54.0539599	-103.249947	-118.76535	-120.737062	-127.856794	-142.659286	-142.344361	-141.760481	-165.321365	-168.951304	-170.938429	-176.494039	-174.042465	-167.143263	-176.297998	-172.584113	-173.349437	-144.833477	-118.615897	-132.823721	-68.3295824	-58.4246024	-64.5265375	-17.7666271	17.2082904	27.6606694	-9.61475642	7.2686526	12.5347362	27.9260113	8.24874777	9.6452738	25.235148	29.5658295	3.46027071	8.80919493	16.7091019	7.76273152	-0.346261403	-20.4334356	-13.3186856	-17.880537	9.3952137	15.6087446	28.6238698	15.0588248	-12.189419	-9.25357147	-39.3169857	8.09403526	10.1972401	11.8541494
26.2194664	5.77086545	33.4750288	32.7581468	55.9009533	53.5195918	50.0181782	19.933527	21.0074437	3.63413855	37.2963419	28.5019518	4.99839051	28.3954392	29.0540287	35.1839796	13.1385707	27.7352735	34.0243097	39.0619344	38.7880685	30.0387082	26.3188935	25.7704095	58.3395269	28.0646219	50.4584143	22.2628415	-1.00537785	-17.025614	-18.5320496	-3.6546114	-22.5093026	-27.0163686	-40.7536003	-50.6895345	-46.1372221	-47.2095894	-45.211466	-40.8340105	-50.3426263	-59.2240913	-57.1935755	-63.7479975	-51.6995537	-56.3246406	-81.1469122	-78.5168681	-41.6173238	-43.2978346	-17.5445635	-38.4861545	-45.5641061	-38.7570618	-11.539474	-4.74764908	-44.0162206	-6.81005611	8.18521783	24.2713942	26.2034162	38.263942	36.8665513	13.4048303	-20.9921999	9.17399875	-12.3952904	-17.5163853	-20.1081178	-6.4580944	8.77633147	-4.68032481	18.7172551	12.7346048	23.392598	46.3430098	9.63926205	10.5630385	-7.6688232	24.2708191	34.2850106	48.274307
-23.4643688	-9.76974636	5.8044101	22.206448	6.79646992	3.05912189	19.9419454	23.6927446	21.3679015	9.97395484	32.0955908	-3.41903269	-14.7380781	-26.2955161	-15.6158389	-18.8829424	-2.09559481	6.99202521	8.5754858	-0.721565255	4.4161863	-8.29761923	-35.0358711	-29.5346434	-5.9236448	-16.7846714	-15.6378403	-9.99300386	-32.6054983	-48.4161009	-80.2202171	-123.393122	-122.029612	-105.672726	-96.6837825	-105.361269	-100.884787	-100.01945	-113.674998	-101.526684	-95.0047401	-92.6124399	-89.7105927	-77.266741	-77.997644	-71.4677215	-53.445269	-33.3367363	-10.7755391	-10.5802121	-14.0634677	-18.9418582	-16.2019242	-8.63494821	18.2705267	12.0384068	-15.7498348	-5.27675252	-6.68712902	7.18128128	5.80020883	20.9770024	29.7268681	-0.265556371	-27.5655152	23.9019658	6.78328227	8.86499741	15.79762	6.87973036	6.96232219	17.9508245	11.3485315	-17.7111726	1.98132363	22.8761644	24.1700803	-8.28442332	-10.6623715	20.6008316	19.0622685	35.7034808
5.41364573	9.95459981	32.7027227	43.1322612	30.1038676	22.5443843	22.5702396	16.4363849	20.6113792	15.0881412	16.1928363	29.3555767	16.6524091	11.6164757	8.89214206	25.1277094	34.4018532	7.30590325	8.29965033	25.002263	41.7886242	23.5807677	9.20735494	1.50288554	27.0993661	11.0633339	16.0783808	32.9827468	29.7025604	36.9351665	30.0707054	44.3952503	31.2420976	33.0005663	26.5555006	33.1254059	47.2917958	56.9760895	61.4657894	55.076702	44.2352127	35.2504537	43.7924088	36.589998	35.6718688	27.5238289	12.1004617	5.49438237	-7.0638005	-17.7104564	-39.9225809	-38.0635285	-39.4479143	-63.5524336	-34.1612378	-26.166533	-43.468115	-10.8535687	-3.51258891	-10.1241107	-31.3083778	-9.36711672	17.3827738	37.0254938	-16.109293	-14.7163142	4.3686679	-4.05267178	-4.84302826	9.66503454	24.2482987	24.2301547	27.0723962	-0.146703897	3.12591598	24.1340287	20.7004038	-8.74954682	-4.95942524	10.8147924	7.00956088	22.066171
-15.0603575	-16.571306	-18.69495	-23.5477425	-22.8193635	-18.1453614	0.177905039	-2.31552842	-10.8639329	4.9649325	-0.0815347843	-9.01881054	-6.30810827	4.88935121	-16.2318243	16.7268743	14.2659959	-12.4907119	-23.6138897	-17.6248688	4.22008181	16.9030608	7.02010546	-10.1913599	-5.83244618	-7.78761334	18.8501151	28.053541	19.5988155	14.3456596	6.75977144	-11.7492945	-17.6502812	-23.1653915	-23.8268791	-35.5040295	-33.9566667	-34.8474009	-48.3170135	-44.4213443	-46.0645408	-44.3998133	-40.6451901	-40.0967276	-38.4343476	-33.4825591	-20.8089138	-26.6373567	-17.280558	4.76140613	1.80499487	-11.4488296	-1.3176268	-18.9078649	11.9000939	13.3592826	7.30129342	22.5490894	14.1775503	23.7041173	12.6618379	21.3840748	11.1120109	13.1050837	-9.10226062	-2.78216284	26.7102733	14.2972367	30.6859844	36.148347	20.9484637	19.0491862	38.7224635	23.7231455	26.7485927	11.8448038	7.40332425	5.61419853	9.80951023	27.1431179	43.2331359	20.7098275
40.131314	10.8182949	1.87544984	-2.73063481	3.41062082	2.73213146	27.4105263	29.3976274	-1.16975473	-11.7799458	-2.71685344	26.3644029	-0.952673337	28.8132403	11.2667228	34.6964269	32.961744	28.0353405	0.596745708	8.6833286	27.3368922	43.9082745	23.4242247	1.97038834	1.35489149	3.221743	29.6348694	46.2114355	28.5748981	50.9678972	29.0413667	28.4828182	12.2126826	5.37376761	-8.97314441	-12.5739625	-0.820942479	4.75882029	0.550443527	2.50461883	-5.43542392	-14.0766431	-13.5557239	-21.3743277	-40.6746786	-49.1788124	-52.9731421	-53.0924538	-85.4007781	-70.5387072	-59.1667097	-46.1964886	-40.8658366	-28.9493976	-19.3605304	-23.784944	-26.8349978	-17.0869507	-17.1698863	12.4594542	-0.58806901	0.621306395	3.97614816	-36.0197602	-30.9960608	-6.99292469	-4.17595988	-10.8291072	-0.980400895	-17.0080446	-13.9001328	1.42727714	13.4272274	-7.21219708	-11.4256506	-24.1964904	1.11934072	-12.209636	-22.8473036	-13.2694329	0.245028854	-3.24185613
