265.050347	245.934549	243.074308	245.526788	274.816327	245.521348	219.252611	247.90859	242.256023	224.117	235.008286	257.343629	229.793771	249.267331	257.932538	262.922275	235.062831	251.859787	241.762395	247.688563	243.846036	262.593499	248.343193	251.251357	255.562275	243.81052	221.516253	255.888847	241.897061	169.771081	144.142105	349.847677	474.442224	480.806025	485.963606	479.991586	524.124074	558.585784	556.752615	554.936487	575.037374	550.983098	545.006921	551.056714	536.500491	553.495024	567.802028	554.38593	549.150749	526.4915	510.757256	509.567916	509.300274	523.854742	542.327167	537.110357	532.068009	533.75037	548.898306	532.03516	473.911707	452.006912	446.983995	451.914227	463.205318	489.972488	511.327115	530.633505	527.57534	532.061033	529.300202	525.885265	529.463828	530.958104	531.742292	535.436547	543.859545	542.073021	548.046754	542.605204	543.513754	541.458296	533.382761	515.532987	511.866777	512.331686	521.553253	543.710621	557.189022	569.601046	579.86145	583.484484	584.030921	591.055875	596.457507	581.98265	547.542638	543.99745	532.844713	535.567858	560.919552	588.29521	596.534967	597.016987	604.647526	595.182961	593.766927	596.591415	587.906977	589.177927	594.570844	597.031632	593.513216	596.545981	583.442403	573.676627	566.627682	540.365502	550.305212	570.16606	548.676166	575.483633	543.214064	533.699633	486.06355	453.916511	440.474693	360.993075	302.792216	286.653389	340.498754	392.147415	438.994348	422.933426	378.144795	369.048393	326.576448	336.023007	340.580369	330.153614	349.194637	346.988147	329.856798	310.413587	304.486259	298.369746	268.527301	301.153147	305.766095	308.565398	277.45215	240.950081	243.221544	222.984012	244.122182	223.240296	227.763926
36.9075772	24.3070067	29.4430136	18.2750063	30.7268607	40.3013187	45.442043	67.4272013	39.3839161	17.9548641	35.1046545	47.82491	16.4288548	31.4054787	42.8069864	51.5167502	3.71880398	33.2409255	49.1368009	34.3558787	15.757559	57.7162189	55.9128255	46.9593444	35.036495	23.7104591	11.4218764	-128.488761	-122.596871	-81.3655556	-54.2967974	34.3607974	-66.2852346	-144.612038	-171.026488	-181.692068	-176.767673	-173.295182	-185.559651	-192.649443	-193.632569	-189.656192	-176.850479	-180.157965	-174.778687	-179.76892	-184.312421	-169.543926	-159.875673	-133.896438	-125.520414	-109.76646	-117.152683	-135.577842	-165.46771	-162.369052	-153.434372	-150.210582	-165.168321	-141.057737	-90.9120588	-58.3894384	-31.8756402	-18.0620492	9.4649898	35.8516191	62.376035	109.370313	114.016119	109.32202	100.389642	104.430815	96.3487282	106.731083	110.65915	101.761029	93.2725921	86.8150309	91.7469376	87.6203208	80.9858283	79.4522262	86.5707545	97.678559	98.9015711	97.6572752	93.1864455	64.39722	53.5597966	49.1878991	27.807494	27.345269	35.3806141	31.4951118	23.3146938	32.1806141	64.3256752	85.011064	88.6175961	82.7232157	57.7195815	26.3740249	24.3395144	27.7004098	29.0636883	31.8920376	22.735712	28.9288598	32.026613	32.2738905	34.8658886	33.7417375	26.3451401	33.6459644	41.5684638	39.2054455	39.4603865	28.5479888	23.7078192	35.1548568	71.2428343	65.6443619	79.5383647	110.466101	116.046856	118.344333	125.102459	110.868638	80.6554928	62.0904182	85.363519	113.015126	117.48032	104.312359	94.7352014	109.62532	57.0920331	59.5297107	52.0872916	40.0575052	41.9113802	30.6609048	32.7401262	27.7505008	21.765042	16.5390803	-18.1888479	5.09371367	4.81953966	18.1981331	29.7344729	1.29476109	-7.93418575	-4.23065984	42.8859277	53.6740693	58.6463275
53.8676038	40.2743169	52.9360451	52.6457307	56.795487	48.1987533	59.4709638	58.1616679	48.3286446	26.4110648	74.6400314	71.927273	45.1933475	47.842539	33.8516786	44.2623519	33.9975218	53.2088084	57.9291734	45.7281939	23.3727963	38.7911413	70.798062	53.6720594	72.6110129	52.9936074	-4.98888352	-33.3037093	-30.2325922	19.5437312	71.9194005	65.1739554	40.6897139	69.3964856	71.5252543	65.5902279	56.0849566	40.1825029	42.9279116	51.7396837	37.4129233	35.5135964	23.2789235	26.8364296	29.6756936	40.1044859	35.810104	37.0321867	40.1313093	24.7323317	17.718385	6.7561288	30.6764025	65.7560423	111.492521	124.67711	130.661236	151.640259	184.469285	196.707004	172.36496	167.051605	166.717021	161.584337	141.022198	105.923635	84.0235757	68.3413877	63.7513923	63.6395403	68.7522376	62.3287762	59.8454895	57.0480701	49.3630674	52.8919757	61.7048221	61.9947543	47.4720903	46.0126	48.8175864	56.4377025	58.2669547	46.6219326	34.5438846	27.139823	26.5677732	45.2015678	56.4546973	63.6451923	72.4542345	83.5978255	87.7630877	85.5255504	82.4161843	77.8836659	54.8760601	27.6844466	32.0379748	41.5257501	57.4436655	79.6781633	86.5541062	81.9162514	83.6985489	83.0554221	96.8725757	94.3940334	90.9483574	87.4695452	83.1211177	84.2989825	87.5263416	97.8778171	90.1531558	98.7702421	99.5651526	119.660745	98.1887441	65.3192799	79.6265917	58.9597558	80.3085998	83.2098353	113.695368	158.164451	141.677094	123.850676	115.381996	102.329345	107.155701	132.693573	136.238634	145.898124	136.971337	134.091314	87.053813	72.6876435	55.7231958	65.7041176	90.980112	106.234364	104.235739	72.7882979	96.167403	120.99439	69.7018082	84.8240323	93.1968685	96.1747296	106.942937	100.879948	91.7893575	75.487545	50.2697141	41.4874379	64.3171287
3.57229872	8.99118324	48.1901888	10.277437	17.6887722	2.83759428	-10.0821218	5.06218407	-11.1792182	-28.8978094	1.67085309	6.13904867	11.3067901	15.7908473	5.8134232	1.54652118	7.07355188	-6.26746935	-1.18518043	8.40454617	6.59362149	-2.42244511	19.1338912	5.95969177	36.7608201	39.4161791	56.0105484	19.6171251	-7.83560608	-10.6720756	-1.69574716	29.5726251	47.5023046	19.5644316	-0.500322905	-12.3645614	0.583533765	16.9857092	12.3434768	-3.17027615	-2.82005115	-8.18409855	-1.61182357	-1.58682981	-4.08022955	0.920256424	12.558958	18.0229391	26.5324579	46.5059752	60.291754	88.6891427	82.9377463	63.124009	33.6688818	34.1446149	38.3116139	43.8576713	30.5854955	34.6418293	50.7682487	53.2456141	51.0273463	34.7322704	25.3205557	21.9843522	9.40654214	-18.6078089	-15.820528	-16.8014956	-23.3372987	-19.0906379	-5.4808717	-2.51209553	-4.40845547	-5.20779677	-10.0153544	-0.618132619	10.6501298	2.31215097	12.0493206	7.25970504	1.57736645	18.2754231	47.5279334	53.4672799	43.4207779	35.5293816	33.1136908	28.1761314	24.031152	11.1340284	12.1216971	12.9475403	15.5923728	11.4772447	37.7898168	56.7677612	59.1342781	41.9468688	31.5268646	27.0852375	14.4922887	13.9142406	17.586071	15.5808814	20.2058469	18.9319712	14.8085591	17.1236335	33.1236461	30.5782137	33.1864416	20.072187	24.7877132	12.228626	11.1793821	-15.1346554	-11.726719	5.66137302	14.6335646	3.40495443	8.09151152	-17.1047216	-2.61179386	-8.55310653	1.19287207	-8.66825282	23.8330269	40.9085872	42.0955744	28.905856	25.3142879	36.6646217	9.52179272	7.25941359	25.1881131	40.9267676	26.4534918	-0.897513489	-11.8276498	23.199005	9.7645828	-20.2971432	-11.7499017	31.4001229	-11.9923676	-26.2123372	3.93395424	5.91712313	14.5141977	21.8231946	1.49218406	30.1522125	21.1347812	37.8064081	41.2933518
52.8701918	69.4337088	59.7614126	38.4181451	35.9856843	37.2199563	13.7956628	53.7766579	32.9595963	6.12652253	15.4185364	42.4139496	31.3636283	45.7870644	42.3457943	49.4130552	20.3847836	7.65433913	20.7885067	52.4855348	43.3899238	70.1098041	55.6710885	48.8060784	68.8602368	47.5643324	49.10414	58.683843	43.6730144	54.7841246	48.9968304	26.3000928	-6.93030596	2.0251272	17.8739865	23.0383393	8.43512455	-6.60225523	-12.2374038	-7.08146881	-17.5352767	-4.58547939	5.58843575	8.63117118	22.9449323	24.3947726	11.9899339	8.90927062	-1.54514956	-15.4274961	-26.1115872	-46.8152262	-45.7914467	-32.2322982	-3.71904043	6.51767814	5.43654281	5.46004633	11.9670473	18.8894287	21.2884477	34.0406456	33.0540309	43.5296322	47.5182046	48.416466	64.4215709	88.2794984	82.3168816	83.4972577	89.0825786	96.6297091	94.4433419	96.8196102	104.958209	102.913487	105.464021	97.7681319	87.1230174	96.9640757	84.8829998	83.6558757	91.3574839	76.7210312	57.044942	52.966491	65.2582634	72.2292055	73.5294281	73.6589443	78.3532504	89.2928241	85.1783656	84.8603559	78.4643257	86.9146772	66.6746686	51.3931494	44.8582441	55.7713477	70.0780548	74.9707262	72.0452118	77.7455988	70.0424762	68.2982964	60.0179621	62.3393524	74.5041693	74.2774058	56.0634515	60.5074031	56.345549	63.3572662	66.8201767	68.7494466	62.8742926	78.3762475	75.0594467	79.2291032	85.9374315	62.8996073	64.3554329	63.467179	61.892076	53.7909148	69.3728681	49.3488529	62.8008963	55.0509689	61.2447248	55.2259521	58.1757543	69.8344135	64.0610847	72.7865851	65.1606725	43.7283727	54.4148982	66.863911	55.1672599	73.4426032	60.661194	33.2326798	24.1064826	64.165268	45.6338561	26.4021455	45.9555569	54.4641166	59.0501359	66.4117278	41.0172317	62.0258883	39.0351661	48.5464444	40.2581129
18.098489	16.9651384	7.37482899	-22.3802494	-10.5559802	-22.0716311	-36.409499	2.82380416	-9.37226551	-36.2189724	-14.239705	-4.2815346	6.29826062	-0.673874251	-20.797717	-12.2098194	-19.6940997	-38.7972125	-24.0889166	-4.54583403	-14.1728033	23.3293984	16.2919524	0.00808906851	-13.5568654	-21.1629013	17.4930697	-40.1794186	-63.1221181	-49.2410713	-67.8504604	-80.9647542	-100.558294	-135.154629	-148.891889	-147.05748	-138.42111	-133.107964	-129.374815	-134.299127	-124.954899	-130.580107	-132.890055	-126.628256	-131.164881	-122.42757	-119.03754	-122.258029	-105.857516	-94.795303	-85.3989566	-68.1236747	-61.6887416	-82.7345175	-106.118719	-113.642809	-122.911173	-116.720771	-117.528203	-128.093003	-143.081173	-151.624728	-145.069146	-130.947947	-108.151119	-65.932525	-42.3242344	-40.5646861	-50.3210354	-47.9436308	-42.7187745	-53.7358971	-68.7342244	-66.5300394	-72.4384695	-68.3805519	-73.4826263	-69.9736674	-63.1085032	-62.6164516	-59.7012963	-53.0799836	-51.4535064	-48.1376966	-34.6104323	-34.1963629	-34.2800929	-46.557998	-51.9979849	-51.3998805	-53.9270308	-50.5935622	-49.3633171	-51.9135728	-48.1920066	-47.8614625	-29.8392619	-22.084461	-21.9210707	-30.4163331	-44.2223217	-43.4947698	-29.8437434	-38.3939664	-31.3527949	-34.3390138	-28.0701554	-23.5714927	-30.2388225	-42.8334873	-34.3810641	-42.1050463	-38.326024	-44.5604697	-45.1361612	-51.7581107	-49.2938928	-52.6349211	-51.9026514	-29.1520244	-21.1949458	-30.2728626	-23.0380837	-24.299857	-7.62500459	-7.52577674	3.45960397	6.33644095	10.190578	-4.7290814	6.64453761	-17.2193606	-32.8925182	-4.74183298	-3.3868917	14.4106386	21.1235575	19.3782652	13.1950258	25.8675319	42.1696753	18.7201735	38.2466285	24.1598575	-7.98702506	10.3126825	16.7481703	-2.3101217	19.7539735	15.7576281	21.2982328	14.5317182	-8.76378241	11.7030671	20.7665015	18.1180335	19.8399326
31.8309619	49.3760944	52.9166772	17.6340622	19.1294925	3.7634267	-0.31583053	41.0189177	33.5125384	8.42518223	38.0167212	52.7885592	43.0160518	23.3549978	19.8908683	29.7730604	30.5042337	23.9124187	35.9544117	42.825143	37.668734	52.054033	74.1620413	64.9523243	42.817056	28.4819346	-0.677800193	10.9638138	-17.7434709	-25.3064106	-55.5771347	-73.9565697	-87.5096802	-57.7801999	-37.4690123	-28.9171164	-34.163857	-40.4695789	-43.9779151	-40.6773532	-46.3671151	-33.9503601	-27.3327671	-32.1178137	-25.7234179	-26.7371711	-34.8727269	-34.6114684	-48.1961235	-59.9097069	-81.0209417	-97.4104982	-109.060086	-90.4130921	-77.3603377	-79.0246782	-72.70241	-81.8381029	-88.9797568	-77.7283694	-57.9208107	-33.7977946	-13.6214446	-8.46836155	-10.5120798	-25.3764682	-33.8865772	-32.528808	-29.9190282	-28.2337537	-27.6493696	-15.4184157	-13.3896405	-14.3906931	-10.8011102	-9.62785891	-2.92150063	-0.112892864	-5.41015731	-6.40862935	4.13675008	3.98459384	-2.24652418	-14.0242192	-18.5658486	-24.1311195	-20.003134	-11.9553492	-4.66293979	-0.585089682	-2.01504824	-7.52865764	-15.6547269	-7.79461876	-11.159111	-12.7922231	-19.245643	-20.1952517	-17.5852046	-11.2512956	-0.411453275	1.89868886	-1.69078048	2.36059094	-7.34067391	-2.94777906	0.770894637	0.0841063621	1.07500783	12.2132187	15.0522069	11.7364389	12.6140152	5.20473873	4.43721438	8.29961517	7.94704803	2.12245348	4.00022013	4.92848791	11.4528559	-8.57108822	0.874061516	-4.88401819	5.62699723	15.2722082	11.1395094	14.2310671	39.2550112	40.0121714	35.4768954	0.00794831644	-18.020131	7.71203172	18.1260083	-2.1198463	10.8603578	17.6880513	15.4753117	19.3161988	42.0757403	13.9932245	15.0263499	25.5978412	26.6217829	22.7110181	16.8444266	-14.1653782	30.2916313	23.0908191	39.4791178	44.3171415	5.34514499	29.0084311	49.3854452	26.9947429	40.8148558
3.66975625	5.84834995	-17.1558019	-15.5870379	-1.67621938	-44.1779775	-16.7222492	10.6765918	-11.4881396	-27.3927685	-12.1648693	19.2160234	-13.9315619	-27.1628498	-10.7671343	-11.450807	-12.6231357	0.979875528	7.5870403	9.23282636	23.5828022	13.6095412	14.0098246	25.028335	3.03266549	-9.39173436	13.5927049	-27.5313557	-43.8720062	-61.4075661	-79.3097301	-74.6642938	-96.676767	-131.965714	-138.8078	-136.820571	-121.940792	-116.117205	-110.44062	-100.922241	-93.1864315	-99.7894661	-103.372189	-100.051941	-101.83063	-91.2438044	-87.8851822	-82.2138564	-71.0745521	-48.2404488	-44.8125176	-34.0122703	-19.2327359	-29.4985044	-41.4913333	-42.9256925	-51.4027082	-47.7105182	-32.9389795	-31.2397347	-50.9475338	-59.478491	-51.5245964	-50.1178958	-44.6789202	-52.9875456	-52.6241206	-46.9343553	-31.1485017	-29.3393097	-33.2327004	-40.0546831	-33.5211051	-32.3406879	-34.2696745	-30.2197852	-38.1164976	-45.6237023	-42.1657615	-35.9820986	-42.2714602	-56.0792424	-43.5139598	-22.727704	-21.2717623	-13.6046955	-20.7535727	-27.1351123	-31.4369474	-28.3704178	-18.6081269	-17.4463245	-14.0877993	-20.361366	-24.1280303	-17.9416246	-17.6465817	-18.7557001	-14.1284963	-18.4574194	-25.7847218	-30.7064707	-26.9169655	-31.1081842	-22.4306102	-21.3985099	-20.1851759	-19.7658442	-17.780173	-20.4407112	-27.0153683	-11.574322	-15.4773695	0.930113659	-9.94507619	-13.1324739	-17.9229181	-9.66965312	-9.44512126	-6.56652823	4.09784973	-7.76770164	-11.2341047	-6.5763543	-0.0226426333	23.994104	19.0252037	-5.02455819	-1.88384105	-14.4974965	-1.46960879	-16.5593093	-18.8290753	-10.0777519	6.47676121	0.722600547	10.8461248	13.3683166	20.726874	3.68685781	7.00088347	15.356702	16.4907807	3.22333693	15.1587715	19.0975232	29.8332167	-7.22426719	35.2691017	10.9937344	7.43286167	32.9654222	9.34209774	32.7564074	28.0460514	-2.70469737	6.52417074
44.3452223	23.7725533	-1.63934074	22.2630265	42.1428574	10.7608679	1.58010058	13.8741961	20.6999533	25.3547233	41.4805094	24.8417269	16.4356686	2.14045904	9.16865425	7.52881099	12.3824399	8.04233391	10.9059464	48.8128277	55.261947	27.0557061	26.751614	57.3561057	39.9370474	15.2000018	40.0616551	43.613821	53.8178742	68.8942528	28.5353244	41.2749399	44.2751651	53.1653191	63.769945	59.7219644	56.6648266	61.2192933	62.0382307	63.3488764	65.1058574	69.6613766	72.0594903	70.6917844	73.7398738	69.2137769	66.0149327	67.8427845	64.1839061	46.3076845	44.8990515	42.2363308	35.9433466	40.1369899	57.7409415	61.835824	63.8405034	68.030142	49.8635188	50.7809439	76.4307791	86.6659972	85.4410652	80.5206999	79.0693562	80.6388212	67.7360509	52.6042693	44.2758011	32.9317668	16.9014215	21.9553173	21.0017678	21.8867658	19.7429135	7.51147758	11.4926296	11.6766619	18.4990679	12.322873	15.5488782	25.583775	18.3529912	1.41125074	-2.00270839	3.29286035	11.6324763	8.21339139	10.6000674	8.43296028	1.3756632	0.942565474	-1.68625821	-4.29285901	0.959551784	-8.59381475	-6.06482692	-3.10109626	-3.72930303	-5.99192185	-15.4645364	-13.3955756	-6.80748488	-10.2748431	-6.70736087	-11.8445051	-24.9816439	-15.1770172	-20.0889273	-21.2535407	-15.7914391	-30.409958	-29.6437419	-50.617983	-46.3777442	-45.5559239	-38.2311407	-41.6407525	-40.6973647	-35.4952362	-41.7757925	-36.6619139	-26.8839476	-28.1584783	-30.3124571	-33.7275791	-30.9052932	-31.4415296	3.20218028	1.92453085	3.26341345	-15.695087	-28.4016346	-24.3046003	-4.99208374	-12.6048407	17.1225924	14.367464	9.2946284	-1.59811864	-19.8705103	-17.7620005	-19.3376145	-14.9208599	5.78650405	6.40545569	0.737767327	-4.2814319	2.99549064	-13.0582886	-15.3262054	20.6980544	4.82555864	8.00413568	20.2608536	22.8667687	10.5134827
17.8755132	1.32250089	-22.6842778	-6.58746921	-4.34488715	-13.4102832	-28.3879026	-30.8142206	-8.67070885	-14.5912151	-11.7466787	8.27767753	-9.22964791	-17.9014674	-22.4765992	-29.8338913	0.958594489	-13.7526169	-36.4329919	-10.2879945	18.0444266	-17.7697806	-13.1661174	8.38619293	10.1132851	-15.5059568	1.18888923	-31.4444299	-33.9945233	0.170429857	-19.3600303	-4.36568833	16.1520054	9.73078278	14.6690753	26.4363731	35.8865022	41.8093257	44.2868124	55.4708532	47.6644552	46.9043091	42.4322903	32.9276469	25.5763987	33.2597336	32.4706335	25.482048	30.5892364	48.8948664	57.5876401	58.4297259	59.195545	57.6937671	38.0365734	31.9089153	32.7183387	30.3046265	49.6615515	50.0536256	14.7745881	-2.06780847	-14.9988011	-28.5879101	-43.9753037	-43.2132449	-45.1749655	-49.7762064	-58.3075897	-47.3855466	-31.4123942	-29.3381042	-37.1207894	-32.3362705	-27.5752642	-18.0444569	-15.4430893	-12.9055729	-15.1387544	-26.3115544	-28.7019452	-34.3220343	-31.655568	-18.0908481	-18.016485	-26.8303656	-24.4316993	-27.9359911	-28.2382588	-31.0046911	-22.080983	-17.6883537	-11.8769769	-12.0261092	-18.04437	-5.57689265	-13.7449522	-10.7761839	-26.7168293	-14.5065518	2.7090561	-2.3905237	-4.67849054	-6.83230671	-11.7232666	-9.88778628	-3.25056676	-8.88527592	-10.5397895	-14.5168193	-23.9664548	-15.8830077	-18.7339346	-12.9801194	-7.29091144	-5.59036991	-11.7870311	-2.79905285	7.80627749	-7.5409973	-23.0517999	-5.12488219	-8.56698031	-3.7485714	-2.26532087	-15.7627387	-28.9351568	-12.7531114	-22.0111251	-23.3101273	-18.1491794	-11.0807515	-6.16155852	-6.34517085	-31.8774097	-27.3654703	-16.8281885	-46.1622545	-23.7174354	1.75338819	0.56005369	13.16205	25.8875843	15.0477064	-5.64237717	-0.965989309	20.6266173	26.2890402	20.6932723	8.26436579	14.4228549	28.1756452	14.1654563	0.432346075	0.129406541	12.2508173	-15.1438717
