265.945354	236.762687	253.123926	260.648556	253.97329	260.274956	269.10651	232.652142	231.591683	246.127151	244.770492	228.677816	252.045317	259.698116	279.642309	255.459101	304.931525	270.760895	257.305259	236.851544	280.672634	275.221745	295.567419	303.261595	284.909035	285.014943	289.593353	291.177042	308.760721	382.524044	434.570654	461.992507	501.55151	527.621959	547.079708	553.487323	554.507747	552.847099	548.193936	541.353258	537.892333	540.881365	536.190673	531.139661	532.058606	518.750517	518.0049	535.376558	546.762427	550.957783	552.86602	551.515136	541.859158	529.903007	536.147189	547.457517	564.424736	561.031932	554.46296	505.92824	518.00765	535.309204	560.570791	558.623946	560.920002	560.099094	565.44335	579.927801	578.567096	595.632698	612.858922	617.809998	627.279961	638.13501	637.261962	635.750042	625.613951	620.14982	621.932308	603.985983	608.911961	607.690529	617.763664	620.154464	626.777988	627.157688	633.491113	649.037284	659.722916	644.468121	638.443127	630.842943	631.022785	633.492876	635.714426	638.277745	643.34968	645.077183	642.529089	650.964579	636.777956	627.110945	615.651737	605.182866	601.892728	616.297616	607.248191	613.896653	621.80677	630.008195	628.733945	623.943875	630.943306	629.070031	629.590494	621.037539	619.951292	613.686357	611.754302	614.114557	621.62412	606.664454	607.807044	594.333403	588.76226	577.659073	577.126813	598.676283	603.763079	603.339172	588.232993	579.627124	566.236166	576.075746	586.544047	606.214958	596.315141	599.288107	596.026964	586.610042	603.881765	596.839095	597.262097	601.202205	592.712637	586.229714	580.696366	592.542311	594.687787	559.800413	560.641992	563.885061	452.490819	452.528352	515.35721	461.449307	404.277598	362.560177	349.349708	319.427448	305.369363	303.802573	289.699189	265.653224	264.534302	281.869418	323.251012	313.81691	282.509729	297.046179	270.33704	296.873546	292.095017	283.767974	273.713541	288.609434	294.263381	309.153382	270.202378	276.304957	263.756164	285.797779	244.708943	238.323624	241.518058	256.624083
41.1129027	13.1273304	34.8659626	47.4790025	40.1939828	40.9171757	34.6352676	26.7404543	23.6811434	33.4526727	26.1148745	33.1887772	50.9391608	45.1997204	59.7241555	25.2065335	64.4100443	42.2813938	14.1953246	3.52764283	25.0383305	37.301907	53.9880862	61.7335172	39.8303505	44.7990984	53.2847567	49.6579305	80.1453133	113.36742	137.227118	173.001968	146.727769	92.881877	69.6581917	72.0027591	61.3488943	56.1341105	40.2177632	32.67409	31.2920583	18.3459373	25.1512055	26.6729356	26.8541863	36.3736494	32.6844547	26.254003	23.5663982	18.342302	15.019793	20.134967	24.4035179	39.5648158	32.6492778	28.5166688	26.8514427	16.4026358	8.03332233	29.035921	16.3653211	-36.4158656	-64.0400361	-97.4097015	-112.755819	-127.636148	-129.100396	-140.310668	-143.649954	-151.123935	-169.115695	-179.210482	-192.08892	-198.109248	-196.877591	-197.836089	-183.08855	-175.10955	-170.919868	-158.402359	-159.381434	-149.064481	-150.355964	-147.734758	-131.488671	-125.789393	-133.719326	-140.872946	-136.873223	-112.246745	-86.9420768	-73.6273146	-68.5408581	-66.5219183	-50.4554021	-40.6843096	-24.1782705	-19.2066779	-16.6448815	-11.0055038	-11.1503031	-4.10759925	3.58321731	21.7219789	34.0060438	36.2389476	52.2483465	66.3305659	54.3677846	51.5811569	63.4252964	84.0163263	77.9380467	68.462508	73.1909769	90.0601237	89.8322947	89.7509425	79.2848312	80.7150112	72.9604661	88.4344485	89.684318	93.8685554	102.986578	101.556169	89.9953207	65.4834827	57.2102448	63.606397	71.775515	74.4851256	82.9531971	78.7514335	60.4587147	33.5544127	35.6062125	34.1516742	29.6767682	39.5667575	36.241329	47.7219358	45.9173645	44.2998164	53.8937594	62.6084045	53.3719128	68.8275156	116.468552	170.033972	160.921409	176.000052	101.167428	101.138954	145.869322	111.545753	99.801738	57.5094719	44.5446486	44.1315957	36.0572324	45.8682593	37.9719436	35.2469199	29.557783	32.9470149	45.9625675	50.3865669	7.9618802	9.64761591	-6.14236848	31.9976371	21.6690385	5.79557119	-17.6281014	-2.57285349	-3.92092918	15.9715856	0.909954351	34.4401779	50.0041358	42.928753	20.1344604	10.3755721	-1.21475695	5.45389144
37.6287288	36.5810847	59.4331566	74.4927822	83.9017231	85.7789845	55.672104	57.6328556	50.4452211	58.6308011	42.2901502	70.2095355	82.7783362	64.6340652	73.1123609	60.2323796	64.9437479	51.0834489	32.6337182	40.0161147	84.6281034	72.6164125	82.4341117	72.4173556	77.7624635	70.2140874	69.962757	97.1088155	112.556648	129.801307	149.608651	154.231364	142.145969	147.298809	147.239193	137.09686	145.802019	152.027767	164.665814	168.449012	167.891287	177.282716	171.911006	168.796668	164.739562	158.257152	156.116229	159.325283	165.076724	163.611035	164.589407	157.284134	160.404532	149.063277	142.805063	149.129271	152.211578	159.647403	163.544471	169.296113	126.566459	105.780268	89.9443546	88.6900844	80.4017737	76.9369546	46.6747401	39.3727492	50.4152866	41.7216721	40.8382386	50.4406224	65.939179	62.9028968	60.8276113	58.8161649	39.7062652	37.460056	28.8369938	28.2361454	21.2458174	17.7165651	19.4541638	22.9096168	-2.02275606	-5.75250627	0.486588016	1.07936714	9.00823196	-0.979939847	-6.78873207	-0.249692779	6.91326745	2.46906442	-0.423734945	-10.3390857	-2.44901099	-0.308265876	5.16855978	13.1983137	14.7571209	10.0109433	21.4546263	25.9775966	40.0833173	39.4999539	58.0695304	60.7879585	77.0828882	80.8904356	81.2316394	85.8159364	101.189488	119.864021	119.083561	118.969331	116.89347	123.140198	137.872776	141.45037	145.832973	154.275335	141.403544	137.897048	133.971495	145.0067	162.857805	176.756561	177.819007	173.275053	159.175285	148.793467	137.853111	134.396019	152.859599	158.534285	164.669474	162.159954	164.717919	163.636183	160.052349	162.963668	162.828707	149.763468	142.995555	156.299831	160.904752	158.808634	146.980772	150.758	124.950012	122.031753	119.895709	126.677271	136.933505	128.171955	114.329895	84.7364298	95.6330164	95.5449137	100.305772	104.090053	75.566256	75.912002	57.7871736	73.9376598	101.679491	97.4928067	82.3018199	89.6047222	83.1987298	100.177814	86.3830292	89.5477886	70.3789282	83.1263904	110.245867	107.850753	61.5732938	81.6452466	64.2147861	73.1414761	55.508239	57.736721	67.2042318	93.1574551
-0.424005662	0.539323461	5.92641492	18.1496813	35.1683154	24.6046243	12.0514877	18.5853907	17.5527106	-2.799186	-2.398794	27.2534443	26.3903626	7.93057323	15.5601716	26.6939214	14.8749969	-3.85221715	-10.7676893	15.4001994	40.8051967	23.2911469	37.1670778	25.4431341	23.880236	42.3057037	40.6960922	61.4276812	79.743915	79.2763898	73.1807225	44.0498956	44.9980306	39.8016244	31.9008601	45.8233431	50.0770987	42.9600203	45.7331846	38.8828201	35.2212651	29.4816536	28.9078667	25.3247676	23.9572808	32.316321	31.2602471	29.6326333	24.4944567	30.9951537	28.8286201	36.850758	33.9692177	44.9376146	53.7846542	42.9153862	29.7526546	21.1511934	16.3364319	-3.2213132	11.3021627	0.383950635	-7.94477136	-17.2862677	-19.7432924	-27.2242304	-7.13986468	-11.7037749	-27.3188236	-21.7659293	-12.2564938	-21.3244156	-38.0593772	-37.3924013	-34.7824052	-35.3783062	-31.7754338	-39.9106205	-27.0828745	-46.1566562	-37.5490414	-42.3958379	-42.2942099	-43.914702	-30.1456865	-32.299555	-30.3302144	-18.9629917	-20.4834091	-28.0711554	-39.5777796	-50.6131628	-49.5539774	-52.6314154	-52.4010938	-49.026571	-63.3394538	-59.6820821	-58.0398968	-49.1413269	-51.6424353	-40.0052463	-44.0439833	-53.7744699	-53.629829	-50.6870954	-66.967396	-59.5034508	-59.0604401	-57.4411313	-57.0838226	-52.0063348	-50.7195049	-52.3657715	-50.8388019	-52.1390223	-40.8698829	-31.6127675	-31.6698802	-32.3857083	-24.632276	-39.0475018	-22.4293935	-12.4661186	3.57966772	-3.70087179	-12.6862049	-29.6225721	-27.4228786	-27.1926852	-19.4258801	-14.3599699	-17.5626267	-23.0963565	-34.7925269	-34.7788527	-37.4863158	-29.0278638	-39.9668876	-31.9227991	-35.5206264	-43.4990315	-47.8811384	-34.4139799	-33.9522864	-43.1375757	-40.4157677	-31.6505735	-27.2879414	-52.7680061	-62.219225	-59.9225712	-33.1074625	-22.2803272	-57.7206828	-31.2784103	-10.1225805	-31.1053816	-4.00615984	-5.40390596	2.17139522	24.8972531	9.30529447	12.277943	10.2202074	-7.35076171	-15.6688812	-1.36824868	-5.0910077	-3.84013036	2.88989589	7.81499955	-12.147676	12.6961868	-19.3128904	-27.6475586	0.928783099	26.5198142	-10.1624456	6.07246908	-37.7924636	-2.01302002	13.8833391	18.0327093	15.8130436	37.1591031
50.1930073	58.4622771	39.6298032	56.0869156	60.0855611	52.8139784	53.2305626	60.5390042	65.6704445	36.1011023	49.6281933	67.0974921	50.5700014	38.6051318	42.270369	50.049568	68.5566744	48.185678	46.0507084	72.573809	83.9309359	68.4917506	77.2641119	66.1699847	64.3672801	67.0723765	76.2174508	102.901402	115.23136	102.830415	90.4338347	74.1669662	84.3144003	89.4747576	77.0501963	71.624015	69.0480697	69.7296975	67.4325084	73.8072509	78.6706423	79.0130511	83.0936027	86.3655245	78.151821	71.6000574	72.9996488	77.2950654	78.1260779	64.6687178	53.7157678	48.8130393	55.3697817	48.2827426	42.2478164	53.8060791	57.1607311	73.5279368	77.036142	90.6923046	79.8338206	52.4719252	26.3670631	23.1602331	11.6255322	13.8326532	-0.79902597	-0.736959877	8.68015667	4.95907427	0.89931821	7.07481021	19.2884208	19.9852831	14.195029	10.0116787	12.4871395	15.355198	-0.0852909025	0.0456593481	-7.52681576	-5.66579126	-1.5220123	1.92179056	-0.0888449939	1.36204109	-14.7022356	-35.8283247	-43.2952103	-35.4665838	-22.9927514	-28.5062016	-31.3321726	-34.5568274	-33.599335	-41.0849958	-43.8539067	-39.1063224	-36.8406178	-47.3172016	-50.0406865	-50.580459	-55.9519935	-57.311478	-62.6990202	-65.9542086	-58.7559637	-51.2387742	-60.2041266	-51.8635636	-51.3094483	-49.6754412	-64.2431661	-69.6792925	-65.5533888	-53.9292867	-54.8992336	-64.4413965	-53.7665981	-53.2362163	-58.0878441	-67.6927401	-76.3831171	-89.2821035	-105.384045	-108.790245	-108.751142	-89.4704188	-86.0890789	-93.8942981	-98.4592004	-106.502917	-101.123517	-90.9185821	-93.1170185	-92.3836361	-89.8312512	-98.510739	-102.067554	-103.143608	-94.2929429	-86.0753586	-73.7559312	-75.3619878	-75.1008205	-77.4059475	-83.4125988	-96.0811609	-89.2271998	-69.8593364	-54.4263048	-57.9172398	-39.2742346	-9.81112503	-39.6790824	-35.7115126	6.45368012	14.378676	32.1270375	39.8168722	44.2203378	34.7768479	20.8028012	11.430504	34.6338542	13.8985581	17.6052538	58.7448241	66.8255103	49.9703985	58.2322691	23.2754063	17.9427144	60.1521886	25.5682798	28.605846	25.9736716	55.8961729	50.47962	66.4750765	0.375372743	36.8153547	46.6963026	57.9965127	59.8759542	64.1824685
14.3814729	11.2318367	10.494754	8.97449873	9.3359076	10.1300717	3.30607136	3.74283479	5.02825291	-20.5281916	6.97937095	14.4724396	15.0292015	-10.9161313	-1.00990517	-3.00870139	24.6841832	6.13391135	-15.0642225	14.7889918	18.5838998	11.6654785	25.2499716	-10.5358216	-21.8517543	5.27650359	-3.68921297	-6.18875013	-9.78080242	9.17142846	-12.650572	-20.4357781	-22.2021358	-8.62406977	-18.9779836	-35.7492901	-32.5882469	-24.3509231	-35.4587779	-40.9035142	-43.6431281	-42.2395006	-37.3425717	-35.1700024	-36.2202504	-35.155926	-32.2853712	-29.14487	-35.7590669	-27.1060514	-23.8571842	-14.5389894	-20.8772184	-31.098883	-14.8019878	-20.8309704	-19.5587043	-21.9173394	-16.562844	-3.65650458	-8.72243738	-32.2690974	-44.0917291	-39.614195	-39.6356783	-49.4047566	-36.6017969	-36.7750322	-32.084682	-20.9025627	-10.3665375	-10.3236607	-7.93301472	-9.10556785	-8.93582411	-15.0406064	-31.9364659	-42.0602447	-34.4898408	-26.1452397	-31.2783031	-23.2645356	-30.9458055	-35.9694748	-42.291184	-42.5169611	-30.93124	-18.9073072	-4.70905032	-24.8971504	-30.8120338	-28.246826	-21.6769851	-23.1122595	-22.1801468	-30.1885263	-26.7059692	-46.0541774	-50.8733854	-50.592358	-56.8057298	-65.321887	-63.932791	-69.1571609	-69.7717555	-69.2104895	-75.5691559	-86.1684702	-76.7380459	-80.1381127	-83.5829871	-94.5440519	-89.5365562	-85.2180455	-80.0219066	-86.7761324	-97.1605514	-96.8442822	-98.9191087	-99.3605192	-96.463883	-83.0037927	-87.8445216	-77.8704718	-51.8042029	-57.7088969	-80.854398	-104.336178	-114.327928	-111.005414	-109.759345	-102.543682	-101.712613	-116.311436	-112.03985	-114.805703	-125.490474	-124.809641	-121.467581	-135.184856	-125.943504	-129.418518	-130.908142	-122.758625	-122.850406	-126.010872	-141.983686	-139.531592	-136.480167	-116.611291	-88.4415371	-105.98974	-92.3685279	-83.7800867	-103.551094	-102.906983	-55.5244152	-28.5454519	-30.8240596	-13.8925097	-18.9405604	9.28281464	21.8265447	16.231122	32.2171783	22.6681832	18.7961009	19.3752791	21.2428176	12.289228	13.669569	-20.9365303	-4.93520539	37.26873	18.9388745	25.0326086	21.4085262	18.3064549	20.5000275	-7.34257556	-43.1397311	-14.8640094	30.9808719	36.3469685	1.32370647	5.1836806
39.4008403	14.6784363	19.8311639	26.3286308	16.5560497	42.3603285	32.8727923	35.1245922	52.2599592	10.3244757	29.8013655	34.6660587	49.3141504	30.996496	11.2845152	18.6445248	30.7338167	31.023041	19.8729965	35.8527128	38.4612518	50.4759866	45.8389045	29.6118388	36.4428219	35.9793317	31.141784	5.66719093	3.63295525	-1.43133594	16.043547	-3.32928543	-15.1593527	-20.9004777	-11.9886165	-21.5801821	-25.1606086	-37.2670884	-37.3577485	-29.0869225	-26.1068909	-23.5594955	-21.4273704	-23.7957909	-13.8694024	-3.32461597	-2.98547895	-6.9066592	-4.05411203	-8.29483191	-3.44539692	-3.47504672	-4.10190228	7.89848185	3.82275362	5.16574048	7.02814923	3.10787723	-4.74048051	-21.6496515	17.5557957	40.5388851	42.8081698	38.3896693	42.2453228	59.6216718	56.2540207	55.8649451	61.0003972	65.1672654	66.5561264	69.5595856	65.2472168	67.2635525	69.2993534	71.1915083	81.2817601	88.4151165	88.4417564	75.5113747	78.5306091	76.6030826	74.0861111	75.7667948	85.5017772	82.9948475	74.7084694	63.8922173	51.1005006	69.3199736	82.1832406	83.3642041	82.4254669	80.2719492	74.8545985	86.2129129	93.9775414	85.5299685	69.8041172	71.1016403	65.4964574	58.7846402	51.1196453	46.5949721	36.7254854	29.3920077	18.8317156	12.0936788	10.6374196	9.79923256	5.02932914	14.8056579	8.18194552	-2.71259101	-11.1185033	-15.6843524	-21.8818189	-7.38223222	-4.86555388	-19.8622151	-14.442263	-17.7672906	-3.14745341	-20.9762817	-36.0110478	-40.1473253	-18.6936682	-7.27945657	-13.3932788	-13.0217481	-5.09919498	4.01167086	-1.62738781	-0.615580125	-12.5416157	-18.4855423	-26.4428947	-20.2264779	-20.9311748	-11.4270705	-20.9860198	-23.0303222	-26.9112624	-31.2358143	-22.2789183	-20.3100256	-7.72308038	-8.52184187	-21.1523811	-38.6951149	-24.7939094	-38.6065111	-61.8433838	-52.4973745	-50.0367969	-46.628608	-37.2532006	-17.987676	-8.03192878	-14.6547365	-3.3872023	-2.81083271	0.625336457	-4.87856093	-1.07466704	5.77353128	-7.63249086	15.9151625	38.7137415	40.0770118	37.168164	43.3846232	13.5782568	34.9187995	36.1037846	13.6888052	14.1061332	2.95149366	35.423336	34.476947	24.0580684	19.94855	54.8423369	61.6127263	36.7322894	30.761832
8.12347677	-14.7749683	-26.7536454	-8.26297294	-22.8290401	-0.104866297	0.977691623	15.9886007	20.7622461	-15.3098822	-24.4271812	6.25330826	-11.2415128	2.23996189	-9.17785519	-13.9168389	-17.034947	-13.9241305	-6.86237811	-1.68558182	-6.2525645	-4.6037198	14.1336834	-10.0686693	-10.8904482	-19.1564957	-9.01407446	-25.6734304	-21.5688718	-41.0307622	-27.4653656	-34.2294345	-41.8033743	-39.5032449	-29.3406785	-36.9017013	-38.9807999	-29.9528018	-29.2036736	-27.9191393	-31.1749513	-36.4950041	-31.5650111	-30.5510239	-43.4592206	-51.7901555	-58.2889767	-55.5356911	-48.4169186	-48.9382889	-41.1684478	-53.7998591	-49.3314373	-58.6016836	-63.7335383	-56.7920425	-57.90823	-52.3470692	-45.2597705	-40.8477355	-65.9304484	-74.7904963	-64.7852422	-51.1763382	-45.5563448	-50.5915611	-36.0266187	-22.6129486	-17.1285533	-11.4463215	-3.45842148	5.38044681	25.5686568	39.5929046	44.896203	43.6576921	41.0866996	41.3297515	27.9856129	30.2653389	29.9066263	27.3357651	39.2599114	31.3846071	29.5442903	30.4220773	33.5503108	50.3861257	50.6078556	34.4532027	27.5964344	32.3936789	42.5119971	55.9609061	58.2512677	46.1737721	50.8310159	62.4433969	69.123824	69.3818801	65.8776593	59.8250474	53.2044211	47.9579945	31.7642173	23.6380397	24.5196309	27.6357288	24.7311526	23.147724	23.6977147	16.1481925	8.7467788	9.60848754	10.0277964	10.9660112	13.0241532	-2.1288985	-10.1355087	0.416269999	-2.93945588	-7.42670143	-15.9865556	-12.4057148	-1.41620114	5.40309126	-2.29961552	-6.99615958	-4.72175801	-11.6151117	-33.3091765	-47.9247798	-55.0195902	-40.4186795	-34.0754887	-32.7564762	-23.6462596	-24.0531435	-19.445248	-25.4022136	-26.2843854	-21.2836618	-26.5991996	-24.629064	-31.3821038	-35.6217239	-38.0057244	-29.8167605	-17.6599643	-26.4460689	-23.9598661	-40.8529566	-28.1403279	-28.5831824	-30.1787167	-14.8515896	-39.0531314	-29.6058492	-27.0655334	-28.5371963	-16.8316749	25.176801	29.4803645	37.2722815	32.662706	38.1739559	18.2029162	-0.970718367	29.9007051	16.7796926	-1.3795218	34.3001542	12.4624292	17.8599441	42.0021903	33.9507088	38.3070838	22.4716255	9.93690437	-1.66675193	1.37933464	8.37270968	27.4010272	28.3215796	11.248089	23.1356626
32.097726	25.8572582	-1.27167717	29.1565469	10.0910421	35.3439061	42.0020979	52.7976934	34.829562	3.04716919	3.69566515	10.0903086	24.4768684	39.3639036	51.0642736	33.8534405	21.2752278	47.7421547	28.9480725	24.9855325	10.1466875	33.5088149	34.1577024	31.8554705	26.4230412	23.8133806	12.0606044	20.4594612	3.75961312	-1.34986713	-29.413172	-39.360101	-36.2457433	-35.3212643	-32.2180163	-27.907619	-29.8849984	-19.5601754	-22.3413489	-29.417336	-24.8846014	-19.7748684	-30.2257802	-33.8206448	-17.5460092	-11.1486347	-11.9013332	-16.3084149	-16.658312	-25.0425642	-24.3858351	-15.3069276	-2.33973215	-0.825453605	1.02451782	-20.6881974	-31.8700268	-31.6493176	-32.1415815	-34.4395627	-35.0370173	-35.9269388	-41.5468805	-33.5310466	-29.5327939	-31.531134	-31.3620768	-42.6269238	-37.2137867	-42.3712244	-49.2989	-51.322074	-58.6587176	-66.5698282	-58.9480193	-45.6959485	-41.1658198	-33.7010298	-18.4150204	-24.0657061	-20.5041544	-18.8014361	-23.6149634	-19.7180887	-20.8647459	-19.4713846	-14.6862679	-22.8154101	-30.2906508	-18.4139207	-10.8707082	-23.5239524	-13.0793437	-7.99770001	-12.591048	-4.08648827	-12.754813	-6.59682823	6.21447157	11.709526	9.74701085	25.7195003	39.2890469	34.2221584	39.0216742	24.0986794	30.9466668	28.3033188	21.8917401	13.5018438	15.2029812	10.3327603	7.60899323	0.884770665	1.76350191	-6.0492811	-3.55994606	-11.7802332	-18.4350303	-23.2023846	-28.3454893	-32.2030306	-32.4559768	-34.3247453	-36.6221143	-56.817573	-45.2602872	-35.4840655	-28.1868336	-29.4140139	-17.7564046	-3.60129621	3.13313511	-10.1149388	-19.4067906	-32.538906	-34.0927506	-37.8322964	-44.9583312	-47.8430401	-43.5778029	-41.3105873	-41.6732545	-47.1742272	-49.8509747	-38.564279	-39.9868741	-42.2057639	-42.4667949	-26.6802702	-14.3025663	-6.78545276	-9.65992275	-12.6147293	-17.4468605	-13.1058609	-23.6249151	-21.6654732	-34.639155	-3.27463454	-1.49510537	8.27718515	-1.73550114	5.69174367	-30.4226363	7.56973777	9.80799046	3.33448737	20.033966	-10.4100771	-2.41380606	13.1430846	6.92603253	2.73779903	1.17581261	9.4321835	3.7610104	24.7357775	22.3151545	18.1677963	37.7727215	50.6979903	53.679544	36.0817285	28.9091212	30.7250994
-6.52882223	-5.41236354	-23.6861054	4.2896268	4.589722	12.8984459	-4.02064121	10.4151669	-18.2377245	-35.3485763	-10.7033055	-31.1398927	-12.3389543	-1.77217489	14.4762104	-3.04019328	-9.25957128	8.94909606	6.27901985	-4.6500429	-10.1941956	17.2470388	-12.8048947	-23.4816164	-13.3719023	-8.50566938	-21.4033635	-22.7183981	-31.6639289	-31.737839	-51.1235906	-46.8912685	-10.9086469	-8.53670075	-7.89015818	1.31191916	-3.22933602	-7.72561713	-5.68515167	2.27637681	4.17750926	7.86387802	14.7603788	18.6176822	6.22767904	3.95869164	2.64058078	11.1131336	13.5818134	21.4805279	15.6620454	10.0224605	-4.96670067	-6.98193504	-8.63042166	11.0185608	31.3213602	27.5067706	10.2044067	-8.18825141	-10.3509709	-39.624373	-24.1755541	-24.387672	-18.4202522	-11.7815421	-17.1968636	-12.7433154	-22.2376252	-18.7387434	-12.4865246	-14.0353439	-2.11960919	4.99453733	0.819033719	-3.35199033	-7.17056971	-3.59209049	-5.64902828	-8.69599006	-15.7063299	-13.2168002	-6.95551468	-12.5409994	-8.81909601	-8.70007137	-10.7720254	-17.9168398	-2.82705114	-8.11481433	-10.0141066	-4.91003383	-16.5673461	-17.8393799	-19.2186828	-15.8748341	-3.51990023	2.75428966	0.192921773	3.39714203	6.67913658	-3.37226656	-7.5732389	-10.7797809	-5.00134892	5.95332198	10.1497783	22.6442851	26.2145514	32.3707546	22.2167727	30.2205005	28.2683319	26.2194825	18.5675618	23.9582561	6.21974797	8.29913483	20.2832889	13.4333803	13.7187298	20.1280754	15.9321231	24.4453389	37.9021988	49.1765969	30.5517013	12.9819653	14.0741682	9.21308622	3.61571737	-5.51966332	-8.88644871	-9.27635475	5.41852846	21.4909619	22.336562	21.2801573	16.297943	20.7228521	16.3490496	4.64037707	11.333333	10.1262535	9.18982712	8.0027375	13.3871106	20.3651167	18.3559195	17.7080471	16.5248546	13.1997595	23.803548	5.11302371	3.33429307	27.8992022	23.6864518	13.6792129	-12.9159819	6.5052294	16.8597292	9.85620629	23.3674452	46.1995456	12.7733767	44.0648223	26.7094616	46.1443866	25.6558428	25.1815734	21.9816516	10.1369826	8.28890497	24.0125072	38.4396817	29.8988846	43.4238575	51.1429519	31.532747	43.9823759	12.1277914	21.6731567	2.39742685	20.6422053	23.6877131	14.8003334
