144.324351	183.904433	247.0013	227.1274	256.934332	292.682517	274.758342	257.269441	236.73252	239.601272	236.134501	251.402152	262.572053	257.540907	237.072165	267.098942	250.7881	252.775836	231.944211	258.797049	230.205453	245.2789	259.505511	261.479558	229.583662	210.140926	245.178281	303.14721	261.498653	304.888857	397.164346	341.603324	312.138004	278.627428	331.960938	363.339028	365.939724	367.28999	356.642316	350.67292	320.965745	302.167409	300.978986	306.32807	319.606249	337.212728	365.688357	457.985691	556.857507	616.43718	594.731208	546.374064	556.942937	590.230239	611.670764	610.725769	611.417088	624.299672	617.4943	603.301325	598.917368	610.87077	595.51107	567.156159	561.164897	561.938409	564.749304	582.637971	597.658023	585.28439	564.790075	544.609834	520.767247	513.311695	515.115732	502.664731	515.245785	520.142657	507.517635	517.147618	518.183036	516.795466	526.914843	530.659162	535.87302	528.966163	527.154371	530.343854	522.849081	509.805108	496.053013	499.437767	508.598336	523.878311	533.211237	532.586666	528.939625	512.516045	503.019325	502.431882	510.93775	511.21722	513.639338	508.312259	507.327969	501.398349	502.865861	512.581851	509.244049	516.434422	531.521322	522.459128	519.421636	517.729812	522.256275	501.390007	446.350862	411.489489	343.431164	327.313265	315.518479	314.571463	326.255972	322.76118	323.734331	305.884192	276.915736	272.860249	311.473934	286.498408	243.487514	245.180575	280.237878	299.64515	321.328257	390.787167	570.054939	526.085142	471.153324	469.200901	496.607887	510.205017	491.353433	481.173242	487.773085	495.498964	488.278249	478.793272	476.006225	475.786545	474.775615	467.899348	455.133482	448.259062	447.900422	440.003225	447.031559	439.272073	442.748174	510.125521	475.503476	409.595314	400.131176	353.05922	343.869554	315.896425	324.969171	304.35369	279.107741	249.011962	212.14889	240.027676	239.191976	281.614631	306.260293	318.395936	285.439206	262.191969	241.209731	236.417288	167.647995	154.886958	227.721504	242.115779	279.648606	319.218642	294.365997	302.996405	296.188131	292.290531	280.910487	274.372715
-134.730029	-96.4725689	-6.40317753	9.90487733	13.3534328	51.1993065	47.2120841	32.871947	14.5549867	10.910778	27.0842634	50.2750068	37.1648671	9.07789029	-5.36189592	20.3345509	5.40057341	30.1668102	16.984099	34.9482152	11.7392547	22.6828301	45.048236	29.2268876	45.2307165	73.1414659	101.745154	143.251513	155.516682	117.328293	88.2091218	101.032571	64.7696645	41.5226462	11.5563679	13.9496126	-22.8836515	-53.1847523	-43.4440062	-41.9590229	-78.273187	-77.1106124	-41.199054	-67.1341295	-67.197874	-77.5038431	-41.6471305	-4.63173149	35.2169273	-9.3311172	-59.708834	-91.5690744	-89.2727211	-116.044616	-133.631029	-131.348622	-123.559698	-139.907785	-149.854815	-146.617837	-147.697983	-139.363162	-130.718477	-99.7924907	-81.1004678	-72.4005375	-56.4905665	-60.1116314	-48.1127133	-19.6801897	27.3268832	66.4489694	59.9720105	61.4482455	48.2305657	52.8142806	58.2694526	50.3890139	41.275635	49.3501857	45.3561661	51.3203026	51.8517206	53.5578962	49.4696431	54.8944306	50.964655	49.6844113	52.8291201	54.7530738	67.8077947	70.5046884	63.0630377	57.0927847	51.0284451	52.0079883	58.5019835	84.1164388	79.589223	88.4380729	87.6233824	83.0646292	81.9299691	82.5943677	85.5141171	91.2729375	91.3526506	103.952979	120.865343	129.193065	141.234958	141.353698	139.52403	142.907794	136.457447	154.192195	160.816914	126.78957	112.234451	92.2040778	86.5278663	72.4916764	56.579507	48.0145124	31.8239002	16.6823842	14.7323559	10.2215451	16.8231386	35.8750371	18.8876583	14.9336015	-7.16556286	-89.4927107	-88.5445795	-3.04635908	-145.925341	-182.530192	-174.633431	-192.190175	-224.10198	-223.413535	-229.597917	-230.971564	-218.503465	-223.353385	-223.897287	-217.404752	-215.105886	-214.720878	-209.040628	-196.545128	-195.228987	-195.678163	-182.041094	-189.764792	-182.750529	-151.273496	-87.9101607	-104.334797	-102.092847	38.0882653	84.0581549	31.1521452	44.3388534	45.0973135	44.9995672	71.6138224	90.3351595	71.6645808	65.3045296	59.143471	34.7081254	59.3927332	31.8891378	16.4767385	9.82614227	2.98023828	67.3741464	90.2244386	107.884946	140.752724	82.1977274	50.7355622	45.9714002	35.5494806	15.1405802	-6.72986695	-12.0549262	7.19003452	25.5010913	21.7970371
-23.0717424	14.2292065	73.2845324	62.8208102	45.9477451	75.6591117	65.960502	63.4992324	38.0641569	45.5673195	64.6699502	50.3385827	73.5560444	45.0327013	36.59844	56.6041249	33.9967066	64.4625829	58.6558547	78.7551455	49.580753	66.8848818	59.3096036	42.6591583	24.9731104	30.8188351	35.7618442	8.65692042	24.1149568	75.2697377	82.8870303	112.671817	85.7860988	61.2073011	65.1116373	48.6439885	58.2430161	62.9150359	74.5739369	87.6559588	71.2688393	118.123448	122.901792	102.986663	112.770309	93.3867443	96.560286	81.1073414	87.4044985	68.4341872	64.1321729	52.0355121	46.2079132	57.0730451	40.8816157	10.5054429	7.00378314	-0.110650134	8.6250362	22.5787547	13.5701887	5.0344924	6.74163105	-7.03891397	-9.06846624	-8.67197413	-6.57720532	15.0761592	40.9529443	76.7257418	83.4748832	85.3861682	119.895978	138.200608	154.195281	155.287194	149.444137	161.609261	160.27072	158.195995	154.33486	149.84156	149.898507	151.651107	152.577173	145.899071	148.296829	145.368677	149.41195	142.137093	132.749566	140.133648	134.998564	148.080749	150.183993	146.042376	149.962468	134.124288	142.796273	137.645096	140.75409	151.7174	161.866097	163.458038	176.579798	169.659033	163.585361	160.51363	162.700956	159.202592	155.860609	157.04539	136.948354	151.114624	150.36466	176.738747	215.323966	196.604821	203.710433	160.577533	143.670858	137.506488	132.160703	105.347769	71.4523838	81.8692743	92.3968257	100.993948	97.9688408	86.8948009	52.8795559	34.2782849	12.4588732	-10.5894787	-19.0692547	13.4297642	2.54117947	6.93903866	-3.46517966	-3.73867465	15.8247175	31.0627957	21.7178822	25.4996754	30.9281002	32.5901459	29.4800115	24.0002713	27.6281439	25.9172515	32.2333029	29.1720367	27.0175885	39.0596726	52.8562373	53.4906965	63.3911541	58.5309844	68.7595628	92.5050871	82.0157839	89.2860039	88.3214593	103.278725	122.094051	134.248834	123.631134	89.2275251	79.2249222	45.5626475	50.4198983	49.6363686	51.3804117	106.870714	100.523318	96.6126382	96.4708392	75.707743	49.5781228	53.2596328	32.2651416	9.28461245	24.506886	28.4489448	57.5865363	81.2678794	79.8108885	61.6050146	46.6402585	83.6991164	104.281001	88.6962346
35.2218467	46.9043123	34.1813179	17.3821291	19.2940636	9.75724495	-6.24915584	-3.47141757	12.1256087	3.84328559	-0.901204789	-13.5363206	4.42434232	0.636391659	-9.9292055	24.608454	5.34817823	26.3424432	19.1004645	32.954678	-6.23655232	10.0969622	5.27966351	-0.649619389	25.5045372	67.4886796	47.8613006	-51.8775107	-85.79798	-93.7783545	-120.808985	-99.8869494	-111.781478	-93.5715762	-98.9891273	-112.789223	-119.349981	-113.509376	-131.357224	-116.781712	-121.9065	-118.678046	-130.398774	-116.830541	-100.518238	-70.5237397	-57.937467	-80.5679678	-93.7424791	-103.239879	-95.8930826	-95.7365573	-107.854106	-115.389157	-119.808138	-109.933918	-105.746124	-75.1846154	-80.7346463	-91.0056694	-84.7443847	-76.5670754	-74.1419308	-47.7585672	-38.7212923	-36.4594571	-41.5326389	-47.2358707	-54.2425125	-56.103201	-43.4441472	-41.2998855	-15.0583548	-2.04845984	2.57388087	-8.21132874	-0.519286075	-4.97930485	-3.50100338	6.93471481	1.72665322	1.29003278	-6.64357137	-2.36432717	-0.464994809	-8.88727741	-8.53850412	-11.0094283	-2.82797797	-4.31599716	-4.9172046	-1.02710977	-2.39623422	-0.13693566	-9.64595218	-11.4524382	-15.5874217	-12.4651244	-4.56319474	-6.16492541	0.975712627	-10.2985566	-16.8082869	-27.8023345	-31.4463569	-38.2367715	-36.0224018	-23.9265529	-16.2666937	-10.4531289	-13.560737	-7.61696234	-4.85221237	-0.567251738	-1.58258936	-10.7321453	26.8394369	13.3483893	11.2674782	33.147493	20.6839403	28.0895361	28.0446187	1.1717022	-1.98936945	-18.2483208	-36.6722429	-3.80086678	21.2981723	22.1851015	-0.854993045	-11.5457274	33.8927338	-15.9781157	-43.8417524	-9.07689974	-50.4016633	-79.8277464	-74.0193621	-81.0399393	-95.0114532	-91.9880841	-94.1543636	-91.8133513	-81.6752355	-76.6319267	-79.9892259	-77.8945143	-76.8404011	-71.1299745	-66.0310654	-51.6364657	-36.1949743	-25.1343478	-12.7952863	-19.3024131	-18.9475891	5.27659546	42.1565442	59.6522762	108.050785	115.173905	77.0944831	47.3160353	27.0102554	17.9396718	42.0324606	33.6497894	40.6067898	21.4183959	51.8166869	38.1188301	20.4946507	26.3214913	13.0332454	14.9582306	4.25489874	-4.90645036	55.9175449	59.4912896	55.7765323	75.4368808	75.4945643	49.7188823	-6.11167126	-10.0124945	-8.17578253	-18.4340306	-38.2321182	-11.9873451	4.47118201	0.630856313
-14.5094552	-18.2115144	23.285154	56.9888247	52.9382641	47.8018351	36.5252234	40.5532642	52.8672195	32.2058618	42.0484129	40.975473	50.8426851	39.5685735	36.0969602	64.2529473	46.1732147	56.3950524	53.7236219	60.3326221	30.485049	42.0774262	54.843797	48.8866979	16.6391757	13.6512702	13.2193668	-25.9087867	-41.5423062	-24.148952	-28.730416	-12.8766789	-18.4148008	5.98587575	-5.02521866	-18.6172735	-37.6585677	-27.0604327	-36.7777605	-18.5779015	-18.9935524	-21.1988959	-40.3783999	-62.0177702	-41.6200547	-40.7542325	-34.9832119	-65.5378628	-78.2207317	-115.354366	-100.142972	-95.7989978	-95.3681756	-100.144017	-94.7475281	-84.6368546	-72.810376	-88.4379323	-82.9379772	-74.745539	-79.9897335	-77.3729111	-81.5161928	-92.5877254	-106.828368	-108.874399	-101.851627	-92.4492336	-66.7893005	-64.8934862	-39.426591	19.7939275	58.6635284	61.6702606	56.0850752	61.0883162	64.9078101	71.8764582	63.701425	68.5964066	64.3310972	57.6640016	56.8347289	63.144086	57.7458589	54.7469411	56.794177	61.9539853	58.0992933	52.8609428	57.4415347	54.6453516	49.6021644	47.6451278	53.7749726	59.951775	54.8670345	58.2682891	47.2091424	49.1310836	42.4882287	50.8284504	55.047921	49.9360771	50.6064837	55.0681599	49.5390678	46.4179433	47.6794016	47.0607485	41.9917165	39.3771543	42.1049535	24.7436278	36.0746327	38.9440451	31.5998322	69.5164111	68.327718	71.9956068	61.6826491	74.9528927	72.1899384	61.9081821	71.2193997	61.6598223	59.766713	80.1580402	54.1271001	37.7591037	56.5611803	34.7388589	15.2682822	15.525112	-0.650303873	0.530273606	-41.8522422	-34.1661544	-42.158637	-42.363586	-23.7007776	-1.04007087	-7.64231674	-9.18549639	3.63963512	9.69531764	15.8276657	19.8938937	19.1977027	14.5148863	16.3089937	9.01269195	-11.7189313	-9.30390708	-0.0388335905	-8.77285345	4.75089496	-3.54268559	-2.6961268	-20.5035228	-33.8971419	-30.9726855	-21.706774	24.2048332	49.7558428	62.4795151	52.1708057	34.3891808	29.6532216	5.59780804	22.1084162	36.7564729	58.1233417	52.7548651	30.1529482	72.9824153	80.028193	61.7875587	40.4639609	-12.1445639	1.89127501	24.4382389	14.4043314	8.11669691	22.8729487	52.6291066	60.0547588	53.6142696	56.3170567	63.1519012	71.170155	63.8397425
-60.6296661	-68.7417154	-23.3338621	14.9527747	9.06870827	10.4480051	2.09517467	-4.34384193	-11.9463856	-24.2486886	16.40665	-18.7762192	12.6479061	-10.2573943	-7.15301864	-8.39275238	-4.75422398	15.0408725	8.17892243	-9.40718572	-13.7494326	-15.330306	-1.19190469	8.39287932	12.7047521	35.4717462	11.8788985	-131.552488	-150.984086	-118.494316	-139.166738	-151.915078	-158.301039	-118.717563	-102.585312	-73.4617583	-81.0997508	-91.7154979	-91.0588475	-82.6201158	-68.0154499	-39.5782318	-80.5897088	-82.2177364	-55.8353901	-64.8197798	-69.1361446	-77.0415859	-97.8739004	-111.772742	-133.488684	-149.392624	-136.119545	-101.361654	-99.6754959	-114.748201	-101.4	-86.3310119	-72.323309	-68.2709186	-72.9305081	-77.9650472	-65.7011928	-53.3958016	-33.8982367	-37.6965449	-46.1062397	-60.0337735	-80.3723949	-57.33173	-47.5119573	-41.5649454	-37.8913127	-43.4953903	-46.5907235	-41.1790864	-42.5044439	-47.3125601	-44.2024287	-50.3318048	-56.4006675	-52.727122	-44.4493349	-42.8548544	-33.2725332	-38.2999483	-50.9429938	-42.7750937	-48.3901335	-55.390979	-57.6516499	-49.1078756	-55.2374396	-42.5895814	-40.8521878	-46.1505064	-43.1328766	-53.7633763	-57.6464443	-55.2282809	-48.1953496	-57.3020165	-55.0943208	-61.1813438	-60.3213703	-57.5385222	-52.7780031	-55.8166306	-61.2251061	-57.3439182	-39.9352946	-64.2346279	-59.0724253	-52.4735782	-28.7560379	-4.38656431	-0.656192917	22.963613	25.2596897	-0.8124951	6.79994939	-11.8271894	6.29818274	17.665566	6.09301637	-5.71159274	-21.4067667	8.58161738	-9.27639297	4.4931402	5.51691151	32.0165624	34.0529555	-4.68044715	-30.0049131	-49.3359472	-80.3293892	-95.1029138	-93.9477561	-95.2188729	-110.055041	-121.532935	-133.379808	-135.501227	-130.807322	-129.462845	-140.648676	-152.152466	-152.314641	-157.656683	-157.486735	-152.457401	-143.298822	-144.597256	-138.354857	-147.836917	-152.10159	-138.900649	-142.474671	-102.643326	-79.073856	-78.5964916	-36.7497381	-44.632773	-21.3291381	8.15948352	-27.126857	-7.48609444	26.2807503	48.7916487	41.3258373	39.0744033	16.208695	11.3516375	7.92335952	8.3167682	24.6876916	33.2642888	34.2944975	53.6354328	35.0746964	40.3539548	67.4840185	70.94104	28.908225	16.588922	0.954778222	9.78012963	9.77451254	18.1052169	-4.88269159	5.94103909
86.3493235	78.629022	60.2839747	62.4104243	51.6538179	33.7120121	45.4088062	45.6256005	13.5794766	12.2019587	56.8645471	25.8248867	52.1342138	30.424416	22.2967841	22.4863812	17.3193238	39.2584818	56.8442566	40.7233085	41.9563143	28.2587168	44.1779006	49.1213605	39.9707852	3.10269245	6.82576356	53.1497847	38.4053017	34.3212645	54.1026314	71.8883525	93.5430093	80.4280755	50.916996	59.5590862	55.7770709	35.9672291	-3.81210114	34.2846342	36.3176572	63.0329248	55.235495	40.6833227	55.9162695	36.839028	36.2858996	13.1884074	27.9228548	49.4861314	40.2356012	54.2135236	82.8997938	91.4434152	89.7122797	102.945186	106.123505	110.906536	99.5796342	90.4416404	83.0906036	90.5266125	77.9592476	73.9258999	57.029059	60.2076407	71.6594549	76.2714797	95.0570764	82.6324584	69.7815682	45.9090545	22.9720463	13.7153312	-2.94365142	-6.1438186	-7.37501573	-16.663974	-15.1340586	-15.814637	-13.3672101	-3.45549142	-8.18035123	-9.48950571	-15.9902203	-17.9020995	-17.5880392	-23.834864	-16.0985697	-15.2482495	-4.91271409	-9.69256898	-13.8213048	-17.7824782	-35.8940507	-36.9238841	-29.3741962	-19.1903968	-8.40085773	-5.09151086	-16.0136736	-18.79964	-13.11286	-14.2087105	-21.0899328	-19.9546098	-20.9476743	-17.7042083	-20.3966567	-13.562215	-12.8952084	-7.5738978	-18.3146825	-7.63339175	-26.7084317	-16.8425559	-38.1347316	-42.5658466	-11.6371054	1.35633568	35.2400935	-1.71288735	37.6090616	38.3576809	13.77163	16.6941999	38.1063585	52.2991078	23.6914044	37.4983024	42.6875673	70.0302711	4.21907742	1.21775941	6.6472555	9.42180874	5.74053167	21.9444928	18.1333949	16.8625652	20.9249099	32.8174205	20.252567	16.8040838	23.9745832	20.0373092	15.5802939	15.9737413	8.610692	0.233327623	-2.69093129	-11.7843039	-31.211344	-32.1631161	-32.397479	-48.5595857	-41.0594517	-59.3325655	-73.5176313	-79.8105311	-85.0856465	-95.400694	-73.4790667	-29.4170584	1.65907914	15.9862385	-3.34386818	-11.1171319	1.15372929	-4.38133272	2.74339615	32.1743374	47.5263827	42.4040111	36.5129815	28.8099772	61.8248471	64.8222006	12.2114112	-14.8520941	33.9660247	25.062089	4.43187039	18.2929238	13.4190949	3.21193614	14.6361279	19.5377533	20.4726681	38.2666302	26.5292824	30.7400072
15.7270928	-3.08733331	11.850303	1.94411188	2.21606999	3.33931351	-0.748169968	16.0116586	-13.2391035	-9.15501978	-1.82453099	-8.12290743	-1.24549432	-3.65936425	-20.0514992	-9.38153348	-10.1622831	-3.4472499	7.64664173	-3.93271544	-1.85816872	11.4169675	13.2909137	7.85043033	33.0219572	12.2090361	10.5917588	-23.2455707	-23.7761732	-29.934849	-37.463331	-10.8502707	-13.747233	-19.7294804	-22.6594999	-13.2300011	-17.5769982	-25.3383968	-13.2275062	-12.1509219	-11.694719	15.5470724	22.8633177	21.2587878	27.9304027	-2.28170259	19.18918	-20.1409762	-4.49684827	-5.21962642	-20.7145323	-38.1637362	-30.8008827	-26.4487048	-16.8812902	-16.7021035	-17.706754	-23.0874723	-25.6680015	-26.4864307	-36.7184156	-49.7668594	-41.7700968	-35.6015749	-34.1480846	-48.7699602	-61.0161903	-78.6657631	-94.0919081	-92.4731767	-84.4192543	-81.3611419	-77.8699748	-75.0858576	-72.8828328	-73.4983997	-71.3029094	-62.5467735	-74.2088406	-77.953402	-77.3786123	-70.1819423	-67.6355769	-58.5744261	-63.3488587	-70.479514	-69.9805667	-65.7390168	-73.7636398	-74.1318906	-86.7907882	-83.8210738	-80.6746863	-74.4822189	-60.2898212	-55.8766826	-60.9976347	-65.8419589	-71.8859766	-73.2395697	-59.3543492	-52.0107176	-63.162964	-59.5076907	-48.1291593	-47.8207292	-58.2988839	-59.8913276	-58.3860792	-55.4222913	-52.5486738	-39.4949146	-50.0273641	-41.4578241	-37.0295688	-37.5114258	-71.4491407	-65.9249288	-52.4117874	-51.8337743	-16.1925656	4.7179108	54.1391532	7.17538226	-17.0949181	-20.4940542	-0.391471917	13.4584721	12.6081428	1.45918405	4.52742932	-7.82366994	3.35655439	-4.68236823	0.42056668	-20.731541	-53.4367617	-68.3074737	-82.4970685	-96.6495141	-114.288918	-117.24094	-120.673916	-123.174187	-118.16043	-116.316403	-122.783627	-128.225464	-126.299844	-121.970624	-117.494416	-118.830491	-121.950256	-118.595762	-110.307106	-103.476575	-102.908246	-82.0356103	-59.4306726	-37.9991222	-40.1122569	-25.3881063	13.1338845	-13.8257256	-2.93412321	-9.79800419	-20.3530827	-11.6611722	21.0225416	42.1992272	21.4326751	-7.18649952	-5.9336005	0.246358887	31.0714908	41.5749611	44.2978972	37.5228185	10.9477267	13.4471411	7.96416906	22.3786619	51.976392	53.5965514	6.07480483	-0.543097333	11.9063209	8.94344059	7.52578906	-3.68781188	1.49883312	27.9193514
64.920871	36.7543694	22.7211887	26.4395386	50.7855729	48.1328772	33.5929514	45.0481008	38.6594685	24.8398857	25.5852574	48.1465677	43.0778999	20.4446092	10.8738241	15.1926088	17.6359716	35.5580844	26.04028	17.334984	36.6138652	58.9533339	51.7352335	40.7938003	46.6163015	19.5612129	19.9553255	-6.6066146	13.3310161	2.58378994	18.3383212	43.9011542	50.5398558	67.0757496	14.4499731	31.8468064	33.9578891	13.104987	41.1699087	30.8100005	46.8361542	32.0009589	39.2562912	37.9577022	41.5786016	27.1100062	15.5817832	-11.9191717	-18.1351956	-7.48758293	-18.9448295	-22.8322345	-20.0437253	-23.555325	-41.0938983	-51.7604818	-40.476663	-39.3867473	-36.7572965	-33.5913043	-30.8762593	-26.4044298	-43.2114223	-44.8186338	-41.1540456	-39.0688524	-46.8522759	-34.3531116	-35.4349796	-51.5115711	-55.7226998	-61.290942	-75.0588024	-71.2519167	-63.4421033	-60.2966618	-64.7515824	-70.6274297	-60.7168148	-50.1718878	-54.2031466	-64.5258596	-60.6867196	-62.2588901	-58.985431	-52.0415404	-58.4265868	-63.2507583	-44.3925678	-42.3568779	-39.5310884	-36.3813307	-31.8315446	-47.0728944	-51.0977281	-57.3391221	-46.8771493	-30.1979107	-35.9783516	-25.7281462	-30.2780352	-38.9042868	-31.0517155	-33.768589	-40.3570878	-41.1784871	-39.4982201	-23.1599543	-21.5679854	-28.1538474	-29.3038349	-33.6789873	-34.5330363	-53.748136	-49.8736599	-67.3452264	-50.4262092	-35.5312246	-12.9711154	-2.13567437	8.76396579	22.3665669	16.24439	-10.3956913	-2.45617241	-21.0214127	15.3664408	4.72509683	7.22729184	21.2036389	21.5812923	5.90860704	20.5934364	14.9970039	33.5621515	0.319943875	-43.441123	-26.1670348	-21.0672276	-12.4815052	-1.61350075	24.3112196	26.9302161	33.7488259	45.091083	46.854711	47.2072465	47.0650434	42.8232208	41.6502532	50.0141344	57.3904222	63.6650938	60.1681412	65.9156183	44.7042336	44.0374051	36.999754	29.3368464	-0.195902102	33.1824522	29.8015278	27.7497485	7.70421658	-9.54392184	-3.65467538	-0.189878801	-25.91969	-14.9910318	-9.67047507	-14.2242869	-9.78452843	31.2131391	30.3765876	26.595168	19.3324583	36.623095	39.9772997	15.3500856	-4.48561914	33.67393	27.7656946	34.9826348	12.814717	-19.1719952	13.8467704	8.30321812	1.20681563	-8.47518828	-8.74953658	16.5284207	28.0323405
-6.46060484	-31.0871834	-21.2746998	-8.28766784	19.3563405	34.5318633	7.76375865	23.3536693	-0.395657241	-0.991976402	-7.44727479	-2.3619842	-12.7876854	-9.29087966	-32.3051254	-16.2209261	-13.0851536	12.0974723	-5.76579028	-7.02976245	1.09902957	8.3257477	1.75862971	-2.4929999	4.26542876	9.97287586	14.9061946	30.9447603	42.4461697	2.1955635	5.21939945	18.1524845	0.735945001	25.7872657	-20.3249168	-4.17850102	19.6778254	-10.6491052	-12.7585882	-7.83918164	-3.55477421	-15.2027377	6.31097305	-27.6544404	-23.8076402	-12.4817031	-35.2030889	-61.3436772	-42.0446075	-23.743481	-10.8896427	-41.5286621	-34.6833662	-14.9807649	0.562535483	4.3269336	-1.62996109	-6.38969928	-20.5738905	-26.8330751	-38.1458815	-36.5795241	-14.3030336	-5.52372004	-18.9028838	-15.4280799	-2.36247523	-14.3306611	-15.539258	-11.5269091	-18.6538587	-22.4465767	-24.110883	-8.47663856	-0.117628033	-2.89672248	0.798951729	0.751843192	1.31819736	4.12645228	-2.19804164	-3.60430235	-0.709534014	12.418186	6.11651726	-4.7801713	-2.33899465	6.91082596	2.37086462	-11.3557446	-12.3662078	-12.6328746	-14.9254555	2.3113684	3.27661291	3.09520381	0.798111665	-20.8228863	-18.6957999	-21.5300461	-16.057298	-9.18536441	-8.30596823	-14.7102508	-9.6811784	-8.52593673	-10.0436694	-12.7106978	-7.4307779	-3.30481004	1.54095194	-8.77798838	-15.1337207	-15.1060766	-38.5003872	-63.6008253	-50.9512453	-56.7725427	-65.5555214	-39.9867943	-32.3192224	6.62333959	-7.49311037	-3.70123152	1.0060113	-17.9825139	-8.31749358	-3.97898447	-8.27966247	-5.96174903	-10.4762673	-6.94926533	8.5720575	0.0031953625	17.26376	-14.0511275	13.5938161	11.5291937	0.909643359	-4.26083188	-9.91904897	-17.1296656	-22.7448057	-22.1681111	-9.4983669	-7.27682656	-6.05223236	-6.83221775	-6.29409793	-8.9899571	-3.6952053	-10.2863731	-23.1759299	-18.4298033	-21.8842207	-28.8728938	-22.2335175	-14.8299639	-1.97193063	6.53835238	-8.83036108	-6.1105632	-11.6332165	-30.5318604	6.05019199	7.57632806	31.8118292	3.5767705	18.6743578	-4.66413602	-23.6709395	-20.4762365	-6.548933	12.6151999	23.6146557	35.1204532	50.4342803	42.9736587	22.8937212	1.14866251	-21.0075313	-6.30899127	24.5660791	18.5919913	-0.847224626	23.3157624	27.460358	31.2701173	26.3115848	6.16497222	23.7925306	37.1325816
