260.239966	274.20828	265.642305	257.936503	282.94733	262.25487	244.507031	252.263343	255.607376	247.628955	266.175915	285.549472	281.064721	245.167209	260.747342	265.999532	257.1359	262.786745	262.563796	247.170877	213.482188	248.186021	253.792418	234.971315	237.01989	232.604948	235.676769	246.290753	311.468955	338.528521	292.048838	316.569914	355.253611	367.155036	327.147339	260.257852	281.390464	278.697254	279.227591	291.556471	287.506189	309.733473	292.316192	333.319605	334.2858	316.269302	344.043403	331.023934	338.444977	334.061098	418.841667	505.384638	578.761136	612.20923	585.216271	601.07379	607.380341	607.966903	601.868557	587.294947	575.150962	584.077174	594.112624	612.672193	635.690628	646.429507	653.4315	673.131146	677.10766	675.494314	677.002807	677.147874	659.167295	663.553515	651.332033	633.328708	618.259634	598.783409	628.468558	642.29119	649.834117	651.414177	629.68464	596.42	580.38077	561.029618	539.316323	542.476926	519.864601	504.78627	458.6154	394.061782	436.382759	445.168684	458.062419	447.183873	425.469464	427.992731	417.183235	406.746249	407.788228	392.073541	397.455237	377.466703	384.115583	381.93005	377.047859	370.556341	384.767213	388.048742	388.77904	405.31621	428.614284	452.991149	451.124177	460.646836	456.085945	444.04368	441.591067	417.455901	397.853336	387.389299	373.909008	382.843578	419.696025	461.000726	479.432282	450.597094	452.372523	369.277384	414.324692	445.604389	362.011568	319.813387	280.87266	306.606011	284.630477	273.767165	257.515188	258.302687	266.883646	283.508211	261.295162	249.238463	262.018372	279.305223	298.663648	293.959437	275.045769	276.637042	300.008795	304.170811	278.348821	298.40149	256.152948	266.407235	278.544857	296.502456	263.485766	264.475424	278.30655	249.556498
38.5144213	39.3196925	30.5829336	45.8905339	76.5572737	64.354413	45.4344652	25.9108871	33.2396544	36.8488064	43.2260765	50.2396532	41.5852532	23.9779603	27.059103	50.0474374	57.1056585	61.2242649	54.07955	42.6113106	25.1305435	46.2561116	11.91881	31.5521211	42.9085673	62.93356	84.0283503	87.4756106	151.511943	185.928029	171.809161	106.063855	69.5926591	60.3987631	78.4325955	100.155919	96.6248427	42.7563716	39.7763819	16.4367615	-5.09186665	26.3084569	-6.12053521	4.66903911	18.536383	-14.2847563	-29.3701437	-27.9997652	-10.0145162	-3.49186093	29.3320851	75.5868351	24.3491408	-51.9252072	-26.3252451	-13.9508763	-36.3301345	-55.6731166	-70.0547776	-65.4975807	-67.7098789	-74.9877657	-79.5787968	-102.831778	-122.488722	-125.903059	-119.633668	-126.777678	-143.052485	-143.47845	-142.014284	-133.898992	-141.624538	-151.121261	-143.497326	-131.568439	-111.219529	-124.126035	-116.48094	-131.507715	-157.763145	-150.969176	-129.986055	-116.589562	-105.207427	-98.9570964	-95.2969121	-108.997128	-97.0082505	-91.9500358	-71.6336644	-41.90554	-51.0692759	-59.9592658	-64.3367678	-60.9330597	-52.6537351	-61.0787843	-51.4280445	-45.3146917	-35.2756292	-27.1207908	-29.2936612	-28.9546168	-29.0740632	-26.9538332	-26.3202231	-19.2435878	-19.1831123	-18.4155316	-27.8041585	-37.9197713	-35.2334631	-33.5069257	-24.1035338	-22.2154935	-33.4223305	-33.8921676	-28.1646415	-22.7251805	-19.3101324	-26.2716578	-29.9849567	-38.3734548	-38.0424008	25.5248035	81.679787	47.4681988	14.5242368	53.6559327	13.5514389	10.1359664	2.61313138	28.7164993	23.9218217	48.5465064	25.2752868	54.7291567	31.0965619	33.3338466	26.6624656	8.27067849	5.48781078	-5.58086212	-9.81456122	-1.95674125	-11.8283353	-19.6783523	-24.6086723	-22.9928904	27.7171576	27.2897398	17.8192693	12.5687614	3.80283589	25.5498215	35.5097108	19.4893198	-6.58070303	12.5148016	28.066342	-5.67835804
50.0701539	62.5433528	60.0904267	90.0567701	87.5803782	96.2842251	74.9721956	56.8118972	52.2151793	58.7475635	67.3212918	93.8928496	76.7959132	64.9348175	63.9462466	91.1710986	91.0404075	91.6309415	93.5390883	77.1066777	57.2446244	62.1916817	54.0033536	88.4610315	93.5305941	76.0893334	60.3414469	30.8141585	57.7658271	67.4775298	59.3326675	72.8391516	111.264122	140.4829	108.768945	112.153079	125.224334	77.2010053	81.7865852	75.3406256	83.5543542	74.4951022	65.2444915	72.1826276	82.1740722	84.6997349	85.2203792	96.1785755	92.1955526	90.626501	151.181363	148.83608	157.780928	154.012871	131.444947	92.3278057	97.3492106	97.7174443	92.9168971	81.2556235	73.0453058	63.809626	55.0561475	56.8320319	67.7621305	68.4771143	50.1748214	35.4487702	24.7714504	13.3794097	9.0034339	-14.4378396	-11.4902186	-10.6214636	-27.3337495	-33.5061096	-29.9459669	-17.4282939	-37.3352047	-22.5983993	9.41222541	7.19461584	1.35288159	-0.278481697	4.14239162	19.9248038	47.727729	69.9869145	102.258865	129.511904	160.298625	180.423318	170.462504	174.550329	181.159008	200.962817	217.10765	227.057025	227.192909	235.078362	243.298011	251.337134	253.796357	261.083371	267.652966	278.84145	275.647195	273.312638	276.109205	267.335508	262.789078	260.239012	257.232494	236.798636	222.086567	227.417822	230.481898	236.937201	231.849218	217.515441	220.773369	224.121631	236.487388	237.3988	241.753423	232.703659	204.904445	214.012984	218.956421	173.340117	179.353205	193.333134	138.701557	137.712437	110.161078	105.944656	73.88568	84.4750974	82.2157501	74.6909254	68.010142	57.3714057	80.5607397	79.6994235	61.8591517	68.9513934	77.4019216	70.8080655	62.0996361	66.1362892	87.3748537	72.5841096	104.881304	94.1726704	81.8440318	117.755202	90.0843055	81.06654	50.3462921	74.0785512	91.0158329	74.5607594
-20.522492	2.10559733	5.21238517	45.6579204	38.9450444	46.2270894	8.52433069	5.83304255	5.95144066	30.8199198	20.6766797	37.0151536	24.6359742	28.2834941	26.9903691	18.5941642	8.5711833	29.0380838	38.9434863	5.36449098	-17.3282984	9.49205007	0.959083499	35.6388867	31.9711055	36.8720616	56.7121881	36.1873346	-22.6792325	-64.1435935	-46.5169225	-86.5176186	-108.50697	-96.5543832	-88.9471594	-75.2083243	-59.2658845	-77.9386442	-112.252365	-121.119654	-117.73035	-116.726977	-129.369601	-119.342651	-116.821977	-108.090116	-90.1373791	-102.282639	-93.3983936	-85.7495419	-47.6286884	-62.3911874	-72.9024306	-93.0586667	-87.3441077	-65.4179635	-71.8109947	-89.7487368	-97.3365046	-85.1422135	-85.036073	-89.7555912	-89.5366703	-85.9785929	-95.7031803	-93.8604556	-76.6578244	-68.6935551	-73.9012036	-75.1032735	-84.2438586	-81.2415038	-86.3762876	-78.4890382	-67.1323574	-60.6432781	-50.0435918	-45.9493622	-53.0423795	-55.6050746	-72.0099848	-63.0847954	-52.5693289	-37.9513426	-8.9197769	8.53875687	20.116865	34.3971339	31.0625639	29.8173922	25.7155189	8.23365352	57.5604632	85.0663906	102.339877	90.4891638	84.9728734	82.8751425	92.9930018	102.171279	97.7934584	99.579743	86.431782	88.6223962	97.2113552	99.1710137	103.775269	98.9081217	106.346683	108.995327	98.9093135	100.977382	112.849039	109.093532	104.56667	109.278221	100.837089	107.248616	98.6235025	117.01698	116.969914	105.024358	101.900037	90.3478471	86.0031916	79.0132942	86.560142	125.150809	140.71479	109.861494	115.82496	114.363996	40.2550169	48.4324724	28.4676804	1.65707328	-16.7303945	-3.37911604	16.5322178	15.9777914	4.11150259	-4.4452397	-4.25291362	-2.91788956	-4.06391682	-19.4804428	-3.85236071	-16.5121007	-25.808783	-5.79638234	-7.42952893	10.0706725	31.1679316	-7.67657598	6.74666932	20.0087735	2.59014001	-21.8779795	-27.4945093	-8.54112749	-9.18412746	-20.2641751
33.1875841	51.0156787	28.8625267	54.0368905	55.9183769	70.0013662	46.7489814	31.7800249	26.5419725	59.692798	30.3980585	59.5912137	56.9442917	50.9830994	56.7863126	51.4430502	39.991564	37.2442237	79.4435539	52.6013881	29.5604678	30.585293	46.8800597	46.7232384	49.2938567	56.6683145	50.7327206	37.3252299	-16.9778128	-49.4022162	-36.3208303	-14.6675998	-38.5190883	-31.8670242	-26.2232592	2.77816832	3.45591099	-13.3185069	-15.2329283	-25.8900504	-27.0702066	19.9983952	-7.55349747	-29.2006406	-7.33216992	-37.0816183	-48.028385	-63.7646332	-51.3939437	-76.3540591	-58.8362958	-57.0393456	-83.5925837	-87.8298525	-94.0736337	-106.232934	-98.3279439	-93.3115337	-87.6883931	-85.9497995	-75.7454742	-73.1083723	-78.0365568	-77.5938127	-61.5552433	-65.382615	-62.9397115	-70.808091	-59.7210467	-60.6119633	-50.3107889	-28.061714	-19.7237911	-25.7637028	-23.0716502	-9.35117519	-23.2539001	-30.240548	-5.27919893	15.2946338	22.5861531	38.3932157	36.5896364	37.5207509	31.0455158	29.0554947	15.555737	12.8047104	14.6607551	30.1946146	46.3320163	74.6868402	42.6865753	26.7054255	16.1474677	15.1403158	22.7578456	26.0386539	24.8961421	31.510997	31.4855334	29.0948142	37.2476512	40.8764977	29.8620781	25.6060459	24.9842262	20.0608701	13.7246688	3.37736906	2.44518376	-6.49804673	-22.9520851	-19.788518	-17.402428	-31.8158941	-26.2514477	-24.7322488	-19.043461	-29.1101572	-31.2660883	-27.7347345	-22.0600022	-20.764455	-18.7288278	-14.5641358	-7.31873429	-18.552806	-36.4987764	8.83746089	-8.94617103	10.138738	26.4056195	60.690466	94.2073489	53.8057468	11.3095676	28.178262	40.8634642	40.6497651	34.2933684	51.3137935	63.5660739	48.3150662	49.0359719	28.575169	13.3631972	22.122965	35.5015994	44.6231193	66.3532969	55.6127258	68.1641522	54.777072	76.9542628	64.1891607	72.2945979	50.0168429	32.5071259	66.8254579	60.0979631	44.7738253
-16.7278913	-17.2813143	0.672582596	-8.54230196	2.21738839	18.0756962	7.42541054	-12.8507529	-16.3291477	-13.0043088	-6.42552007	12.9192989	-4.48481624	-5.56336933	16.6715514	15.4590159	4.3143069	-14.6849751	11.0263601	1.56054862	-25.7374002	-21.3156324	-2.57492665	-7.42132557	3.22912902	42.4580863	56.6557761	41.7392731	-93.4103386	-169.465303	-149.863384	-104.10067	-131.389033	-133.290815	-157.752029	-130.997343	-115.859914	-114.97311	-121.217831	-114.983427	-101.071919	-81.2980778	-95.1991469	-118.155818	-96.8409999	-73.9819965	-95.4908004	-101.912445	-94.6976807	-73.0403006	-35.9644256	-40.7358033	-94.0118479	-119.422791	-149.11151	-150.378355	-142.59334	-131.706006	-137.237469	-134.019919	-124.604327	-115.226558	-100.092515	-90.1724435	-84.4406143	-68.1431015	-62.8454567	-55.2195423	-43.2102744	-32.0911342	-24.5777111	-24.0147136	-20.0457616	-14.4192982	-8.53410112	-18.1702666	2.56799458	18.4586821	7.72035901	-27.5114084	-27.9336988	-40.4976758	-54.2141976	-70.0631198	-91.1190935	-91.3117299	-89.3469871	-92.5150571	-98.258726	-98.8567744	-119.119024	-126.958115	-113.470621	-109.712378	-102.385527	-105.138595	-116.948327	-112.86652	-112.718311	-130.642319	-124.954525	-124.982978	-122.199249	-133.081176	-134.138834	-140.234334	-133.533904	-142.527974	-141.179244	-139.06338	-133.393555	-127.622452	-117.438553	-128.840493	-126.185203	-136.348603	-143.735024	-139.154308	-142.904847	-141.207615	-136.043967	-142.722641	-144.407312	-137.379674	-134.848945	-122.388163	-114.480021	-103.638834	-113.738502	-72.8417694	-89.7980732	-97.2795867	-38.2383799	-11.119169	19.8292167	3.98908843	-36.9803504	-30.193381	4.44903483	-2.55663465	13.1812948	19.9705089	12.3786599	1.18899146	-8.51023701	-24.1034957	-20.2561278	-1.13273048	8.51819315	1.04576236	-5.57337729	12.6880761	11.1287397	8.41276586	20.2730665	-1.01133346	0.44484226	7.88219513	6.78645062	11.4140724	-13.0302764	-14.432419
35.801531	33.417634	45.1634023	36.7653428	53.6965235	61.1105104	44.0520294	14.9024171	27.6309025	20.8933807	37.255087	51.134074	30.4968237	41.8904691	47.3760462	30.7575835	63.9118884	38.1339718	57.3996099	30.4028625	-5.32334765	21.1791384	36.1415478	33.9545245	28.9693531	38.2243732	55.0257565	49.7809162	1.47675522	10.9140312	-18.5366369	45.045638	52.8250101	37.6284224	47.4699684	54.8080811	60.9455527	25.4547593	22.6892809	37.1845695	27.2884794	29.4996662	31.8342146	31.8414575	15.9266737	41.9110504	7.5614593	1.21419749	-12.3348703	-14.3569442	-28.4757007	-45.9036808	-17.1345027	6.55995475	9.88223539	23.2059153	33.1783635	37.5810918	53.8433492	57.9221024	66.2677712	79.0026257	80.9912248	85.510466	81.4413072	68.4947769	58.9224592	65.9563905	53.192579	64.8566504	61.8383237	48.4153987	45.6904393	44.7553447	50.1443906	51.5544735	40.0319984	39.3236064	23.0080351	15.0874696	-7.25421249	-17.7742637	-16.7558839	-19.0224727	-7.63490751	-7.53912611	-19.0194648	-29.9670755	-26.4681809	-46.6214975	-34.6254658	-27.620289	-28.1420776	-45.410655	-43.5901897	-38.1852913	-33.2029635	-24.21959	-23.5194671	-29.433679	-32.49577	-29.1237147	-25.7462762	-19.8395213	-30.3409409	-23.5765022	-25.291326	-17.8307901	-24.5303497	-14.48899	-14.8671266	-21.4044287	-23.31519	-19.7506599	-22.0824707	-21.7368587	-15.0755823	-25.5430799	-29.7742127	-32.2901161	-33.218578	-26.7272033	-29.2505029	-31.3350567	-28.966475	-20.5194664	-26.9391521	-36.7996944	-53.0653039	-46.3877814	-47.7551506	-39.391233	-13.634088	-6.60038998	3.82896744	-0.471265524	-7.05575736	14.4103177	52.2927647	33.2902054	39.8270038	39.3958425	33.6105032	18.5557037	24.9608821	21.1964975	14.9176864	0.758486338	17.7771539	26.6540609	29.9254366	53.2701847	22.5633238	14.3539753	52.6785534	35.9885278	24.1443702	12.4179286	20.8669162	24.6855017	19.8743655	23.5308547
-4.27044471	1.76483221	0.103092683	1.22856035	5.68169299	9.8319823	-10.782755	-32.3337607	-9.01180711	-11.7488121	-4.34221067	21.699633	-3.22366634	-18.4934175	-17.3016429	-0.468015745	7.70925104	7.2755949	22.5037171	-10.3674246	-33.6576574	-21.1881084	5.21641298	-7.25424529	7.84027948	28.8367759	25.6015755	22.9374303	-24.8305096	-34.8262646	-43.1668942	-29.8372616	-51.2547988	-66.9107858	-61.9536157	-39.1537341	-19.1629047	-10.3277413	-14.899904	-19.783197	-37.0403835	-24.4578273	-14.6923183	-30.9272475	-6.19225688	-14.4931197	-16.2727847	-6.85387949	-7.29467851	-7.27584071	32.9721851	43.0343686	37.9012029	43.00916	24.8367015	10.0707367	23.2266397	23.1728015	21.7715437	22.9564898	12.2646177	21.8255989	38.5549609	48.0583726	68.1810615	68.7327388	65.1269147	72.541943	71.3091063	61.4637404	62.1951535	61.1336928	43.616711	40.6648219	30.881791	19.5967336	9.32199055	-23.3506865	-7.35993832	6.49193874	7.0213284	5.96666225	-5.6751624	-20.492315	-38.0361225	-42.693625	-49.5047798	-40.2350445	-42.6696438	-29.1964878	-37.8694893	-45.9937116	-44.6229554	-35.0716782	-35.423873	-34.2209201	-37.7484551	-42.3151594	-49.4602278	-51.6202308	-48.6920141	-46.8813799	-52.5529098	-67.7030639	-59.4556068	-71.1461968	-73.214579	-77.5518003	-77.4335842	-87.3756325	-78.6022908	-77.7532443	-68.2933191	-67.3321175	-80.97084	-64.9531097	-60.6105674	-65.0865158	-54.4450369	-55.7912038	-56.271928	-62.2730536	-63.3955041	-63.5477713	-69.2657719	-50.6704386	-24.5925629	-29.1369274	-21.8286868	0.654414544	-7.32328469	-10.0417142	-23.179999	-30.3024827	-8.68308781	-15.1809081	-1.83340461	-14.4983303	0.207469061	9.40496078	23.9798976	29.0746586	19.8342759	-5.78061777	21.7344409	22.7815623	36.377799	19.3172375	21.6384972	9.11675537	40.027818	54.3084819	19.9715678	22.0508362	45.8529061	32.5946992	6.32460062	-4.69000062	-3.38712299	4.32954997	20.6061713	23.1203224
43.9369949	33.8679854	42.636518	41.1201742	44.7464117	31.9230934	14.6874373	35.9189204	33.0744103	32.3776589	8.98248563	9.23741592	10.8854971	24.8392806	29.7706119	32.7291624	38.4809426	33.4214235	21.3520711	15.3315766	12.6661823	30.0163888	61.5559719	32.5792738	34.7040687	43.2629458	20.4677337	32.6604324	15.3427761	-10.3122075	-18.1706014	-17.168656	-0.270327673	-3.69309582	11.5362908	22.8247716	41.0549602	71.7022053	54.4717196	27.3060681	-8.85088019	17.8509211	36.8038529	9.52246177	49.8086056	22.5011301	11.4738386	14.1932001	-10.4820739	-22.6886795	-26.7358473	-47.1371655	-60.5838318	-45.869093	-14.6708129	-1.21233084	4.09023133	9.84900497	4.91483664	13.7441465	22.1253918	22.6113631	5.35647999	-6.06567479	-21.6334875	-7.90974649	-0.550150799	-13.6611102	-18.1150118	-21.7396483	-24.2221738	-16.5907288	-4.74529795	-5.79195304	-8.66679089	4.60096496	14.5648884	19.8763834	9.1653589	6.26108694	9.58068981	18.5956414	30.4028767	36.8141759	43.3555607	42.0665409	56.2600654	54.598092	50.9415161	41.8420443	46.8189737	37.2547087	36.3665028	28.7401734	38.7037084	35.1733696	32.1819418	29.7963756	23.5039061	20.7790206	5.42044799	4.07564655	-1.06933583	-2.2636322	-2.74164616	-5.99317578	-9.05707268	-3.87897224	-0.451444766	-5.07153064	-11.2581121	-8.37106492	-20.8009583	-18.7710533	-8.93789989	-8.89127422	-13.6215314	-4.64635801	-14.9337352	-11.7803408	-9.83215761	-13.2108684	-2.40196208	-6.1499693	-19.9930788	-35.8004073	-43.1737101	-59.6661858	-48.0588953	-60.6791404	-38.3299489	-39.3630098	-35.2810979	-46.1190316	-6.60619393	-15.0677174	-14.8231979	-3.23766193	15.0453873	26.6262526	33.0095013	21.1669846	3.38791194	-15.7040023	21.9124116	5.94324288	2.45363441	-7.90808512	-4.4467566	-4.46462743	14.889777	25.0373552	16.0464211	-3.11148411	24.9269605	25.0072212	-10.9246699	-7.35956236	3.74172593	9.21387282	13.9122531	10.4798436
1.82224855	8.22389852	12.9784198	16.6836	19.1319803	-0.551438205	-8.30732295	20.68983	7.48807007	10.0937071	-14.1952521	-10.3127108	-4.19570626	13.8191481	1.64374865	-3.58681781	2.81328872	20.7822501	-14.6604658	-12.9502296	-9.35894491	-12.4716813	7.34720998	8.019069	16.6522416	15.5926358	15.4404963	25.9069249	32.8551125	10.1922483	29.7423952	-4.12873029	-34.8846695	-28.172287	-6.7673121	-10.4953894	13.3306302	-5.61089524	-13.9287916	-27.6155425	-20.6901573	-5.59559547	2.35023378	-7.48247022	17.2324395	-2.48491001	-5.097319	-3.16158627	-12.3291113	-16.9209752	4.43435545	16.654556	37.4584951	54.7165525	34.4755352	18.5653075	23.1235243	20.1504316	16.0772372	11.928389	-1.32268795	-15.5899282	-13.6156626	-3.77529606	13.6596511	7.83244698	12.9731528	14.954393	-3.77662256	6.91295764	5.99693403	9.55366108	7.10629079	17.9514492	14.6419012	-5.03815437	-2.21419839	10.2685113	9.77581402	30.9115347	44.4917765	52.1638192	49.7214611	42.1729581	41.0209139	29.1775427	2.14619019	-1.80390567	-5.14474949	-12.1020256	-15.3150408	-26.4192712	-26.9287679	-26.3299977	-37.4545907	-40.0748583	-37.8778382	-45.2930616	-42.2301344	-38.0409613	-36.7876292	-47.7228212	-42.4842976	-43.3309342	-39.6884238	-41.7994348	-43.326937	-47.2265538	-28.2048539	-27.9861077	-38.3691729	-47.9206971	-47.2569873	-36.4001348	-38.7072006	-38.430392	-36.2182463	-42.5954489	-38.8721585	-40.4623108	-43.305945	-41.3490572	-40.6147921	-43.8786116	-43.0103189	-48.0646385	-37.245321	-20.020278	-7.33785676	-18.6527532	-8.8235797	-26.2160613	-48.3790669	-36.1944568	-8.83954166	-6.90547426	-0.980190766	-12.6628366	9.65515017	-1.34226079	12.8709319	9.43696142	26.2334194	-5.10045125	19.242451	21.7673858	40.1395044	44.4839017	26.2386175	39.7808312	19.4356577	24.191808	28.3410447	2.72957332	11.0610347	30.2601671	26.3239522	25.1715081	10.2952359	18.9781329	47.5669568	27.7887318
