269.678067	263.394077	257.727964	247.752268	265.172518	257.93787	236.29089	248.118118	221.585239	241.510504	235.599803	227.173512	216.761082	238.684952	217.502056	261.633932	241.616789	233.235628	236.826905	255.027323	250.649438	258.034492	267.834439	238.337548	218.530595	220.651058	214.512138	224.746095	298.877177	264.597944	192.063092	152.779387	132.436546	168.671993	160.841076	129.145759	149.491139	162.042083	157.318072	167.154465	160.404752	159.772707	208.181433	242.665516	259.081809	280.317133	333.514849	418.568497	490.81829	475.237712	454.8342	452.444631	455.853843	449.306338	445.441259	416.730402	423.46007	422.672328	422.161903	431.185127	435.386513	426.635679	424.258362	419.843749	422.201913	425.217377	422.530148	417.839115	423.135571	427.901069	433.412768	425.789249	433.045362	428.871408	429.545662	432.684209	434.889808	441.085061	443.304	432.970732	428.82892	429.562524	430.185112	432.580492	436.815131	429.635651	442.853144	431.735567	431.388586	429.731091	429.169711	437.797862	451.510849	447.800133	453.786096	451.127257	453.6048	455.598542	465.166463	476.455675	488.853875	489.373608	499.736632	502.209483	513.585479	514.126398	518.624089	527.560765	563.042242	584.044437	591.321445	595.261573	617.352219	627.687404	639.317807	655.485892	650.887583	641.001321	630.342731	630.607625	631.126589	634.317642	625.527733	612.491099	600.713548	605.731474	590.633829	571.054328	589.298872	597.959068	602.8547	605.484426	601.020061	565.128823	590.073422	537.666541	558.76616	563.564776	480.318048	399.936215	393.456169	440.999219	523.317873	478.36372	391.846398	350.231008	336.522091	340.051821	309.578904	269.613123	288.59411	304.896281	310.326739	274.409943	283.052488	292.452399	277.881854	284.751023	263.368163	242.062232	278.921719	261.852155	268.179663	277.370815	275.623404	270.020857	270.536001	244.178444	188.098178	126.550565	183.963358	263.079281	285.124051	291.50474	300.028523
44.2449004	26.7748825	44.5449338	38.9925767	42.5637267	66.4969416	34.1784192	54.8305844	55.4653048	33.0772223	11.1858553	15.8266223	11.4952283	15.8964986	9.27343684	39.1396929	21.5476161	25.3162775	41.5169906	27.8228056	24.7671062	36.2158809	45.155809	50.9691771	63.2545864	71.9038083	80.5868815	67.0102762	50.4399889	32.2332751	-23.4425438	-122.973597	-167.292586	-163.22832	-146.697751	-169.600915	-176.685914	-192.234256	-197.388463	-174.183278	-191.856143	-189.793678	-181.292612	-175.89654	-162.170958	-131.528789	-97.0561896	-34.2596586	-38.8769406	-102.460124	-112.284719	-123.836596	-133.0078	-126.44332	-128.460896	-125.701183	-127.662991	-128.622281	-118.981956	-120.281701	-122.016784	-115.177955	-108.31011	-106.850179	-110.822726	-118.780073	-114.174473	-106.272278	-107.95239	-103.364743	-105.582897	-102.085475	-111.264288	-100.597692	-107.304468	-99.3898577	-98.467829	-99.6685534	-104.343786	-97.5195537	-97.8342	-94.386186	-92.8896076	-91.9666518	-89.9293264	-93.498702	-95.6627922	-90.6356135	-91.0144715	-87.3376801	-84.878672	-86.3579017	-95.9143988	-81.4386777	-81.9477901	-87.3745486	-87.5627662	-85.0572599	-74.6612104	-71.1351022	-75.1221563	-76.7412803	-79.221331	-73.9400792	-66.1213809	-56.2173985	-57.0923523	-51.4911565	-57.0647067	-71.0681438	-63.0161	-60.2225999	-63.2036978	-51.7760935	-35.3965983	-23.1482001	-15.8281606	-19.833396	-11.6250408	-9.49665394	-0.350505175	-10.4578789	-6.48373138	1.24829585	0.184357925	7.98284951	14.5069495	15.1422305	22.5943372	57.6680907	81.4079264	95.1497359	98.7237174	74.5081687	28.9482917	136.154649	94.8450308	44.1115507	83.3217907	73.3350754	81.8597412	96.0114246	90.6829369	103.625185	74.396368	65.8804657	50.5312227	40.6060187	29.5346571	18.6482302	32.8850193	43.1239663	21.5978103	-10.4888002	45.1175648	36.0812626	-1.58169426	7.26825584	-13.0902314	5.73622298	20.2701637	13.1908591	15.8637781	29.3579694	38.6030384	-1.04391194	10.0814332	56.4643312	63.8602438	49.7577207	48.603344	34.9599966	-15.1205302	24.3657566	34.6081609
51.1116811	64.054009	71.9156006	53.9551539	69.8552888	90.7279217	40.4641885	72.4946388	118.283271	71.8411756	31.2306539	86.7240305	78.7967225	91.3631774	96.4140194	86.6323758	80.2055958	61.7151966	82.4625196	59.1794063	51.5712079	61.8907132	50.8072217	47.7796117	26.1502983	26.2375748	23.5893784	30.7926204	46.8071097	74.9270784	155.86721	170.946216	123.711612	132.296458	149.788636	133.352846	129.610487	99.0242801	108.180222	123.848944	153.547151	140.825008	129.075609	127.934117	124.354793	144.59504	160.129232	186.019392	195.054842	198.307392	185.037668	181.958518	198.837293	202.89715	209.806276	206.722725	209.771411	207.905592	216.291055	221.895886	216.365419	227.475228	223.272712	219.910859	226.863472	229.427454	226.990713	214.469491	209.598332	207.605592	210.229839	217.816899	224.252022	217.300818	216.253089	212.532292	215.997653	207.926716	205.915335	203.76851	207.752261	205.937448	201.200493	208.275638	215.03203	211.190218	201.69273	212.490929	209.122293	200.254889	191.621387	188.285469	191.543992	187.626042	187.944855	176.320869	166.044529	153.229578	152.193969	140.826658	135.703787	131.779814	135.848371	115.614169	106.139697	107.59488	103.110073	90.7542852	103.110367	126.004535	118.954992	107.95747	108.036207	108.503772	104.211305	93.7110478	90.0778421	100.482719	103.464935	113.792983	115.794592	123.980181	124.643827	114.158738	126.245138	136.458999	140.81867	135.066232	138.755202	124.154573	117.339672	116.683441	98.035136	92.3258769	104.741394	95.5919944	86.2317226	117.733529	116.202015	112.378989	125.496608	123.139408	70.4766401	86.6586688	96.5808735	122.338375	102.371911	100.974738	120.61191	89.3160065	107.840555	93.9708665	102.930047	70.4464215	106.67526	107.020961	70.4132272	72.6780761	62.817039	89.1952751	78.0561202	70.3670376	63.5359272	72.1831999	96.6705423	53.1461009	65.1619766	46.1107728	45.6639826	123.365326	114.332103	97.5150061	60.5294031	102.635133	98.7698187
21.7441903	9.5667725	13.3111255	21.1176957	37.9494737	13.7856481	-3.9387492	22.1773634	38.0903757	15.6384966	-6.93006676	-18.718961	5.40016914	47.0581883	23.0566378	-3.43052562	8.70774397	-2.32779325	11.8021644	0.499549422	-5.13621326	6.2929573	7.47379424	8.05409816	40.2499711	36.6523112	31.7165847	11.2836128	13.9486143	-24.0440567	5.53766597	-17.1725683	-59.4528951	-69.7435184	-36.4463647	-37.2370573	-61.3796948	-84.9754313	-87.5339569	-67.5335964	1.07562192	-18.9043275	-4.34276639	8.22655926	6.72846523	47.0854609	65.3742028	77.8208221	52.0385782	87.3529383	82.8283696	82.2433252	68.6258637	71.3903354	73.8608449	64.4414192	73.8003442	76.0671156	71.1438731	69.3978079	73.3301278	56.1194126	54.0617351	58.4307099	57.4379228	48.2495337	47.2513383	53.5845789	58.5744484	64.0123664	63.0510459	57.6432715	50.0242949	58.6235726	56.8687363	59.8012843	56.7787299	56.1547734	56.6466354	53.5402871	54.3908224	57.4696543	56.1889386	53.6319065	54.7879208	56.7929048	62.1138592	60.5482913	61.2098046	60.3727679	58.613859	58.956587	55.6732264	63.2207133	64.7529212	60.2598301	47.1083238	41.3913816	40.7011704	48.7163929	45.0147301	42.127464	33.2408231	33.4322306	22.6180136	7.01473148	2.61826903	-4.60644705	-8.94777469	-24.2964704	-25.0544433	-33.6515812	-32.309254	-28.5912546	-25.2873383	-25.201622	-36.0652934	-48.8162378	-48.6899643	-49.5069451	-46.7802053	-49.7522412	-55.7015637	-61.8158862	-71.3056884	-72.4277913	-78.5981135	-81.9988577	-74.5133595	-56.3554727	-60.7839074	-53.8035829	-65.3555942	-32.2194924	-39.4949608	-0.467576622	-36.002578	-78.6006016	-49.6966138	-19.0939442	11.4162667	-21.8588197	-54.4763277	-46.1957926	-16.400012	25.3037635	25.3269407	22.2055918	29.9457551	6.42775756	24.6547778	-1.92335168	18.9012882	-16.0605204	15.4687022	-7.65769263	-22.3479561	-16.7861947	-14.8502548	12.18139	-6.0977723	-1.73070891	3.89947789	4.28868156	19.7264744	-2.68021243	-0.993465264	29.8958164	28.7717592	-11.3279712	11.391279	0.660894302	-22.0524997	14.6607399	12.0712732
45.3073272	69.5159656	46.5030031	67.8012177	73.9231035	56.0956762	40.0403287	81.9700348	71.2206395	56.778222	20.1811489	-0.140292173	31.205693	54.5976693	55.5399693	39.6936945	23.1315806	39.6740743	67.4445206	54.7102711	55.1000734	46.8873008	55.1643675	47.7295857	23.3048348	14.9482498	27.4018693	-20.7302754	-22.6395612	-10.0363421	37.0551481	72.5247977	61.2459224	86.5476016	107.279397	93.1886839	77.1200783	59.5921638	45.7632717	53.1131368	77.7507101	71.954009	52.5666618	70.4451082	67.9650863	86.4976188	61.7842733	23.974938	-6.56370381	8.20045775	1.13534914	-8.51928006	1.06241395	4.67876074	5.43032585	1.577266	5.76187943	4.92922292	13.4903888	9.62919793	-1.53408749	12.6942099	11.44012	10.4079314	11.0745071	9.64795895	5.82949528	8.65696328	17.3333736	17.7087212	14.0244236	12.5836623	13.854204	14.3349511	11.3080305	12.0563419	16.0175949	16.5861834	18.1961895	29.8422415	26.7350044	22.9786387	26.7110961	28.9708004	35.2335341	34.5002994	34.9191757	44.4540169	45.0754867	45.0351823	49.0890903	46.0049026	54.4730237	63.3852052	70.0629908	66.3701787	68.2193663	70.7429288	78.7244556	76.7037092	82.2310182	74.8431177	69.0465104	58.3397801	63.3502524	62.4835995	58.051842	54.6483081	48.2033935	48.8913504	37.4793945	29.7591266	10.3978574	4.53904563	1.30070986	-5.87186732	-20.2210249	-32.9192264	-32.9108337	-32.6122676	-30.1685929	-34.0580215	-45.7794451	-54.5279047	-45.2543664	-44.9496444	-47.6658775	-46.7850114	-34.53971	-22.6331088	-34.6098744	-35.92167	-44.9983508	-64.6803207	-100.927671	-89.8307993	-62.6069991	-51.8026074	-30.3173019	6.41056232	29.8246532	8.86803186	-17.8612853	-5.47406847	25.2830043	44.8576962	64.5317407	61.3309937	75.6429309	51.0744818	64.2100056	56.3957451	73.358331	41.4329065	38.5238573	50.9878157	72.0364815	55.0159586	25.5001207	62.4514073	56.9447309	44.7854217	49.8623871	52.1877424	50.8161007	53.6463731	28.5961208	25.2760896	31.7635986	26.6125463	40.9347959	58.3844136	65.9542631	69.6801315	67.895207
17.2587735	23.7512396	6.98274993	16.3338541	23.3378862	0.460231104	-12.9345225	12.0944182	-3.71903952	-12.6835637	-41.8950297	-17.0070299	2.02202086	33.9916698	2.75504641	6.40154898	-2.39737076	3.02410882	20.1489928	18.0300073	13.6740748	-1.30692977	3.26717397	20.383752	20.8090108	42.4563091	49.7823514	-2.50357639	-58.0162674	-58.3983413	-71.2775667	-76.270886	-98.8383176	-104.878702	-86.781818	-106.944614	-97.2512075	-99.3396812	-113.620326	-107.936843	-95.2483736	-70.8900375	-90.3966216	-71.6577344	-85.034254	-91.8148645	-78.9507026	-111.654734	-130.576935	-125.051825	-145.084335	-149.301428	-141.688731	-140.163898	-141.408595	-153.070214	-160.672012	-158.465823	-163.273343	-162.998961	-159.28489	-166.214341	-167.470272	-169.681663	-159.620301	-156.26088	-156.207211	-162.125226	-163.165575	-165.513604	-168.650633	-161.168834	-151.520035	-152.386605	-148.642408	-145.289922	-145.368758	-149.052407	-148.919815	-154.93343	-150.335161	-146.849199	-148.41315	-150.310026	-141.501222	-145.560954	-142.926802	-138.613666	-138.162449	-140.299295	-140.803712	-147.413922	-145.693895	-134.296933	-136.382802	-139.618381	-146.679486	-144.48747	-138.009377	-134.056441	-130.444745	-127.170419	-119.945406	-114.593573	-113.069634	-105.632573	-101.136181	-95.7022778	-77.9242055	-76.125661	-67.7388921	-73.3327092	-61.0917835	-61.3946453	-58.6657857	-49.4263704	-45.4081434	-58.3384306	-69.8622294	-64.8503044	-66.3301484	-61.2942198	-61.1980854	-77.4188163	-79.738549	-81.9325893	-73.0297979	-80.1940449	-78.5051159	-80.7391122	-76.822629	-70.0580085	-80.7902201	-31.180727	-14.4459955	-9.34815118	-24.76804	-62.4569151	-77.6187008	-48.0024205	-29.5501631	-32.5633601	-48.6040268	-50.3702479	-15.3541753	-15.7349572	5.74693876	23.9649852	34.86462	9.41403403	4.69911103	25.7910805	41.2298811	33.1678981	6.78782278	28.6856844	24.3863025	4.06618302	6.04470361	15.5316243	3.19806405	-4.48464169	-3.48915578	4.00923457	-2.38523188	-0.922047696	5.24108839	41.9100897	40.3232468	54.6578803	63.3749871	14.5335743	11.1003183	36.7492049	18.978745
54.0268473	48.8642654	36.8351961	49.6545892	45.1147849	32.4503111	24.3615025	42.2090835	42.9392629	48.2433175	15.4295819	22.5755772	30.222547	67.9256947	24.3348482	29.9362842	43.377664	41.0234422	46.7568651	51.1053086	27.2469347	23.5853563	16.8416417	16.2943138	9.48724035	28.393972	26.9787243	6.24959321	-13.1580061	-6.02329766	-2.78688357	35.9988708	19.738373	26.3391472	38.958811	22.6864807	24.9992133	31.4239394	55.265723	46.3902158	32.4404298	61.7002645	32.3579966	16.260435	3.96390835	-9.3398303	-5.23316933	-49.8807398	-63.590138	-48.7093067	-34.8733906	-37.0514154	-48.5577416	-48.2676577	-45.9764764	-51.8437267	-51.367391	-55.7619138	-52.757595	-46.8626898	-47.8599912	-37.3045079	-32.8626961	-29.3859795	-31.3941748	-40.6004636	-37.9192259	-41.0637249	-44.7993554	-36.2542167	-32.751697	-45.6135896	-55.5164198	-53.8458983	-58.6581753	-58.0777176	-56.2736962	-58.9491381	-60.2058654	-60.0366412	-55.5315652	-56.9035463	-49.5255178	-47.8030178	-53.5094264	-59.7130999	-56.664837	-57.200989	-46.1081562	-49.8416208	-49.3508897	-53.5309251	-60.0322045	-65.0061914	-64.3729011	-64.1662314	-60.0682402	-60.939414	-62.0924335	-53.0416752	-55.3400766	-50.8760676	-51.7658731	-47.9937798	-37.3339772	-34.5198744	-26.9158874	-27.7681793	-24.9516803	-10.2142587	-15.6796426	-6.29945853	-21.7165331	-12.1287062	-2.92585229	-5.27734639	-2.08723059	1.73714453	-10.8024714	-16.5716918	-6.20914378	-12.5015686	-19.6853362	-23.5695013	-19.0647346	-8.92177332	-21.7146755	-24.8300493	-28.9709942	-17.4773743	-13.0675236	-15.7862364	-28.5734469	-40.2094195	-63.9335841	-50.8858545	-26.8780264	-14.3278246	-3.66781123	-8.78056559	13.5968182	-11.4491699	-15.8050753	3.12801324	5.74729514	19.5830123	21.4262077	9.16309502	13.3872924	28.2133689	25.9481394	30.335377	25.6917164	29.1231301	37.7715256	34.6626475	42.4529931	38.3205844	24.2299536	37.0138236	29.2970166	45.4942928	40.248241	36.9130299	43.5861262	61.6481849	27.2643196	1.41222153	-11.9751902	9.90145999	36.9688981	27.4993698	22.808856	54.3777145	40.9473119
0.168525181	27.2462884	8.34575371	16.2987076	2.80016049	-0.337535021	-8.21454965	-4.41497288	-15.7966941	5.25945268	-0.123191423	-7.5881061	-34.9877368	-15.6617136	-29.7626644	-26.883388	-26.1902361	-24.8005296	-5.75903345	8.09423428	-6.51553284	-26.8335749	-16.8370355	15.4179766	14.9771593	45.1421409	43.6256491	12.7468378	10.8163529	5.47048367	4.74943414	-33.911887	-55.5999893	-55.7324578	-50.7508625	-60.1510057	-57.0878658	-52.3374418	-30.446818	-40.9146834	-48.1888004	-38.7896033	-51.4625076	-34.4539113	-55.5792823	-31.2245176	-52.4832372	-71.4140787	-62.2119602	-81.0901877	-80.7516976	-84.9102182	-80.1580604	-78.8369148	-77.1927458	-80.6015282	-82.1507227	-79.6031586	-69.6751244	-66.3624208	-69.9752981	-64.4578794	-65.304682	-75.3615412	-69.3156961	-61.4406377	-57.2422181	-63.3395981	-57.9497951	-60.0419291	-60.675143	-51.9536875	-46.7698356	-51.3090896	-49.8778699	-46.4652173	-42.3343457	-43.8777638	-50.7760303	-55.5483257	-61.0238347	-56.2772934	-58.2092155	-59.8568876	-54.6798634	-63.1535679	-64.8382504	-57.0300528	-62.161909	-58.1053391	-63.1887697	-64.971675	-63.4399824	-58.8429029	-59.6865782	-70.3548401	-77.5392584	-85.2731318	-81.7044161	-88.2208617	-90.9457744	-95.7265577	-91.4935673	-103.096905	-106.127102	-102.007302	-106.867579	-100.033338	-82.0375002	-68.9526033	-59.8839021	-63.1836449	-46.7667723	-43.9273296	-31.8757359	-11.003695	-14.0877155	-21.5960271	-21.6631481	-10.602239	-6.06172553	-10.1461868	-5.39701392	5.20289685	6.39794065	5.59811939	5.75243768	2.69892447	14.2591819	15.6092638	-0.141741882	-0.0238311238	3.53281583	23.121117	64.5248578	70.5481766	28.7941815	16.6620369	16.8074231	-6.77034269	15.2792274	-0.112995452	21.529023	22.3393377	12.2029004	9.04277611	21.1583145	31.9613779	25.1676717	3.52325024	22.5081454	15.7761718	24.5856867	35.9869638	15.8737437	24.2309913	22.5914656	13.3189429	-3.26218803	5.84080524	9.50076274	19.8728206	13.1998591	-3.85337835	9.69280686	39.4184594	4.63948125	19.8265249	-10.5929609	-26.3617793	-16.5403334	-1.27519953	9.9093993	18.0797533	37.6722811
45.3935105	37.6327766	38.609134	62.5957979	39.6549047	11.9037306	4.01654642	47.7198837	27.5263553	30.7481655	40.9984803	49.2163947	18.7439	33.4237358	31.485854	23.1736797	33.1529478	10.654422	24.8043878	28.7420013	24.2280763	5.53892146	16.1426587	16.4125063	19.611068	35.929414	22.8579144	16.5956425	46.7422589	53.5776746	43.7752421	65.9341105	80.906583	59.3536944	48.3096899	64.3034914	73.3073249	76.9942971	57.2526165	38.0001937	40.4917324	26.597165	25.5156707	21.6346084	10.9811844	12.8125324	8.4207773	-8.69400596	2.68866465	2.84143655	14.3012525	22.0252354	18.326669	9.68206046	14.3336673	18.9886361	17.7567682	15.1806602	17.8683973	12.3456918	12.0600673	5.62208254	1.15238739	3.98193425	6.75253068	2.05684088	2.06809539	4.12434748	-3.06365527	2.28532802	1.72841499	0.61331682	-2.3389234	4.90530609	3.09010218	4.41534129	3.18998533	2.73587046	7.98627467	8.0748446	12.096976	14.6003985	14.1556908	18.1739813	18.743966	25.0974275	20.9722907	20.6610947	22.4434066	23.1091561	22.0052165	16.2412105	16.813652	29.0495413	24.9640262	24.3988749	15.5865076	8.18913281	11.2756061	6.12280935	-1.99423941	-12.0004392	-28.8501816	-34.8911004	-35.3442267	-38.367092	-47.6314877	-62.7473496	-74.2533147	-81.2157501	-83.2981245	-89.7450079	-88.2450405	-69.9271401	-58.2603792	-63.0496511	-61.33779	-60.3596743	-62.6609904	-58.7543228	-52.0655857	-44.9194872	-49.9476005	-60.0334842	-57.1789747	-48.6167843	-47.2803282	-50.5330024	-49.0268258	-43.2227734	-29.2509874	-32.4172064	-29.4610965	-49.7521876	-67.0476075	-41.9178251	-29.8065768	-19.4729154	-19.1474495	-17.2068976	5.05578895	-10.1442321	0.439352348	12.3108995	-4.31855905	-19.8769735	-6.14868638	12.6888573	5.24257773	-21.2993666	1.7657047	10.1735359	-22.5028434	15.1709352	2.62407793	28.0463277	22.7550538	21.3851227	-7.50440187	4.61796019	16.5736305	15.4680363	35.2732576	36.4358403	18.5555403	37.9129588	1.00770094	-23.8010066	12.9965312	63.8413456	51.3631749	13.7526645	1.0926286	15.5612085	30.2941757
13.6137993	3.8723194	-12.8231301	11.1237034	-9.22352206	-12.3590273	3.90246051	18.4317489	-1.51918888	4.57969927	23.9339512	1.40378302	-23.944712	10.0284749	43.6330959	23.4507631	20.2348179	-9.83394239	24.7795025	9.57266038	-12.9261985	-11.0313271	-14.797639	-6.98902304	0.872442305	20.9533584	18.9584672	10.8335075	10.4018197	31.6719191	27.9180287	-16.5313025	3.37365485	-8.98409607	-31.6349486	3.98789237	-2.63000252	5.60437605	-22.7812571	-16.3760346	-10.6344359	-33.752456	-17.8045547	-16.8992993	-27.7396137	-29.1300543	-40.3042461	-52.3096161	-51.1287153	-62.7303446	-53.0805429	-57.2852282	-58.440106	-40.1194632	-36.2008375	-48.5665691	-44.5080558	-48.211798	-50.1601476	-50.3120583	-54.4725226	-54.4721615	-56.1247547	-56.11334	-52.2164509	-54.1611216	-58.1381885	-57.431246	-50.0654654	-45.7712466	-41.4612735	-42.5440578	-43.7908068	-47.4230667	-48.7625329	-46.9686065	-44.2031703	-51.3939721	-53.1995976	-44.8361246	-47.0083988	-48.6438859	-49.7644894	-49.5925263	-42.7370295	-47.0721126	-39.4172237	-32.2992272	-33.540919	-37.1229973	-39.8770346	-33.2416358	-25.867289	-22.7004151	-14.1319145	-15.0848349	-16.9040473	-15.1738787	-11.2302718	1.29306535	7.90676443	8.17508818	13.3557172	8.38608017	7.80965483	2.98374936	-3.29859544	-3.74040392	-0.308749969	14.6285792	14.4805003	4.62587248	-3.97827478	-9.64456981	-15.7204132	-25.7391728	-33.9866292	-37.0442601	-20.2542558	-11.6176155	-9.84522106	-8.90057178	-7.934957	-15.2484872	-10.7105353	-8.37617157	-15.4066745	-22.0466345	-9.34837498	-6.38232434	-6.67523324	-16.5833806	-12.7126451	-6.79754573	12.6469422	26.2077916	2.65700681	-8.33922176	-13.8456456	-2.56052423	25.0495199	17.4462631	16.9605343	23.6100221	3.68400359	17.8949539	19.7727607	44.004492	30.7507817	9.55185967	27.3956422	35.3766898	22.9433194	54.993061	14.4425735	24.4627962	54.6920845	33.2678758	12.2394828	37.9652206	28.9151911	7.15901132	21.1022697	17.0650402	4.32961189	25.3005091	14.3233349	12.7922515	-6.59681876	-23.6912899	-19.6853938	11.9866815	28.7959533	35.5409182	37.5619673
