208.933318	198.210756	219.633398	238.488788	255.179879	261.467893	253.436024	253.915297	250.549824	243.820978	236.07824	256.174534	263.812687	242.417303	245.315802	226.155029	226.019068	249.842703	252.920826	231.199115	220.769292	251.367839	260.626795	224.854	235.086526	205.984207	224.344922	250.898976	273.801576	297.80809	323.529206	281.207579	318.194946	271.688773	195.744544	294.127709	309.701206	345.147263	332.099795	318.727511	359.984304	362.408667	342.465255	352.290686	316.851381	373.421845	501.851273	534.820264	493.241815	517.263814	516.722664	470.708667	445.006781	429.182664	430.254714	454.869815	455.385375	451.999821	455.629532	458.064641	438.508046	442.067944	436.006332	439.417683	428.174109	439.008407	428.830921	426.782038	360.409446	377.886699	368.349421	355.424906	316.563917	339.579119	315.037853	294.131359	313.624556	279.613429	271.489569	291.460815	271.473978	292.975898	278.655216	253.952261	264.067206	290.0564	292.336155	274.474119	287.324842	303.53195	300.544236	281.387119	269.38824	273.014747	293.098983	310.859899	305.725338	261.766094	277.447791
74.797382	53.284762	48.646734	59.5041032	74.0869773	56.2919708	45.0419692	48.6160063	66.1509458	49.4655301	44.7994091	47.6841502	57.4652195	28.1540665	50.7014365	36.3264186	23.1213724	49.6574161	43.0287519	38.940863	58.2113085	69.1877841	45.6289536	43.0499469	45.1127557	66.1608726	52.6274058	135.695583	221.131962	174.414359	164.057163	139.717735	177.308206	159.233095	130.170257	151.176671	104.59107	72.3293221	26.1262852	-4.92224819	13.3825096	7.72627519	3.32828321	7.37338779	-18.4921365	27.9584733	90.6151009	36.4068363	-5.15442219	-70.1707567	-126.548143	-157.730396	-173.387799	-197.886162	-206.638341	-221.993409	-238.991941	-252.132081	-243.717303	-231.937149	-237.326647	-194.331196	-150.317345	-138.19961	-131.31034	-96.0133736	-62.7214153	-4.32431287	42.3255564	95.5798708	98.1047919	88.0940147	50.6315786	86.7344702	89.0593779	47.2851039	43.5232793	4.97319536	32.6092906	29.547421	22.9339941	36.6751109	20.2319876	-2.33571464	0.546814925	31.3696477	52.1251884	20.2634655	23.9799039	54.529487	51.1778081	35.3639863	20.7656968	20.6054274	49.6396586	40.0158632	37.6703368	10.483676	11.7199919
31.870223	14.7989199	24.7933482	70.2876066	78.6041954	57.1806113	53.3523468	81.141798	76.7695724	75.1986138	62.2380107	53.0578341	51.7080604	49.5659401	70.0200885	57.4960084	42.985369	49.5195244	54.1936934	42.6489829	68.1321892	79.0596289	52.2720053	43.8582206	39.2610521	10.4316845	21.1188782	36.2982055	66.7451497	47.6457002	64.9061099	25.2518427	41.014674	48.4018991	73.4708779	84.0326042	57.7010588	72.1775591	44.3410994	29.2933956	35.3528814	34.081456	50.9389338	47.1945714	34.1620591	52.3225594	86.1999168	38.9254297	12.8594075	20.2452919	15.1505715	37.4075726	29.0975217	11.0909118	5.20055369	-7.96325672	-18.2733686	-29.658307	-8.43982737	-20.676847	-31.0254697	-6.43303031	3.26107753	21.3009138	38.5178135	46.8437935	62.7958345	75.2478322	81.5098167	94.2533254	96.8540844	123.47384	92.7338482	103.655061	107.106656	66.8099465	84.0187108	96.6247803	89.9520387	81.5748411	47.2773633	68.9753619	107.416697	74.4732344	63.3233507	70.157572	89.2534089	86.3473698	58.8795534	88.531805	88.4107775	79.3374108	72.0650474	104.885304	94.5956893	62.3178393	69.9925619	75.1396764	67.3856441
49.8061645	35.7540221	21.4545284	47.0448758	43.738492	16.6922395	31.9567204	40.9790159	36.7430778	24.2716573	36.2374925	31.0696753	21.5888763	9.45449425	28.7227726	9.93530697	-4.51591154	-0.60085841	-9.28021864	4.6704697	5.46560677	29.7478732	11.9994685	4.66127003	12.0930558	22.274237	46.3958836	0.775728459	-53.3566421	-43.1503115	-36.1697552	-47.9974879	-71.2436751	-91.5155262	-76.3286654	-82.4593062	-92.8201751	-91.7125306	-109.180707	-107.448853	-108.968359	-108.355583	-73.4782115	-58.7266698	-23.5785544	-42.735548	-60.2472431	-76.9414015	-64.9627575	-81.2445171	-117.822964	-154.431524	-158.120205	-170.330699	-166.085863	-143.199422	-134.148276	-122.307426	-116.405519	-106.024805	-95.8019538	-51.7664496	-36.1405874	-7.85208046	15.4376619	35.0723223	41.6928207	70.0913372	73.5885324	86.9566231	61.953349	43.9162148	-0.273910162	6.23488345	10.8082498	-4.70747415	-13.7431957	-45.1341368	-32.8156609	-0.596377358	-10.5916941	-5.52745155	7.3429687	24.7281218	-6.18092404	-9.85647126	-10.0604117	13.4957126	10.3941877	35.8168663	2.84019599	5.98164369	-4.6730634	17.7969626	38.940061	19.9444353	8.61427869	16.7138682	24.4389736
31.1555449	38.0568397	34.9145025	71.9870426	59.166344	47.9756178	43.0776696	29.3583136	45.7833074	48.0176658	36.1515416	43.0871553	40.6734798	26.6101261	59.4853997	43.4210347	29.7526613	31.9129505	37.455802	30.4432096	52.9809466	55.3014978	42.5959629	28.5312223	6.30928681	-4.76517026	8.9004821	5.64041546	3.23699387	-19.9697908	-33.8059996	9.05249889	-0.365969991	-43.7264482	-12.9191086	-31.3421936	-35.2109877	-40.2185181	-23.9609197	-28.3987128	-32.0789604	-27.6005716	3.3122379	-20.231322	-30.1535975	-38.3144295	-102.019095	-151.295374	-132.573972	-123.344579	-113.146632	-95.7645115	-70.6476655	-54.2934872	-32.202551	-32.4476836	-20.5201009	-21.0000947	-11.9157608	-6.0320136	-16.6833307	-7.53030802	-2.43795875	8.16464018	18.3606947	2.2418537	-1.25466067	7.35163716	5.69940643	24.6937932	6.81723361	34.1207706	45.8434419	37.862789	64.3851353	48.8601848	66.2437913	71.5044187	35.2917436	33.4848718	40.9272967	40.3015459	27.6723383	64.4682031	35.2738827	30.2036574	54.3379794	40.9824967	43.9227398	76.466139	40.7408555	40.2525451	42.6655977	47.330531	68.0515404	64.7653864	42.0360247	64.4253515	75.4791109
35.4603029	40.7546429	23.9663156	-1.78805029	0.539215137	10.4906486	17.6605041	4.74183237	10.7307711	18.2521906	-3.98561398	11.8758562	14.3579374	10.4504957	32.286294	10.2452809	3.74425703	5.36376961	-4.39289338	-18.8044876	12.557434	7.26849983	8.77512254	-0.622639657	-17.4061381	6.26866104	28.6655782	-65.9707273	-150.856231	-132.332216	-133.81012	-93.1481535	-119.798125	-141.719672	-134.136713	-121.989556	-115.57034	-127.337449	-122.656744	-121.686115	-102.887044	-105.859555	-64.796095	-80.606334	-50.2244538	-83.6670511	-104.517787	-139.168566	-158.433987	-161.221353	-177.481764	-160.846494	-149.99326	-153.768447	-133.658541	-126.906029	-145.784372	-142.66835	-143.87034	-145.042969	-179.180398	-175.467669	-181.995998	-172.942992	-163.47716	-162.643454	-166.767848	-154.645314	-149.599335	-108.077639	-80.7414941	-45.7539173	-16.8964848	-12.3720546	14.8873283	16.7031865	33.2070004	47.4540152	4.67851616	18.2252344	5.28846044	-3.45384928	6.50342915	30.8918679	15.6908849	40.5401975	31.4791919	3.44676013	-5.84693007	11.0900413	2.57580204e-005	17.5240166	-2.03331084	12.7101968	17.469227	15.5019057	3.93802969	11.5424382	27.193074
-4.45547931	27.519629	32.2267441	37.9214198	23.134272	25.369511	51.5820346	51.0228693	53.507575	45.8578355	22.6321042	39.6495422	22.2793754	51.1200737	64.6118746	26.8870862	28.4171287	20.5984388	34.8963565	18.2534246	36.5065416	26.1024832	20.907372	35.689487	22.0411422	15.7636598	4.71465424	-28.5239305	-8.94814	-5.95894426	-24.8343884	20.4935581	25.0056717	15.3717704	51.9039059	46.5367386	27.6209097	44.2750813	26.918642	22.5335923	40.4448616	3.48151778	33.9576405	29.1313114	-0.673364639	-13.3016867	-24.3572633	-31.9764108	6.27287042	37.3797847	48.335949	47.955619	58.9272116	64.4597949	64.0384003	45.6284686	32.0876336	27.6556167	38.7863698	14.6683018	-24.7306835	-26.9768801	-34.3151594	-61.8245712	-68.8599033	-70.1083705	-87.7090346	-81.401573	-92.1210015	-67.9137284	-33.7276006	-40.3334379	-5.66150161	-8.61203078	5.33071882	9.15087554	27.9886685	26.295976	13.8289394	14.8843924	23.5951111	17.4963042	20.2331521	26.8573826	10.5338942	29.3508718	28.590327	12.9219508	4.22147422	15.0949739	40.4533643	36.7623814	23.0953273	26.7991858	39.1591999	25.8446071	40.4801217	24.6008602	7.97015965
20.8552713	27.3326192	16.2048608	29.0557891	19.3316124	1.2006394	8.65298326	6.23855112	-0.596557928	11.1828701	0.691955694	5.90162576	-7.20151589	6.62295562	2.33655498	-2.72604068	-10.5775148	-20.109439	-3.24188072	-15.7289682	-12.969588	-8.04891126	-1.04469467	12.1302073	-13.0834333	16.3747387	41.0486614	-28.6511137	-73.9180977	-67.7554574	-57.697567	-51.2256644	-59.694083	-65.3830344	-55.6645896	-32.5889786	-34.3350716	-25.1292399	-17.9771863	-23.3708253	-24.1792375	-62.9748952	-33.1845017	-15.81894	24.9727282	9.3819787	-2.21195223	-2.9633319	-18.7833145	-33.5557528	-65.0987867	-73.3042292	-82.3788215	-96.5977742	-99.4498722	-114.795509	-115.327561	-123.093721	-131.568223	-141.165921	-149.071903	-124.222626	-112.71626	-100.6758	-89.8145337	-59.9238503	-24.9253364	-29.059177	-41.8366674	-32.3585514	7.52809206	-25.9342452	-19.8015547	-15.6880775	0.788582046	8.41119083	-2.63256266	7.01960893	10.3531328	16.7270784	23.6201265	49.5777181	36.2367405	13.3747578	16.0046871	7.65442469	10.1243031	30.0344827	10.2795789	-7.08653983	8.4857458	13.0535587	1.78785404	-2.42382415	13.0225706	14.1391903	33.6221287	25.1996683	3.04662964
33.6493319	44.3399172	40.7850227	26.9868532	35.55819	35.4347891	32.6162781	27.0510189	11.2135264	29.6400601	40.9170085	23.4651281	23.1126259	41.1194638	20.6774677	12.158212	3.65290002	19.7546767	14.9927982	5.28918928	6.82926996	41.0673579	23.0478379	20.4740719	2.23049568	-0.666325871	6.86012026	6.87433975	14.8408556	4.00185649	-1.84650861	-41.2037211	-38.4771964	-29.3265013	-0.0451897967	14.5418542	38.8557231	11.6109251	34.1069423	48.4074766	53.8155445	16.8040118	22.1179747	2.77596941	-33.1337739	-55.8026662	-50.9887931	-50.5943509	-33.3774846	-21.4777774	-16.9127452	4.14627238	11.3577237	2.60081683	9.29427992	20.1630457	3.43144579	-5.62484906	2.67940679	12.8815878	1.6323925	17.5393079	16.65317	17.8339502	3.74679639	25.7041193	17.7758223	7.91413234	2.66935942	-0.841184912	12.0589417	-15.9531344	-23.8989715	-22.3988339	-11.7479816	15.9044797	26.1663442	26.5381626	26.0442704	8.48087814	-0.546683878	9.95805627	28.5510739	1.83828606	16.3718013	5.53449102	12.994158	23.935771	4.78163695	-9.01781584	18.6952658	26.0882781	6.55124352	-8.63644199	-8.37742419	25.5242628	24.1050383	10.1123811	-7.85656837
26.9387834	11.6960297	2.74375403	-4.12988204	-21.3736155	-6.7207214	8.49015527	2.16490866	8.47984193	-1.80855189	-12.7756169	2.89145815	9.32495475	8.36054741	-3.75323191	-3.81618572	-2.49575138	-4.89731711	-1.20608054	-12.7931149	-13.3349893	9.24276012	-20.8491893	-19.1724951	4.03556027	29.9646657	23.0607593	28.4785236	22.5074691	-0.0684081774	1.61931409	-1.36815302	-10.1270178	18.4342496	30.7753844	8.50784683	14.35026	-17.6530867	-0.374937902	21.2557663	7.40225042	29.5870352	33.1637709	22.8506672	30.0423172	16.4928101	28.7703322	38.4050344	17.4262047	-5.66217844	-34.874257	-61.938869	-56.4166294	-68.7099848	-73.3751964	-59.6866686	-45.7680659	-42.3954119	-17.4413929	-13.7081118	-22.1086215	-16.4882191	-13.3213117	-21.736305	-25.777085	-29.8726647	-17.5078328	-9.44136643	-28.8742011	-38.2497932	-31.5978466	-11.4209293	-4.41198478	-16.3603738	-2.18732565	27.3920458	32.7952371	3.44930798	17.9846673	11.8416288	12.1416945	12.8531728	28.4382701	26.1817741	43.127435	19.8712314	26.5958124	33.3521042	13.9455472	24.8990583	27.9921872	29.4368537	1.52253247	19.4217505	12.886093	38.3822862	30.9066086	27.0547329	10.9844061
