13.2589771	27.7236987	-12.8163301	16.0065936	26.7849725	37.2799446	35.7745365	32.955352	45.1226908	29.2872217	25.7408255	18.2669962	38.7911586	16.1203125	4.22225906	-1.3625726	-18.9744963	-24.1348679	-5.80226368	35.7204443	29.6696308	28.0195321	30.5898555	21.0942196	-47.2436599	-38.6661811	-41.0583218	-102.259985	-50.7373534	-42.1392981	-26.4298262	-15.1277836	21.3596848	21.6235116	48.4553351	35.4853001	36.1102351	26.3376316	17.8699073	71.0099369	101.268043	102.3749	98.6117353	75.6429502	103.528712	124.593848	100.708236	209.138932	477.509373	492.065436	464.311668	485.481382	498.872762	492.835325	496.307131	510.800738	497.04815	462.632725	430.762997	426.35352	466.506298	508.241994	512.580797	513.516657	516.298103	543.157636	548.352134	514.916585	509.2759	519.460706	513.605943	489.027187	380.669815	322.691058	308.547413	301.553627	303.675168	327.47248	304.887933	263.120963	275.675082	279.836527	247.725744	278.494923	269.480785	260.786793	240.283486	250.051627	286.287667	302.701949	267.220233	290.636482	276.519612	276.222699	249.928807	269.175289	282.54027	289.798947	258.30098	272.894398	249.680712
-29.3424811	-29.1086737	-58.4631129	-61.3113433	-58.0104876	-91.9203575	-75.6874567	-87.3009578	-99.3680229	-98.4398559	-89.2024303	-95.9436643	-97.6853006	-98.6840624	-115.523507	-130.301051	-119.886773	-91.6641661	-103.303965	-109.75543	-115.659681	-108.936479	-109.243165	-97.5118752	-93.8249158	-42.9944549	-5.25354125	-17.0274754	-1.05288183	-23.9846908	-73.7430937	-111.181376	-85.5052951	-79.1264788	-55.4782218	-55.5852955	-57.4218533	-72.1959369	-90.2450788	-25.9744788	-25.7074011	-44.9530638	-52.8441718	-74.5271111	-66.5827794	-53.4356672	-60.0695386	-19.5292927	-22.1189128	-149.592636	-169.132722	-187.473644	-215.369611	-225.908062	-225.236529	-235.813382	-214.446877	-197.718165	-192.495911	-197.545891	-231.527375	-230.867082	-232.30292	-225.919949	-194.115941	-148.939777	-114.900121	-73.5612699	-24.5608465	21.7797231	38.5942463	62.4795603	62.6706231	29.8058695	49.7149806	59.6247068	61.3817564	60.0540348	26.4851903	3.1347016	14.5165687	41.0764894	0.661826826	14.3235292	22.0220785	9.28799894	-17.6532059	-0.418994541	34.5586046	42.1447513	27.6053238	28.5137866	28.2946024	34.6355374	5.25305	21.3597081	28.2263743	31.1327529	24.133031	56.6866661	41.8163884
126.215539	133.116525	107.420389	125.772189	180.664546	148.650566	134.529361	146.768051	143.758949	138.622408	163.469395	143.173144	149.847243	163.69942	131.517561	134.022169	162.998932	170.801784	159.204279	140.503677	104.284544	130.170084	126.065793	132.381014	118.170861	85.6747331	82.2468908	70.4494269	76.0843131	98.7805129	128.903733	140.13094	144.963136	153.415137	157.411288	135.728074	170.770825	160.035308	139.145147	192.431191	188.821134	170.580976	166.717825	172.591455	166.756328	168.272756	148.383431	146.160289	81.9516985	68.8382928	44.9904148	25.9317635	13.3521146	3.56956148	-3.12948692	-13.618372	-22.0229777	-12.4797771	2.39140536	13.8844257	-0.479087195	-7.62567138	-13.2476105	-16.5560356	-30.6172377	-41.6369431	-57.2343291	-47.9399421	-49.8839022	-19.4032134	-13.8830556	2.34199157	37.3627833	34.244432	56.181557	81.6978555	71.2187735	81.0801798	66.0690707	77.5509235	73.3071096	82.9958633	70.2883151	77.2506684	62.6290774	62.7296835	70.6542856	64.597363	85.2657836	84.459225	58.57826	46.9945488	56.3944619	93.189794	68.8257648	90.1041194	95.7891205	71.5064205	58.0476232	63.0994227	55.2513649
-35.6148635	-29.5794418	-69.8278623	-78.1423528	-79.5207252	-83.2381668	-78.9825606	-87.6930033	-84.4112302	-91.1381498	-114.442107	-89.9505839	-75.2269764	-79.0115785	-134.280766	-109.461722	-98.236785	-102.929387	-127.529732	-122.971961	-135.396239	-126.980871	-131.19121	-115.983326	-84.2833858	-70.2510928	-51.0255461	-33.6564445	-56.682685	-67.7890564	-97.7333769	-115.107159	-99.5771346	-90.4533441	-93.201358	-122.208631	-99.2747443	-102.50369	-130.236655	-84.7274563	-68.0511931	-73.7101449	-82.9829077	-101.323513	-109.012018	-119.053616	-47.9213426	-23.8529225	-88.4366717	-99.1420874	-109.303132	-108.259634	-113.362046	-113.625621	-103.066387	-99.8776211	-95.9750174	-109.12666	-137.866012	-155.251138	-140.177517	-115.764134	-118.005111	-129.484078	-126.011189	-94.1872623	-80.299308	-70.702386	-61.9788907	-54.856222	-83.2828778	-77.3686841	-79.7465293	-47.4740311	-29.4159032	-8.74630523	13.2130933	7.74078549	-9.7072438	10.1498223	24.7579784	8.45541772	-4.35505714	4.99641318	-3.84623879	8.2424947	-0.0062814885	6.40553027	14.2186437	23.4707657	9.22909166	-4.72867852	-19.5348538	8.67416731	-3.68609145	27.3571146	7.6257147	9.64555942	10.8195226	30.2510743	8.16803423
50.7770194	28.3277418	54.0828293	51.1449559	80.4800286	101.408225	108.055901	118.421429	111.266439	124.50722	94.5100887	117.530745	104.108864	121.05327	105.772953	101.948462	79.5895252	82.9117206	92.2816554	94.21196	98.3652337	106.425081	100.848537	104.058412	73.8580111	54.582344	38.3739346	57.4329759	58.1838404	90.4694297	111.83106	134.185695	135.718033	137.821808	144.830702	143.453453	130.024421	130.553757	110.665372	151.540491	162.765966	144.827487	126.300222	122.019421	91.5662223	56.3672849	72.3600723	41.501494	4.24027511	10.2356139	-5.31429558	-7.06207456	-10.341064	-15.3397203	-21.6247049	-32.8358921	-30.0126511	-20.5263906	-2.63912794	-1.48489006	-27.7437387	-24.5104371	-31.430904	-38.7377681	-46.9791596	-45.3688728	-23.1190066	-17.6688847	-0.447918427	-17.7636156	-29.7880481	-12.0050197	-18.6642657	-6.78990554	11.4409003	30.4165615	29.6427079	36.1218422	27.7449437	49.7277881	60.446271	54.9794464	36.3098877	44.595114	36.3476727	41.2895234	58.7854301	68.4039745	54.2331216	50.1156481	47.6867853	44.5587554	44.2774556	26.149164	50.246033	64.4886486	37.3508088	61.1339989	52.7297622	60.5994389	32.5885507
-23.4858931	-15.2405002	-12.9938716	-55.8561511	-34.5886087	-55.3930194	-66.451783	-49.5961821	-56.3301657	-35.0908922	-81.3590425	-49.9427858	-91.0028694	-82.3444332	-74.1870335	-78.4942964	-76.5677612	-80.4894109	-81.1242618	-78.9079921	-88.3030041	-82.3955729	-71.6225663	-78.8482004	-50.3518865	-21.7097408	-24.8860563	-23.0670879	-16.0415301	-37.0601135	-66.8364145	-91.5204756	-77.0487946	-75.7731509	-74.6769282	-60.5831613	-81.9968265	-87.3703663	-91.3368091	-51.4122122	-27.8689413	-43.2306539	-53.2074317	-44.094107	-62.4429545	-61.5649377	-37.5801463	-12.4849144	-80.8926205	-132.983382	-134.574332	-154.33023	-168.980087	-167.88394	-157.613623	-153.196469	-142.013505	-134.268792	-143.601176	-138.380564	-119.998007	-104.534137	-100.997388	-103.89483	-98.8590712	-88.2786673	-74.7521321	-55.1474552	-33.9807426	-47.6740548	-59.5629804	-55.7345876	-46.2708624	-59.2260543	-30.3528505	-22.0202834	-25.1223814	0.706450494	-12.444181	-15.0432306	-4.32477859	-1.38193847	12.703112	28.004456	22.9442427	0.232528621	9.8804405	26.83933	0.365460529	-18.6287751	-4.38713741	0.46691166	4.00884924	-24.0911228	2.36293436	10.009357	-1.3198422	15.176242	3.20070245	-11.7651918	-30.9578538
6.93056054	20.7099635	33.1471128	20.3369148	60.9866504	55.9549474	60.8467941	72.1307692	55.5627449	77.5675304	59.46182	61.1722787	45.5132259	72.7153249	77.9249475	73.7150469	79.9893943	73.7851893	63.4164003	46.7154854	43.0833096	60.8742338	47.7471835	47.3633967	23.3537538	19.1816387	33.5158001	11.3820546	19.3047097	31.6937454	50.773301	57.899761	87.5887687	92.317404	58.477247	74.0720189	60.414752	57.7355125	69.8816242	96.6362998	90.500104	62.9147595	91.3995097	78.3238568	84.3346465	60.4784366	58.6934113	40.9842023	0.492489249	29.7383036	38.445919	51.8521316	57.2031329	56.4011868	57.6133213	43.7241999	38.6380933	40.2777414	39.5835683	40.4389364	40.8181024	62.0374695	62.4141903	51.4558288	36.7763016	42.8204968	35.5181475	29.3153246	43.849581	44.1771162	26.7319049	1.00313424	-14.9635207	-12.597494	14.5053632	28.8322936	24.6156192	23.1752385	23.8016187	32.2420351	16.1233417	3.92647177	17.1398942	-8.84365424	-9.05670126	-7.64250799	-5.01937739	28.4895024	19.9811474	9.9712274	31.0958913	25.0513276	19.6774441	13.3194134	24.8369454	28.1737389	23.4303033	40.5235312	62.2064874	38.2386283	16.8427833
-25.7486571	-35.2962181	-24.7574948	-67.6778209	-52.653196	-59.4197718	-52.4113133	-27.077875	-52.0563565	-40.5186306	-59.9513171	-46.8866826	-45.027462	-46.2374388	-38.9075573	-51.5185676	-61.0271219	-68.835012	-45.8142529	-76.9388912	-77.2563527	-67.2048872	-86.4111255	-74.8511839	-44.6747427	-31.2341517	-20.5618488	-25.0433612	-23.4159227	-33.8561091	-63.4716252	-84.2300907	-60.5672699	-51.4278202	-39.4355137	-51.3618168	-70.7972575	-58.2658334	-68.7700283	-50.1790355	-51.8559586	-70.3709738	-58.8340955	-66.4944053	-60.9191039	-71.8987752	-31.1548259	-35.2312408	-70.8993151	-114.004307	-136.563967	-130.538922	-125.231228	-117.005786	-110.042088	-107.386176	-99.4308315	-98.2172112	-95.791385	-94.4668428	-93.0491614	-85.6157671	-86.2500724	-86.8404375	-76.5608655	-61.397725	-57.6071556	-55.5574484	-27.3841139	-9.23296331	-16.0067196	-9.30686682	-10.7026426	-12.7890727	16.4566131	23.0638533	43.3891833	35.8836823	23.0467711	43.4620921	7.24735579	10.8065894	20.7215404	16.6603428	15.0576284	0.684853514	11.2009821	23.9028257	9.8993128	1.674243	21.3340213	38.8563169	23.7902381	1.40280768	18.5876654	20.5189988	18.9750817	25.201228	25.7740273	-1.89180113	0.234410357
45.648614	33.5354737	80.9148671	68.6500686	73.0861201	78.0038449	91.1240647	87.9137638	53.7157563	60.6865744	68.4486479	93.5636242	73.1816934	63.2284485	78.3471817	74.0047898	72.6447547	75.4531775	103.955285	91.6112931	91.3447401	95.7170622	65.1770336	82.314952	65.9394502	26.9294544	44.4610611	32.3338413	41.0403566	19.7152934	38.9141085	52.3526464	62.601917	83.5981631	100.568645	67.9509579	64.9601455	55.3944502	51.9137283	78.0972312	103.344525	95.4967502	108.149875	99.4531037	91.935113	54.5849804	50.1389864	22.5782418	-0.537700947	-21.2141238	-2.27313764	-10.5828956	-25.89521	-19.5823101	-7.52656532	-6.14198443	11.9265507	37.1688078	41.523819	38.2962844	13.8387611	5.95086255	6.01922296	-1.59465287	5.25469538	6.86688094	-8.43982036	-14.6275539	16.1294153	0.200371532	-10.480995	-7.64719999	-8.58464089	4.39716989	25.0689554	-0.603117626	15.0578198	28.2000126	29.0026262	28.0876054	7.5047107	2.013864	-9.98003742	-10.0738542	-5.65852591	-11.7965743	8.88669065	18.1391572	3.55557673	-5.20801645	15.9259113	-5.62847994	-1.97485159	3.47126092	-8.85981509	6.56102625	2.10847736	14.6087145	32.9000725	4.35399601	26.716112
19.8407094	-5.95545598	8.82804669	-2.70276178	-27.3994789	-18.0977894	-12.4950745	-4.8866461	-32.7971978	-27.1194501	-8.76758148	-10.9018243	-30.2400975	-59.1590224	-44.2651274	-32.4512515	-52.5923923	-34.0533409	-34.594558	-31.3310682	-17.4494304	-5.51444729	-27.0134315	-18.7283732	-6.82904041	-29.5751888	-4.14868713	-23.4685419	-9.12684376	-30.4115838	-49.1693096	-36.0760594	-31.29199	-48.961835	-34.5888623	-62.6458234	-42.0168969	-37.0203218	-41.0714141	-57.8132011	-39.2361372	-15.2392078	-5.44147668	-24.0510811	-37.4240261	-27.0061148	20.0559938	0.375958839	-3.38207962	10.3845489	-5.29406035	9.2043409	17.8607253	15.7799381	5.65478676	-2.9906561	-15.7055311	-43.9318313	-53.8746119	-56.8241413	-48.2423665	-25.6767067	-32.10719	-39.6429536	-58.6425288	-46.6251631	-49.4089534	-41.5952808	-34.8594529	-21.9991341	-15.4237847	11.6091377	23.330484	16.3574171	30.2566317	8.70773185	30.4145757	30.5182194	25.4639458	13.8338211	22.1194261	36.9409194	31.5635136	18.38018	8.66311433	0.086483158	5.03240763	20.45418	10.4593554	21.1788989	36.6908796	31.7543686	19.9778018	-4.99134046	3.30171935	31.8164634	28.46908	18.9298026	24.0646696	6.33173789	14.2572956
