228.201694	225.63093	252.306032	270.396805	285.212883	242.851994	267.485655	250.592756	263.597795	297.883426	314.124983	298.23091	273.499225	249.865342	231.272788	236.655981	244.238631	249.115345	236.642417	269.65237	274.10954	264.956107	263.935267	259.565891	299.679792	289.73017	284.813879	311.032914	382.648171	452.283639	485.690921	492.76943	503.217154	498.078713	497.206197	475.46757	469.718913	463.246111	470.674837	473.453233	495.046046	510.856727	537.612222	551.662072	579.21792	584.297312	584.040223	602.094104	610.010294	595.880887	578.423909	572.598627	571.774803	568.166887	562.726792	540.073135	535.178953	545.514068	576.452076	600.393177	583.875543	562.981421	555.137616	572.873717	573.348098	569.97692	564.314851	579.11807	578.633958	592.511188	584.339981	568.285557	575.93883	575.487834	574.556932	582.96739	571.930931	573.889232	573.050581	573.833189	583.699228	582.911491	580.55974	586.604751	587.248161	590.468334	581.926719	588.009776	595.933795	593.392473	606.687801	605.06443	601.584156	598.036241	602.914322	604.07387	606.532089	594.789519	591.456105	603.03645	598.692193	586.438795	587.095365	604.640794	595.76935	595.245446	594.33976	594.372728	598.79963	585.145367	588.510425	586.067597	594.722247	594.22855	587.878299	574.567913	568.014835	576.058349	571.853383	590.576775	563.220603	556.410979	553.238566	566.514063	582.896555	583.643362	593.148296	607.250589	592.12128	590.015463	587.969291	606.961822	597.493354	591.124965	568.185024	556.654108	535.510583	529.330261	508.151822	519.671343	419.525842	377.155786	407.465215	373.270882	342.415185	334.24917	327.783151	305.087839	310.047489	305.209534	266.001887	298.442675	283.872685	277.023664	292.887037	298.671333	289.403464	281.467299	292.767066	279.694815	215.392361	227.228999	282.654973	399.563838	387.324297	340.530795	330.896309	354.615889	349.482993	343.291963	398.017039
-34.3365507	-39.2323708	-20.887293	23.5748141	31.5638176	36.6003605	50.3565854	34.657033	8.96987678	27.5309516	44.460706	19.6074227	31.0059349	29.053318	47.0450032	69.4138814	67.6985727	55.4948844	31.8083	46.4862905	19.7204328	10.0948995	33.1550329	6.22123835	27.0309074	34.539221	57.6644122	66.5046515	110.337953	136.592879	110.828089	80.6776931	35.9170691	3.71718933	-9.1281901	-12.5904433	-29.5886915	-29.0833001	-59.9996909	-60.4509166	-78.2984664	-92.7978093	-96.7059247	-105.949957	-113.765244	-110.287969	-103.178804	-106.535576	-102.902762	-87.2515719	-73.6130903	-66.3050425	-57.6200745	-50.9968982	-40.6567168	-19.4469833	-13.4056226	-16.0617215	-35.5534487	-60.9378038	-36.4784137	-28.5822757	-14.5670179	-15.5004111	-20.7565212	-11.1005415	-7.5295951	-2.51948167	-4.59890707	-9.84477659	-11.2063403	13.527506	1.17467847	6.41192843	15.0200397	2.27361202	8.48360314	23.1383852	20.6010208	16.3289397	15.8018415	2.96775524	4.02715469	1.28776821	-0.116382391	4.34450121	4.97890044	7.63554026	-0.103635798	1.62688249	-4.07251243	-7.24065495	1.38093029	3.36593096	0.286260048	15.2062801	1.23733677	-4.44580879	10.6126903	3.76797867	5.120235	14.4744706	16.302412	-0.681137438	4.23814788	10.0393922	11.3011792	3.49637328	9.37731741	19.1083761	23.2534134	20.885232	7.05805842	5.70106804	9.34701669	20.9680956	36.2739969	28.0381178	29.481504	21.7935644	33.2201485	51.6805699	48.4473638	46.5450583	47.6492359	34.996048	23.3884927	1.73801141	3.49588266	-3.23519946	7.84244611	28.0030698	98.5770412	141.433979	158.423886	172.186787	167.878883	139.675914	142.044512	130.904639	74.1061309	135.135416	163.332269	180.106899	129.663401	77.0477619	44.6955745	32.1475044	18.3697602	12.7772991	-44.1350508	-12.9071191	8.32290831	19.175079	14.4808004	-3.28437531	-11.4789703	5.55077047	19.3522203	28.4291252	36.0740331	39.5013281	66.8359757	32.3532573	41.5390322	16.8776367	5.70298592	23.2534991	0.0800850417	-26.3301732	-0.4930629
56.4306754	56.7934675	72.0850497	111.196801	98.6897424	54.1646699	45.6737882	45.5877292	55.3039698	101.828828	107.268184	84.9460299	100.927255	78.5068078	26.4516001	46.1063773	40.2327609	57.1627029	84.9253751	88.8690115	70.3983862	43.6075361	68.8085323	51.9101419	76.0452422	88.1250549	99.1132882	82.4059365	110.805899	129.465415	116.528744	140.421018	145.239035	188.783534	208.527088	224.045001	218.189722	201.341782	205.813153	208.625158	199.202111	187.598809	154.768475	150.173964	137.076686	126.318994	127.847118	113.727337	108.575463	102.119424	100.204528	87.0996131	96.7741502	98.1131403	91.2403323	86.8488704	88.4271121	95.2642036	103.30875	122.150821	137.027111	140.67827	138.790019	141.558699	140.738474	143.124926	137.085315	131.177908	145.038542	156.387508	165.614387	145.609288	136.08463	140.682914	147.400178	137.279442	135.215102	129.418633	142.015327	143.501568	142.503105	155.390126	161.46417	179.588316	184.125512	171.428446	189.686449	188.465692	188.037447	187.821327	176.650401	156.948183	169.624642	167.710442	156.886614	180.035133	175.975109	183.749071	188.971452	167.776007	167.100124	181.721695	185.855752	159.098152	161.98006	169.7397	178.498999	177.916168	166.884429	188.376614	176.157349	167.392909	165.873778	162.16742	177.546468	162.562386	154.371351	153.287976	165.009553	157.115887	166.788994	170.5732	159.43592	135.927743	142.857833	134.563087	137.924278	158.383047	167.910779	169.644572	174.090614	151.302763	148.01688	124.86379	140.455855	121.004556	129.579892	118.119789	127.365159	113.910585	125.444814	113.555798	64.5167661	64.4379802	40.0660797	66.2770357	112.151996	111.540476	80.0181207	100.434208	164.836296	127.293444	93.5155189	86.8832083	88.3184169	72.0456355	72.6291401	111.479109	104.054363	55.6970523	15.5752946	17.4536914	38.8484365	79.7566093	80.377462	85.990076	74.3384024	90.4869958	52.6342952	23.0549779	35.0997818
-30.7370915	-21.8538794	0.907782578	-1.3886362	25.0530589	5.41293373	-5.3420509	-8.7020418	2.18852448	13.0370955	5.86815077	-10.2646528	19.6151405	24.6017468	11.9086338	34.401831	22.9706143	18.7136286	30.1056124	34.9942489	7.0632853	-0.681935046	28.0798237	50.8582289	22.2398816	24.1492339	63.4397087	71.552012	95.812714	82.3815945	83.0502177	87.4209708	97.1136476	82.3290732	66.7753329	65.3410029	51.2985698	45.8659597	58.2031455	60.8198237	62.1314324	55.7235534	75.5899696	75.4277694	80.5106147	66.3954988	64.3710335	56.2901301	45.6628272	49.3480784	38.8925871	30.7927262	34.1832037	36.9679444	27.3556042	22.1988379	25.4620336	26.9311421	19.512237	-4.15589157	-4.16969713	-6.36874896	-7.35774855	-11.048465	-16.859169	-13.9248955	-22.932828	-15.8599585	-22.5735793	-16.7271775	-20.5173796	-24.0405875	-17.4767602	-11.8086505	-13.4464382	-18.9328095	-21.2670999	-13.7234324	-14.6227015	-19.8772724	-28.2052744	-34.9408177	-34.309192	-40.9573096	-37.5923717	-45.0081861	-39.6617839	-39.5863681	-44.1540273	-45.8719938	-44.5064152	-40.6967845	-41.0895628	-41.5026275	-44.2202938	-37.3550239	-45.2503188	-37.2753319	-32.5265683	-32.1024561	-34.7479383	-29.3898264	-25.2542099	-27.4960014	-26.340027	-36.3327818	-50.3892901	-36.7843882	-35.2729693	-29.8917518	-33.8520092	-42.0155621	-47.7849953	-34.2784956	-28.1148874	-21.7921951	-29.8863004	-23.3428084	-25.9721183	-31.773109	-36.8055182	-36.2275724	-28.156191	-29.8226469	-17.2640216	-28.455341	-22.3643277	-31.6012292	-29.9181194	-40.6287511	-45.5367969	-53.6620357	-47.9763007	-52.3133323	-63.6529302	-44.6737087	-58.3865193	-55.9439952	-53.5245678	-50.043589	-76.905959	-41.7179934	-25.8709747	-27.9227158	-22.8166034	-16.3835669	10.7317097	13.0896722	-14.0204192	11.2809508	6.42916758	-0.31423633	6.62005031	-5.64250919	17.6564742	-1.81654928	-6.76017562	0.969533232	-4.79334071	7.52002848	27.3058925	44.1144423	-24.7916836	-79.0618202	-65.5582197	-86.5476096	-62.4302026	-44.161373	-63.3931429	-72.3446417	-62.4353015
41.3431827	28.2148141	61.4441498	62.7959785	80.1212371	55.8190598	41.7586897	31.3297428	45.6761562	56.7420312	56.6125655	53.2478544	61.8968345	25.1037713	21.7829838	32.0406496	40.0457536	37.0527085	71.6781071	57.7190416	51.4084967	38.7095994	51.3536264	57.0274466	36.9479525	28.5170927	60.6141689	98.8089596	77.4104957	60.3795596	67.3377489	41.7398523	46.0434563	52.5767812	59.4513064	62.9458171	100.204433	98.3433425	76.6200282	63.5690144	68.6579332	54.333507	52.1018412	38.7816127	33.7487423	32.2296921	23.4831456	11.0214413	13.1969115	-12.5766783	-16.2820349	-16.1647852	-26.615249	-36.0174136	-37.8927202	-58.7092444	-68.0128838	-71.7693981	-70.4907231	-58.7744801	-74.1214904	-76.2463324	-77.613585	-81.0158529	-85.7143363	-91.9759566	-80.1854338	-93.0072375	-83.2774898	-88.320729	-87.1264084	-82.8876452	-72.4190333	-77.4890017	-91.2188112	-79.5642678	-75.4997252	-73.4046579	-80.3107142	-74.8479635	-69.9418988	-67.9074023	-73.625545	-78.4297192	-79.1822354	-69.0854287	-81.3158955	-86.5689161	-80.6260369	-79.4040109	-68.8000828	-69.748301	-70.7491606	-76.167679	-75.3732429	-83.2310989	-80.7535939	-72.9932581	-85.9307693	-72.8457912	-72.4623829	-76.9255623	-78.0765059	-70.2837492	-71.7060876	-76.0987001	-77.8919081	-68.0395414	-65.379195	-80.8509343	-83.2390071	-75.6283536	-77.0651057	-66.4454011	-71.5234497	-78.6295321	-82.8295267	-85.9144917	-84.9645651	-79.8739198	-102.109409	-110.405993	-103.090935	-91.5636693	-91.2954042	-81.2930353	-96.1595406	-95.8575737	-94.889962	-82.2852575	-92.1336222	-78.2254636	-82.7534119	-65.2950948	-60.4155301	-48.3726351	-38.4836244	-38.977984	-56.8261359	-47.6973552	-57.4916164	-64.635663	-82.0273121	-51.5284826	-17.8827607	0.480405035	44.9026426	70.1969944	43.2102828	78.2475586	34.0865649	48.4428948	72.2934282	77.7237201	77.7358264	59.7845474	59.8295471	79.3278313	38.5146603	22.2815593	-7.62645695	-20.040174	-19.0876237	-7.83294523	-30.3958518	0.255534866	39.9120106	31.6608764	9.69349445	16.1403379	10.502646
0.441490374	-3.88910385	2.84432338	1.33976137	41.0103786	27.7198407	12.6317817	-4.97493181	5.25179699	11.248761	9.26661224	7.00370624	28.6080387	33.4249781	38.8996918	49.2493944	26.0732866	-17.1615669	15.8842428	-3.22082958	-21.1592897	-26.5341453	-22.4239811	-17.7388891	-27.4675898	-27.3729122	-28.9434301	-8.30171827	-37.3243502	-69.756447	-102.838326	-103.181701	-106.439276	-104.723281	-90.5025667	-84.5612116	-70.5110759	-65.9390829	-71.4240933	-85.6273823	-74.6579101	-61.7723984	-67.5923142	-67.0717872	-53.2597384	-43.7428827	-55.5695135	-49.6331474	-48.3776544	-44.5113085	-42.9894123	-47.4409329	-50.3319082	-55.5792806	-53.7479883	-43.6857955	-51.0650471	-47.1794893	-45.6058669	-59.3085646	-73.8751638	-76.8948625	-76.9853641	-80.5958929	-66.0417582	-79.2222933	-80.7406632	-81.8763292	-86.856234	-84.8334396	-87.8476857	-89.2423324	-87.4327045	-88.8023921	-98.6384196	-86.7228949	-92.9264139	-104.609721	-100.58325	-102.478927	-88.4495481	-96.9566219	-104.770242	-116.836966	-121.319265	-117.519226	-111.31866	-109.893042	-99.6882522	-107.510349	-103.260627	-100.127128	-103.410525	-103.250708	-102.41665	-115.234065	-98.828041	-102.265847	-109.110765	-110.53222	-113.291534	-120.447405	-129.181943	-108.93935	-110.209981	-105.942988	-91.3236084	-108.45278	-105.081685	-122.685717	-108.30673	-95.9426202	-87.2534702	-93.5692515	-110.289546	-109.800864	-92.3226202	-89.4091585	-103.164276	-86.4372789	-94.571494	-79.4831332	-76.3575253	-71.5916933	-78.8754886	-83.0018125	-81.7037878	-89.042315	-98.9715595	-96.2124656	-94.1630938	-85.2678282	-99.7075225	-87.7937085	-79.8332691	-77.3986384	-61.2338611	-68.6054221	-104.622559	-82.5094857	-59.8141327	-60.2783137	-75.1788981	-31.1713438	-21.883857	-34.6533187	-8.436784	18.5173222	12.2403147	23.1577666	36.9886318	41.3705745	10.4538456	5.52397068	2.7472263	3.05797131	18.2027521	19.6684025	-11.0994124	25.7781484	24.7889988	35.1943063	5.63277145	-7.62013562	-3.20768503	-46.9542918	-39.753601	-28.1777358	-38.5813519	-20.7044843	-27.321283
11.4922786	15.923315	28.095423	19.6576823	39.217886	74.7831155	54.2032061	38.981075	59.5192005	33.2833605	22.7417477	22.7717086	36.2957176	36.571681	22.6481731	24.3995048	33.8969008	17.4038901	25.8805967	29.8377799	26.4897015	10.3413018	32.2737367	17.0417176	14.5668739	-0.980056621	-0.626267934	10.715385	-27.2181193	-46.8906616	-62.2834725	-55.7181389	-72.9544731	-108.975537	-115.9842	-110.828305	-117.63175	-130.401856	-121.527259	-114.320079	-115.181987	-109.952006	-95.4797172	-93.5507953	-92.7425804	-75.1681693	-67.769968	-48.0262182	-32.1101124	-26.8558589	-9.62651607	0.952205167	5.52652945	2.64262707	2.13173626	-9.57010815	-8.1623033	-9.01359781	-16.8752119	-6.44653004	7.36059066	7.95513166	1.64454441	7.73758331	1.90597817	14.2314128	21.8142115	26.4455489	18.480559	4.44332246	9.50556078	22.617419	12.7341453	6.69329257	16.5068713	17.5359873	5.37479714	13.5059301	19.4094394	11.6495304	12.2046999	9.96177913	7.9978434	1.74579769	1.373539	-0.859119851	-9.8694068	1.00277516	-5.36215176	3.19927264	-4.16874303	-12.2393896	-6.59944235	-5.90053065	-1.69361921	-5.17719842	-5.71181547	-8.1851945	-0.189901883	-6.74563317	-16.3855626	-13.9672344	-6.65210078	-7.19532963	-13.0686862	-5.55819717	-4.71905123	-13.6820778	-10.8806294	-15.743411	-7.79775427	-12.5216768	-5.13719817	-1.68011568	-7.42084779	-7.50066759	-1.13133827	2.41643709	-3.10221044	-4.22722219	-7.19017134	-13.7315724	-16.1906148	-12.7749807	-10.1695838	-12.7238339	-15.8583843	-23.2318741	-25.1817891	-28.1001459	-18.2910605	-15.81865	-16.9431904	-20.8647186	-24.0331529	-33.9235905	-25.2873849	-19.165132	-33.0754274	-13.9484118	-26.7469042	-25.1626711	-30.3791714	-21.7078849	-35.0034153	-17.271138	17.9630117	38.8144911	31.251497	3.7472141	-5.31851556	17.2845987	30.6346716	17.4161532	24.9610469	23.8141649	21.0749175	-4.9612698	4.34463601	19.4844697	-9.58546083	6.67497136	-8.34577358	-30.1636912	-22.9495439	-10.2334053	17.6072622	34.3489012	27.5868899	35.2019122	11.7925709
0.822631067	-2.23041404	32.3633178	31.6548301	22.0901755	22.8460488	17.6763637	9.66687055	0.379053302	0.17219001	12.70154	16.5349602	15.7226518	42.1382138	23.7046599	26.9706705	17.5805162	11.6068835	-12.589022	8.9915907	-2.22165991	-9.37643774	16.1582984	7.9434583	-10.9323375	-27.8847218	-1.36853047	-1.58208863	-32.1810163	-48.9944814	-34.2572037	2.76411861	13.3061269	26.8650822	50.2994838	28.1275611	9.30910255	-7.80309345	-20.9545532	-23.6160088	-17.8900203	-31.6996443	-60.60821	-72.2381565	-68.6830788	-74.076047	-79.093376	-89.5379653	-92.5076757	-90.571856	-97.4858399	-105.814997	-101.397797	-98.3372323	-87.6748293	-71.3466879	-57.8767375	-56.86367	-52.8925212	-62.9003038	-54.889095	-62.5817291	-66.4167219	-60.41723	-55.1054951	-50.234357	-63.6494439	-55.6165166	-57.7039021	-57.4704007	-50.6306553	-52.5685126	-57.9932707	-54.1881452	-55.1170299	-66.4609694	-57.7020323	-61.2845716	-69.1333037	-56.6837393	-43.8702669	-50.0864613	-46.4901771	-22.8473986	-32.4985792	-19.581086	-22.0633395	-26.1421212	-31.0530223	-28.376249	-27.1212726	-31.857723	-33.0520811	-32.0772653	-37.0898056	-25.6617995	-37.7280855	-42.3175172	-24.1875085	-35.2193138	-25.3138479	-24.4008202	-23.3851356	-42.2862402	-45.3529715	-36.2881907	-35.1912997	-40.9653882	-32.9529616	-33.8829555	-36.257966	-33.8294636	-32.1344911	-46.4956858	-43.6264963	-52.3746216	-47.330357	-51.3119644	-41.8465807	-30.988128	-21.9501894	-13.0045539	-32.0364096	-39.4769093	-48.316315	-51.2449182	-42.9095665	-28.1665735	-25.7816172	-32.5696165	-20.4387545	-24.1593056	-29.3893891	-58.2082015	-43.936451	-19.4655581	-17.0508043	-1.60059284	-8.39397054	-6.15549916	14.2485409	14.8225009	-5.2776358	-4.14905255	-15.9922148	-7.22492039	26.3593298	5.37182586	-7.80696684	-13.6167291	21.9602421	20.1891159	5.13857397	1.86887411	-7.3398123	-0.51574559	-4.92136026	12.6628385	17.1257735	35.667371	38.5162428	43.715011	45.9488937	86.6392927	70.7448154	37.9066299	45.24221	62.1600473	58.2018392	69.0464905	44.3574078
-35.0429932	-21.0029456	4.15044008	12.7959044	26.9270036	38.3955095	33.6733552	50.7529251	18.9055298	15.6914569	17.1058369	11.5221778	-20.1247374	-4.97737598	-3.16543776	7.73714903	34.3576702	32.7724608	16.1064233	42.525935	35.8908318	33.808921	48.560927	58.4624004	25.3973736	29.987888	40.2087584	17.1079157	-12.9633733	5.57529109	14.8837983	32.8308258	31.3204826	30.7266269	24.0465758	18.3916248	1.16464833	7.84141392	30.6836342	32.7821968	24.4950277	22.1705396	1.65322453	0.166007753	-14.063692	-26.4083624	-33.9150074	-44.1238308	-45.3262709	-33.0456668	-34.3000985	-34.2846887	-31.1189472	-17.8918284	-31.9723639	-41.8985258	-45.4176362	-43.133425	-57.9591412	-52.0201811	-29.4428133	-11.8418134	2.08105145	-3.44055146	-11.3352592	-10.7902874	-6.28253501	-22.4135476	-15.1511994	-9.03947153	-21.6988774	-25.4944582	-25.0587537	-19.9374194	-25.7303744	-26.2478969	-26.452493	-28.873576	-22.9280055	-30.0938338	-36.7584539	-39.6024705	-42.2467557	-49.534865	-41.8332669	-57.7975382	-51.3399701	-41.7926215	-47.6763465	-49.4525864	-42.0692482	-50.9252858	-46.5553897	-32.2983963	-45.9136372	-38.2766505	-38.8973722	-33.862156	-31.1597243	-30.6849638	-36.9840764	-29.8986465	-28.7289128	-36.3462058	-33.2619955	-36.3877068	-37.4776406	-34.9494853	-42.99085	-16.7201644	-28.5661026	-31.289001	-36.2964364	-40.2701142	-25.8521621	-16.7972965	-31.5631395	-23.8620781	-20.568258	-43.7241647	-40.0155818	-39.6659359	-29.2767234	-21.0385066	-9.09773589	-12.5420694	-18.8568429	-23.3915628	-34.0038593	-33.442606	-36.4602734	-30.3102239	-18.2297415	-24.1104587	-35.6032706	-19.7930988	-16.2553381	-7.57327642	-0.751215089	0.98874057	-5.11174976	15.0832387	11.3325492	10.8631581	7.21786544	-1.55177064	-6.51785274	-2.19183422	-25.2882601	3.38473207	31.3011976	14.9447227	-6.94567199	0.824366551	-23.3801423	-11.329731	25.7947633	62.1072722	20.9731618	31.3569901	41.2593871	31.8660595	18.1996634	-26.5588017	-33.799877	-38.2927462	-12.8339684	-28.6326429	-13.4901437	-6.09640208	-4.87721894
7.41802684	12.8852296	12.1244018	26.3026374	37.7547634	14.0147733	-0.393347699	13.1400408	-3.04978523	-4.91384713	-1.8486244	13.7309811	1.76689785	-13.6219397	18.5862041	18.9262649	28.263554	7.30075232	-24.522372	9.47864083	3.79253241	-14.3630025	-24.5714252	-5.85058584	-20.1116609	-2.65064241	-39.0858019	-49.0233802	-79.6224361	-74.770941	-46.7029849	-51.0670492	-36.3863873	-10.6644277	-5.04871343	20.6776919	19.2359497	24.8391929	14.5918652	10.700634	6.47260166	-7.28589888	13.9103721	28.0725242	24.5277675	9.91629594	21.5485766	19.7621829	8.42360523	-23.5341801	-40.3360871	-44.4254746	-38.6101601	-42.8436	-39.0076287	-30.0534421	-24.8586203	-19.4956943	1.43426783	-3.5333073	-22.6625837	-26.635945	-31.0399172	-35.7092991	-31.2033684	-33.4655648	-32.807406	-30.1176595	-18.8409729	-6.23218442	-9.1343381	-21.6276123	-16.4735672	-8.91227883	-9.5378076	-1.30831468	-4.13511576	5.96167968	6.23363936	8.84972738	12.3353466	21.418191	26.5354861	32.1046425	37.2489569	32.2654469	32.8842387	24.180933	29.2675754	26.7828658	32.2736581	31.0593108	36.1944872	30.4325107	33.4269718	36.7211873	37.5224704	38.5136963	20.9273847	27.9552038	34.4812502	36.8015181	41.6941375	43.6422211	41.2309368	29.0511244	24.8402085	41.9823561	48.0303917	36.694132	35.4168744	41.427545	30.179146	46.0378683	48.8018956	38.6242062	31.2766966	26.8641098	22.5104916	34.6458928	31.2683766	31.6049828	25.3602183	21.1594244	22.2699601	23.6280672	22.1244181	22.3613759	37.9818847	41.7600695	34.7170495	35.2548692	32.8631716	26.4085648	27.0890788	-5.44725095	-3.4110954	14.1780043	7.53396996	21.2206259	16.7574008	30.2297169	28.925221	8.23628736	11.5930531	9.89695683	-3.57291506	17.1474667	-4.41362863	11.051446	30.2084921	29.7924204	18.0057049	27.6828024	4.20137202	19.9351827	50.8328486	65.0097492	23.4031045	36.8962813	26.0597702	21.4618995	30.999069	58.4796533	40.6269716	31.2048495	60.2022558	38.2387244	50.0396173	44.8328119	46.3363259
