216.686895	226.968868	236.72694	284.192281	251.035447	255.764338	279.394724	262.261545	258.12065	243.725647	224.044478	229.679316	250.774196	241.034485	221.744555	230.099001	234.772259	260.773236	266.913628	246.183823	228.088496	264.953829	264.352701	247.092141	258.312128	266.482959	288.85145	293.296601	297.775279	345.282356	398.520446	465.702452	522.311736	539.517965	544.997279	550.650173	559.277693	567.439812	564.778431	569.930936	561.880406	569.248293	562.979468	558.421773	565.857131	579.642123	606.368097	610.310678	615.757933	620.913888	626.589361	603.898158	597.256292	592.908491	602.130678	624.295627	618.410494	606.303378	611.320604	605.707704	614.206486	612.403975	605.260097	613.698388	605.941725	602.368901	595.257464	593.093332	597.605805	603.733225	595.138736	594.628013	580.108033	585.550264	604.081695	613.919152	597.421603	594.638641	598.295986	616.227196	603.61457	605.876397	601.40642	596.290082	596.752306	610.185278	614.166052	616.837483	620.326082	620.987628	604.422412	590.636101	581.849669	588.300553	598.900008	613.643507	600.516743	638.606926	646.431845	658.679605	663.761905	666.14164	664.987201	665.304386	666.231759	660.480172	659.101799	658.873227	658.663854	672.301718	671.470669	687.586062	685.153287	674.431508	672.41027	660.391328	657.72407	646.323282	634.728249	620.769209	621.170388	603.351574	620.021882	617.292657	615.666404	607.373292	612.392309	622.692336	620.586703	617.286778	586.723164	596.42106	608.961527	620.076988	556.461451	548.975054	544.190206	438.333	372.070132	319.340509	302.92477	314.098805	312.783186	272.65768	281.529023	247.01288	269.939662	301.404426	296.038255	275.454847	269.586603	294.91113	295.220546	287.065908	289.280606	269.432128	238.913365	220.228786	231.192797	272.82229	271.240799	274.161386	255.583538	274.475474	265.011089	278.408947	280.637851
33.7164147	18.7292295	27.1964357	63.024406	61.5092818	61.6568417	67.8884437	53.5098745	41.8064348	45.8254692	28.2552739	15.2512523	42.3564233	18.8468875	1.43291516	15.4039509	13.443744	34.554567	59.5578805	33.4445729	10.2494248	34.9936377	21.5740686	30.8777573	21.1344982	23.1475546	61.5220373	104.366983	114.198922	157.289081	175.869399	161.286777	127.929846	104.512577	101.425351	105.50573	93.8673356	77.2369727	68.3391388	77.5319798	85.2903419	70.4762511	96.4526494	78.847513	83.455434	103.376319	102.649416	79.2770173	68.595397	25.6856159	10.7213682	26.6279094	30.4673578	45.3752412	44.3865672	33.0527765	40.8183451	58.399997	78.6605559	75.8273336	84.9440702	86.3064397	87.241661	91.309289	80.5926841	102.125746	103.758005	100.124007	103.735304	111.735283	107.051016	98.9683657	112.04735	108.808914	96.7997928	100.066992	107.233096	106.800778	101.45385	85.2788986	88.7982625	79.5700142	91.4472321	88.6037266	78.9273725	87.8273261	77.7407245	88.4049688	62.8682924	68.4071018	83.4453674	85.5469569	91.2667112	88.4900489	65.3433708	62.4548869	54.9840007	17.9438969	4.46061031	-9.02630207	-19.7210138	-20.9083383	-28.459534	-35.9028057	-38.733862	-42.6278312	-54.3784051	-69.1290189	-75.1960845	-79.4399202	-86.2075728	-96.0579223	-108.52641	-107.121326	-100.62838	-88.4854564	-86.4313268	-81.3956274	-83.9772891	-72.8583846	-77.082591	-74.9106565	-84.9252557	-83.6036128	-93.016602	-97.6647987	-87.0961678	-69.3277933	-48.6116809	-25.0030524	-5.4641822	15.3514003	48.8855329	49.7826016	46.0759168	72.7720527	11.3757777	28.5851775	25.5198545	3.54481691	21.6070729	11.8771781	16.996402	41.6262782	55.6204529	48.755431	37.1628326	13.055854	5.13818555	-0.41867382	-7.9127148	14.6244378	42.6937793	26.9006488	64.1327308	63.5767107	30.2674137	23.4922771	26.3350186	41.4863411	17.0976166	47.0544428	42.7738143	53.3281305	52.175536	33.5560033	26.3337065
75.2431994	57.4590278	57.7111207	73.9484236	70.5727862	81.9459912	53.1997568	56.7633109	92.596275	83.542882	48.9467466	53.9955348	58.7451236	59.4284332	26.0754321	51.4054103	43.8969783	27.473612	57.5575847	32.0783332	20.2127948	60.5481994	53.8726013	48.0036295	38.2247997	26.0103987	46.304267	67.0626217	68.12258	104.642062	113.159729	119.617638	126.992543	116.845506	97.1958076	91.9409964	102.049985	97.5824741	102.982241	104.338852	112.664549	117.563277	101.636055	119.189439	123.899499	124.866664	107.168124	94.598957	86.2666352	94.3133285	93.7932237	82.7254138	58.0213704	43.3370972	46.9583987	53.1521972	50.9159559	44.3730671	27.9139983	48.2572485	60.6788969	63.4122134	73.8188705	83.7461109	81.7346376	77.8565427	80.2351232	90.7469588	101.187221	89.6676941	87.3500014	84.0608297	91.2099376	87.6356073	85.5033069	71.4087738	83.9239018	79.6068157	73.9743235	61.2037922	80.9460143	73.7506504	68.7358432	73.5670001	67.5648393	46.6739007	52.1448919	53.5365354	57.5111302	54.5098782	48.4533731	39.3176439	34.3033344	28.7808565	34.9441686	20.6590031	25.0125598	43.804136	48.261701	47.9302712	44.6058842	54.8898095	56.1895814	66.4287624	61.5263662	66.7146285	46.5465162	49.7541663	50.6857146	49.7636866	41.638102	28.005657	23.8283548	12.0113514	28.3921872	20.1924268	17.8408547	0.175205386	10.5664416	5.27745314	3.8539483	0.435615277	4.23735028	1.07338774	1.45154211	-3.56714804	-5.02768897	-14.0384928	-17.409775	10.7982464	24.5756896	7.07455839	20.6092276	16.211208	53.907633	45.0783422	45.7597436	40.0587091	43.945099	55.6724761	76.6832772	86.7748745	81.4248656	89.6921761	71.9051216	91.3877922	77.181349	81.2616941	67.7387512	51.440581	69.9936305	74.7959459	56.5667861	27.1675143	51.5465377	40.8946018	46.2604926	62.1178394	79.8543835	84.9705249	82.0331677	83.6647447	58.3712744	72.2773004	77.7703679	80.365302	78.27118
28.2110489	15.4443948	31.5736647	29.2017834	13.1000705	29.4203889	9.92128515	12.681022	55.9505253	19.0924046	-0.478710437	30.9130341	20.5276008	20.536436	13.7397237	3.22303669	-9.548648	-8.79210702	4.20780786	-16.8327532	3.04307743	10.8086443	17.7204537	7.73101569	14.4266107	6.3129372	15.6333209	70.0860752	77.4858506	85.8480494	95.0815042	56.1409677	13.9043414	3.16309309	1.40914635	11.6422448	-4.39752386	-8.12050334	-2.60190544	-1.41052546	-13.7822857	-9.96338373	-15.3326488	-4.57946417	-9.56480908	-34.4160501	-14.5634843	-10.5796555	-10.222734	-14.1138623	-21.1293729	-8.71854643	5.61656202	15.7209461	-3.20912657	-24.9186441	-32.3116289	-32.0834665	-37.5037059	-34.9428868	-49.287509	-50.5804568	-51.2253092	-58.6296887	-50.998806	-50.7973619	-51.775981	-56.7847815	-53.0371556	-51.7196723	-58.8368352	-51.4887332	-49.8171287	-54.3417988	-51.2879667	-62.7484542	-46.5458228	-46.8667301	-54.088461	-48.4082848	-53.9105361	-46.148046	-45.6556509	-57.4229811	-47.529503	-52.721952	-41.84766	-49.6585971	-26.7651099	-37.4257576	-37.8476892	-33.1263524	-42.8262572	-20.6318327	-24.0384859	-26.8658489	-32.438203	-27.4211889	-36.0516317	-36.5555557	-30.413976	-37.8945507	-31.9641141	-46.1671751	-36.6067522	-45.7322527	-48.0420785	-45.3832006	-57.2108265	-48.7030994	-49.454244	-43.0108205	-47.116321	-47.5380694	-60.1563213	-64.0440529	-65.6485729	-57.3245951	-52.231382	-42.771861	-37.3084296	-52.7072188	-52.6686491	-68.1674532	-82.5683644	-89.851768	-81.4193107	-81.9395043	-91.605797	-96.5889547	-81.6535275	-78.039545	-108.175977	-92.958894	-76.5388052	-75.3244908	-71.9471268	-84.7256829	-67.8989243	-46.0336207	-26.6541226	9.58186306	25.6140178	15.1178671	19.1123522	16.0827878	0.606134485	-1.37675996	-16.2054133	-38.0047888	-4.11997973	-25.1056732	-31.7103609	-39.0423309	4.16025373	13.539915	15.366218	15.9410837	32.5184846	25.0902527	11.2228946	27.9651436	36.4973992	35.2087233	24.5336805	27.4327868	-2.72599055
62.0342491	53.5822194	66.2254373	62.4828415	52.8523472	56.9394526	60.8830879	60.4271461	83.7100086	66.6754119	58.5192547	67.9562291	61.7760369	64.2840388	60.521127	39.0081346	37.9622692	46.8048017	42.6454054	27.9092993	29.211589	41.6165038	36.0954426	60.2888895	58.4246188	62.0740517	58.8434178	65.2956567	60.2853435	53.1434025	52.9814018	46.1158125	59.3449202	64.8072647	75.6048987	80.2288367	66.6854987	66.6943443	61.252352	48.1424251	44.6633617	43.9106889	59.2841955	41.6874515	36.010818	6.87855889	-31.9880475	-40.6344193	-64.4685468	-72.4845535	-82.4861626	-111.753431	-126.161705	-119.426199	-108.87357	-100.372091	-98.5502689	-91.4779881	-66.6886783	-84.7923309	-79.2210975	-78.2419987	-80.1379444	-79.9308662	-74.6287565	-66.3021293	-64.4108177	-56.005016	-72.0472846	-74.7303292	-63.2128821	-60.7420965	-54.7626986	-65.9144209	-51.2651335	-37.8990777	-54.6362648	-67.6215777	-67.2242892	-51.5222235	-69.7408528	-56.8645356	-47.8956413	-51.8776243	-62.1915707	-46.901334	-61.360467	-70.5648803	-70.4078809	-72.27482	-92.2865158	-92.4065495	-84.4422499	-98.2256948	-112.19227	-93.103108	-82.1200193	-82.4491857	-80.1049457	-77.9370998	-87.6920012	-96.8441864	-105.117766	-102.257384	-106.234236	-110.479813	-110.278394	-122.216084	-122.6392	-129.871213	-127.167107	-133.114227	-140.614675	-153.511952	-136.086964	-136.614797	-127.607022	-120.341931	-113.067788	-116.766024	-125.065661	-120.002407	-118.066559	-106.834981	-111.452636	-114.775724	-109.291541	-105.374585	-123.117904	-136.027758	-111.570893	-87.0596237	-96.605636	-71.3165362	-66.8213944	-67.3202469	-91.4054226	-78.6248163	-32.4421317	-31.3244766	11.2285963	32.0963928	28.3024665	44.5923409	42.9307966	52.7069598	61.8217933	53.1904969	5.71138177	8.13789832	18.4610606	26.4439801	18.9030629	-10.8634893	-33.5844307	-18.9052571	32.0950833	37.5148869	69.5953832	62.4272388	29.146305	39.4516168	78.9221262	63.6089325	62.7567317	75.5575313	66.8238577
26.4653725	16.2988266	12.6121729	5.78896143	10.0092195	23.7054656	22.8327922	24.1236487	16.1494961	15.0567642	18.982745	28.5448494	11.657603	13.7843126	16.4957967	-6.42366617	-9.42006676	-2.0517101	-5.76467027	-2.64035208	-14.1923895	-17.8286995	7.58072908	-10.129735	-8.80539411	3.04049958	11.9248021	17.9910769	38.8018922	50.9237724	45.5901468	25.3074798	23.0897886	28.0096657	25.1335311	3.14499318	24.2095464	26.0620464	15.1788857	17.5025272	23.3816217	19.5904567	9.85436077	16.9181272	-3.15963273	-14.7030996	-46.4789169	-76.9863473	-91.3849325	-79.8303159	-65.0512434	-50.0071212	-48.2452788	-65.09125	-79.4573393	-84.6320634	-84.5389903	-87.4081433	-92.4016448	-91.7293305	-92.5002084	-93.6345511	-83.741184	-86.8167981	-89.6296945	-89.5625788	-88.2079047	-89.9516052	-85.1220136	-86.6111764	-74.5285181	-72.7963763	-88.7130922	-93.7661079	-89.8051497	-80.4984892	-89.3406886	-90.9153433	-86.3387232	-80.9593758	-89.3360851	-90.177264	-93.0491581	-83.8414033	-88.7391724	-92.6931412	-100.292196	-97.8355668	-104.249067	-94.2842569	-87.4611076	-94.2571719	-90.3289053	-85.9627601	-84.3698493	-87.9827702	-94.1825765	-101.647488	-110.524158	-112.105896	-121.483544	-119.188718	-117.705986	-119.163328	-124.383019	-125.506657	-131.068503	-133.30379	-143.450556	-134.929981	-134.582349	-143.083111	-152.455979	-150.424774	-149.72116	-145.85672	-146.868113	-151.770435	-148.838267	-148.120841	-144.78948	-158.644696	-158.366112	-168.133665	-173.920879	-182.165856	-174.434137	-159.440551	-134.557775	-100.486932	-119.834728	-117.153025	-102.2677	-104.300553	-98.9600446	-83.3454873	-72.3216728	-62.7185713	-41.928463	-58.814085	-21.3394302	27.0807593	7.88985969	19.9681408	-7.02170988	10.0338659	2.84339639	28.5939216	-13.6793538	-32.030133	-22.8055856	0.719360173	9.72123836	-9.36660338	8.2662111	32.8096535	23.4377445	14.5078459	5.01558067	11.5301066	13.3633555	19.2846841	36.5799525	21.8123674	-0.361915437	8.75030844	21.745033
63.5687504	47.9990751	48.9638665	24.2744326	25.5023467	56.5656139	50.8335443	48.2844336	52.7836925	43.8332065	60.3462962	59.1512497	26.1649498	24.8851112	29.7859314	31.2783391	28.7714654	25.6680445	17.0709418	11.8418667	23.1425624	3.79568248	33.4250062	46.3083294	41.6793714	55.3191122	63.0852421	36.5242074	40.95803	26.8288086	21.6950596	18.2388034	34.4648198	51.7813327	49.1996768	57.9964947	53.2501742	53.6982544	66.6038158	68.7334466	67.2661913	61.2088815	66.2093307	71.1788886	62.221916	38.5320359	34.7633561	50.6858882	57.6995079	58.2512833	64.3957237	64.0499703	53.4008622	47.7667899	39.5480172	46.3532524	62.4853307	66.1730057	58.794977	59.5808948	57.261434	57.6929023	57.0874486	46.1021488	46.7059968	38.7066909	36.9571177	37.6289891	33.4613332	31.7840095	38.2589136	31.4050794	25.3206159	21.6919652	19.7902313	25.9152663	29.6047978	43.3134196	48.3561958	44.5100563	49.7787509	37.9434378	29.3409336	31.9854388	37.190774	30.8613349	33.6222429	33.5150537	33.1198385	36.440115	31.1640521	29.5760024	17.2050307	7.03890837	21.5917855	22.1662742	27.0246071	47.114237	53.2513607	52.8684759	60.8088766	58.9033625	56.1582394	57.3182847	61.2413839	58.3915012	53.8887966	52.571627	63.3119557	67.0116771	58.2880406	62.2588837	65.9134286	71.6119037	77.2792716	76.4158177	86.0772155	90.2552497	102.395489	109.747624	114.493732	109.646153	115.018643	107.983934	96.8465354	92.7499136	95.1125935	90.8623329	103.549276	110.784579	91.3229476	71.6622253	62.6561018	56.8003336	60.407526	48.9400609	65.2184776	35.269313	20.1719452	-3.52127098	17.4504544	39.2623558	31.2006597	36.7040942	33.8485802	45.2456955	16.0192656	48.1830829	41.0611547	22.3257019	20.3881766	41.5349614	43.5005824	15.5825258	-14.7522528	-21.3613046	-14.2408135	34.9421831	31.5003539	43.665193	32.2219336	28.5408351	18.8719486	-0.0257361948	5.11084675	14.6428364	35.8341846
27.8101999	15.7624008	15.7778373	-6.35212212	-10.772112	2.12135871	-7.66160905	-8.3460996	11.5447014	7.65950809	2.91074321	10.3844195	-39.1307096	-16.6427221	6.32798869	3.74967043	-8.22904549	-11.331765	-19.4992816	-18.5559345	6.34716702	19.4791474	28.6090801	19.7213622	-7.30091326	26.4355686	10.022315	9.26904738	11.0852899	-6.01648682	-3.64275596	7.02601966	12.9470683	13.3204426	15.445873	22.8047786	26.0743346	23.2186989	23.759511	24.0302867	20.550946	31.2490204	29.7513313	35.1306271	37.3963709	10.9329974	-18.4509487	-12.5871981	4.13507516	16.6377334	29.6073821	36.3499358	37.4486127	41.3709757	57.8510975	49.9379113	33.0580236	27.8606132	30.2711599	37.6622126	60.1021824	64.7506313	57.2613275	62.6619724	63.610289	62.7220335	63.488435	67.3403874	73.5668558	68.7006499	56.2980169	56.0216979	69.8650746	74.3761928	70.7857969	72.8159367	69.4168803	69.0903101	63.5378812	54.0310021	48.5787274	68.1696453	93.4974443	78.5339349	68.2800278	64.5431614	60.0193273	60.1943859	64.1008932	67.2452372	66.61363	65.5647854	72.1910388	91.5267917	82.1692804	85.4554544	82.1137114	59.0858784	64.625299	60.1801062	52.2346346	57.0392348	52.2564513	64.746545	58.175001	52.1193991	30.8065107	33.1281016	27.0573438	21.9357306	19.0928955	20.644891	21.0114829	10.119762	13.2605363	9.49549994	4.36148886	2.85346903	-0.353839192	-2.24976729	-7.51094547	-9.77288132	-6.58952463	4.74500358	7.06940502	9.13041356	19.8459598	32.3947172	-0.815407589	-5.70984578	14.6674648	17.9138128	12.8887773	22.2777661	45.7404787	46.9084096	55.9869	55.6491297	30.1010977	0.606718743	23.7535795	36.0606569	34.2524466	17.0460431	-4.48346295	-8.05019092	-12.7552731	25.1826805	42.7517076	25.1437536	20.5895219	35.3578407	53.366388	57.2392611	70.0901255	38.8639535	6.45084977	15.2358537	-3.79258869	21.3924725	27.9710227	42.8227306	39.1305976	40.3311134	22.9036521	-5.13931095	9.23996734
41.2982715	55.3297458	60.2427243	27.1926781	16.8072584	16.3722636	27.0120207	27.7883046	30.7727462	25.1602221	21.5110388	46.4519203	6.68373433	15.9491366	40.3193178	42.8234134	13.1754843	-6.10972808	-5.49604833	28.5376888	44.9350124	58.9969956	56.6518999	47.9585348	22.8364894	33.5235482	19.5622219	-4.50111584	-26.8974122	-33.3189647	-32.2770039	-38.4338098	-23.8245481	-22.5942661	-19.6079417	-27.9720818	-45.4940719	-32.0240344	-25.948364	-25.2179194	-11.0510177	-11.8716633	-8.25206177	-11.4850135	-10.5886117	-13.5871381	-17.2714479	-17.0257649	10.0278665	16.3434271	11.1748348	1.32934115	9.8097337	28.5745086	28.6455349	31.542608	28.3645319	35.3586135	45.8951478	38.5711782	24.1664549	27.1482263	17.1306717	13.1962706	17.1093765	18.8896807	24.9537787	21.7116787	19.0722993	17.4039384	7.51723498	6.78880552	14.0707067	20.0510464	14.1318462	-1.08213435	22.6434021	16.4332372	5.53531681	12.5583165	14.0486408	7.8594956	-0.109547948	21.9538988	13.637351	15.1555283	12.9605159	9.50262297	13.175926	8.96377579	4.52900771	2.749829	3.93577298	-8.35138563	-8.47824633	-15.7453265	-18.5020449	3.61807399	-9.65095995	-12.5678273	-7.99600059	-5.98095521	-1.05860577	-20.25263	-18.881996	-20.400035	-14.9694573	-19.7325498	-31.0027354	-33.0964686	-24.3484658	-28.5592888	-33.608628	-34.9667583	-27.7608791	-20.9967653	-15.921225	-8.93678891	0.684440821	4.05444473	6.58496938	4.10475689	2.89768867	-10.2401161	-23.1229425	-31.444255	-26.1629546	-12.5315823	7.27981528	13.0214845	-1.66566916	-25.0329285	-31.6272711	-24.7320595	-6.27698531	7.42651133	8.85809707	40.2962813	30.8964696	8.34911557	2.97732963	7.64017635	17.22597	54.0866062	7.17080647	10.5791207	12.8408306	18.0679287	43.2793877	19.9985031	-12.9421681	-2.56583441	5.06342196	-22.8884128	-6.28386151	-14.0725389	15.4103271	29.459599	9.55727612	-4.15752716	13.3086015	25.1436141	11.3275948	1.76323292	6.85976039	4.65054203	-14.6728753
12.7668021	17.2790398	6.47544972	-8.42010435	-18.9680358	0.798193741	-0.390873824	1.31742845	-4.4947435	-14.5172063	-9.7021271	7.43487976	-2.7508327	-3.04340491	-22.4885475	19.7063646	-15.5419774	-35.5969587	-32.6890094	-37.5746984	-20.7129634	-1.62181482	-7.48849049	-7.76796816	-26.8006813	-41.0919471	-54.8888735	-49.0834073	-34.6525242	-46.5095308	-50.1717239	-40.2544487	-35.9263181	-22.9909907	-23.4488195	-25.689761	-10.0245595	-17.1150818	-21.9011872	-15.0608076	-8.14988939	-4.96946387	-0.785887102	-4.21999494	-11.2738731	-30.3277945	-35.0902729	-12.3002899	-7.8999715	4.29400905	16.9031886	31.2857893	25.3848194	28.3184816	33.0235706	31.8105614	27.7818595	5.64211719	-5.68505059	-9.58861936	5.62971178	23.2175688	33.7620574	38.7028976	24.2385958	17.6443263	17.6496622	14.0448078	23.8586133	2.35928433	3.95859879	18.7335414	15.4439804	8.21856995	20.7990113	20.3612737	27.0895916	9.02462047	12.4685964	13.0331987	10.0619512	15.6868591	6.77343236	-2.17220694	16.3530614	20.3641655	16.4700583	11.9241764	20.1811585	21.4254341	17.3877259	23.8332688	22.9690438	22.7981867	28.8146311	33.3611378	29.8576889	14.261837	3.85078803	4.23091245	8.33519518	13.0871321	17.8462894	18.0928384	18.6812685	15.6680658	16.6283152	9.35592126	1.90347097	13.905628	13.0397491	18.7374332	11.05915	6.42799017	7.31498135	0.576774414	-3.67888354	-14.0037416	-10.4902936	-13.0469515	-5.38231754	-10.7992687	4.64140719	15.8036197	17.5326657	16.1666821	13.6286248	-8.59303992	-14.0307535	-16.7059695	-19.432231	-19.0291582	-21.2037246	-12.2652165	10.7999901	13.3003132	1.26505801	32.9107224	43.9004749	15.03741	-2.34897234	30.9386927	13.8597722	38.7656967	-4.39927124	-20.2954878	-1.4979195	17.979235	35.7278879	13.0325401	10.9035938	13.7759313	34.1405544	33.4740266	55.1940363	25.8607707	16.4958903	14.1228509	5.36281425	-0.0910246961	13.2277719	31.0161819	22.5939639	-0.479906435	19.6934392	23.0566871	5.31402333
