252.865678	251.856985	253.146936	265.961601	253.550571	254.948041	259.206108	267.764913	240.385658	269.687711	260.355822	261.984603	245.822551	266.104732	249.482513	256.58459	231.939237	247.341026	269.010955	240.574829	247.560719	262.187745	262.295331	264.790702	261.080286	269.776663	289.637339	355.738718	431.855159	514.641844	535.168393	548.618652	554.392878	553.756885	550.446759	528.977089	515.133429	514.683654	531.040385	563.630529	579.012377	586.065385	569.831206	562.310565	545.448314	508.868764	508.277843	522.084085	528.696919	544.08438	550.418737	543.760653	554.443529	559.372752	557.138392	566.13096	567.169016	564.678571	577.679857	575.382317	580.50528	591.735195	590.766356	580.087599	590.274935	584.981689	582.297462	584.095184	588.204822	601.904074	588.043012	576.614909	556.204545	557.858845	559.479682	544.660331	553.70605	571.531303	576.205883	573.044394	558.4615	548.919693	500.151322	441.237528	414.177074	366.444377	347.070217	399.858386	411.073569	337.830874	284.939945	301.78919	324.144578	327.491333	351.069826	353.009906	331.975588	334.656162	361.305578	337.381826	293.871899	326.393213	326.357431	316.152815	304.959425	322.413026	326.863112	337.781237	343.732886	336.901458	343.003612	350.213464	335.077574	319.542001	339.360964	340.073098	313.816373	305.701108	293.484362	304.747758	332.128986	357.008227	347.328251	339.73992	324.812292	313.166595	349.231836	366.419998	336.518497	358.760269	348.396429	325.177966	314.225706	324.234853	332.540419	340.505012	326.585546	315.921878	346.45988	332.046893	309.177502	329.627728	324.325374	318.302988	311.534371	288.281353	297.469003	275.950172	287.32737	297.543685	272.117578	302.159041	301.057796	312.123792	314.152965	315.599274	327.40558	305.851372	307.332433	317.345286	309.057923	327.640298	310.332317	310.586008	283.794538	295.770928	327.590356	300.571342	294.327313	297.574769	320.947151	307.804465	298.581592	288.421276	257.943969	257.233334	283.448931	304.74741	294.066744	282.608269	336.193907	331.523218	327.70279	313.081171	288.282151	244.283191	231.326032	253.726045	283.390503	288.701961	291.501273	308.814891	309.850249	307.725435	289.155634
16.8292624	33.8167887	39.9547733	51.961998	48.8822952	54.0223073	51.2957536	30.7642724	-6.37020294	33.8845549	49.5554515	47.4954068	38.8866287	54.1428319	43.4390987	44.7782664	41.0085716	69.471769	73.8039814	20.0855707	33.3523387	41.0429303	29.2380152	32.1043221	23.1232066	45.7969576	43.6991184	82.6085934	169.219446	129.470931	78.6473254	61.298121	43.7300413	35.2892724	32.2731021	37.6835127	45.2656043	38.3424203	28.5968062	15.813783	1.22214179	-9.32201252	1.25473513	8.96939404	0.200960054	-78.064462	-77.8681425	-72.1562117	-95.107148	-109.578414	-121.744515	-126.776706	-148.77768	-146.32942	-143.743201	-145.658292	-149.121041	-138.639558	-143.96097	-150.213127	-143.638434	-144.593796	-137.665801	-140.784372	-144.337811	-134.39511	-131.384759	-138.204507	-140.644377	-149.507404	-149.513198	-147.250971	-124.248744	-98.1507418	-63.8884975	-47.0514854	-35.2693503	-27.8350444	8.13757904	13.4247854	25.2984109	23.5133595	72.7765982	78.056943	82.1253112	76.8479854	54.8664432	31.1958864	7.01576182	47.2943018	83.057481	115.476731	113.050478	77.9845729	64.914437	77.1136866	79.8304436	74.2630796	80.932468	70.8634795	45.802284	74.5379322	51.2348189	30.9419231	38.770979	54.7185551	49.6699228	34.7940945	26.573288	34.8879901	22.3466803	39.5440531	39.8864869	31.8704367	45.5694751	47.7694025	55.9193661	66.6046314	93.5570826	74.4578264	74.0287173	88.1376266	66.6375026	74.9855469	75.4728742	50.1333743	54.0113427	53.2310564	34.6994858	43.1611846	31.9848547	38.9507562	49.4198895	39.4106092	45.7296013	32.1575251	14.640728	46.5227747	60.0393567	55.6331798	45.4481701	42.5264598	44.0822535	41.8881228	60.749235	47.8959035	57.8046102	55.4940428	47.9058781	48.0714417	32.8189828	28.9934165	7.25122273	38.7590139	55.711398	46.6584173	28.5720583	20.4644346	34.5270034	43.9701238	44.634886	47.7235269	24.6048179	34.3970155	19.911818	37.3013275	55.012756	17.6735301	9.98341066	29.2697199	51.6454317	26.3059935	29.9791843	66.5012589	54.7200891	50.6453571	73.2499789	61.2526821	33.0197908	15.0587132	68.8493792	56.5837286	53.3599376	55.2973562	58.3325655	21.1142688	21.3296074	25.0168789	16.1027315	-6.31632148	-1.43147114	28.9540734	31.3270546	49.1390596	21.5299955
61.1422522	80.4173578	65.6718825	58.5117675	53.3045017	68.00501	73.2352789	55.5435268	37.6269032	51.7029074	71.3456582	50.7059058	66.2615562	65.2971652	61.1983758	83.57418	84.6044354	96.2543833	93.7365045	51.6789085	50.0554046	56.532349	45.1849163	57.4787706	35.581477	72.3348519	72.8639041	100.376633	114.234308	89.8093886	92.9545025	91.5889845	95.3595925	103.167719	95.9409444	82.8656198	84.9148587	98.6352355	104.040387	111.700091	105.432496	101.515454	88.482567	77.8269541	82.7990224	138.336231	128.165265	91.2134146	81.333438	65.1482367	46.2310213	37.9965119	31.2705643	9.58898259	6.10378666	1.25180936	-7.38127987	-18.0988321	-18.8111278	-30.2982061	-39.0318865	-41.9814321	-52.8979581	-46.1933024	-46.2815819	-61.4899627	-59.8117004	-68.3728121	-68.9363694	-73.0603346	-72.9383475	-62.9008309	-52.9862598	-31.9396518	-10.6493708	-9.18957412	-26.08736	-32.1932589	-12.420067	2.82629985	15.9028809	22.4619032	7.31480144	-11.630373	-28.9101623	69.435817	111.122924	90.8133746	56.9385628	78.2748974	97.404939	127.298391	97.0615987	80.4437321	111.264572	139.390262	158.17591	146.745757	131.345126	127.752136	123.108578	149.800672	145.828886	129.304964	124.327727	114.687231	133.841953	133.922318	128.666374	145.818061	104.812098	115.819949	124.386217	111.056784	118.881952	126.574921	128.707314	104.465807	112.597643	110.213321	132.789421	128.401348	136.397827	130.020517	134.326786	124.956459	134.748053	124.812954	138.850906	126.280406	131.373987	141.142476	139.213507	135.004555	144.792136	135.388403	114.834371	124.484118	125.377524	129.354436	133.071035	112.93823	116.851574	124.417341	127.084544	120.925785	112.289235	96.9677102	93.8307192	110.970212	99.0982094	82.7740839	86.413	103.461724	122.30412	136.375571	110.836528	99.2254272	111.121324	119.545162	140.896887	115.611119	96.1966267	97.5827685	94.8199196	95.4307016	91.4535017	111.923961	104.524371	106.818355	97.6716262	105.648764	92.5276764	97.3700697	105.635242	85.5014366	80.1558552	105.80354	133.492826	103.434844	115.69706	128.03776	134.153191	108.363033	99.5723225	63.0060696	67.3136075	69.0273555	86.1871486	61.955524	68.2011825	98.932307	114.859857	110.625853	105.712572
4.68771927	25.2417393	15.1063324	3.42558468	7.5287887	34.45182	13.7099196	22.7520624	9.60123405	15.4905424	4.46002358	-6.36161729	6.91422664	-7.28358956	-12.8689339	20.800361	10.5419643	16.9604752	33.9654418	23.95842	18.9704003	18.1914638	5.75162551	8.49678303	-10.0999213	3.90320566	5.61366306	26.2369561	14.2449929	-7.99317165	-18.8098751	-0.795661225	2.56759113	0.576626806	1.4550823	15.6107413	6.54324153	-4.51981434	-13.6178562	-30.9573627	-33.5888396	-32.2777724	-30.1497691	-19.4657358	-22.5759106	-54.7514311	-55.1188517	-19.0808328	-13.3289488	-2.46238176	11.9598575	15.3919978	22.2495617	30.1751682	18.4001711	13.436274	12.2181438	10.5868115	8.4835324	14.8154484	19.0962126	14.2628477	18.3571412	12.8681119	7.56954474	21.3327496	14.9175104	23.9117923	25.1987467	33.2069916	27.9184904	16.7400156	-21.6762273	-63.5522686	-27.6327004	-21.6903624	-26.3640809	-31.2832334	-55.9102387	-63.0386897	-59.5610783	-39.2894732	-27.3914102	-42.748258	-60.0563915	17.0053693	48.9542744	-16.1279049	-36.092943	21.6910351	39.7269016	72.1873387	63.3749086	48.5924055	20.6155314	29.0010071	40.1341451	37.4165699	32.3106834	55.6223231	30.4258783	48.987792	59.6306905	44.0385682	29.6711095	37.027432	43.4553253	48.9886442	35.9013809	42.5434749	29.233747	29.5451562	30.0869111	33.2481811	33.1050363	53.3252912	55.1620308	52.2951639	57.7288791	53.2796545	73.663146	50.2532054	48.3963325	57.5743898	56.0738741	46.8881329	46.6329295	60.9235312	46.9242297	40.7653195	28.3483278	40.8785949	44.4330709	55.5887773	57.7392677	47.9547412	23.1031983	31.324068	29.35904	51.8254807	46.1416417	26.3737919	38.3979654	40.6160028	64.4052765	58.3373757	34.2165425	42.5067508	30.2640154	26.6517481	34.7534493	14.4076944	30.7681275	9.59664022	20.4729928	21.7589744	28.0218359	23.1669371	12.1816657	17.2681949	32.0361621	9.62707021	22.3520888	35.0638248	-2.24724344	-2.12167504	-15.1782432	2.86060549	0.528123402	15.4147964	14.3099249	1.30534862	3.64007846	51.8903967	90.0750176	64.9417077	36.0643622	26.6492886	39.6913244	11.7950616	-11.2928035	13.2259661	33.5085082	34.078805	44.3070844	22.25149	22.8925485	27.0495764	-2.11052064	-10.1907438	18.1849361	6.43754993	10.1748424	20.5758536	21.4068493
30.5680836	57.607489	42.5078729	42.9082926	62.53836	73.238306	58.0773951	60.3923575	46.2615198	48.8004677	40.8661291	32.941677	48.4408971	24.6489136	32.6531765	48.3754116	49.632957	51.701598	86.3995978	97.2092422	95.2226574	71.6490076	76.1856347	69.4734942	49.8558586	53.6031991	57.8931604	71.0511802	65.6714833	51.5959263	38.0023204	29.4561699	18.9876466	11.5685282	3.18280764	0.305871953	2.93501663	6.98828435	14.162318	32.4657924	42.660556	47.7646002	56.1972971	55.7092904	45.3679798	19.9510113	-1.42202445	3.40400992	10.3243342	15.9074156	18.0722525	19.5411636	15.2337825	12.1470526	26.1267667	40.2457567	45.6523526	57.3782906	65.5836111	59.7155042	64.7974208	77.0558792	77.4019475	73.6314915	74.7709291	75.8677234	73.3906375	59.6977224	62.7105817	51.4628275	55.5798177	65.3430097	101.360011	104.06057	68.765631	90.3004586	112.16054	105.065903	107.879109	89.4565998	98.5110664	63.3964048	50.9950169	53.1021315	40.040298	51.0009059	103.193105	87.1043391	85.2842877	45.1708297	42.0330006	58.2214868	59.8752848	58.944018	66.2496626	90.2001852	77.4484156	95.2505813	83.0151828	122.045301	97.3481874	103.482013	123.103434	91.544259	85.8372162	98.8424871	88.8902527	90.1373935	106.629847	93.9648832	75.1325348	70.8714881	71.652113	91.4778391	79.3338723	82.6881846	93.5371323	80.2330648	89.2949679	85.7764128	114.301516	110.336452	112.785218	134.885909	126.518333	124.574991	88.4051138	99.7859589	102.446475	97.153425	72.5662926	101.786393	111.017571	116.848781	89.6117622	76.5516707	61.7194527	102.707852	93.3058842	108.825987	115.899605	93.2201014	91.3372982	92.8769292	83.6350655	91.067657	63.2439539	83.7729644	91.1928156	86.6009323	91.2337691	67.5061054	80.126214	77.941257	101.315606	93.2291118	79.5384925	74.0378282	58.9521831	75.0940753	83.5798375	52.9668083	60.1939612	61.7687816	63.9249383	84.3872805	68.293383	69.7620389	63.2911509	77.5732824	67.4573993	69.8487516	56.7491378	54.7853826	58.8423231	53.3542347	62.6427726	72.4587579	75.326929	51.5120086	51.426989	61.6055164	72.9388448	73.950196	67.6457749	48.7368248	37.1936546	40.0239749	48.7986597	70.2949801	99.0473629	79.9404613	61.2138692	68.4192271	77.3630372
-27.6806223	-12.426932	-11.8317108	6.62469233	12.003201	23.5621928	19.6901528	25.3756061	15.9984543	13.9701408	21.4392371	18.0852955	11.2352944	-24.7915517	-6.24949327	-2.69251802	-3.45723198	12.6331585	37.3077239	46.6490182	23.8356852	19.1222063	8.27371744	12.7558183	-7.4736375	14.1531443	21.4344862	0.935772993	-13.9626462	-30.3486426	-39.8506056	-37.7424571	-23.1795389	-22.0067651	-19.557943	-24.509703	-25.5984533	-22.0558566	-25.7482464	-41.3179963	-54.4775584	-64.8828905	-72.0870288	-57.5974864	-55.3874653	-10.8114219	-41.6692053	-91.9233983	-110.316034	-120.965633	-125.88432	-122.832009	-119.834977	-114.97375	-119.06811	-120.247124	-113.80854	-117.149681	-121.651798	-117.725945	-119.823825	-108.79463	-110.142849	-105.525401	-93.6730819	-97.4364422	-81.6862963	-77.0019037	-71.6455047	-66.765588	-73.7693351	-76.5033382	-82.8676182	-47.3830384	-72.5238563	-72.1994518	-57.8775281	-50.8965781	-40.2159994	-52.3921088	-20.3829183	-24.4416625	21.7225154	32.5062121	24.4417466	26.2460234	45.1779343	17.9712293	18.2306575	33.4429826	56.2551984	60.8551785	49.7519337	24.1678149	23.9019162	47.2585705	21.0111961	63.7677486	39.5670765	35.4627847	27.0878581	34.5067831	61.3877451	32.0803178	27.3736298	41.3945928	47.1689085	75.3685497	88.6581534	73.4469172	41.4242011	47.0795494	42.3099884	40.7010133	42.9403936	50.8126354	48.048942	28.1471388	29.4036244	26.0543495	26.7149088	30.7938673	77.698495	62.0808684	52.6799279	49.6167546	13.7447448	28.2183452	78.7410625	49.7769448	62.7486208	55.5643107	41.5727602	56.2939432	56.7433768	52.3049301	57.0822082	49.4581569	35.2102889	43.0158319	44.337127	49.6980687	21.3733216	39.635478	26.0517924	33.8791352	24.8791385	22.1355907	22.873049	15.0714047	28.3493854	32.7120735	22.3523426	29.6646045	36.4361905	52.8361785	63.5479131	36.6854927	19.355814	26.6964233	19.2842977	-4.05140566	7.92742946	0.366131597	14.4497524	32.2111269	37.0718123	36.1719053	30.3923421	35.4467207	8.53167797	10.2609443	22.818479	39.256305	55.6963386	77.8845778	75.9029183	36.5264205	2.35494515	16.4199985	7.73773402	33.7268097	28.5390329	7.46013826	9.05567705	0.0775462883	-19.1422597	-16.4855427	-7.60807201	26.8733027	57.0146132	45.9632317	15.4399468	24.1311061	23.717318
10.4244861	20.1655034	15.1013375	43.5852677	48.6024343	65.2523014	69.9261496	57.2737953	45.1865494	43.6633935	49.7514783	44.0591273	45.6685986	24.5659126	37.8459781	24.8817103	17.2766185	42.8542904	69.6599378	52.101803	49.2657834	42.606864	28.0239756	44.379289	34.6677108	62.1113106	63.6102859	40.6352476	28.9101252	31.6321529	45.1596464	53.2089833	45.564962	43.6897595	35.9686013	38.046522	34.957557	32.8625552	33.3888079	51.760087	56.845426	56.8990737	54.8741072	43.7465438	46.5785357	25.4930829	36.6230609	70.0599378	77.1758088	77.712179	79.4409537	78.1230578	80.3391619	88.2744558	77.577728	71.0696316	65.5124353	63.4582604	66.332587	65.2551409	64.1749893	53.6272849	44.8360403	52.8023826	43.785097	54.4862733	48.5986924	57.6032894	64.2066504	57.8857333	68.1392092	63.4273667	48.8935676	19.1827684	30.2078969	16.5905013	9.54211117	21.0286052	2.32004036	2.29027644	13.2712192	-28.1385801	18.7358403	15.3889619	2.10464379	1.31048546	35.8124573	25.3418275	0.639780221	13.7250073	37.5431944	28.158608	29.3796697	38.7557235	38.1762063	67.3796249	53.7127436	85.7169851	69.439381	54.9853235	70.8304383	75.9470478	79.1799404	49.8998059	53.6015482	57.8872829	72.9088592	46.125086	33.6285433	21.0201926	32.4943207	56.1530602	64.9705226	46.2144369	53.9944717	65.4109924	80.2343252	78.0290624	54.273616	59.0266751	50.280852	59.0469558	75.3970753	39.0239348	41.8172755	46.9127619	46.5879853	51.2143176	37.8523579	32.5009082	53.7391159	35.7914102	53.4173352	73.3375609	63.2633454	58.6530772	83.9223182	70.8348494	63.8352495	48.817906	48.0275772	54.6138733	49.9454041	56.4602516	61.4229026	73.1626229	61.5428858	35.4343462	63.4274854	46.4856338	56.4440722	52.3247183	39.8627238	55.3679926	54.6174077	62.5235755	85.9415252	62.3820131	41.3497072	65.6876627	62.3134258	52.5904621	54.0617914	46.9076594	34.8258842	49.6454909	55.6297677	43.0586514	41.7786641	38.6857502	45.6063431	39.5885495	43.9246071	30.7327466	35.9747585	42.5144679	59.1465681	37.1477333	46.925348	36.8879674	24.4371287	57.7454845	53.4079805	41.5379355	33.6320921	53.2771014	26.0074055	22.0070004	13.3297158	29.7204673	65.8881728	61.0551315	62.597896	65.4135426	40.1064481
-9.84357161	-4.00294692	-16.4727119	5.09004261	-1.19814674	-0.803125933	28.5818109	18.1084821	1.18024419	8.22355899	13.5175909	14.592205	2.72931895	-9.33136292	12.2422681	-31.9718918	-33.4784276	-19.3701777	5.41531864	-5.16481584	1.44690052	3.72091532	-0.183971469	0.50199754	-28.7165008	-20.1099258	-16.2506198	-41.8192417	-49.0649814	-56.4269146	-58.1459494	-58.523757	-62.118	-64.7174004	-61.407323	-54.5719688	-49.5612601	-46.2487137	-44.0240465	-52.4245248	-57.4321896	-46.4373625	-45.1036029	-42.0811819	-50.2904746	-72.5627739	-71.9397835	-73.6254709	-86.8887729	-84.5903386	-75.6691523	-75.6998672	-85.2983235	-93.150537	-76.6163005	-63.6029783	-59.2571193	-53.9488347	-50.9935355	-47.8412296	-37.3661047	-23.7307277	-10.7066577	-16.3447238	-13.2213859	-28.8182627	-19.9094375	-33.0443402	-31.5137925	-21.6314505	-33.3217053	-20.7930964	6.48769647	1.40427851	22.9319426	6.39871277	-19.0611342	-17.2233468	-3.52890923	28.8968152	29.1523852	10.0585149	11.6676321	8.72303257	-14.2718397	-11.4760575	-12.0771508	10.2204837	-3.4501039	3.22773802	45.8527056	30.4248879	41.5115012	72.1889256	50.4420773	42.1253545	39.0810873	51.3925598	49.9599093	38.611581	64.7256237	93.949873	65.3290188	56.2326441	38.8973771	31.1332313	62.1483766	64.0899929	59.2749647	32.4465774	53.363926	45.9933614	46.9028395	36.6521876	35.906663	41.700142	69.567675	50.0457748	37.3525127	28.7865435	28.5981802	38.6229006	49.8354964	45.0969345	31.7391442	32.8679945	43.8744599	53.7842565	65.6129639	80.7077547	87.2331453	60.3731357	58.2271028	52.0124648	50.5199563	60.8171673	69.3885064	51.1259752	39.6306887	35.7807439	40.1292878	45.9160627	47.5586347	33.9597759	44.5335585	55.5873683	12.3063669	-16.5751047	14.5771904	23.9011352	35.062251	22.8576609	28.4830383	51.3893743	49.9655388	34.954745	76.4009805	58.5405061	43.0966571	48.6436695	53.6450507	56.2367602	42.6367558	40.8882861	18.1389883	31.1757815	41.5994495	31.2764324	37.8437711	18.8374701	26.4865051	17.4708131	6.26715776	25.3880744	47.736476	67.2316121	56.784195	33.1620547	32.5333567	8.661665	36.7624851	61.3606522	37.8156389	28.3378606	14.2622083	30.9407558	0.384695234	3.67353229	1.92522571	13.3133615	48.255184	53.7712056	59.6775545	42.4567188	12.2159881
23.8316315	34.2600601	23.2670239	27.7833501	29.9734942	40.9243682	69.3783085	63.3886124	64.6495446	55.8546981	52.2609885	33.9959542	27.2761594	2.80443935	29.9217201	-3.20921501	18.2426716	28.3335654	36.7881327	39.6844763	16.1860411	22.1902027	26.9767778	21.8333284	-9.38429684	9.1718984	13.0690967	-15.934048	-24.2479844	-34.9099963	-42.6567018	-44.741667	-44.9091332	-42.5143197	-52.1539224	-52.6720246	-62.7278178	-61.918352	-59.0037115	-57.2157452	-59.8463743	-67.6719545	-59.1614482	-46.6861145	-43.9750145	-9.6470991	-15.6733436	-22.5202482	-15.0634572	-20.2530276	-22.432192	-14.4635062	-1.6476626	-1.50551969	-8.64813175	-14.9649208	-15.1000651	-11.6971293	-12.228737	-17.2540363	-22.8143576	-30.3216739	-29.2940571	-26.3310637	-22.9310007	-1.80469072	-12.5907298	-9.57179001	-17.2499444	-19.7050838	-10.9397511	-14.7439791	-25.3694763	-11.5790949	-31.8872359	-17.4891824	-19.2994594	-21.1618654	-22.9737221	-25.5959608	-33.9142865	-16.4878318	-11.6530865	-14.570227	-10.8322754	-31.097887	-58.5233014	-35.92857	-26.4750983	-39.0189423	-14.4867917	-27.247694	-8.42567451	0.678650256	51.0631727	46.2102478	42.4406279	46.3131402	51.7083923	23.3947971	37.7216907	61.1717532	42.445611	45.9106577	29.8706325	12.0321095	19.222357	20.8554986	7.00602047	10.4964334	21.9678604	27.1278477	45.4777635	24.9538265	36.000305	45.3183493	57.0302456	80.7094999	53.1701213	35.9383103	21.8487067	44.4324854	31.9879123	37.4621583	40.5201248	38.7596784	41.0321261	36.525121	42.1211898	40.3418653	35.3388851	-3.64123323	28.9195014	39.2886191	32.4567626	17.6855798	40.8483292	40.4257482	24.8223489	46.7919152	49.812482	36.8784118	25.5409624	24.0420352	46.6055154	47.7048279	42.8669461	23.4823345	39.5657663	47.1180286	58.6413357	33.6629589	34.2093433	48.7980075	37.8841793	-1.61456116	24.8185273	11.8021802	31.1020006	46.4607355	39.034387	33.4988266	54.7652222	31.3629597	5.57011079	36.9510948	18.5189743	21.9833578	22.7511148	27.1967711	18.2905046	19.577159	-7.05820236	4.89688366	16.4770825	27.2570364	15.234877	40.230994	23.2753554	13.6646891	28.6071837	32.4163317	39.2907733	47.3372081	47.9124831	60.2867195	35.6741366	15.3236828	-7.43848487	5.11969108	40.8770771	43.0638104	28.0414208	9.46281353	-0.637020553
-19.8690626	-1.08219793	-22.30822	-24.8555273	-3.73089136	2.1903005	20.777059	2.39991937	12.0836419	1.34018514	13.4638735	-21.6806786	-25.8883917	-21.0753768	-6.28052655	-19.9728966	-26.4167895	-2.2082576	-1.5408023	0.776064692	5.07069018	11.4030486	-14.5116567	-2.98940707	-9.98644459	-8.75657022	-8.7032707	-24.8267086	-43.3862991	-33.0122025	-27.811805	-21.9859047	-34.4803245	-31.9022465	-19.562266	-12.0531592	-1.38002671	-5.78889465	-4.0950963	0.540554275	-1.11535333	-1.85834582	-15.7947619	-26.8412582	-24.2531404	-61.6071384	-63.903448	-38.2221382	-33.7037468	-27.2694251	-24.7339568	-24.6179384	-30.7283367	-24.1632355	-21.5338484	-18.8391926	-23.7522673	-24.1584589	-21.5524094	-27.5310086	-22.6315422	-20.126885	-31.3917386	-32.8872216	-39.2624228	-46.9776808	-47.4483798	-42.225162	-35.3363481	-36.51799	-46.4702701	-46.1783088	-50.6880924	-46.8354445	-57.136657	-44.5247981	-43.1493658	-44.3492469	-28.8759759	-39.5487361	-26.4374479	32.5670902	-5.70619401	5.54677032	14.8747788	10.9388842	-28.1075867	23.411359	19.298062	3.39881955	27.6516681	33.7764303	50.8063998	30.5116804	55.2644043	43.3778461	68.0259133	48.5007339	59.8303494	49.2084036	42.1778558	63.9528983	76.5629672	63.4827536	25.0699078	36.5517425	36.0656643	43.9443822	49.7252333	48.9846639	40.4606911	30.9512633	41.4688709	49.7096515	48.8410491	43.6283944	39.0760953	57.0087091	35.6923966	28.9108425	49.3690795	62.5010962	44.0506483	53.3275452	31.6008227	32.9854145	38.3511629	64.6472087	72.7782978	75.7044752	56.4861149	24.2051406	45.2963652	47.728629	51.4431181	31.9528654	59.8317005	59.6652021	28.7101476	33.6500822	62.1749422	27.9100207	27.8922565	58.4717976	44.3824097	19.8408673	14.9489238	10.9209371	10.0245251	24.6648962	40.6117554	23.5236767	39.2291243	52.7017469	46.336013	43.4027603	59.9712201	30.518323	24.9897818	29.2206151	29.9335398	38.6692947	56.4713459	38.5286133	10.0303388	39.1992837	19.6883974	27.971472	14.634159	20.8750833	42.9923579	47.1925396	36.5477546	24.3561072	39.4389304	42.0965662	29.8789146	53.803185	18.8433369	34.688917	51.580718	38.2703987	50.4501579	34.1135798	40.0463325	20.5950084	-18.9283914	-8.20320921	-3.11755144	21.3043715	43.3304916	52.4363271	24.3172622	45.3057333	31.374499
