250.69083	238.196449	227.761306	218.91496	233.548335	233.419716	245.878886	230.90933	225.309913	257.945084	240.218701	250.932997	279.730343	264.67984	257.875508	259.125127	273.756381	252.719621	271.068591	219.502049	230.740353	229.752113	256.923023	268.79309	257.033095	236.254692	222.561603	277.900592	279.615255	249.803694	239.095233	220.671143	224.34098	249.11205	265.305817	284.130955	310.858391	328.103007	370.619407	394.957746	375.250771	372.209677	420.91089	441.358506	470.683364	534.971359	604.428882	641.386518	632.885448	637.617773	612.533758	633.588675	631.382822	619.775128	600.370241	578.776209	576.274257	592.71249	588.999637	609.735676	641.68558	680.136451	684.230821	677.001903	656.397829	607.02335	511.231146	433.642704	373.752272	318.543317	274.759595	328.753138	330.982417	298.522377	312.019979	304.82338	283.499049	291.294043	268.142162	249.231185	254.749803	293.8277	307.975974	298.740226	285.79645	279.185474	300.195875	276.903931	266.218943	256.081206	257.189091	266.90839	262.696415	271.650674	301.609332	314.757666
9.57824125	19.7873212	56.2956435	65.0726703	75.9920137	53.3762027	57.0591492	55.1930453	40.1752885	43.3103119	31.0347482	35.0791152	48.2461858	53.9080763	48.9419999	42.0908372	37.167698	47.2864872	60.2016759	20.4784837	14.0628666	-1.01843469	32.4599649	32.5687324	38.8614813	64.6910207	73.3902191	-23.4148365	-68.448839	-43.3558658	-9.58513546	-66.4287833	-91.5547728	-119.628806	-142.858252	-160.939038	-181.398148	-226.098474	-234.351365	-243.437231	-267.138161	-240.567872	-227.361398	-232.549436	-178.852085	-147.484835	-122.204489	-172.061955	-188.600631	-193.159246	-188.089771	-182.948685	-177.520435	-181.388972	-180.546196	-165.836552	-162.095732	-150.498886	-137.740852	-118.151944	-103.571253	-93.1197642	-50.9124253	-11.7620543	17.5801267	90.5128267	100.943905	110.152786	80.1628301	74.071087	19.2478414	64.7733437	56.9348167	28.3267591	26.1601094	14.134266	-5.21577769	11.9127266	20.5834944	36.235203	35.4393592	7.18313925	5.27023366	7.70049853	-12.2310961	-11.0323077	1.45001388	-6.6593563	0.874271746	-8.66512655	-9.60416087	28.6708125	-6.92220825	-15.1060737	9.06578827	15.2998488
45.2673142	39.6762526	36.3167515	40.2173842	50.593497	49.4352799	68.5969584	69.4607158	75.9827071	64.8529035	59.5739184	54.636122	76.8415981	81.9887501	80.0404022	84.7912885	55.2910015	42.8419989	52.327387	44.8714475	44.3760778	20.6850663	53.3852966	64.8791263	54.7216798	80.7084779	52.26684	-12.6953618	-39.2339506	-57.7078056	-23.3118995	17.5576303	86.1824497	76.5332204	72.1596754	44.1065617	57.4018856	32.0448034	23.3523221	21.634588	-12.9885415	-6.8307236	-2.50824774	-31.0500646	-13.5718163	-16.484158	-27.1428268	-32.4684152	-43.2510978	-44.7772844	-41.9794691	-58.265909	-55.4571415	-50.2074196	-42.2119934	-31.2192855	-25.1695204	-22.222241	-13.3767206	-18.1298433	-22.8373295	-17.6379018	-14.3888975	-24.4131213	-3.93120066	60.8330456	83.6715715	82.6745544	62.8757638	70.6524996	69.5778523	101.887023	95.5429596	94.0646777	109.371483	91.3197612	96.5919272	62.4457065	47.5806681	53.6797381	69.6228043	81.5646352	93.1605478	78.4517647	73.3274953	83.5676197	70.7894162	57.8093962	81.2098153	61.4201536	59.0090305	102.026432	61.7007534	61.6665223	88.4027412	92.3456023
-12.1782899	21.1271544	31.3964498	44.2259978	46.6114076	42.5904662	12.8647348	5.92695917	44.5172352	12.0136986	-10.6536618	-11.5356298	15.2722078	1.78195254	6.04243673	22.6129667	8.58750693	-3.07112724	-16.8513242	-9.87950561	-7.46870633	-21.9445159	21.2908939	32.6819957	15.7203713	57.8645148	50.5151055	55.4691593	8.45877627	-52.4081242	-46.5841401	-43.5660765	-65.8080625	-83.1858037	-70.0675013	-103.23197	-82.5430582	-87.4704856	-85.9499075	-63.7620707	-72.4835834	-59.7989916	-55.8699112	-79.6602469	-53.898527	-53.8109158	-46.5013896	-35.8232986	-57.1700373	-52.7016977	-64.2185561	-40.0643941	-45.1373263	-51.7067051	-64.6780372	-78.4468436	-86.0867765	-82.1897445	-82.5829352	-79.2666355	-77.081438	-77.6704379	-87.0748388	-92.1090527	-89.848187	-76.4518751	-45.23912	-36.796614	-20.9985333	-0.325095161	2.89334441	-1.44259798	-10.5049741	-7.59776052	20.5039136	19.1640359	29.3089445	11.7331572	1.22552038	20.520504	19.2030986	29.0464317	2.24258083	-17.6929068	18.2506371	15.6997421	0.651890977	1.91790992	20.6114104	-3.3683618	-26.2900934	10.8136258	-18.5117346	-18.9626331	3.8452422	13.0322126
44.0615663	35.2078973	29.1728074	29.9184612	37.5302492	51.2322566	37.2224419	28.1838265	57.1560277	35.2173665	33.1870759	41.5555666	62.0901099	39.5315085	49.5344889	60.1990121	26.2614724	28.8090916	29.4977586	32.9293634	48.3776768	28.3240599	47.8850006	46.5506319	20.5245966	13.6338747	11.8349676	47.989606	31.939956	1.49377247	39.2024092	65.9116288	137.769254	134.550187	103.885409	100.229694	100.618847	57.0098417	22.0247294	38.4649003	46.8742242	55.7195119	55.3714707	30.7399711	33.6329051	18.4210243	4.75207246	-5.19354335	5.67130201	5.84034403	22.9551669	-6.56134279	-20.7800579	-5.4061351	5.22013518	2.28199224	5.08266898	3.24172589	-7.6807302	-18.1978426	-23.131979	-26.1834137	-22.5856065	-18.813317	-29.0095644	-47.111322	-38.3145973	-28.4824794	-6.99605108	1.81315518	26.4177967	25.161951	39.4754024	48.8866272	47.3637302	61.289278	82.9840848	37.5674135	16.2936718	43.2965593	40.7956872	67.04577	43.1473417	19.3125532	52.9526516	50.8284295	54.9420534	63.5189864	76.2055464	50.0784526	61.698002	59.9492233	64.0631456	41.4180464	59.9517183	55.1315049
-12.891714	-1.51710935	16.7345971	30.032861	28.8319907	38.7971113	9.40756083	-39.0849234	1.21691958	-11.9841499	-5.5974201	0.856255013	22.2043625	2.92132415	10.6919413	6.20699116	-10.658589	-11.1230308	-8.44421096	-3.68822275	20.1636588	9.93955532	-7.45722695	10.8929493	-15.1289101	-3.19472634	39.1250649	37.4059165	-0.880479934	-12.504198	-19.6338575	-55.8674705	-41.1645518	-48.7223476	-55.1991067	-31.5345312	-23.9506881	-40.8459888	-45.0367918	-42.3614932	-28.5410447	-24.9234201	1.78945885	6.57192878	-7.37816006	-14.0370763	-17.5068226	-43.0543897	-66.2815499	-62.8842588	-79.8909499	-61.4869241	-55.1941882	-54.2334087	-57.8611794	-59.1844251	-65.1265325	-61.0355407	-68.6412913	-64.5821336	-59.7437379	-61.2784142	-68.9391879	-87.9876366	-83.8006187	-79.9081003	-52.4581349	-37.7465977	-36.9584097	-49.3316761	-39.7703949	-12.9007598	-10.2357962	6.25874347	4.87739353	18.4902396	20.1545354	2.91257289	-0.637693763	14.7761355	16.0722315	41.0162235	25.1279808	-17.265639	-20.1922891	-12.5847536	-1.32156056	-8.22009866	-3.6361665	6.68482885	-9.22540318	-20.4911017	-6.88634525	8.55777567	13.965413	-18.7052689
15.1008225	7.56630581	35.6440994	34.8999639	12.5670548	30.5846745	47.0557086	18.8339999	48.823005	43.750036	51.4057704	34.7147003	29.5723852	54.6999927	42.7416721	45.5123607	37.7083551	32.256722	32.4685034	18.367665	56.5468693	56.5477497	34.4687431	62.6828993	47.0004498	25.9430206	16.6404142	-15.0754852	-9.31528137	3.23443642	18.4876443	22.2121697	85.0237473	67.4793336	55.3377605	76.3876337	70.5208023	53.7160006	86.1669081	90.6097523	65.7069221	87.1467302	74.7785162	55.8596779	71.1251313	73.4261304	69.2541725	83.5435914	92.1456426	69.7038422	66.8326588	72.369747	69.1381371	67.693588	62.6309341	60.8084013	63.0799356	65.0513114	66.0531629	61.9334997	47.5855722	32.021444	17.5307969	4.76157984	-17.0737996	-36.1753277	-20.2962376	9.55178454	13.184676	4.81475362	2.40480809	25.8582884	23.0961026	32.6442788	23.1896426	45.4108659	26.9709758	34.7438624	14.9329699	14.5921327	16.5529466	22.9169451	10.3154408	16.4471363	7.33084258	11.8911531	34.0930756	11.7854713	39.3526793	43.5869842	26.6408194	25.7620893	13.3998239	29.8174058	31.3340593	9.76845326
-3.53429813	-4.17185745	17.8113688	24.181324	12.5660212	34.9424365	9.6427581	-7.51538748	12.722497	1.58318384	28.2813554	8.7852666	1.92336088	19.7840268	-11.9483258	-16.4306912	-17.4205681	8.19125781	-2.68511808	-29.5131134	-6.74410974	20.2601818	15.1414676	32.7431078	22.6762187	17.5643474	27.7800831	-22.7545567	-75.9160313	-88.8068924	-37.2189295	-36.2046108	-65.0626216	-45.2344726	-58.4426077	-28.8530147	-26.3356732	-35.851669	-49.7060776	-18.1684646	-37.0830054	-21.7672957	-32.964447	-15.205007	-29.5248602	-36.9973958	-31.3972377	-49.7846537	-41.3308328	-22.4224705	-15.6192579	-14.6241466	-11.2466588	-12.7730884	-3.54609767	7.23113507	5.15816522	12.8173092	25.353585	35.6693624	46.6045487	67.0429136	78.1274581	78.4374329	67.1501666	47.9078464	47.6707104	32.4134	10.6109993	-23.2551014	-6.07268396	6.09433591	3.26821764	18.467341	-0.521660871	27.9050498	9.4776225	25.8438155	5.07647701	12.6476052	34.7240483	39.0666993	27.3903906	9.28617513	-4.1693175	6.0432811	28.182274	8.04570423	24.0711798	22.8296389	19.6153341	25.2875429	9.45325335	21.2788746	15.0946884	9.81934038
34.6893239	8.15396277	13.086013	13.5480289	22.1587868	27.6673688	27.8143753	41.6845905	43.5356154	40.4286169	71.2818247	43.6008538	45.1626701	47.1637803	22.9426713	9.8100571	37.1069221	34.8274946	28.3266411	3.24241185	17.761803	42.5573129	45.5153341	74.035677	69.0984043	43.6501568	27.8289531	21.677211	10.4432628	-7.03163875	-5.98782106	5.23539692	0.681732016	31.700399	29.645626	35.2257186	41.0391859	66.4848666	44.5442141	52.1679618	46.3396232	53.7683012	10.4038923	33.5374581	16.7648355	-5.77057081	-9.38640747	-9.70215256	-7.61499121	-20.8462718	-21.1891926	-2.19543407	9.21468586	10.9862075	9.02501342	12.0416298	20.5515322	27.5306315	24.1458795	29.2052846	28.2430235	13.8273603	23.4931535	19.3879225	14.3961184	33.2818174	19.3601422	21.3958421	37.9663774	20.4219586	8.71969293	16.921405	10.4687476	9.91086328	-15.8702558	4.86069028	9.19295423	17.6708859	17.3613245	29.8926905	23.2554128	2.30980729	-11.3895159	5.03109019	6.82565045	5.4089331	12.3491332	5.10383679	26.4184498	16.3022989	20.7426249	8.53205621	-13.8169173	4.60745738	19.7934558	-6.05547937
8.86436374	-13.3340704	-2.84167213	-2.24089263	26.0183885	17.8368098	-2.69044224	12.0725193	5.18537151	7.0425934	3.44656556	-4.26558762	-8.75702806	10.8312683	-10.037948	-23.4266591	-2.73243204	-13.8664115	-5.84965395	7.974829	-13.8389979	-5.35286636	-13.3308851	-4.5029575	-18.7572046	-7.57020571	34.1031182	41.0505605	12.7859999	6.19737967	31.7245972	40.4274641	15.2301376	-15.8707006	-15.0250846	-7.01030877	21.0161773	30.6533175	3.39729031	17.1775711	32.3457192	51.3400998	26.2342825	14.3000312	-3.93831116	-16.7595875	-39.8106126	-20.1865067	-6.41372987	0.594812357	2.95767779	-17.7201822	-41.6406228	-30.3521446	-35.7445433	-43.5932206	-45.7245846	-39.4944391	-33.1020697	-32.9273112	-24.4273843	0.518997978	4.43406955	13.7129748	29.8467489	29.1937721	29.0927311	18.0357908	31.1289508	8.65556269	12.7667448	35.607284	27.3403528	11.2973372	-16.6392217	26.8133294	16.3468293	-3.03782043	-1.92297164	4.46477319	-0.472168704	9.8241463	8.34806438	29.779	43.3403704	25.4363255	38.5590146	18.097321	29.6930931	39.5269574	52.0430978	37.0695004	31.3703541	17.7564832	29.3065186	4.70960116
30.6202026	-1.99526756	7.14995985	2.38293236	11.73538	31.1358831	34.233322	34.0612132	48.2358885	44.4866834	26.6974736	35.4690473	5.14283219	24.0417992	11.7164706	-5.18423337	43.0300905	31.2806778	31.7812731	61.4738373	25.8476695	41.4367714	43.3438318	20.3009543	24.7234309	8.18140949	-12.0439649	19.8078077	14.8556452	33.492565	45.9177277	55.3128875	60.9198066	54.6823663	36.7666006	58.1496762	54.2631319	57.5947202	16.0929098	23.5513662	45.8717405	46.314895	22.2315581	14.611231	10.5276388	2.81722685	-30.1321798	-22.8866853	-15.3828471	-10.4412336	-19.1831792	-2.93639539	12.4889039	-1.30180137	4.35631307	15.510723	14.7640826	12.708502	1.04810115	3.69196468	8.00876903	-13.6048442	-19.4815825	-23.0152539	-16.1442056	-12.9909645	10.2001434	13.3567471	24.9995824	-1.45296043	4.02570136	20.2255172	6.88642587	3.90805122	-15.6462039	24.1362371	15.2176118	2.36041863	6.54539878	13.9042722	15.4273737	21.9652885	-12.1149646	-34.6670951	-8.61598858	-9.83931966	9.37872257	9.44231073	7.5791303	17.5020369	14.8477187	6.43990414	11.9350475	0.490831247	-13.9135912	-11.5394108
3.20154292	1.57597576	16.626216	17.5724524	14.2280653	20.2397852	14.7346741	1.19699645	-6.50356645	-3.45536774	-4.76684693	7.56341927	-31.5371193	-4.07124523	-17.6880582	-32.0709401	8.57271038	-1.58109599	-1.1852188	6.57676395	-27.1754778	-2.94190587	3.61551927	2.94132599	-0.688674791	16.5004596	11.4329702	15.278791	-2.0067364	-2.1413237	-3.29112564	-11.7033243	-31.6527573	-38.3471602	-21.4410109	-19.2198717	-16.7194454	-16.6142164	-13.3584944	-14.0972325	-20.5634573	-38.1713166	-28.9072662	-44.751206	-46.0024346	-55.2432969	-63.9582782	-70.5530534	-70.5626591	-64.4808985	-69.4563722	-80.3471633	-77.7419163	-67.2744635	-71.113675	-77.5547002	-79.1817538	-72.5947972	-73.4425035	-73.7564777	-67.6730395	-44.6409621	-20.8316825	-7.87006418	-8.41911866	-2.4633858	-7.84875658	13.7903925	4.66404394	-25.7801044	-2.82392284	19.6074499	20.1372342	19.1910624	28.0245544	23.678891	34.3860516	-1.28112928	3.24743368	-3.98586658	-4.46191768	14.7152849	-1.18274586	-5.69824749	7.47195934	11.0165215	21.4526559	22.9053774	25.3363748	26.4380134	41.8496728	20.5793823	15.6302433	6.7203924	-4.79992864	1.50763882
