221.766353	238.133436	230.064818	197.094794	214.183462	228.859655	255.433417	268.454397	259.686439	232.227935	234.226239	243.991853	228.555416	194.656777	214.211679	225.399353	187.935086	124.44473	44.1006102	-19.946941	-37.0861779	-43.8186093	-40.8270416	-48.3408503	-19.8042876	-29.0082385	-23.6486578	-0.926933203	-4.40363435	35.1586811	74.4111187	164.429787	235.713947	424.994548	532.615536	551.143387	497.996904	420.625499	483.043203	528.271487	552.856601	608.108175	634.313487	619.391218	639.204162	645.564838	637.184361	631.41722	628.836014	624.917088	633.144046	639.665785	643.047133	628.054746	625.203882	622.157296	621.328489	616.582359	623.895014	616.389405	619.05834	620.20878	620.333158	622.637509	618.066629	618.948878	599.669168	585.461103	578.514318	545.424024	541.869259	554.591294	564.342308	555.491051	552.051161	539.315189	521.394377	521.139904	513.723406	518.234505	532.910823	526.956086	534.270419	535.375987	515.976579	514.393108	525.058514	526.51834	518.344844	490.124706	482.280433	485.134848	499.469169	514.04446	522.847175	520.846818	519.72991	526.21646	524.286646	517.692454	518.627701	515.033708	526.323878	533.295448	532.095012	525.939599	530.26788	515.217224	503.900249	507.986523	511.044943	525.821972	534.166641	530.96596	520.802844	517.049641	527.339136	525.315132	528.957477	526.47922	526.297411	530.495602	531.953429	539.712395	530.000975	528.542301	520.400194	528.685268	521.701614	522.460695	526.454496	529.404466	531.030543	523.52216	534.008634	535.864565	537.733558	528.035826	532.803413	529.645521	523.250036	529.963437	536.239725	530.045637	535.690035	554.918871	550.253366	546.759661	528.229314	534.407599	504.900251	520.901689	435.840853	356.952121	341.644061	337.557879	323.554845	348.838134	330.668803	329.401032	325.449833	314.186885	303.505032	257.261732	295.838532	294.367227	306.877431	281.272511	269.016866	292.110882	310.79517	336.714024	324.651288	279.215153	299.364901	293.432549	293.861149	272.812121	224.961121	261.669025	274.842322	291.414087	288.49123
47.7387699	52.5764522	69.6460229	77.5592353	97.8752645	80.6624406	79.3234941	68.5586641	40.2653314	27.7527366	2.32223056	25.4453327	27.6576315	41.1903498	64.8700217	67.9123019	28.6969293	37.1975921	59.6945081	-11.8757073	-59.5700941	-28.812574	-18.4682973	-45.2564673	-68.2881532	-107.162745	-124.541955	-94.1953029	-81.299742	-82.9991105	-86.888602	-88.9301814	-59.5450203	-33.8509796	-118.993615	-151.009426	-131.132283	-118.357973	-145.01509	-154.516867	-179.081925	-214.561563	-222.515674	-216.354913	-206.031768	-207.972769	-207.719667	-201.451731	-200.295113	-190.69629	-183.216922	-178.585602	-178.969925	-173.314843	-163.826975	-163.665744	-167.602401	-160.407276	-154.03411	-151.552116	-146.548024	-148.302841	-137.550312	-118.472342	-91.3609375	-83.9306645	-57.5924123	-32.0351612	-16.6384939	-7.91976646	-8.43246368	-13.9077865	-15.1307964	-21.8983512	-17.4944196	-16.0707793	10.0122007	13.9411018	10.8924488	5.20969628	-5.81453822	-5.47142412	-10.0783301	-8.02634334	0.129215081	-3.08579384	-8.80255641	-10.3819663	5.49993147	27.1635851	31.1155016	36.3910928	30.5763886	10.0015308	-3.34580511	2.78597078	13.7131684	4.70501847	2.53912807	5.49566909	5.75792546	8.18197264	6.95143668	0.809324518	5.93590603	9.89315443	11.9587526	20.552673	30.2550703	29.6452192	25.0045848	11.5058018	3.34503599	4.97287915	4.64466729	8.04987825	0.838105339	-4.09317033	-4.2474976	7.65224867	8.15133967	-1.45404765	-0.379804589	2.49775652	1.79405194	1.43119651	5.80610289	6.88852701	12.2844879	10.3511243	13.3335817	17.6692749	22.8747746	25.671303	15.1832958	12.4627337	11.5099981	14.2167276	9.24167735	6.3695335	14.8940981	28.2083894	31.4306206	42.6681037	38.9910087	44.2851887	40.687448	43.2897081	29.1595078	39.4206861	6.74378308	-17.3658831	49.6166451	58.0301094	55.0405425	46.5643133	41.7938611	53.4907961	45.7757948	49.5600352	21.2572563	4.70004201	35.0028246	-7.55776041	14.6601933	21.2799076	17.8038265	-8.544929	6.30366621	22.2408116	24.6410897	26.6126031	31.8751661	12.9859369	16.1948444	17.6680887	12.3466498	15.5875663	-27.9000137	16.0681222	-5.21504143	26.3874253	26.9212583
41.339819	39.2624019	44.3252697	36.729548	35.513899	34.9580244	69.9621539	92.5333243	60.7063827	50.0725692	27.5567659	62.3439564	44.7617926	5.99123943	35.9501084	34.4223322	5.65429228	11.699453	99.8798113	99.9534911	142.723989	132.744376	135.946788	128.488371	101.743145	88.9196213	70.2872516	111.4638	141.539938	140.859495	150.00241	167.820031	175.599267	155.520814	99.8139944	81.3567287	40.017137	21.8731451	-3.98653682	-22.1981991	-23.9316991	-19.5674547	-7.43549635	-7.60136221	-22.2863536	-25.0979602	-23.2870652	-23.4647333	-26.1389841	-26.6294405	-30.3373922	-24.4154521	-23.0173177	-23.0230096	-22.9134166	-22.2488796	-18.6899294	-16.7236001	-14.1998444	4.49252967	4.09859057	7.30136085	13.5724261	20.2814824	25.6042572	45.0067237	58.9309227	73.8847811	75.813406	83.7457044	92.7865593	100.398906	107.740143	125.273337	132.397926	127.695141	112.378468	108.100628	114.95381	127.649896	134.400767	130.813743	133.413349	134.617695	135.314873	138.151387	135.264506	136.698675	124.795488	110.148774	106.267367	106.210408	117.176334	134.628225	148.761595	148.073549	147.412341	142.267485	145.655061	143.93669	143.441529	143.481621	139.770437	136.001933	129.721422	129.086197	131.75797	130.42371	126.609241	124.719093	132.300187	137.579496	136.90939	139.358526	143.995283	140.39865	139.216974	142.486087	139.90265	135.656773	134.824976	139.528365	140.19204	138.419547	141.492427	139.034067	134.750635	135.622921	134.54559	141.950924	137.821868	136.753117	124.372786	125.767665	126.449198	131.209306	127.621662	130.292609	130.360214	130.051345	131.348209	128.318181	125.816608	118.413806	106.850109	100.12208	97.7829756	88.1227406	89.7183243	69.2844719	77.6783263	85.6530203	87.1400843	101.212535	87.1321229	119.074344	120.422735	115.428427	130.6195	125.991584	99.9705233	103.008755	84.6171053	74.5063864	99.6988205	86.6708852	78.8546965	58.7091004	91.0379699	99.1885634	102.399556	96.8854247	78.0309561	59.3967725	74.0462824	89.3371365	122.189658	104.137708	39.1900757	94.9705424	83.0449281	102.74884	96.9226172
23.1236303	-0.565948399	36.9643245	49.3500044	45.2235783	28.8609751	52.9603653	15.3958656	-2.35109663	0.287608119	-7.64981059	8.79544466	5.12196446	20.6835195	53.2609786	29.2597607	-48.9237239	-58.1693531	-29.3662568	-69.1700715	-53.8811297	-63.127198	-79.7150792	-71.4972022	-92.1150766	-125.565473	-126.08654	-106.148306	-84.3377049	-86.7993193	-105.04825	-107.824178	-92.2836102	-69.8779387	-53.9803603	-47.8291779	-36.0593168	-59.5238893	-49.4573467	-40.1684869	-44.8916921	-47.5574676	-47.3278033	-54.7758863	-37.7145057	-35.953424	-38.512068	-34.6531229	-37.3681097	-36.1549197	-24.3048442	-21.3013253	-18.0941405	-25.3022894	-24.4915005	-28.4001296	-29.2743887	-26.5693647	-22.6758867	-32.6563798	-31.2128519	-39.5739619	-42.0548069	-43.9656462	-44.6561289	-48.2487355	-52.8773111	-52.5249621	-35.9425596	-25.6345643	-20.0396326	-27.6684824	-34.1099895	-42.036096	-47.9766262	-45.5626963	-34.2120305	-28.2002288	-38.947657	-43.9225962	-48.9963032	-45.2244746	-42.688967	-41.92744	-53.7591226	-60.3093111	-53.1838685	-51.5507322	-39.8973053	-29.7201743	-25.7761406	-31.914069	-39.4700598	-57.1402227	-69.3652805	-75.2577369	-71.6133282	-74.423448	-74.4086506	-65.0686593	-65.7043413	-67.6239341	-60.2219056	-63.8745123	-62.3058277	-62.2588611	-60.6855013	-60.4092762	-61.7287069	-57.9488434	-60.8978752	-59.8469157	-58.4607767	-61.33352	-58.7551621	-65.204824	-58.2239384	-60.2695269	-49.1856	-50.2366595	-50.5598589	-51.8244781	-52.0417556	-56.4358103	-55.4165114	-58.0460079	-54.873969	-49.4134797	-48.1754337	-51.9066464	-49.4494161	-44.5380703	-30.3142928	-34.8880898	-36.592086	-29.6972497	-29.3503962	-27.7548394	-30.5407904	-29.738081	-30.6251622	-26.3169179	-27.6688848	-21.3811248	-16.6775061	-18.2464051	-28.0830736	-28.7186148	-33.5283207	-15.7570921	-28.7347267	-42.6921122	2.50557734	0.599142476	-6.67129242	11.8122299	-0.977614073	-3.8143521	31.3228988	36.6698044	32.6708075	17.8975958	0.711197945	-23.4449475	-6.23945361	-20.7193081	-12.0704248	-28.4631539	-9.94940895	-18.2421048	-16.2787055	15.5177799	-0.390376933	-22.2062519	-10.1448141	15.4883758	45.8496852	-2.32880863	-40.7074278	-16.4245245	-9.00261334	5.15036798	-12.5248438
20.2017946	15.3541188	26.4487901	21.9615741	31.6221944	30.6601593	49.4922834	64.359786	55.1284161	65.4195619	32.1652637	57.4038627	59.6574134	26.8130921	11.108138	41.7178901	56.9012942	54.5458142	73.3133496	101.314067	128.013043	132.382685	105.080059	123.185455	113.384864	87.5598906	53.3867111	66.0531199	77.8470958	70.8797818	70.7558918	48.4638555	45.4256454	36.3268113	6.15774877	-7.33772331	-21.8257477	-13.2765223	-36.089552	-44.5956601	-47.4414931	-46.6686499	-43.8483525	-47.193432	-62.3847431	-63.5366911	-60.6274192	-56.5013837	-57.7568091	-52.7859641	-51.769213	-51.8925515	-52.7117951	-51.9414815	-49.056635	-54.3102768	-61.9830431	-69.0635592	-67.2097686	-67.5069392	-75.1315795	-83.3209546	-82.0595113	-79.2706885	-79.0509466	-74.6386341	-59.0573683	-37.6200412	-22.8800286	9.46643829	24.1015065	17.7918212	25.189029	31.5741462	34.0254197	33.6864988	38.6427776	33.611609	33.5563189	41.5135241	42.0105738	39.9464693	34.528041	37.7578602	40.0403749	48.1523528	46.7530854	41.2469881	30.9057362	20.9877329	14.1657049	25.3514368	40.5920852	54.8966408	58.0565669	63.6218047	61.2905476	62.8127157	62.6988205	61.8105186	68.5573898	65.5368129	64.4210764	63.8402721	68.3575591	68.4776138	66.1690642	63.7036624	67.1108313	69.4973261	65.009565	60.6787604	64.4747701	66.3278032	64.4370758	68.8867275	68.7001292	65.3561339	61.2669734	70.820611	74.150516	71.6853341	70.7995843	76.4060421	66.5132316	69.0003638	76.5282723	66.677707	75.6652546	78.6678697	72.4332084	73.0748717	70.9177595	74.8730892	72.8009093	61.157471	66.8865975	59.8368233	69.7816374	71.5320056	59.5438921	62.2464909	53.6231927	54.9530361	56.2336067	44.0364064	46.8809062	59.3376002	59.7991006	57.491322	80.273562	65.5425421	42.3197447	43.1625845	56.8534878	55.8075622	48.8282833	58.0239392	94.2954594	75.1435617	70.1901748	53.9688566	78.0732062	54.6739771	51.4303166	32.0215532	52.6685388	52.9158771	27.7551151	33.454252	31.4757094	62.7187473	59.2602184	67.1472895	72.5724523	76.8265527	89.9848931	69.9814463	16.2971384	41.4046681	59.1330919	60.092209	38.7792299
6.78912386	-17.5912847	19.2503319	53.7355121	59.5034631	51.1767563	28.2074719	10.671533	2.75855184	-8.48785324	-30.6815822	2.95081085	29.9095697	32.9335588	8.79420172	19.4866866	-47.9285596	-58.1192259	-32.6474973	-67.3315427	-54.007028	-28.6421512	-40.5839979	-29.5852706	-44.1616476	-93.3204947	-96.257896	-56.7018748	-51.7847906	-50.7459029	-48.5479283	-78.7377122	-56.0418434	-59.2382484	-86.8260315	-85.6060856	-72.9785082	-80.5596324	-93.2995021	-96.0943011	-93.6992737	-96.6965207	-86.3087266	-83.7834247	-77.8258403	-75.5702431	-73.4933654	-67.8291863	-72.3789118	-73.4864902	-80.7854865	-76.6684519	-71.6383932	-69.5659192	-75.6357168	-78.3673362	-81.6887733	-81.2218513	-82.9571748	-79.0514009	-82.620151	-81.6010043	-87.6256236	-90.8836847	-99.3961389	-105.399445	-110.732915	-102.725704	-74.7769948	-43.3266056	-28.5085138	-29.172562	-21.6544988	-22.7461024	-15.9012877	-19.2288322	-29.8718523	-28.4511802	-22.3325136	-19.0719921	-17.9861017	-20.6460392	-21.4740923	-25.5879908	-35.4744272	-25.4172461	-26.1769084	-25.1223956	-18.9179948	-6.08864094	-0.822966428	5.12997842	-12.4759593	-19.2550713	-20.6821147	-26.3351309	-22.515418	-21.5315034	-22.9091735	-22.7532605	-23.1057745	-28.6705051	-27.7603064	-15.8326344	-19.4829271	-23.8629131	-24.8168104	-16.9021013	-25.9069627	-26.5360287	-19.3511888	-16.3820498	-21.2576758	-19.7716235	-23.8676492	-32.523815	-27.3390284	-23.195271	-21.7544614	-19.6754604	-27.5154994	-27.1482835	-24.7850056	-32.0889127	-26.6897496	-21.2430848	-30.7061959	-25.7564633	-29.6870296	-26.0256155	-14.736999	-14.3040127	-14.6103306	-25.7761435	-13.6887638	-6.83221722	2.3665977	-5.52714445	-9.22847315	-18.4467121	-13.8337136	-12.4255432	-9.60248879	-13.2019061	-13.5242901	-1.88142643	-8.59470481	-18.2991131	-3.21931626	12.123572	6.23312051	0.263905333	-18.3031349	-15.8008214	-14.3386151	0.892890367	-7.0218566	14.4090427	21.2517364	-2.21546206	10.3809912	5.12153498	-7.3535929	18.0010101	23.4694064	-6.35595398	1.24943095	11.7561482	-1.71749128	14.3167166	7.11366533	-5.08951375	-3.02771979	0.676129469	16.7345597	9.48777479	21.8006053	1.16678088	-28.9728085	-12.6911988	-10.5097972	-3.75544456	-14.9249573
31.1229303	23.5671934	23.3768756	32.6232881	15.0673656	15.1502112	37.3306596	56.0818112	43.5370035	47.2786359	34.5856479	49.4624128	66.7130458	8.33524703	16.3254216	39.2004788	31.5641152	23.5877448	33.9185997	62.9822295	94.75322	86.6975977	77.16091	73.0854642	77.0846524	56.6145154	67.511664	66.8372736	70.2970095	73.0091984	82.2874717	71.4197671	67.8064045	2.43090722	-3.07726082	-7.82254501	-4.04320972	-14.5290222	-19.2226897	-7.32285198	16.4275948	33.2286372	38.7363175	36.0425469	49.9836894	55.5502319	57.2364618	54.5106662	58.2526916	60.4030564	72.6353789	76.5363886	73.8084793	68.2398616	74.3948001	79.7146371	78.803034	80.2347948	90.743499	90.5778782	95.9270255	86.7491047	85.9649762	85.6341037	82.2117997	64.6762242	50.8361166	49.4483817	55.3213954	78.5919528	85.5704361	74.8027312	56.6854755	54.8918258	48.2137738	44.6054336	63.345929	65.9352463	57.7060847	58.4580732	52.6579594	53.9425818	52.1007464	55.4514972	56.2338862	47.6420206	47.4208459	46.8378147	43.5172422	31.0481009	23.9961694	22.5856376	37.5644075	38.6117738	42.7109044	38.3414769	38.078402	39.7030799	39.528592	34.221629	31.4909028	28.363224	26.4452541	20.8308236	19.6507759	21.0863535	24.3213996	12.6488395	22.5141199	24.1859372	22.2462251	23.0838979	17.3378006	18.6506676	26.395417	28.5369276	20.7625179	18.010033	17.5103829	19.5803702	24.5943948	14.2367216	11.847401	17.7601614	19.4213444	17.5337385	21.9294085	13.4897547	23.3435403	19.0828772	18.4431736	20.2814608	18.5754956	32.0181037	20.6856434	12.891068	6.42512531	18.5574902	7.45799023	19.5136381	16.8892027	15.5494877	11.9484843	20.9995647	6.4146905	8.57837238	4.94999266	15.1188006	7.7470167	22.6829341	18.2989864	14.5076874	41.783097	25.7704603	17.1317331	22.0834772	33.27257	41.9018115	33.7058099	9.44911585	20.3368114	38.8002459	7.20733504	28.6190295	46.3706905	29.190296	25.3223984	56.4781818	35.7510968	24.733812	39.032191	35.0979193	16.2959444	10.5071242	21.9712346	17.8357216	13.2472453	22.7016384	17.1775938	29.0773179	30.2384753	24.3518578	-0.507626052
3.93119116	2.23766653	18.770507	45.4537239	27.9571992	9.67521807	10.6717227	3.46615362	7.69655908	-2.99898718	-1.97142679	17.1998436	25.9337601	-10.2457236	-11.1817551	1.61048913	-24.9989757	-34.3335187	-29.5896133	-33.8879233	-34.1534057	-57.3303319	-52.808704	-58.6468411	-52.474173	-82.6823145	-36.2799508	-44.0167649	-54.9573007	-51.3120028	-39.4896518	-49.0696149	-61.2611939	-104.658358	-91.2443573	-80.3387504	-66.7047307	-59.4908546	-58.4551287	-44.5503436	-53.9951849	-60.3469645	-51.574136	-47.9134859	-57.5617394	-56.2785667	-51.5537012	-37.3741591	-40.4156435	-35.44022	-38.2258126	-34.9477198	-28.9498946	-34.3842174	-40.186417	-49.5360404	-46.7236647	-43.6835425	-43.6140502	-36.7739143	-40.9971552	-34.8240455	-33.5835482	-36.3190769	-35.6193031	-38.7565037	-47.5041072	-60.2181038	-63.3536188	-62.3836401	-65.2320421	-55.9567584	-43.404451	-40.8889205	-30.9748025	-35.9287466	-45.9593768	-47.3895254	-48.9950778	-45.007099	-40.3289247	-43.2234752	-37.7218392	-39.1678684	-43.2606833	-42.2416717	-45.132858	-38.0442126	-28.996936	-25.8702809	-27.4529268	-29.190673	-32.0051209	-40.898533	-41.0612068	-37.3875192	-30.6916246	-36.6065469	-41.4781235	-33.5382166	-31.2861668	-30.3511583	-31.2562576	-35.4004138	-38.2930392	-39.6132584	-34.3169158	-36.2927592	-41.3243786	-41.6895805	-37.9880326	-38.1781468	-31.4648708	-30.7463543	-35.5764404	-33.3630551	-26.9769575	-31.2716603	-30.1706343	-32.4510928	-30.643372	-24.4921079	-25.1043434	-34.3897537	-33.087084	-38.7056406	-41.7122498	-33.9217627	-35.5023417	-38.8196641	-40.4070696	-37.4078789	-36.4314429	-56.6084194	-39.2845462	-32.0482755	-36.9087223	-39.7491063	-27.8287752	-38.5131591	-35.7450714	-40.1478738	-40.9667193	-50.8317168	-38.3573826	-45.3398864	-34.8407017	-36.7313421	-29.1303974	-16.093407	-15.1465559	-7.31629887	-6.44410155	-0.0774450069	6.7117823	16.8813894	3.37252693	26.1252908	16.4699254	5.62009555	11.0598419	15.4013193	7.33359983	7.52057398	20.0414016	15.2986974	18.3426596	26.197875	37.7701249	23.6124798	23.3169273	12.7854208	-25.2702161	-6.44751323	-12.2148899	3.44094607	-10.9110872	9.85487073	8.77646875	-0.650490002	12.5542882	-1.56671295	3.42321431
-3.62468146	24.3793099	28.6391866	26.8610539	-3.08504227	13.0260509	16.5247758	26.2889324	45.9358576	45.1554607	34.5097009	47.3141014	43.8941078	7.58599945	4.45227746	18.429843	27.0072863	22.0054651	27.1643821	45.8043183	74.8368698	60.1798788	65.4861756	60.6159767	82.7607729	64.1490507	84.0953476	53.8308935	50.6607804	52.8349563	64.0327439	64.2836354	64.9303473	5.36317879	-24.1016872	-33.6624427	-25.251898	-14.0552118	-22.0046357	-29.0654331	-13.5773837	-4.99814744	2.00342635	2.72922401	3.28090831	-7.08527451	-5.06471926	-5.44062586	-3.90679733	-7.34648345	-9.21657453	-5.17494266	-6.63080734	-3.09609752	-5.36139507	0.216257717	-7.98274618	-11.2545598	-5.76362143	-6.98050253	-7.03848175	-18.1297711	-16.8074614	-2.07459355	0.182084204	-0.817081718	-6.80289911	-7.38076643	-19.832437	-39.6633697	-48.5314384	-44.0911682	-53.971155	-48.4873332	-50.459209	-45.4164472	-29.4371912	-26.0684553	-26.3210672	-28.3502279	-38.389836	-37.696419	-39.2556605	-37.3607381	-35.4657729	-33.8645482	-31.5326006	-40.3883989	-53.1982989	-46.6783108	-42.7128738	-43.9226333	-44.7788294	-38.6941747	-48.8452019	-52.9100939	-51.4406559	-57.8193451	-50.7062731	-47.2619556	-51.8584041	-57.6831235	-48.6834524	-55.628113	-53.1231286	-49.6704264	-51.9560176	-45.2794768	-37.6333127	-46.0783974	-53.9094618	-53.5266516	-53.4565875	-53.9654909	-55.7005382	-60.2064846	-60.5793869	-58.9104876	-53.2292305	-46.8738865	-49.0899566	-53.9256113	-63.7192054	-57.191419	-63.4317154	-63.4642595	-56.0780192	-57.4004341	-57.3854276	-55.2946916	-58.196466	-59.8463883	-64.6389307	-58.1305638	-65.705531	-68.9329339	-68.2719419	-69.0770444	-66.4866588	-60.9593422	-57.6959377	-50.5851703	-61.3528978	-52.1724856	-59.6390392	-53.4032953	-52.5399151	-50.0031736	-49.2334376	-42.1215355	-47.326533	-38.945004	-18.0488438	-1.15564021	-12.4415028	-24.9622326	-32.4739464	-11.4751878	-17.2333104	3.78789581	1.7147911	0.786415644	6.21948489	-3.89577955	10.7778955	8.74873318	18.2024164	6.50680538	6.67637226	3.48272917	9.39500732	-6.82141415	-25.6166818	-6.683048	-13.230969	0.437300388	-5.73482352	-1.76961821	2.38705654	5.91837951	11.2680021	-6.78670624	-9.55241019
-5.48618337	-12.2387968	1.39790369	-2.595804	6.39563858	10.9309162	33.0537724	11.8682894	11.7760815	-5.70845826	-1.99964693	-6.85153034	6.00339528	-1.19636866	-6.54688369	7.24357806	23.8865903	10.8861788	-27.300957	-1.1582308	-9.78876005	-22.3562143	-30.0823082	-38.0544529	-4.6202193	-31.2865289	-3.43162489	18.8313787	10.8667296	16.8030147	-7.30425488	20.9732028	10.5980943	-8.77810729	12.8148011	30.8085676	26.4011396	0.507907021	16.1896796	37.4278035	22.6752535	13.0154112	7.6698475	-3.18668736	-4.70283276	6.17951226	-3.98946126	1.07390892	-9.63521962	-11.4172529	-4.09944771	-0.977438992	-2.03932791	-11.8503779	-12.1552597	-18.9344848	-20.1118116	-21.1358137	-18.7204053	-16.3451356	-18.9453453	-17.5975162	-8.86898652	-17.4472541	-10.8832273	-5.09772091	-1.48980752	-4.91008321	-4.85244325	-14.3812853	-20.0520901	-11.4792208	6.99114689	0.60400663	-1.69287418	-5.22693075	-20.5670362	-26.4612514	-25.9620645	-15.6685139	-10.3081387	-8.35080922	-10.4820789	-14.145024	-16.5988045	-19.1286982	-14.9969749	-13.8068333	2.56308964	-2.71082581	-12.6918609	-12.4290758	-7.70476264	-7.80649899	-7.40298007	-4.31519236	-5.51021679	-1.67305548	-3.82210489	-10.6073846	-10.1925151	-7.98661213	-12.8803986	-0.862573042	4.40369775	-0.0798309833	-2.419009	-11.3026073	-14.2290854	-10.917144	-9.59989903	-5.27691432	-10.4931325	-8.59249282	4.25876563	1.78564221	0.0121760038	-2.88714565	-4.50412838	-8.15605069	-5.55572511	-0.33365947	-4.73815664	-3.613728	0.647741284	-1.75160123	0.121459535	-3.37684025	0.151637584	-3.27236619	-4.42677016	-0.662546657	-2.40339098	-8.85949321	-4.63669764	-4.93562161	-2.85164375	-4.02048757	-8.84239087	-9.7101757	-0.823969353	-2.33098683	-9.57260019	-15.685556	-15.1845603	-13.9165897	-18.8230295	-18.1150976	-22.1531266	-27.4773717	-8.87124182	-5.56983352	-16.7473622	4.28949365	-10.2064075	-33.4229819	-1.85656853	21.1633088	16.0994792	29.5225797	18.9293705	19.3766373	39.3395279	30.3701594	26.9514522	25.7910922	27.8293417	35.8145644	14.4566971	-0.539795838	6.56284957	-1.73052278	-0.322042817	6.23289344	8.68586401	-5.65861046	4.34744335	13.1681066	26.0260359	14.4558394	9.72882986	24.6952896	18.6665655
