234.340094	251.591786	263.423102	265.847605	242.190515	217.554943	234.771802	243.398466	265.142991	258.23141	248.206985	264.647878	264.708509	263.007127	227.241038	228.21103	221.171157	226.894458	249.672077	248.45482	285.172208	270.904706	265.417713	234.793824	270.803217	280.631496	303.070188	286.356057	215.667855	199.864788	281.574463	295.779978	291.182219	321.409154	367.458024	509.521598	578.117461	582.334877	599.937587	604.449108	619.93976	619.939837	623.135189	634.516603	649.147696	651.842926	625.26056	604.547222	524.201	548.623903	597.801594	582.676672	555.515927	523.970186	511.266467	507.048626	526.689895	523.728617	516.23019	518.110058	497.649564	485.873855	460.634022	454.508115	439.916295	437.205441	430.883225	440.726828	460.967698	482.083623	480.967271	489.973337	503.825901	509.69356	506.236885	514.871549	524.201134	519.348135	524.430959	529.697818	508.398978	513.83251	512.622502	523.231724	539.286519	566.144464	575.50876	573.715247	582.81409	595.055392	599.13196	608.02679	598.656371	595.877364	608.443801	610.939866	606.689965	602.108445	599.391688	597.254451	582.900795	570.755768	554.147122	550.058962	547.48961	538.943373	543.925093	536.097665	532.743602	522.984522	526.521481	533.430757	522.650779	513.505558	518.627007	526.090608	527.93773	503.451467	451.385779	405.387138	442.311903	431.042946	393.98253	398.337194	394.645508	371.695696	339.902691	298.110638	289.395828	275.415472	257.89292	265.884741	247.530531	298.893261	313.975522	312.303394	302.732021	311.21574	284.30646	323.909843	281.375484	285.885477	294.012766	270.387144	276.401243	297.370922	283.252392	280.81649	283.678867
24.2817279	28.798612	65.7277992	51.3895258	34.759845	16.3434122	30.099755	43.9171135	44.6858734	51.1146513	56.5773414	59.7797852	58.6594737	32.2359558	-10.3082668	11.6359186	6.12038993	18.9343196	39.8634235	48.8177969	50.4461422	51.8992555	15.0710216	7.03701184	46.2785379	61.5606781	157.114158	217.781962	211.365667	144.99712	160.495946	177.523661	147.929921	154.522612	182.134247	205.764221	211.911109	186.192274	155.209127	140.818871	112.446186	93.4377654	91.7389738	74.777036	47.892873	34.7656393	23.9819549	14.9182524	-44.5783843	-34.2848147	-26.2591396	-44.4553546	-35.6487021	-6.94434028	-3.26540185	-21.0910753	-53.7813423	-53.144179	-59.4736937	-48.1170754	-29.5828141	-20.6443057	1.91192302	1.89488329	7.28395622	-0.999578443	-1.60579979	5.46343209	25.9648156	27.5780219	39.220118	41.7166747	69.1108445	88.9271806	105.062032	106.066311	116.533065	110.817029	115.926238	113.284074	135.556308	125.254214	138.579703	108.777259	98.58658	85.602288	87.0238826	82.6924401	76.0844738	65.6786485	57.4126191	44.6443203	35.0119577	45.4376318	49.6042046	47.0445398	32.2982084	23.5237953	16.8433649	5.9428775	-9.00980607	-8.55470407	-14.7579311	-14.1105181	-4.35172386	3.59569132	-4.67529143	-16.0480456	-19.5079356	-15.5711334	-22.8559844	-19.4596854	-19.5650048	-23.6573313	-22.639677	-20.7774549	12.1253995	39.8550051	3.59338183	-32.3524406	52.5516168	73.188277	68.7390109	58.1888953	56.4924557	51.1071223	38.7978253	6.95377927	11.332766	16.0635309	29.1344949	29.2251864	25.5150532	38.5505119	14.156817	-0.123975528	3.84104836	12.1059811	12.3696919	-18.2449072	6.23112763	35.3040269	69.4612728	56.5532232	25.6476181	28.3666855	11.4006954	2.42428769	-8.27449001
60.9174894	43.9069327	56.9814396	63.7707736	60.7753761	53.6170727	87.1420054	66.1234792	47.0966683	71.8168792	92.1985442	116.271179	77.0309406	64.7132528	36.997191	57.5556322	41.9298476	48.9435736	67.8172349	79.9894526	74.0165554	57.5912796	40.8862879	34.8469965	75.3674338	62.2042954	69.0064933	47.6770197	58.6392399	92.1148249	145.927018	125.490296	85.7482219	110.208474	136.976905	126.530212	111.954913	110.025432	86.5711329	93.9880678	114.189401	126.721353	108.823483	92.6984102	85.051004	69.9300186	24.4936176	15.1052333	52.1188985	25.988859	-21.5675304	-24.8091021	-32.4520046	-23.7285596	-34.6947296	-6.00235794	8.945357	15.9764941	27.7104611	30.7274372	46.3662463	52.1204864	55.20303	63.635581	66.3252317	87.7595249	129.305999	146.006606	133.507424	160.935922	170.775202	165.99329	142.17962	130.69458	114.560231	111.961824	92.7297204	101.797936	98.3901523	94.2079678	91.104749	77.1120136	64.3354967	67.888861	71.8719344	79.3286812	85.2088897	89.9402849	79.0459571	63.3380912	69.3478339	66.8412093	76.2101524	72.4909706	69.4095959	70.4339985	58.9366675	63.1412472	62.2844406	58.0590106	58.5334172	52.8049609	51.5088887	48.3757854	41.6684309	37.7684478	45.454646	40.2510525	35.6227765	37.1596754	43.2678955	52.8741189	59.7001906	47.4348743	45.7500809	38.9554285	39.7121436	65.8992633	144.289974	184.539493	129.023486	89.2189598	114.23957	110.986097	98.7658586	105.939303	96.5754833	84.1169763	78.6516444	84.0828053	80.1554934	59.2797254	41.3471608	74.8222493	73.531745	97.9080233	108.680608	101.556939	88.8467852	74.6692583	64.5436036	56.5341045	89.0397145	80.2159069	77.3582527	119.171879	105.67832	71.6728476	70.8700442
16.8208275	6.98269362	-7.07186741	14.7199279	13.990004	18.9197712	24.2146607	13.982529	11.9770144	19.850152	29.7411912	51.2850267	29.9680861	9.30458406	-0.991219068	-6.60129109	-12.0606257	-7.48054513	-2.01186913	8.9427083	31.8021626	21.6731901	-3.74466645	-17.2591865	18.4299548	17.2906184	-6.48801872	-35.6283232	-2.41523446	-29.5775503	-51.601796	-86.6696556	-60.045788	-28.9472364	-10.6857594	-38.5036991	-47.6564188	-49.3959745	-39.5550388	-59.8467423	-73.4046063	-93.9812438	-113.642298	-120.949707	-125.781735	-136.14413	-117.33587	-116.392388	-146.221752	-133.383626	-86.6569354	-57.9745837	-26.404714	-22.518146	-13.9271334	-5.33891037	-1.08511914	-6.00147642	-6.08548222	23.8394696	27.0825621	30.7237309	44.8559557	53.3400103	73.8050635	86.9141981	66.9469234	58.7439235	62.7728577	63.0664488	38.089537	31.2680682	23.408992	19.3402286	20.3024841	3.97364187	-10.4438765	-13.9409239	-22.1696132	-19.9987171	-6.23244695	3.49345184	5.68235945	7.62754635	0.536647	-3.16830759	-14.5301509	-20.5489937	-11.48657	-16.5794858	-19.5719523	-16.041488	-24.948402	-23.9065643	-32.2474276	-51.6233014	-52.8912257	-55.8589037	-59.9543978	-54.3811602	-46.7517347	-50.2293706	-65.3970983	-65.0855052	-63.2778209	-74.5546238	-58.2906306	-61.1627028	-61.1575151	-56.5785809	-54.0516317	-44.5248568	-55.2106822	-57.9386504	-69.9613327	-76.2916619	-82.3693372	-79.9364238	-70.9468491	-61.0131236	-31.2505928	-54.9578808	-27.4385096	-21.4794677	-26.3092517	-6.54159121	14.9717143	-5.86860278	-18.0609111	6.78079175	36.4676102	27.9807929	-0.74433824	12.4354797	6.49778173	3.7561361	-1.8483285	-18.4571965	-28.4275233	-12.3913795	3.20973066	12.7377037	47.9053448	32.2104208	1.1335444	0.244279954	26.8198472	-2.07445984	-10.2740612
52.288957	53.1659277	47.1284679	60.9448175	37.8296605	69.8385521	66.7634878	30.1224203	13.3090162	51.0792295	56.4845373	57.2566204	63.1837194	44.1768929	47.9021969	31.3556534	24.7931936	17.3831395	52.3448156	58.7516795	47.4453696	73.8541542	30.6901812	9.55928706	48.6076043	47.561301	-5.78071023	-14.8192674	28.5012598	49.4019452	51.8638963	22.6743271	40.472403	29.5507151	34.2199681	-10.9805073	-36.9805865	-38.1904492	-30.0758198	-28.5857798	-27.0909552	-21.8423217	-27.9223029	-27.6104252	-26.0688731	-15.0648753	8.16149782	12.6155609	42.3036253	49.5538611	50.8610098	43.017275	17.6616857	27.1591382	63.1675609	70.6016959	91.1107263	93.4116961	92.9451971	93.1162092	90.6769694	90.4733017	70.5707725	68.7082217	62.2617768	54.004552	71.5853072	84.967608	87.1711903	83.358205	99.8437975	89.3399906	76.1378378	83.2001521	97.6454764	85.200103	88.2250661	87.7103863	80.0782746	84.7168061	78.0730187	86.3519959	95.8282717	104.534919	111.373316	115.449186	111.169519	100.995349	87.3185332	89.8917565	71.1886025	63.7246608	71.1918774	71.6530948	65.8462731	60.6092143	48.4768063	42.6119546	47.1209543	38.7857951	46.6407738	45.385844	40.6429808	32.9561226	31.6550698	45.1766665	45.0300029	46.0284342	49.4620592	40.9275207	44.1329754	43.6051662	40.5294224	26.350009	30.6553202	21.7111698	39.151303	20.7667323	30.7175262	27.9914562	31.7637401	11.6159904	4.11270777	27.6621689	29.1365592	38.1258351	56.6811794	61.0487013	63.67887	50.6796075	37.8251359	40.8934787	29.9140712	30.3446678	36.8120644	51.4167184	58.037774	43.7017822	30.9814144	16.6348079	24.5232395	38.5542329	44.4093807	68.8290083	33.436372	45.7157986	73.8216992	57.747956	63.4401974
-5.57112847	0.920735543	-7.99082716	4.58324086	-9.83364846	-8.15461257	15.5169156	6.37109853	-25.0433382	3.98495513	10.0184529	-0.486972975	3.13381259	-20.0399472	-15.7812895	-23.8367278	-22.4755887	-32.6569506	12.3403762	3.54819353	-3.99888581	15.5427883	-1.88242651	-26.5397652	-7.01777632	-4.01050641	-53.8348048	-134.747722	-124.639991	-135.971904	-163.302394	-154.611113	-126.301916	-111.828822	-98.2021017	-104.18214	-106.402423	-132.606282	-115.949616	-111.384069	-104.43855	-104.040663	-87.4235043	-88.2479648	-78.3961483	-55.5242128	-55.8179029	-45.2132123	-33.4596956	-29.7511912	-29.0981008	-4.62817599	1.82634261	-12.4263008	-27.4184676	-32.2555972	-67.7285653	-79.027123	-68.6369081	-72.4775138	-77.1465568	-82.7762309	-68.6639849	-66.0142415	-68.8468	-72.1116625	-76.5907947	-82.6261251	-79.4972282	-102.875485	-88.8559381	-53.453909	-34.7525348	-25.0283822	-20.7424257	-20.5142451	-5.82531906	-6.18900385	-15.9842884	-9.16621662	4.95009351	2.2849807	-1.76026584	-9.02889402	-1.02364488	-16.4721821	-16.0216452	-8.87122761	-17.9825079	-20.5163921	-25.3190999	-46.6615311	-55.1617852	-65.7643024	-69.6728489	-49.8070796	-67.0292342	-73.3734048	-66.2474728	-50.5439824	-63.2699735	-66.454428	-65.2265699	-58.3946364	-47.4749338	-52.9896901	-50.5751414	-59.1534141	-62.8876669	-63.9436696	-61.5648146	-51.5558039	-54.998839	-72.4949477	-71.4445164	-69.146015	-70.0423955	-50.6787409	10.301317	-5.30802449	-10.5469181	-27.6219982	-33.3583721	-6.66231421	-2.83945617	3.64989294	16.5704623	28.669882	21.1990507	1.65563537	-0.342367861	10.5186604	27.6886716	24.4969283	24.5552296	16.1203564	-7.10638043	-25.7465786	-16.8885261	-9.15882078	32.46721	38.4023758	28.9582689	32.4744224	34.1322933	9.46259597	21.706968	-13.1791568	13.711911
37.8452339	47.3331451	38.4658451	33.1934151	29.4197531	50.1363985	50.0957784	66.7239443	29.8453241	36.4469293	36.2447984	43.7905002	34.7361881	20.7742755	28.7384128	22.2619361	15.4149486	7.72447537	36.2857866	26.1757282	28.508877	57.7156276	30.4762406	0.549019264	26.2525065	11.811446	1.83138721	-12.2481412	-23.0419252	-5.16437116	15.9801476	17.1648879	36.4998025	33.886654	15.3519445	-18.4334915	-27.528455	-20.3330907	-27.3936668	-21.2589056	-29.2493816	-25.5504367	-23.7339357	-17.8961195	-22.9576089	-29.3548106	0.0930211945	12.5956437	4.08832864	1.33135551	-7.57111302	-30.9808107	-43.7718111	-51.8067104	-61.5217573	-51.9954932	-39.4992068	-40.7656035	-48.398578	-41.8565951	-40.6419965	-51.0007981	-66.6069327	-74.7933653	-75.7135519	-69.6562311	-61.1977501	-36.1218555	-36.7418055	-43.2735901	-51.5666464	-27.7605342	-7.07018844	-5.38045592	0.198873044	16.5252255	9.29924026	30.186962	37.5491859	27.6195411	41.5743381	34.3855165	30.0969086	24.3726562	10.5879458	9.23337221	7.47738101	4.32580913	14.3279365	3.56426698	-5.19415249	-14.8999776	-26.9075458	-17.1261266	-10.2825344	-12.7260626	-19.9749146	-10.6194932	-11.7818384	-23.2145738	-9.5667096	-15.0722824	-13.0117075	-14.2084422	-7.97810729	3.46692395	13.3993201	19.527269	27.6974998	27.8005462	32.8397691	46.1724434	46.8479661	39.8775383	34.704663	10.7841026	12.9151428	20.6155028	28.1107593	-15.5079111	19.0760274	-0.195406451	7.30590877	2.52417361	-0.218181951	9.14464723	26.3870149	52.1205097	41.5614265	8.60130002	18.7177914	-14.7787098	-2.2374066	4.72922428	11.6018709	36.2015171	25.0371037	17.6118863	20.135661	-2.31803669	-2.84721832	10.1291425	21.8577813	12.7996089	27.0352415	26.1910577	67.2765501	23.4260473	19.4792791
-13.7768083	3.27275728	7.50096036	-3.98436831	-17.4216232	-11.3417996	-11.2360624	11.2771792	8.66162022	3.45617121	-22.4547802	-2.85008085	14.7367727	5.12958141	2.22710805	-2.22589041	-33.9825441	-24.7360457	-0.549225417	0.699647608	-14.4061342	3.1633114	-28.3527041	-44.5470039	-23.8898608	-7.05380895	-13.2177312	-36.1392511	-54.1878168	-24.7355732	-47.9152513	-89.4551841	-79.0149185	-51.5828191	-40.7835561	-48.0324593	-28.797745	-20.8327543	-19.408278	0.153142896	24.1926624	23.1820085	28.0858819	33.5118559	40.750259	40.8724557	30.8027561	0.655811387	-12.8892885	-19.8231034	-23.1875035	-26.3008799	-32.7464682	-30.6361935	-31.2220478	-40.1140426	-46.9350153	-51.1156218	-49.32854	-41.4784693	-44.2902746	-23.2296558	-1.98858575	12.5818713	12.4085002	16.4008945	29.6219006	23.9228119	29.8162795	53.1904203	71.4652601	49.2041956	43.6779857	34.2375148	29.7795029	29.2213801	31.2422874	30.2488842	27.638342	34.5380389	13.7546144	2.32343755	-6.17868946	-11.7207205	-5.16866999	4.93731861	9.98474706	4.0370172	-4.72595352	-18.7693382	-32.4804754	-24.0237506	-14.9533627	-17.4954541	-21.5511354	-27.4349274	-14.4266343	-11.9588606	-25.6779626	-22.8954333	-29.9627052	-36.9594978	-43.8686525	-42.6023333	-40.7377132	-39.896912	-28.6020197	-24.5806717	-24.5064149	-17.4189537	-12.1657072	-18.1481142	-13.3314206	-16.0628597	-20.8269559	-32.5958522	-22.6935927	-10.3039626	4.72018766	-11.980195	-13.802128	-11.4719247	-2.35564228	-8.06193036	6.83025474	-3.12388083	-4.09533154	47.0095587	35.3881563	15.5849891	5.75383097	14.2235982	15.9282825	-2.09220207	44.9919672	22.7980899	23.7274002	36.6769673	11.2251697	24.5732017	24.0959781	34.5643207	27.7410978	34.7807032	38.8543088	26.2038866	32.328078	5.46294487	-12.3011025
19.3790533	40.5159358	60.2856242	34.3514586	54.9333639	46.8646619	26.1889717	38.2478439	41.4040035	33.0962468	2.67559324	19.0006016	48.4069215	59.1028097	32.8389662	27.8651151	14.4470926	12.5557828	32.8294064	45.5493222	35.0649358	39.7661566	15.955094	25.5919891	37.0479542	39.3258686	13.1346633	-20.4353203	-29.2798375	-19.8334019	11.669317	5.57789623	-4.52225084	20.4831029	-6.14706578	3.55282169	9.62154997	-10.2151931	-10.6598871	-6.83471896	-12.2103489	1.61765119	19.627425	28.2586179	24.2467143	13.0650398	14.6931883	18.5308915	41.3085898	38.6411178	33.234676	31.3366527	32.8565623	40.5207119	48.8164691	43.5864821	55.6108285	71.9500651	85.9845849	84.8789149	84.2671252	67.8791997	54.1772588	45.1106556	49.2492487	53.305724	50.6401232	60.7559918	64.9339831	50.7961664	69.3501604	38.8538577	27.3835248	28.6194678	34.7841881	16.7004612	18.6460735	30.793803	12.7111835	13.7069909	33.3833621	44.2249693	41.7877139	26.7639308	8.50988096	-12.6184958	-10.4478304	-12.1540018	-21.627346	-28.5210081	-20.7784187	-26.8775737	-18.7401253	-16.4347285	-20.003981	-21.5250037	-33.4592812	-40.2386612	-43.6651181	-57.9935107	-58.0308183	-44.971558	-49.0186706	-42.2879178	-53.1060195	-57.6506494	-63.9536395	-54.9453616	-51.9261156	-63.2791128	-68.718726	-55.987243	-62.5419853	-80.7343127	-77.7855237	-71.770344	-80.3136398	-67.8624858	-24.6572032	4.04906341	-19.0920021	-22.6145164	-38.6054734	-43.3229931	-24.0228736	-16.3967298	-16.8990434	11.8086973	25.886575	13.438856	-7.38116631	9.8332154	9.73977353	-10.3311927	14.429311	7.7387901	0.821175849	-1.40670625	-21.5861982	-19.1992129	-5.61052852	12.0690598	-4.66434795	15.9510211	-2.86158516	27.3788326	10.4488675	13.2979251	8.45622509
12.1203358	6.00162433	-10.7068344	-4.45355108	14.5103074	-6.05154649	-10.2255717	9.94987531	-9.0977371	-12.9421517	-27.9441677	-6.51278264	20.3919458	12.7895885	-3.20951382	-10.5109577	-14.509811	-12.8050442	-7.6316712	1.52407524	-1.2286606	-2.41934201	-17.341658	-5.89388558	-5.18707539	-0.313887073	7.55746715	-5.37776078	2.47476812	-2.5998507	-11.1541556	2.3967639	5.93938132	23.3989422	-10.6505093	-8.45361675	-5.14350217	5.12488465	10.5684784	6.96301705	29.8370631	32.4401815	23.0229589	11.670991	19.5533705	17.9280381	-2.97623602	-17.1713284	-20.6089571	-13.8398775	-2.86258953	17.7753343	17.8892574	15.3244418	11.031784	21.1706055	26.5439272	26.5515964	17.9130729	8.78941563	10.8028008	23.2495419	38.729364	41.6712965	25.95554	29.534747	14.3860706	-1.9982667	1.04232871	16.6384334	-21.4074312	-7.73535537	-7.57296249	0.923044098	-2.75283148	3.4402479	8.83209224	19.7749409	8.77881231	4.75932225	-3.25376634	-14.5680591	-17.3278875	-14.9150095	-11.2226233	-9.65594347	-16.5785529	-29.7204761	-26.3104802	-21.5213846	-15.8165059	-16.5319737	-28.7460431	-21.3582696	-15.6717022	-11.2537834	-25.6014732	-29.379382	-31.8970076	-46.947592	-38.4008039	-25.3485735	-17.9227331	-23.6557673	-21.5449728	-26.7569978	-12.8940768	-24.115529	-24.5285332	-26.890784	-22.6121757	-16.1465065	-9.54240655	-10.9357857	-1.6440844	-4.20254455	1.76292446	2.51026744	18.17785	40.0271912	10.6105828	-18.0423667	-5.05333662	-19.795698	-1.20992968	18.8462528	32.797035	-0.301943562	18.015444	40.3942064	19.8624458	13.7565555	8.82311919	27.2780722	46.503732	42.3952742	19.7412734	7.4526796	23.0862536	22.3069163	30.8244733	35.2526937	16.3554506	25.261292	26.2100386	35.8134645	21.4410421	17.9512873	4.82542266
