256.778962	266.817699	259.100558	259.447075	267.940341	284.702731	288.594244	293.094728	270.494723	241.223955	261.173292	266.323738	219.037248	204.454282	151.861025	175.18911	152.098607	92.4530098	85.0407433	52.1928816	26.9816764	44.3926996	102.51412	89.566961	6.72906914	5.70016479	35.2290494	0.387669432	31.9437092	74.2471755	59.9033191	41.451183	65.0448111	68.4130211	17.001911	17.6479681	36.2036651	29.7768281	48.7616266	22.6558898	10.0981124	49.7878365	47.7585383	40.0815978	24.4241265	35.6835036	39.5997763	30.8872093	19.5495806	11.696654	41.4896718	26.1523251	39.6465296	62.1476917	121.356696	176.435647	323.585342	503.796899	526.294969	541.857045	553.602255	546.876404	530.200971	516.391629	514.362208	502.561128	495.884086	499.204327	495.825531	461.436373	454.412316	442.621524	449.091546	464.163856	477.52223	485.939865	479.556942	465.309003	436.31781	424.49918	419.538748	411.161632	418.989215	418.273547	431.11287	455.654052	463.650053	461.480433	455.915071	476.423739	509.083558	547.621658	554.758921	550.41859	559.610137	571.674323	548.419803	542.915837	541.178766	550.325026	550.705807	561.682702	562.403692	545.887414	549.944009	562.613523	562.25681	571.207347	582.900924	589.581907	584.022599	578.115223	587.639276	590.608045	585.59421	584.041795	589.243604	592.966319	603.966538	601.875914	606.169034	599.777341	599.541602	595.433812	591.722311	591.029666	585.501702	578.800998	580.125184	566.417869	553.69407	553.384371	543.907192	556.038729	569.506942	575.674315	554.788772	537.541833	526.314992	541.133263	548.562525	555.015227	556.093635	493.83326	479.760277	502.977027	418.950458	351.694748	300.26261	268.584098	231.827172	228.801071	273.245732	305.07878	275.533394	265.917027	289.119401	296.840193	280.482805	299.836315	329.318586	357.125833	334.62371	314.560956	329.831702	332.584707	331.418253	329.67902	326.394751	319.74314	315.057161	267.825503	277.575486	266.760617	258.146856	271.265021
45.4995609	73.5761094	34.9174077	37.6887113	41.2143472	44.0361596	46.2314308	36.9544516	-10.8143031	-33.1935252	-26.5155662	-38.871638	-76.038725	-93.8955655	-76.9820173	-52.5884723	-100.753524	-91.8623068	-39.5433426	-33.6878495	-54.0228357	-52.4968835	-24.3768589	-6.43401913	-59.220536	-44.6465291	-17.5697176	-40.0404139	-41.8982309	-19.6247283	-59.2415856	-73.6967601	-27.5684189	-51.8782191	-81.9220909	-74.2657029	-71.1863899	-79.9456658	-40.056958	-58.9444483	-46.6834924	-29.3703921	-49.4577222	-37.8423215	-36.6909139	-36.8528709	-37.2402166	-36.5843194	-63.0292332	-81.7205921	-66.3454135	-84.1340483	-76.1401892	-93.7680136	-82.7165463	-69.06959	47.22222	12.9930239	-49.3751785	-123.616593	-163.912086	-194.324466	-207.551107	-206.637372	-226.605277	-228.478989	-217.043374	-223.480258	-208.209033	-182.455477	-159.185403	-163.330111	-166.202591	-173.511643	-186.987213	-206.188728	-191.615115	-162.16986	-142.124901	-134.447814	-120.767314	-109.069078	-102.074729	-100.86377	-101.172191	-113.9144	-111.536134	-96.8861854	-77.0476396	-55.8399632	-26.815232	7.1563126	60.3441802	84.1073058	76.0723684	60.3085058	73.9718281	83.0844542	85.5198904	82.693123	85.6791685	90.8336316	94.0288262	100.844597	97.9524425	95.1550064	94.1078321	98.3175593	86.5810975	75.175662	78.9302921	78.179713	72.9071533	75.5890166	82.9412898	82.5800915	74.5535581	75.5020191	68.1383046	71.2970814	64.1757138	67.8377486	65.0399295	64.1007525	64.3328328	65.8972939	56.9121549	65.3412678	79.1024471	85.4943951	92.089655	96.2422722	91.7888928	85.6394583	76.21868	81.918723	84.2147832	75.413192	63.7889271	56.8548399	90.9283613	95.6154648	66.5559486	101.362916	93.8542943	110.207486	108.800311	75.7289502	79.9396101	90.9407216	78.875905	70.0132195	36.4877694	18.6768969	14.1176254	2.9329095	10.0634914	-4.4388389	-9.1451825	5.03672832	39.3451124	46.235336	43.6822098	12.2372982	27.0603588	-3.87670022	-0.0336590538	37.1243173	22.9486633	16.4247854	-0.0530460152	-50.8540045	-26.1880665	-25.0467654	-19.0929032	-12.0374699
52.0005742	77.2400408	69.6288166	64.0426081	65.1086688	56.7255919	54.0470145	55.0946788	37.0838142	50.4672091	108.330872	117.23596	105.216672	94.0117782	87.9022215	140.816193	110.482875	94.8937657	122.084329	111.335219	103.524093	123.091732	133.500684	133.364724	66.9631043	77.9887749	99.4255872	131.2556	160.264599	188.34077	181.762364	192.566946	194.613958	149.138353	185.946568	193.355127	190.735952	173.905374	200.747685	194.115647	207.07492	215.367029	202.957711	208.015796	202.772789	195.643567	202.466126	199.975437	193.093305	167.052105	191.848759	175.728995	170.794615	171.833789	155.238913	127.575587	136.639462	14.3031673	-14.9435377	-4.53272966	11.6767217	30.6492254	47.7387088	44.9985933	46.0393217	26.6065937	22.5519787	19.5441675	28.8264559	18.1201555	5.79857971	0.0698773159	6.65270635	16.275571	27.6728689	52.6754658	68.1574062	59.0751351	40.1962015	45.8195532	52.3821437	66.0726993	69.0629565	86.7088791	104.440248	132.141806	155.097478	162.774987	164.66443	145.280888	113.882531	92.6204917	56.5978037	46.3252786	54.6807763	66.285723	59.4787095	43.2432223	43.8207084	52.5544502	52.6416946	46.4513506	46.1340905	39.2651438	31.5343967	37.6318188	41.0853664	36.3071696	54.3415838	65.9364328	59.3871529	60.3914145	55.5049871	65.3045654	70.8619278	63.7389706	62.4021502	56.1437052	60.3730312	58.3076427	57.6724716	59.6015437	63.9168722	69.7208321	71.9083174	73.5456781	77.6218843	70.0281553	62.041949	53.7909583	49.8444499	42.8815235	61.4279975	65.5650163	74.6235268	76.3398764	77.7177684	82.7841478	80.4856996	81.4005111	87.6908302	68.5540054	69.6165895	108.26054	90.0448232	92.8204052	124.636446	102.427033	57.8658898	52.2039032	34.3334387	36.2268171	38.5912064	78.8286172	93.5983141	97.3505889	92.7843443	82.7094622	83.2453671	67.2024062	80.7503937	94.0668948	105.778204	86.9246623	71.9254673	66.7777402	91.882201	108.778006	91.1628694	100.080562	80.7175856	54.300047	52.9111111	64.2586182	84.8798924	60.3045692
2.88554973	10.8964315	6.74465084	19.9537746	2.34802489	7.35500384	3.4924967	0.226321026	-34.554626	-3.44227412	34.5477118	18.2020345	-13.7472629	-51.5143236	-89.7248951	-39.3747549	-72.5608191	-47.8038538	-13.2833265	-28.797921	-36.7783973	-50.2143003	-97.8140337	-60.3575129	-62.8933158	-72.5949313	-43.5135079	-49.9752775	-88.1685164	-55.9405992	-70.688997	-80.2497566	-85.8054021	-141.585802	-111.729535	-103.526473	-95.5404745	-96.5879083	-77.4780855	-68.1079696	-70.5426165	-52.2600139	-40.416235	-48.3495753	-56.7210737	-64.9877864	-48.6313632	-50.9171647	-76.167184	-97.9961312	-75.3565743	-85.0431658	-98.6239836	-106.990568	-62.3156611	-33.7417452	11.0514003	23.9007664	30.6586796	11.1179573	-11.4372498	-22.5144761	-27.3526288	-18.3095851	-26.2645816	-27.6482488	-26.8783208	-26.2255803	-15.7282418	-1.66708474	22.3243983	25.7876787	35.6725474	39.7208819	35.5263385	13.9792775	10.4403276	29.9625163	43.759928	52.7354016	58.1062277	53.414793	63.9583442	54.3347634	54.8613924	48.6217685	45.5467708	37.8861025	38.6700769	46.0191138	44.0633215	28.922585	14.8391115	-5.96313555	-18.6875237	-19.6966119	-17.7788557	-19.90739	-21.4849774	-23.5131912	-25.3783353	-28.0909095	-32.4103905	-18.9934407	-12.6230316	-9.99663618	-10.2561225	-12.585695	-25.1411674	-23.1069428	-19.1661816	-28.3318132	-21.7347258	-25.3839693	-28.3221403	-24.8236427	-17.4014887	-12.430152	-8.39535781	-8.0003893	-6.72085202	-4.57005748	-10.2415516	-18.6261557	-14.1810523	-11.7093699	-11.7214705	-6.20179145	1.23468058	2.76277772	4.44726159	11.5293051	-3.26868878	-8.01745883	-17.829085	-9.59653335	-7.18634425	-19.8012211	-21.1859108	-5.85627274	2.13327406	-4.55007416	-13.0672411	2.0812778	-8.3538405	-9.12005218	3.74757149	-4.3407557	26.5008559	43.7055698	45.3263955	39.1781746	22.0050863	-16.4610225	-12.7449261	-14.4391743	5.21426589	0.778086741	-14.2347412	-34.2694931	-16.6878814	13.5847239	8.96674151	-12.8684668	-35.3929867	-14.9864596	7.13777675	-7.54067038	-13.8028196	5.93309124	-25.7512164	-30.0491749	-20.2686359	-13.3428276	8.26829169	-17.0744805
44.0188294	54.0520685	64.2163906	51.7673575	61.0273086	40.4850502	49.687452	38.528589	8.24467273	42.4119824	71.9052965	44.8088397	12.5937116	27.4727952	55.5126494	62.1762735	35.9970846	36.0501963	31.6415344	18.614971	37.70369	30.7029316	-8.50965873	16.9971649	30.7618851	14.7648454	46.3008625	90.1274852	75.2447034	109.077441	137.842322	140.630082	143.382317	102.612268	115.043074	111.514048	109.342222	128.523419	145.533777	156.383283	155.420019	169.174482	185.228491	181.53318	162.383879	166.604526	172.337869	142.25803	136.478246	127.643002	139.302183	144.317361	145.214588	107.002418	110.131545	69.9262895	2.32408977	-26.2436467	-39.6167856	-62.1644269	-43.0460923	-2.20665729	21.4990364	20.8380822	10.8480635	3.57136734	14.7285293	10.0582735	13.1298949	3.19976828	-6.83222436	-19.2332399	-16.6118766	-16.1137269	-9.35719565	2.86132315	10.9248777	-2.59991048	-15.1205437	-16.565186	-9.28295273	-8.15411389	-18.6910375	-12.3225589	-12.749202	-1.32391712	2.30102397	4.69346986	-12.9186846	-9.18803227	7.72089605	21.6141269	43.1439856	53.3541637	48.3026341	46.9263104	48.4007064	50.1567684	56.4975314	49.912093	57.0666387	56.8254727	70.4938999	60.5351886	52.9647208	56.7920202	61.1577018	58.0862936	67.2721249	55.7322672	57.7496473	63.4979294	61.360659	58.3781059	64.1729266	64.6001925	49.0731487	49.7100386	46.2663912	43.4843535	36.0436387	40.4908237	38.0055393	44.7966471	33.332182	31.3831693	34.3337495	33.3752357	28.7896283	34.5565245	18.4043425	9.51655822	19.6122236	13.2279673	20.3917638	30.9781311	32.9860449	41.1385355	46.6401775	54.1261617	62.6399744	67.2022232	56.2999589	34.6389806	30.3931086	42.3539904	24.6785977	24.4666455	31.2063941	33.5829284	32.3079657	31.1087561	39.9193531	22.2888838	41.8358801	31.890807	62.4980971	71.4577904	63.9347239	44.1572916	54.6658301	87.4257802	85.9486321	45.965676	17.5310565	13.7923879	43.2684207	33.1553371	47.0151864	73.0126935	31.7989505	12.089131	36.7292662	42.8245795	55.6316997	55.4574418
-20.3324788	-2.23994426	5.93595452	6.76682874	13.1434298	14.6329229	29.6542162	5.68630921	-4.5503175	28.51518	26.4238738	9.49676262	-14.7826929	-14.7160485	-31.6130497	-27.7013368	-29.2728602	-42.1024804	-3.72725961	11.4741325	-0.456825759	-5.93337776	-42.2140835	-22.0064886	6.3342826	-14.8900989	-4.57785692	-3.22786441	-36.7008806	-28.6626055	-35.976814	-56.1335793	-63.180756	-61.1665502	-60.4388657	-44.4947355	-80.0450611	-39.8385095	-46.2697629	-36.483948	-46.728353	-34.5058083	-2.00623909	-30.5787631	-18.9676305	-16.5070373	-2.50906257	-60.2201045	-54.1329069	-70.6502639	-36.1897	-28.5022982	-58.2109729	-35.5695494	-47.6169334	-22.2079967	-39.2123384	-54.7248559	-76.8919948	-88.3783883	-95.7974649	-117.679411	-131.374081	-147.526953	-142.520678	-151.120233	-153.011011	-158.545588	-150.000377	-140.522224	-126.479668	-128.62911	-124.408794	-129.502705	-139.427968	-161.861207	-166.951647	-153.488988	-155.188739	-149.847493	-156.768893	-167.889366	-163.336176	-173.996029	-175.734132	-184.87275	-185.828346	-188.560436	-184.073945	-174.538655	-135.097986	-99.49921	-82.6251366	-78.8398314	-63.5292185	-65.5946656	-79.3454116	-80.5495429	-81.8609311	-77.3596862	-75.0778088	-68.8798047	-81.4540245	-85.022796	-77.6890882	-81.9529084	-79.3780024	-77.8698185	-81.0537229	-77.5324667	-88.5120265	-95.7983228	-101.745873	-88.5250135	-80.9116059	-85.7104	-82.9708028	-77.728844	-77.8151901	-83.0318771	-76.5356186	-83.1450879	-83.4562702	-77.8799903	-76.9206653	-77.166966	-78.8261062	-79.2266425	-69.9645941	-70.4103683	-60.2042199	-57.0442491	-59.3958044	-60.4615163	-59.1411814	-63.6353701	-79.3007521	-75.6416564	-68.8853051	-44.3178487	-38.5526381	-31.5957023	-64.3763368	-51.8333059	-31.1941874	-32.0628281	-34.4025285	-24.2070986	26.2544366	34.3857267	56.5369462	45.0025427	17.9314583	-2.97827758	-0.483633947	-6.46349971	28.9009129	26.4056799	17.6700372	-8.83126745	-13.5875551	8.19571188	40.8837525	16.5473387	-2.74754455	-9.08939457	18.029052	-9.96142659	15.9863045	28.2637421	9.64587871	-0.704815107	-10.1289306	-16.7494535	4.72368071	3.65325104
18.3746551	25.0071064	14.8554043	44.5277458	50.8119005	45.9396372	61.2015528	47.4894812	22.0138613	35.1055247	10.4840058	14.0060211	20.1786918	32.6393995	71.1107647	33.7213266	32.8883516	-9.02109446	-7.9895223	15.8278725	19.8686928	33.8627413	6.57143029	-6.7156461	26.1204807	24.3155156	10.2679869	33.587961	40.6397405	58.8324717	63.4447339	49.9626124	34.7194387	61.3326981	64.7548378	78.2403852	57.069345	83.3255954	104.128731	101.723736	117.466481	120.035322	120.743225	98.696641	106.30749	113.568608	143.940559	92.9814778	87.462346	68.4835916	96.7500083	96.1733861	67.8215813	66.4689791	28.0312787	31.0157302	-27.0757358	-60.2900964	-46.6730435	-53.169552	-45.5915087	-22.3593052	-11.2884984	-6.38887936	-22.4325716	-26.7665949	-24.7268877	-25.5189695	-17.053517	-25.470718	-34.6832698	-52.8873023	-52.5439288	-43.5788872	-37.7867949	-23.8641906	-22.1849082	-35.9518789	-47.8005371	-53.5266067	-40.5124343	-33.5374355	-33.6328325	-35.0056741	-27.5199223	-23.3774202	-24.5972064	-20.6987614	-15.2503887	8.44034502	2.82967278	-0.52164286	1.22344537	-6.20605835	-17.990855	-15.8879282	3.45060768	-0.371758617	-6.03560323	-2.75357231	0.028313711	-14.2250509	-7.64377922	-1.39762404	-16.7484971	-2.61789347	-6.48594208	-6.16500946	-5.62236039	1.46987627	5.10736213	-0.400909647	8.67746249	-1.58827804	-8.08325451	-12.3882144	-11.2648332	-18.7992683	-17.6439957	-13.5333631	-17.782604	-14.8519759	-14.2773706	-26.4717444	-18.9954784	-20.2154704	-18.1040394	-13.0571158	-12.7273541	-18.3749087	-34.2735153	-45.0891236	-46.8744496	-36.3661479	-35.4147155	-17.8295145	-7.14127456	-4.9646792	-10.1303976	-10.0832119	-5.85439792	-7.65889943	-6.25749598	-17.7679756	-6.55257323	5.77771602	-2.6031305	-22.3988401	-8.62084469	3.50734217	7.95621888	-1.31308087	-5.94181044	17.3272202	40.874839	38.1897892	51.2831868	32.0243056	31.3594655	23.7078548	3.02884364	13.340841	52.7353146	39.8948232	23.4110452	-3.85491539	16.5120559	29.5986898	30.0557646	35.0636723	6.17492669	-31.5793638	5.70167184	-0.393680385	28.0690126	24.1778942
-19.7401996	-26.1954315	-28.491724	7.01365975	0.322126114	-9.52346213	20.4917231	-2.25738761	-0.319031089	-25.2664377	0.362946269	26.167029	-1.6528201	0.880014317	-1.42684661	-30.8349248	-28.9867979	-21.612889	-23.6307441	-13.0140034	-6.74808374	-23.9047758	-42.7373563	-34.1470932	12.9998039	7.75098546	-22.0349471	-29.9304336	-28.1720259	-38.4761283	-46.2853629	-42.2427525	-51.2405804	-39.7135463	-37.8558763	-41.4173355	-57.8761172	-53.6392701	-43.5113246	-47.4738966	-25.0345962	-39.733817	-58.8963538	-48.6403679	-35.9875371	-33.8955384	-32.5877889	-39.3041694	-42.4826879	-40.2569041	-36.1726332	-40.083783	-58.1461649	-41.65992	-70.1036649	-56.0819327	-33.7154126	-47.5567022	-66.7870255	-87.954502	-96.9875153	-113.900808	-111.664972	-108.372018	-116.676217	-128.772747	-124.596097	-129.068339	-115.395471	-101.706134	-95.5963516	-95.3259916	-94.2059624	-100.366578	-109.374508	-116.882141	-112.227159	-89.0958676	-89.2060819	-79.6626073	-64.111079	-63.6896606	-65.5193872	-62.6580453	-56.5044021	-52.2874075	-43.5610661	-34.1660908	-28.1480566	-29.700686	-37.4395414	-56.429817	-72.227858	-80.1209664	-70.5770815	-68.4518836	-81.7401888	-92.8754288	-82.8016273	-77.5008525	-79.0206731	-71.4784491	-76.9893071	-83.0016274	-66.6084828	-74.1110866	-65.0926775	-68.8710915	-60.2005158	-60.1997087	-61.0339472	-56.2793022	-61.3893055	-53.142731	-37.3507344	-46.6156368	-46.0525223	-39.3549629	-32.589409	-37.8256774	-49.8437428	-50.5210625	-50.5947003	-40.8500128	-40.0610763	-37.8009224	-46.0242293	-51.1173155	-40.4218536	-38.6256251	-33.2783323	-21.4995942	-25.9558866	-30.8655066	-35.5360465	-44.0723693	-43.4087128	-55.2121035	-57.0329792	-41.654482	-31.9890949	-34.1207728	-26.5619731	-19.4484605	-22.1826596	-16.3595628	-32.3338394	-15.357797	-5.51737276	25.1464473	10.528867	3.85689297	21.7981331	29.1266945	26.4321095	24.1736943	27.3128294	34.1333626	18.4304486	6.23175627	11.6599186	14.1499984	2.93762509	-10.2448833	2.69389197	17.1822282	28.70813	5.47430005	12.5685346	21.530726	7.76716885	7.7918955	11.351017	14.5403828	2.52795288	7.50240014
19.2766064	7.65259191	32.7213182	48.5045705	38.4660121	35.8967392	54.5988218	36.0313408	34.803429	35.2179685	44.2579976	74.31135	62.9580254	63.8805234	68.2274235	41.7463321	60.5558148	44.8416742	17.2940271	41.2746027	41.4428574	56.3993187	39.8294784	44.6024805	55.3682711	51.0304549	35.5621981	82.6196711	110.30982	109.086569	90.0101551	88.2427426	93.4702853	108.492273	119.694163	107.326474	101.758345	91.0723586	119.97316	126.760139	119.60255	101.216963	83.682205	86.6189711	104.129686	110.977674	84.1612976	110.828718	104.968344	95.5422473	105.686672	107.659839	78.4966163	82.7528579	50.0050419	30.4168056	15.8029715	-16.2031685	-13.8951634	-1.53258269	4.97200295	23.2456192	43.7156905	49.9172183	43.8862016	39.0549129	39.5043168	38.4579105	47.8469732	38.277647	41.3298254	32.5467724	35.8715379	48.2219924	54.3794147	57.8771745	55.2217692	46.4458267	33.7841721	30.3270214	40.3466672	46.6734251	47.6716876	38.7471742	35.0630371	41.0592377	43.3639098	42.1589163	37.4642579	27.9575646	32.2156234	31.6329435	22.8763905	20.2860496	6.42943112	-3.39880453	6.64317547	19.3248256	14.45871	13.4335441	17.3212901	13.375316	23.1245367	30.6812918	18.3092828	25.7131097	22.9097858	15.8844991	4.46992324	2.96794833	1.88030061	-11.6406386	-19.4708007	-11.6345358	-19.7459732	-9.43689903	-18.4941115	-15.6644243	-19.7961295	-18.5691745	-11.011009	-7.88629654	-11.4544555	-17.0746813	-14.8726637	-4.83767812	-4.53702553	-7.48052548	-11.3722273	-9.38798695	-13.8135134	-26.826327	-32.3628939	-27.978672	-21.5786446	-9.31428553	-11.7066636	-13.2427329	-20.3986869	-34.1917811	-48.2900337	-37.5381875	-30.1037088	-40.2665441	-29.8728908	-27.3572111	-59.1900597	-36.0373641	-40.6615178	-21.7225997	-5.37435542	2.53164068	11.978153	15.3053991	10.8415357	4.80447906	12.3465563	32.6618738	13.4393263	0.734553906	-6.35209536	5.89606464	-5.83219916	-11.5714164	-8.25083349	-11.7160941	3.64880334	-7.97793657	-4.84018164	6.06570152	-15.4813024	-2.60689167	3.3115477	1.66905592	-16.6193166	-23.9892784
-7.62596295	-10.1248568	1.77247609	8.94796694	10.3412004	-19.8681003	6.29003941	-8.29306193	-0.502221385	10.2499874	3.7480592	14.7860251	34.8125145	24.7638359	16.6736872	-10.6995194	-5.93669125	1.82819977	12.9427679	10.6100371	0.36201594	15.472614	-22.2787859	-5.53286022	29.7125216	10.421837	-12.241592	-12.6510656	-8.02780645	-8.77040606	-17.3728508	-22.1122238	-19.3504219	-3.53324615	1.10564546	-21.1648325	-32.303323	-21.5950192	2.29595402	-8.95464119	-18.9475168	-36.2652011	-44.7987514	-31.1187142	-31.3562751	-25.811752	-50.1074239	-53.3965982	-33.1989501	-25.667191	-9.86193738	0.181196039	-10.5535067	-11.8706891	-19.6520254	-4.54796267	10.0859506	36.2691631	54.9727365	25.6088112	30.1186619	21.615876	14.909739	19.3306187	18.8516552	10.620207	12.558214	3.98221769	6.41516417	14.3666576	19.5718439	15.0648587	14.6515385	16.0975977	5.76447557	-8.04647825	-5.97158207	3.80416072	-4.57084312	-5.78713019	3.65451632	5.02504923	-2.17519595	4.46488697	10.2182099	9.85350172	0.894582226	-11.6844513	-25.3456951	-36.5780182	-49.2595733	-47.1775431	-32.1607526	-31.7965591	-12.2994588	-3.52982937	-17.7593994	-32.8319487	-31.4333191	-34.7289435	-36.7968108	-33.5872702	-40.0951628	-46.5009597	-47.1047437	-48.1315441	-46.2383763	-36.9486644	-23.9277955	-27.916937	-23.3966721	-29.2570555	-12.783	-15.9884661	-12.4651619	-23.7199933	-22.2727817	-31.1041487	-29.2431917	-35.1575248	-33.1240965	-32.2029519	-36.8845181	-29.6195985	-27.133064	-41.8075757	-38.0873217	-35.0523112	-33.3228342	-40.0026476	-44.2161981	-38.1916295	-30.7306466	-35.4688417	-35.4770427	-32.848018	-32.8662063	-36.7866496	-35.9979689	-42.1016254	-39.4331622	-35.1023782	-26.4171392	-28.8900713	-8.17058588	-10.663	-23.2232813	-3.89861143	-13.6141681	-2.53336812	-11.7222674	-0.707724061	-2.02824816	4.71200427	-6.03472218	-6.27388669	14.5731936	23.1670426	-5.22620863	23.9064579	3.20551053	8.6420041	-16.1749363	-9.61968633	11.0846998	16.912902	5.46469896	12.0536543	-8.20614267	1.62221876	25.3812692	34.93761	37.8849063	39.7645175	11.3732304	19.5044795
