248.041167	255.18596	218.806264	240.250064	278.633247	282.251595	257.065529	251.818164	251.123847	229.728609	274.001966	281.140391	271.062567	267.266964	260.528643	260.422975	273.689155	280.241792	275.798873	261.493621	220.790997	246.563022	276.846049	263.048827	248.455372	306.739238	299.01715	298.625684	362.273503	442.232822	537.220502	554.988449	569.195523	597.386634	599.986363	598.76047	602.606916	589.978907	587.328055	600.23903	601.916249	620.196687	644.380457	649.603222	629.604639	632.064416	621.57584	624.313871	616.885151	624.849403	648.091618	686.698837	721.484721	665.941442	622.545716	617.997533	623.486683	620.738729	637.452281	648.291899	647.478977	627.698293	617.897422	627.389704	632.102757	653.485777	643.283663	623.319352	633.903585	630.390095	592.309844	536.071606	469.968269	504.006204	505.590085	441.364233	409.146122	364.242817	348.494062	337.592926	299.258599	297.23682	271.266225	235.028233	262.590903	274.179293	298.032233	258.451364	239.457085	250.497178	241.145855	296.395167	291.621299	293.841768	295.670016	319.234336	319.342475	300.047677	292.45931	274.055242	292.938652	276.14105	303.88708	290.46175
34.3635656	18.5888341	4.18475415	27.2362498	8.36529004	7.51001264	47.6342512	43.4450414	42.5642688	35.3166821	55.0410487	37.8677784	38.3150947	39.8935552	41.3186791	35.3958388	40.8436585	36.8087694	45.1984543	39.1065914	-4.92594688	21.4575963	63.7397518	45.0514974	28.7623489	29.7782829	44.4300125	65.952124	96.8008458	140.355538	93.8987256	45.6013334	18.7278517	-9.63238621	-27.1717437	-28.6830907	-39.9885511	-33.406322	-33.8810806	-40.3888337	-49.9416717	-67.939824	-90.7082541	-94.6479597	-91.5620628	-99.0879008	-111.714157	-119.646831	-127.8772	-145.606538	-168.679847	-201.945464	-238.187627	-197.315534	-172.470111	-167.346918	-171.927061	-166.006304	-175.780658	-188.69694	-188.444791	-174.105545	-166.238513	-159.39584	-172.744872	-181.383679	-176.999868	-166.59335	-136.66522	-56.9314842	11.5629957	73.8164886	122.001098	120.634465	124.804473	116.308522	71.2793902	73.0833794	66.3632036	35.2302033	9.85307994	63.6008144	80.1804354	70.7184559	69.9660642	57.0188422	29.4396977	17.1088337	36.1982215	52.4819553	29.8422322	26.1745569	16.1035448	9.41022866	13.7225147	26.9146921	-3.87272405	-36.4258882	-27.6077849	-26.0195888	14.9587081	5.39678538	13.4139033	6.44900558
75.2283196	52.2288432	37.6597088	58.4149028	41.2453792	53.1267254	67.3482441	61.93644	50.4871698	66.3122284	71.8766162	29.1151212	47.1819034	83.9570401	75.8275203	70.8689628	49.2229552	47.4888755	59.6273095	76.3661654	37.2410504	69.259152	83.1699678	59.8317386	48.5609557	50.0310058	72.9758369	77.7446662	88.3614656	126.729907	65.7979353	47.383293	57.0254234	57.8997452	62.4903543	50.5187337	44.8930284	38.5883958	30.5304372	32.3938235	40.1950224	54.9757943	63.1899442	63.7603246	59.205284	62.9920518	53.2886167	59.7297159	53.7215105	40.2788719	37.3981755	40.4525024	55.5026572	44.755024	37.4678164	25.1205409	29.7187574	34.5797867	34.3379727	50.3064311	51.6699617	54.7646199	58.0327273	47.8355282	63.8291715	70.4740515	79.5166756	85.5971122	68.4296184	53.1156247	62.0810357	53.2977266	58.5577786	-2.91556087	-0.536131924	77.9892423	123.025157	147.087544	121.071834	102.000586	95.6094865	87.3929095	75.2163483	69.5567602	59.2839352	70.7695531	75.4486771	52.7727879	70.4410748	73.7911694	75.2749349	95.4910459	105.704652	86.9964069	88.1531103	100.002075	101.494792	63.9420797	81.661456	67.1543327	101.859811	81.9159245	82.0867307	65.96677
7.37247656	-0.183965125	-1.98220066	26.6659377	21.5191577	5.90800515	-2.12221776	4.6083745	-22.4975511	-4.98758109	20.8380285	0.977455919	13.8617147	39.1001885	2.42261831	4.71548553	3.32230378	-5.10003683	-0.94750563	16.6182019	-6.60166576	39.0093668	35.5250122	19.6700642	17.0061084	12.3904293	24.4723417	43.1512666	34.8232215	44.9303966	44.2825307	46.9858611	42.2137924	33.4445242	25.8425709	31.3925088	30.3584998	33.8901311	30.8685203	35.5020914	30.0704202	28.2632144	22.342484	12.7917996	10.0728797	10.3946827	4.50887334	-9.63547485	-23.0453709	-34.8757517	-43.01787	-41.029859	-49.032264	-59.348541	-57.5895516	-55.6784492	-58.9879664	-65.3485943	-62.6663004	-79.0722844	-84.4721152	-88.5416023	-92.3559439	-79.6345738	-94.8648582	-105.268477	-113.604932	-121.874113	-122.4124	-112.904827	-106.432501	-69.1921887	-47.4301619	-45.2695757	-53.018098	-24.1285812	9.53428578	20.0128482	15.9532574	-2.30497523	2.68686817	18.7204107	39.3912853	52.8392029	42.7725098	30.9089603	4.80243368	-4.5374016	17.9262907	40.7667775	21.0046752	22.2794436	5.09779738	7.80468733	13.8540001	-4.76207688	16.1465656	-5.02110884	4.56472915	-18.5985186	1.90709783	-0.213708714	-8.29801776	-26.7736123
34.8761772	28.5777271	44.7889809	49.1910012	42.494149	42.559687	35.4105312	42.4428827	35.8671696	25.8502216	53.2896853	44.0371538	52.9364565	60.9703119	51.9530623	53.1231451	56.0757445	48.334492	52.9270767	56.8396951	31.747269	64.8468158	67.9456039	55.4339917	74.5390583	55.612469	67.9142562	76.5633674	55.0882061	44.8295629	60.7277753	69.1729526	46.9325059	54.9837449	50.2022592	46.4764142	34.5181025	28.2455417	23.9027093	21.070476	26.6322201	17.4622026	11.3562199	16.0078279	10.4417151	10.050885	2.82257346	-5.50055403	-11.5834738	-35.9307942	-58.46362	-96.5875541	-113.462479	-78.1553818	-76.5231068	-79.5340574	-81.1895602	-78.9569932	-79.516292	-70.8846056	-76.7441886	-72.9076609	-71.8677804	-74.5512668	-68.1300183	-64.67537	-56.7350596	-38.404109	-31.4243801	-32.8630743	-43.953551	-23.7053543	-24.7635303	-19.8163927	-20.6629804	-23.3793984	24.6923579	62.3799174	73.6041315	48.4912827	44.9893747	4.84560773	29.1435327	37.7752975	42.1534871	51.6242438	61.9799391	42.5734382	43.1563226	80.7172637	75.724486	67.2601043	45.6912005	47.5263213	42.7671354	40.4027818	54.1707519	51.218965	69.955441	57.8223487	69.1488102	82.6108458	60.5641618	54.967962
-1.04779783	-12.9535988	-19.6092231	13.4592415	-13.8253596	-33.8189961	-23.1369334	-23.186612	-18.1372188	6.22883223	13.7032682	7.43227903	-22.979662	-20.8301845	-3.92426955	27.9006846	10.5333014	-2.06516912	13.2534489	-13.5646777	-12.2546994	-3.66918698	-8.68735107	-7.98666113	16.5770475	4.74805914	15.3926252	-15.4469558	-6.1609239	-50.2920909	-62.9551555	-63.5396291	-54.5882262	-64.0367758	-66.582421	-68.5912791	-72.4354453	-62.359419	-64.1122036	-66.6452952	-69.4819222	-68.638857	-60.2523434	-69.5291453	-82.1386264	-95.022684	-97.5253638	-99.5252399	-103.154833	-106.30321	-102.548441	-59.4244128	-23.8851154	-52.7252363	-61.138031	-64.5663735	-65.9145176	-63.6685862	-63.767203	-63.7823263	-57.9256136	-57.9343525	-60.5233948	-51.394162	-52.0252303	-52.2548128	-51.6614546	-70.9318273	-70.6048064	-63.7420634	-39.7893224	-47.8790406	-23.3853562	-31.1865853	-10.1985929	-18.2878042	-10.3965458	-13.0078201	-10.7209764	-7.08018697	-11.9543192	-3.17312838	41.6933788	47.3004892	43.5857279	18.3451998	10.7635055	1.19597561	10.2754809	24.8857769	35.478796	-8.75557187	-9.98051739	-10.1287013	0.873139733	0.838433364	34.9271926	43.7973597	48.3711808	29.7821801	15.8084355	8.20098045	15.0590488	21.0414221
38.7734875	28.8164729	22.3708518	60.7580643	32.4294362	8.93859876	20.5197139	26.4352001	46.9591885	53.3067825	30.2773578	31.8834667	13.2046634	19.8197368	20.0604344	62.9629453	48.7076326	52.4737702	60.225211	23.6785967	6.50153261	31.9020342	24.8499029	38.1386729	49.9263809	41.5910743	28.7330452	21.2124005	21.3332588	-14.4545294	-48.7925217	-51.8989419	-53.5742112	-54.8850079	-50.9762314	-44.3616595	-38.8983994	-46.7484514	-41.4519334	-35.4899895	-33.5489102	-30.4713057	-38.3648541	-38.8035607	-28.6613804	-20.1881178	-21.2117154	-11.7962004	5.00868228	19.2331289	28.2036829	12.6856147	-11.8352032	23.1900877	31.8457028	30.0606234	24.6207206	21.1285076	25.3021577	23.2621986	16.6032238	19.1666475	26.0970001	21.0973343	13.413684	3.30894597	-1.477889	12.0778806	6.09060426	17.8859816	20.7038045	8.27441167	1.17943673	-24.406258	-14.0294707	-15.747072	-10.6054794	-4.47174494	-11.9368543	11.8184695	2.70403995	16.4988876	0.0223768317	2.2523771	-4.88402636	15.3777545	11.6686347	35.2331928	50.8098912	56.5454752	60.3345605	47.1692637	39.0835623	33.3456283	45.9810193	-0.669898862	8.6706975	7.02270029	-0.87854576	0.933233305	13.5512716	29.0703329	30.0451918	41.4482297
-0.466513033	-10.5075131	-8.01711621	14.2196887	-2.07674789	-13.550616	-8.38538651	-26.5993621	-3.29039356	-4.21684437	-29.4705503	-15.4470224	-6.6825357	-11.2154624	-16.5592396	8.08454538	-23.3457108	7.95994367	19.7416201	14.6427251	-31.2339931	-1.77012824	-3.67866716	5.94796563	8.05676732	0.40015119	-9.52340641	-21.049722	-49.0774855	-55.4712136	-48.4344429	-63.8104109	-81.410492	-61.0836399	-64.4389368	-70.1564203	-74.9796846	-74.9211735	-78.3598017	-66.7137021	-64.9929385	-60.5757213	-49.7106686	-52.9295123	-64.5911935	-61.7943823	-65.2790606	-54.6455555	-54.0721951	-49.3389419	-38.1260407	-17.6401962	15.8611495	-5.34604647	-7.1369743	-8.17608985	-2.0668968	5.8982742	-0.132248705	11.9667238	16.6878738	9.96230409	5.51411206	6.7634549	11.9645669	26.3135948	31.0101405	34.2096442	34.4393487	26.8068963	17.0936488	21.1072123	42.5104699	34.2747491	38.6859788	28.1276119	-9.99791743	-21.0653561	-15.7274024	16.4891545	-4.89041824	6.49937263	5.2432025	18.9627169	9.26788501	20.9535664	18.8739635	13.688224	0.0477366442	14.7283978	28.4837164	24.5008192	29.9900259	30.0481087	44.3820745	31.2560326	31.70624	23.3445641	25.2126941	33.0921275	22.1002184	6.12193918	14.6790333	15.0531528
47.2710402	22.6431974	32.2131834	50.0862597	41.0560565	25.7922462	39.1965762	19.0304533	24.0589485	39.6850505	14.7863952	48.8337049	36.5954346	51.675128	41.3088333	35.3380773	35.4774015	39.6261488	33.8670422	32.0930829	2.91566051	26.1437928	22.6379571	28.0434975	26.820386	26.2101748	14.6559933	-13.2369713	-18.897355	-22.1629411	-14.4591685	-15.1937931	-14.5780229	-25.1421268	-30.1042758	-23.4925617	-21.008018	-14.5405431	-13.1270074	-28.5639556	-31.8941146	-48.2981228	-54.117821	-50.5193655	-56.4963833	-47.8066466	-38.0895089	-35.7125715	-24.5243469	-13.9563441	-20.8142203	-23.8089959	-39.9527899	-6.12428872	2.49425078	10.2155705	7.15499533	2.43179045	1.5082519	-14.6070224	-15.7021963	-2.85255501	2.20273971	3.65563605	-6.17704993	-23.7530071	-37.1251198	-47.2689487	-44.3781102	-33.7329836	-42.4888862	-46.4714606	-16.2367971	-54.0110484	-30.9660097	-17.7550381	-15.5985379	-37.9806699	-22.4212093	-1.53292718	10.655593	-16.0702351	-24.7196293	-9.09050612	-14.6178265	-17.9014305	14.3774963	36.2614301	22.9738984	26.8728092	50.2951241	36.0684915	11.8643395	2.7135908	22.9770028	9.70843457	-10.2081449	-9.15300565	-9.59879224	4.7341521	25.7496564	9.26628124	4.9643127	-10.4838849
-3.26662317	-15.8692304	-7.06777338	-7.22881419	-14.4484737	-0.724904612	-6.64005787	-16.0954126	-18.0135455	4.48954776	-7.19216697	9.34816097	5.07112972	10.0658519	-4.01417673	-6.27020607	9.12677784	9.40001388	-10.13745	-2.95078535	-7.17214177	-19.4406752	0.931534275	-14.9703088	-7.0373241	-5.85780415	-21.6697955	-54.0084512	-55.7211857	-36.387019	-42.3703137	-44.0289122	-43.2879616	-32.5832555	-32.5079965	-33.9065454	-40.1753445	-58.5139654	-59.4336312	-55.6225311	-52.9806	-35.7731949	-23.5761516	-23.197182	-26.415461	-39.0527447	-47.5919353	-45.111807	-37.8735321	-26.2189519	-8.4224227	2.54055497	9.51172381	-2.22146486	-5.05963261	-8.06775769	-10.5894985	-0.945147616	8.93833382	27.162664	19.6379119	5.14955772	-1.00694029	0.00535208205	9.39076163	21.774405	28.034392	31.2610628	24.4411233	10.1825355	-4.32547838	3.2960643	10.8166328	-11.3651719	-20.0268456	6.1149952	35.8026092	1.37744866	0.30933474	16.4815938	18.6989128	20.3004674	31.2796921	33.8463972	23.6694852	19.7581422	23.5457794	11.2243444	-9.90760079	7.64940729	5.36525123	34.2483606	21.2102117	39.0949325	29.1877434	31.8197311	37.5858437	31.6150079	18.5731452	26.3934073	52.5465924	17.6874607	18.7512088	12.4437071
