213.907706	220.775134	259.750919	259.907143	234.966797	287.191348	274.318021	254.836322	269.154796	265.417139	251.910896	265.806069	217.401798	187.819528	206.284761	253.945906	247.800053	236.196698	244.689521	234.735303	258.652718	264.495524	246.842528	227.277345	226.348707	216.100414	252.894821	290.862435	273.462657	246.141098	280.469559	287.60352	383.728452	525.261819	555.19296	549.488917	551.87453	590.525412	619.981411	624.382389	636.973422	641.020264	629.347166	620.759322	622.714478	632.448174	634.853701	629.431984	632.439371	637.407439	631.56216	621.841953	635.454567	644.383768	642.693512	642.87431	641.153308	639.359156	627.064129	612.493717	613.748987	612.085328	651.057591	691.990066	641.048448	614.748582	607.979516	599.755307	601.261926	604.403976	598.506244	588.80278	598.433672	614.93621	600.793362	578.398016	569.120768	568.577349	574.334601	579.056668	577.015737	585.628668	575.71538	585.40461	582.928472	579.234121	573.57805	555.023681	556.646044	569.494168	576.193363	592.96724	601.391589	609.680699	605.079565	620.021945	623.531004	611.701111	611.075549	593.266193	585.821635	567.115946	563.793213	562.756798	555.248228	550.997209	546.015255	533.651386	533.708546	530.618078	527.595528	532.341364	543.937266	538.06716	557.728168	572.172044	561.85584	543.844463	532.366244	500.101135	483.079649	437.586977	429.752754	381.455238	368.449581	295.753791	321.05782	288.543739	302.288807	292.204138	269.848329	299.846955	274.128619	310.942252	292.724921	275.142436	277.225936	262.345314	266.749699	283.071803	274.154672	291.960923	271.596545	280.125781	269.190829	227.821859	241.790737	262.451277	265.018214	272.445588	251.524227
68.0457837	14.4152385	64.8336281	69.6109507	51.1607475	4.9561068	-1.47172835	21.6965125	53.236171	69.0304292	44.659322	46.0612273	23.5418765	20.1518535	26.6378947	50.1583624	40.8039435	24.4707327	38.257336	22.0768979	48.966934	46.8863542	49.1631582	38.5472588	36.1223232	59.3931379	84.9344613	153.646118	175.928195	169.873138	207.167504	193.850948	205.837014	219.404932	178.782238	170.546085	156.558789	101.195101	77.535714	58.6148128	47.424603	38.5313273	44.5384119	26.5347412	18.9796449	10.055036	-4.7132786	-9.76967813	-19.2056837	-42.5513914	-61.6451327	-68.4928539	-75.485633	-95.4736243	-112.28847	-110.057541	-109.060568	-100.260638	-94.6766695	-94.8749713	-90.7971216	-88.5558059	-127.322938	-149.711908	-115.740847	-96.9233389	-93.883449	-94.397406	-99.2879074	-104.849794	-106.879045	-101.563279	-110.34415	-126.660801	-125.729768	-104.036444	-102.46494	-96.7138197	-104.878549	-115.735683	-118.668306	-110.72108	-97.4797716	-113.439015	-116.751822	-120.812992	-121.205146	-122.562046	-122.594701	-125.564422	-130.657797	-140.462445	-148.887892	-167.321933	-174.16948	-191.17593	-189.77751	-194.618292	-195.291107	-186.568214	-196.577151	-201.571596	-209.391807	-233.322799	-249.466416	-264.502208	-261.660767	-251.423636	-245.482482	-249.11572	-244.468273	-239.74125	-245.214638	-246.795567	-246.807825	-227.469207	-161.800603	-78.5795737	-13.1486487	41.739382	105.608677	47.6924675	79.2046319	74.3963257	75.6517676	26.387791	40.4197893	37.0226435	29.1359421	29.626077	3.38565427	26.6626117	45.525099	40.4064939	22.48899	16.3749246	13.7527792	19.4750646	9.40897273	14.6362526	23.5111742	24.1749666	24.2238158	30.6325165	50.3724852	15.6291917	12.2953513	40.6128111	38.6018077	24.6318741	32.0457875
73.9313549	61.4277076	91.2102634	81.7741905	60.6995101	28.8763068	21.6506685	52.0119954	60.4551928	65.1697233	69.0774306	67.3831078	45.9708592	41.0627747	55.8020639	51.9696448	62.2047663	49.3616	42.8827049	41.4957721	46.453054	50.189786	93.7728277	69.9007455	33.294135	34.3284862	27.781075	35.6558663	37.9481426	34.3106425	70.3152791	61.8925818	70.817347	71.7787494	85.2858416	98.8427482	141.28845	165.698097	149.806709	145.31376	134.371039	131.463054	122.950029	125.157569	110.364679	124.153546	117.234758	112.389484	103.303961	99.4787637	91.6338092	84.2969727	73.6047904	66.9264042	60.6982334	46.6712183	25.268423	18.5627171	10.3671426	-0.468365869	-26.1607512	-35.9332788	-30.5601087	-24.2653524	-39.2348779	-58.6924421	-62.0968411	-57.7615114	-60.1932164	-73.036704	-68.3954245	-77.1858397	-62.6617148	-52.643286	-60.6714033	-62.5904627	-69.2359001	-74.2452731	-77.1248676	-68.7988056	-74.5183966	-87.7350817	-94.3004058	-91.3567846	-80.6348144	-84.7761681	-92.4718586	-83.1291603	-76.0543396	-72.6918355	-78.2845728	-71.8618898	-71.7924666	-74.3684619	-80.8919366	-68.5554621	-73.8906565	-66.0756275	-73.0169751	-80.594752	-80.9642398	-94.8068329	-100.165616	-88.6112681	-85.8285937	-97.1729516	-96.8591774	-90.4684116	-87.6112273	-89.6760326	-103.325801	-83.6545116	-67.2824882	-61.8107066	-68.947686	-71.9830377	-48.3534629	-33.5906973	-42.4813161	-19.9169005	29.4003665	35.4640086	82.9088252	105.113776	95.4023494	68.1135526	86.9350902	92.4179071	81.5895342	79.5516555	61.9702394	87.7029667	97.533541	80.2332137	88.1354677	89.0907762	89.9486119	80.4266814	82.3342377	82.6391669	91.5688681	92.5593412	102.054542	109.689243	130.769958	67.776451	49.6325171	61.8502482	74.0593606	78.3322013	65.0514778
28.2821967	28.1329386	37.7881188	9.94098694	5.15821168	-37.461894	-39.5723589	22.1626949	34.0629135	7.86363757	20.5743886	23.3615712	9.05163925	18.2242097	21.8939725	1.97078867	4.69265265	4.83068698	22.4233632	13.9086215	9.04024255	12.1199544	53.4611273	49.1561847	-12.5700929	3.52308351	12.3293242	-22.6570417	-3.44481924	-10.7493048	-7.45912814	22.6644499	21.1449959	5.45966157	-4.29477917	10.4917201	-18.3391487	-40.4029321	-43.624364	-38.5920257	-34.2445023	-40.811754	-39.2421417	-47.0616904	-50.6947571	-58.8170331	-66.4403661	-71.3842653	-84.6318625	-90.7411114	-78.3180753	-83.3779434	-83.9055535	-83.0252824	-87.8587011	-100.437006	-84.8675225	-79.4615961	-78.841008	-71.1640371	-52.9395068	-50.9816434	-61.4470791	-51.3979693	-49.4965474	-47.4190653	-51.7238748	-43.1670098	-29.2491314	-21.8602565	-34.0138557	-39.8929387	-38.0717871	-46.3235147	-51.3678211	-51.3003976	-56.6921016	-42.7527787	-42.5268769	-57.2046007	-53.3530702	-49.9434436	-42.0349656	-44.3342802	-38.7340209	-31.7933028	-26.4935444	-30.8135573	-22.3804128	-12.5938041	-13.7271542	-12.0313957	-12.1709378	-11.4036512	-8.76539481	-13.6301331	-16.3698969	-26.4466852	-23.1729789	-19.3159322	-14.3074325	-13.6284429	-18.3909914	-19.1380822	-28.6041689	-39.8572891	-32.892522	-35.5188441	-36.0792884	-39.0937576	-47.1310121	-58.3821293	-66.3139095	-83.618362	-73.7311234	-57.4868108	-71.40739	-62.9953634	-43.5559673	-64.170359	-57.4614902	-64.4731769	-16.9405166	-8.98482755	-13.1010271	-5.03818255	2.61674819	11.8118909	10.5416793	-11.1213788	-16.7299737	23.2601422	29.1585668	14.395922	34.9798374	29.2945634	16.6305208	7.11016729	0.171158807	5.02222517	-12.6121903	6.72458294	16.8287032	26.9500281	38.9642954	-7.05134588	2.72707817	5.92724529	8.48638564	8.68788035	-6.714319
50.1058974	71.8369091	68.758015	42.7619721	54.7849621	51.6863867	30.015071	32.5391819	52.9404298	42.2956737	60.9029909	55.3218865	56.2432398	65.2324895	43.6380255	33.7135431	35.3097275	28.9983407	46.926344	52.890971	45.2138756	48.3185261	81.3442046	71.1197075	32.8883331	9.83634391	15.471396	-4.46906616	-21.7729944	-10.3974644	-15.3352307	-6.75202813	-4.39851381	-55.241034	-78.5288026	-86.467337	-57.8097915	-52.002009	-51.2962631	-60.0794858	-64.2860329	-60.3644976	-57.8183592	-55.4876166	-51.8309635	-59.3622747	-65.4305884	-68.2636648	-68.6540719	-70.4925367	-65.8705254	-67.1677721	-69.1199351	-79.6415113	-76.0812019	-63.1454059	-63.2572203	-63.9908252	-57.7551587	-52.3987211	-65.8716269	-61.3213908	-53.5923037	-78.5267151	-67.9012989	-51.037673	-40.9319358	-52.9850638	-54.2586632	-50.446179	-38.6043945	-42.6823102	-50.0594695	-48.5689134	-38.8575862	-36.9331206	-22.5048997	-25.7272419	-21.7939333	-17.8411378	-22.5997968	-25.6183371	-24.7973748	-20.1650095	-25.5034022	-18.1315663	-18.290523	-2.76539412	2.3468509	-7.25732574	-13.2770571	-21.1013599	-20.3455994	-23.7076176	-23.3859811	-31.6679883	-38.4581023	-30.3252874	-28.1133781	-23.3478848	-23.8164195	-28.0383639	-29.5718829	-33.600987	-27.7612259	-30.2650989	-29.1811647	-19.2601196	-19.7713715	-32.0809033	-37.4483329	-29.9790509	-34.8065801	-37.1623514	-59.1419209	-64.752736	-6.13326999	-11.3169573	7.00708239	18.9908754	9.13207664	10.8075277	26.3748582	15.6647456	15.6972722	9.82156923	50.9602098	58.7388794	39.9489533	44.3571594	40.5304953	47.479995	27.722997	42.4516327	66.0811161	63.4983628	52.2373911	36.8274763	30.7748359	48.3060106	18.9936039	44.2238984	57.7961642	72.855206	38.7586294	23.0987821	23.5916474	29.3804416	41.1402069	39.7539946	36.0668584
25.6609677	30.2330453	23.5649222	3.43076184	15.1773001	42.9307848	17.5087911	-3.83138292	6.06546292	3.01174342	5.09708419	9.46786925	31.3663516	2.31077051	5.84519872	3.50430658	4.60008034	5.81441853	16.1390638	8.13952596	-2.35989204	17.9036124	49.5481624	22.570821	10.8991307	19.2323459	8.33160814	-108.16443	-125.372873	-120.073054	-111.410057	-72.4648955	-68.5215455	-73.0480592	-89.3398134	-97.2392606	-110.383285	-119.45435	-111.516935	-108.907017	-113.382444	-112.655917	-109.4062	-106.708711	-101.870874	-95.5905501	-97.4337377	-106.794556	-108.417316	-99.9553848	-90.4338935	-72.3511386	-68.5362902	-65.1284503	-59.8581786	-60.8540186	-58.1935347	-65.6554361	-64.8144469	-61.6861359	-54.4422087	-53.6227625	-48.6696898	-24.9079589	-41.4433356	-52.1746979	-59.1794437	-46.5882445	-41.5545486	-51.2013264	-51.5832346	-48.988263	-45.8394657	-28.0256384	-37.4124565	-37.881913	-40.7102542	-35.9660513	-40.8140846	-39.6379506	-46.2985972	-38.6557791	-48.5263145	-41.6772956	-44.5131343	-36.1353251	-37.4957438	-40.2316539	-42.1789367	-45.6859287	-44.8279802	-50.090351	-54.2450777	-53.5943842	-58.8956682	-47.7971883	-47.9125601	-67.2891772	-71.5792184	-70.8398613	-74.8055376	-71.8571294	-72.2542616	-60.6309813	-68.5904843	-75.3184901	-71.4918292	-74.438651	-75.5830886	-79.7836647	-98.6058755	-99.2193575	-93.6991607	-99.6120121	-89.2471335	-79.9984231	-72.8267759	-94.9872002	-69.4042841	-42.2986019	-43.0766902	-39.7273813	-22.5725344	-44.6423023	-45.6912299	-34.7648169	-2.21642597	21.7858798	24.9377757	2.35104011	-6.29261304	-7.05164072	-21.3346872	-8.28799024	33.580661	6.34997826	5.78027213	7.71778979	-3.90866572	-2.80750599	-4.49306168	8.43932888	25.4161412	15.7905489	-10.6590627	-2.0515291	-5.3749271	-28.9999403	8.87274778	-0.745115898	-11.2526679
49.1836708	46.1342579	27.959608	19.5048982	49.8698356	57.4885659	36.0720347	25.3767189	9.38307688	34.1013121	49.3125517	30.9531567	25.297747	30.2786527	41.6693425	56.9155812	27.298309	23.4796945	28.1460923	60.0702544	47.0256613	51.0516841	65.7143252	46.3266307	24.8852891	-4.57465697	12.991738	32.5111208	21.1446343	10.2532289	-4.13691241	-7.21370187	-19.578411	-28.8028402	-53.0524304	-57.6865346	-34.8325541	-36.2749533	-42.3261598	-35.3033924	-28.5859819	-32.1835349	-24.5760436	-19.1473602	-30.4246204	-36.6503524	-37.5046397	-32.2950309	-27.6196197	-21.492549	-2.55509784	3.12603235	2.71367568	5.65731545	26.1463579	36.4168565	44.9931169	49.9410337	58.2127851	55.3842903	62.2558196	64.2769616	48.0454039	46.2739436	64.5430979	87.6219415	92.1470098	91.9213715	102.454095	110.08053	104.214188	108.430412	101.489806	85.1893649	94.6054534	98.1283897	95.9057278	109.160769	112.476203	113.898323	107.472522	113.373349	133.582101	130.112022	143.131397	127.289942	130.829155	137.882133	140.992328	142.731661	137.16711	140.017658	134.356025	123.39733	129.455311	113.017875	110.837874	119.674099	117.763103	122.460912	130.660949	124.113358	123.705913	110.962895	100.84641	95.6173977	103.015531	110.043216	106.250981	95.2138661	97.8837065	99.7610004	90.3511578	80.4263938	61.9654827	52.2976564	32.3567219	22.1713391	8.69939422	24.6572194	5.08829506	-9.63844039	1.74679205	-28.3103956	-16.838102	20.8835747	22.840837	38.4757666	31.2177271	11.9355584	18.2863083	8.41083956	16.8490203	37.3775589	50.1763214	39.5239511	10.6464591	29.0472866	21.54068	18.2039309	16.1655874	18.1762577	51.0341105	18.3297527	13.0440682	33.7623676	19.4304575	9.74891656	35.254741	21.1990091	20.6169677
-4.93494399	-10.3446112	-19.5609963	-25.3002622	0.494202571	27.1842176	7.21287342	-5.69739243	-11.7900287	-7.27596528	5.91055666	0.923454715	-24.193836	-27.2798703	-14.5820596	-9.55671279	-19.4900119	-27.2008833	-1.6399621	23.2671366	-1.47449476	3.75607111	8.60812683	-0.873345751	-13.3981409	6.54003685	-9.68387213	-33.280311	-38.3951574	-29.015752	-37.0207601	-44.6053351	-42.6484472	-16.0030712	-23.1577983	-37.3638605	-59.1584985	-40.8225719	-22.8195535	-27.2693948	-19.1506772	-3.86424237	3.67725995	18.878085	20.0171619	23.7909035	20.4434784	24.3407599	33.5046323	45.1365674	56.1843765	57.3896709	65.6424935	74.2979819	83.3259786	74.9303532	67.78994	79.3448643	70.2554333	72.0931364	58.3458779	59.1255963	85.8589094	88.1909179	53.6639947	36.3619943	33.609946	27.7290021	18.1349895	12.0909661	14.2724834	5.43964653	12.8022777	10.8545387	0.236903382	4.08238399	-1.94702208	3.92797303	-1.8397077	0.94145191	0.23656334	-6.9346288	-13.3358193	-20.6900416	-26.8576084	-33.918624	-47.2567767	-41.4381886	-42.2059063	-46.1268241	-47.611267	-45.1830533	-45.656309	-52.3642727	-57.937074	-61.2727228	-63.0998797	-58.8127383	-64.3806687	-68.1514555	-82.6452507	-90.3302307	-91.6802305	-90.2495214	-82.3817871	-93.119811	-99.2066897	-102.731959	-111.844656	-119.61053	-124.313775	-126.580647	-120.95052	-121.623965	-115.21867	-100.495519	-56.593026	-64.0471187	-67.6763447	-48.0543178	-42.1417013	-40.0616233	-27.2646539	-44.9064992	-16.0919735	-3.78427049	11.1733749	40.1318902	45.2535204	29.2022221	12.8759101	3.47308965	25.9708023	38.4915944	31.4488162	26.055892	17.5596627	39.142485	20.9021325	29.6207709	33.4754728	12.9092593	15.5820767	6.56953183	5.30494216	1.69505024	-0.599837656	-6.54551338	18.0970659	20.0039934	-2.42063845
6.40251729	9.06402215	28.3984845	29.946536	9.66953	1.46871758	2.51950008	5.7242453	13.6774981	7.79494138	30.7879893	24.6848382	25.7096642	18.1301769	5.93119442	13.5018857	6.66998794	19.3346967	32.7082383	30.098274	2.31952439	19.0713082	-0.497697605	19.172897	25.7248506	10.779306	-11.4631383	-13.3018679	-14.8747148	-19.7347641	-31.2501484	-35.9559931	-31.1993557	-21.398139	-37.5147254	-48.7860581	-30.6501644	-53.4642119	-64.0225616	-45.1353646	-36.8983864	-32.8025423	-14.3710119	-9.67391609	-16.5165699	-6.92635211	10.210156	15.5587511	11.3986685	15.0373215	25.1346954	30.8340374	27.6451193	22.9241619	21.1260013	21.1522549	20.3122973	10.6492357	13.1948464	14.403132	26.6658738	24.2175425	-4.26088873	-12.9887996	31.5116738	29.8679125	32.5081579	30.1495883	37.2148341	34.9383578	31.3307599	43.0220736	42.274816	35.4848599	44.802954	41.1152943	45.2078502	43.7877827	42.2381536	38.3824444	38.6927019	30.1520252	28.1820967	26.9608513	26.6968447	39.4642612	38.0353957	28.8914176	14.4605649	12.6017053	14.0280417	7.34428877	-5.46145709	-15.3774572	-19.5234141	-12.0245246	-15.2955521	-24.1996782	-19.9291323	-14.564379	-2.68862735	-2.80516609	-6.93218367	-14.4901009	-17.8492998	-12.3324086	4.46472162	10.0054031	7.65554536	8.79556988	-4.16379454	7.68928007	5.13509426	3.69693644	2.48564118	13.7962782	13.0084653	5.37833765	9.2145224	-15.9716988	-7.4097723	-26.9022986	-20.9157944	-36.4696546	-19.4883974	0.515590999	7.62327585	21.9794917	35.1326848	30.2022968	4.08105613	-2.11330437	18.9381622	28.1893295	33.973399	-3.28839568	-0.549689873	27.9575013	-10.3559784	2.14291163	11.8198957	3.63272509	-3.46037547	16.0095801	1.8896363	8.31871085	7.8101559	11.9816821	15.5425366	26.2799884	1.84210169
-18.0702508	-36.8968603	-9.65464904	-0.611722936	5.6070409	11.1147267	8.38988691	-14.4630181	-10.8713616	2.60031848	20.8684612	3.49060825	3.15140558	-19.9263128	-43.6051386	-31.3067089	-20.8215897	-7.8481145	11.5315484	13.2443956	-11.404531	-0.448752372	-13.0118082	-2.51025539	-12.0998344	14.7242146	8.17169416	-26.37556	-43.021295	-20.2024493	3.07762139	3.52583579	-7.97471077	-10.5758051	3.92862827	-3.98300277	-7.20775601	1.66657411	8.03056412	-1.17964242	-0.158102266	10.1538029	11.3171396	17.4148959	32.2417206	32.3198905	18.5914617	22.2884576	33.4875785	37.8690048	36.217918	31.4395823	33.3714766	25.8514615	19.4518603	19.6049589	17.4776231	18.900524	10.1762659	7.67637311	-9.22133943	-11.8808699	5.23605777	-1.45722504	-37.0609675	-31.1687367	-31.9012794	-32.6206018	-29.0570503	-20.3264382	-25.2853859	-34.01495	-56.0284223	-48.297709	-49.1614132	-39.7597411	-42.7890451	-40.8932314	-41.6246278	-46.3099084	-52.1861038	-38.9010808	-41.7931712	-44.817149	-43.3954767	-46.0523956	-49.1687885	-54.941809	-59.565261	-58.6267741	-61.6076684	-55.4634677	-52.8351614	-54.3074163	-55.7452569	-57.4147019	-56.9680789	-46.9265729	-46.8882682	-51.3415229	-59.6188017	-72.3827427	-83.5073928	-79.9587884	-71.7124769	-71.2592884	-72.5995181	-74.9200729	-74.5489727	-79.3088985	-69.4763694	-59.2346044	-41.0095973	-42.8367158	-44.2750602	-49.2654488	-24.7756172	-22.8519202	-24.7755026	0.567454147	20.3925935	28.978508	43.2729478	16.0175921	2.77389978	6.94928654	-2.49772663	17.3623777	42.7092707	41.5379789	15.3049035	26.8326979	52.0133599	40.217208	26.6308996	0.246037041	23.3042116	21.0924203	8.04737702	-4.4378678	16.1706209	42.1571354	6.73271486	38.5412249	36.5557851	5.50779941	-2.29463547	6.00119553	13.3725744	15.9686558	14.5461122
