233.615939	195.647605	213.922845	227.371847	197.288841	226.213786	252.465228	243.48007	246.405859	266.766242	227.72139	222.977259	231.970447	255.681112	261.588056	239.973185	242.743137	215.960859	248.290014	260.105772	252.741352	277.705511	262.048822	262.56987	277.747548	241.339174	248.663411	251.161678	368.63764	399.531717	320.436445	221.413829	180.38552	259.83206	415.351309	533.765135	570.903161	565.37787	512.905133	459.44144	457.611727	471.839889	508.209841	514.427831	522.630444	517.669681	514.750731	519.676369	520.735137	531.383356	542.042063	569.696804	576.3743	573.304424	566.98865	557.4962	542.854999	565.168655	578.303109	577.607053	570.047538	573.949306	571.257044	567.211632	565.22049	571.232992	563.726839	574.352726	570.967578	576.579577	576.334053	589.963294	579.793219	537.647025	533.503606	471.983698	487.84001	455.521374	378.578977	301.45012	272.407357	300.253399	299.334679	299.333979	294.304378	244.623817	281.577307	274.827896	276.762556	319.945909	302.591008	260.546974	267.090248	270.865894	273.042369	266.94545	267.687304	258.142042	287.845732	303.974776	258.743793	251.845583	253.425475	263.947034	296.642154	291.554364
-73.7693078	-136.331891	-57.6020389	0.418365911	-28.0789515	-15.4708435	36.4302329	8.80405649	26.2242635	47.4649219	27.2603725	37.4917851	33.3175651	34.5501486	48.2754972	44.9498403	46.207526	42.0245577	44.834861	69.1571986	69.2066988	55.7544667	56.0219668	56.0607337	61.0736584	20.2229981	38.1140456	28.8340532	-82.7351707	-75.2147296	-37.0000423	-80.075431	-85.2352055	-50.1954329	-53.4683306	-182.939136	-242.607561	-246.577907	-240.63035	-233.968178	-235.99377	-230.107236	-244.341865	-236.936813	-240.062006	-244.230962	-240.75267	-247.874311	-246.962718	-240.47321	-232.222277	-233.483635	-234.386657	-231.417646	-220.279853	-225.119624	-194.221225	-203.696463	-202.683971	-215.695446	-198.588006	-195.032447	-193.848665	-190.234605	-196.997471	-202.081626	-194.462085	-181.217252	-174.157439	-159.392686	-142.308548	-103.409989	-74.9739565	-29.2800454	-38.3791514	-20.6510667	15.4618335	11.9539112	70.2601539	64.5270403	40.7468205	23.2193121	12.8901291	52.529862	61.845345	32.5298289	46.1036517	48.9265967	26.0529951	35.5781568	17.8197779	11.120596	19.7021467	35.4250206	13.6337781	8.42012613	29.0414913	14.9312448	28.2541128	37.8316603	12.9303786	48.2033542	54.1472859	58.2230651	50.2917273	42.5331128
61.5049337	49.6578443	38.1881316	3.72860503	25.0307837	44.8108409	61.3540058	41.6051315	50.1919047	35.9272962	41.5986794	39.494913	59.0348609	60.0301192	55.3132773	51.3755008	62.3587716	43.4743124	44.9670837	76.6891224	73.3124104	82.2867966	89.8366957	72.6107931	75.3021271	40.4444292	55.1355681	20.4351376	-129.097302	-144.001316	-144.293994	-195.276495	-137.261582	-71.4147723	-104.71256	-79.6882026	-85.0562735	-80.1711942	-53.3245896	-30.0094644	-27.675262	-32.2903836	-33.695204	-41.1188843	-41.4263713	-45.753055	-49.311877	-45.5047722	-48.0232139	-46.6532382	-46.8974833	-53.2588675	-49.3308645	-47.1459346	-53.6382949	-45.146705	-48.7262262	-65.9713839	-56.5055889	-34.6831931	-45.6082304	-46.9699558	-39.6020844	-40.8333753	-43.7426935	-41.5769797	-42.9505687	-42.6515034	-47.2161321	-46.7080849	-54.2903559	-71.909926	-57.8086107	-61.8181719	-62.9772302	-41.840454	-31.7323424	-21.9677409	29.008372	46.0437935	76.79142	58.2285412	57.4078203	49.4800051	65.1634403	77.2941676	93.5083424	123.215528	88.2202029	97.4243688	102.120199	85.1101423	88.8794518	78.6879455	91.909832	75.695992	94.1542353	114.583807	83.983196	105.783874	70.0412297	78.9572937	68.0678877	78.912849	86.3501443	77.2092321
45.8822443	-27.8809694	-2.14672197	4.7955514	26.3097775	15.7915776	-4.54287076	-10.3299782	-8.48671093	-9.32619681	-7.53085498	19.1437663	10.0385323	3.7142534	13.3905723	9.29260323	5.4479519	-32.7586941	-10.1305857	12.0328388	6.88874512	15.31568	28.9979892	24.606305	19.148641	23.3901685	26.0001388	24.2772275	-4.68809364	4.55121732	40.2558911	21.1802638	6.27292099	9.48204352	-29.4939633	-31.1983815	-51.8956181	-45.4730633	-81.8654294	-107.65418	-103.066313	-83.3369916	-71.7062282	-67.8180836	-50.6484522	-57.6871719	-48.1919386	-49.9354058	-52.7000998	-49.6026821	-49.0063121	-34.8453158	-32.8046468	-34.6714518	-38.1414162	-47.2161781	-33.6685459	-11.792632	-15.3202913	-49.8356254	-43.8836019	-33.2037833	-41.3396206	-38.9655725	-40.0228812	-40.9441127	-40.6121946	-37.0670881	-48.7015459	-57.4711073	-55.8791234	-36.3957418	-48.2402204	-46.83916	-42.6211632	-33.1200147	-15.8799974	-39.9061111	-29.3528635	1.54102024	5.11071618	17.8016363	31.9293647	34.6860774	40.0505081	34.3109667	10.7473773	17.6620753	3.65946324	6.56558565	31.8157237	11.000225	26.7672929	13.6410735	33.8274785	2.55013778	14.3387941	20.4986998	2.44919169	12.68434	-3.43225425	21.173364	13.7882828	17.7561088	15.895127	13.5554681
28.2718331	10.2211998	10.5183733	8.16002068	-13.4579598	3.47164823	31.8502136	46.6015548	55.5469615	46.1899339	30.2052469	41.3071245	32.1958291	28.6404299	24.4728267	25.3008906	38.5185137	31.8658658	31.5159819	46.580114	56.7680168	43.3246112	51.4147769	44.0313121	46.0354364	42.0135632	57.5010923	31.4370151	25.1643887	23.3896471	31.0227745	-3.6447314	29.2545278	29.2545627	-29.7749541	2.20239865	8.11967659	11.0845863	52.3404267	76.5552733	78.7727283	70.8757527	46.9363504	40.2663604	44.8749073	45.9733371	42.8928537	45.1735157	42.7137708	47.6864126	50.0941649	39.5155604	32.3601066	41.9255598	47.2795073	51.5125194	40.235961	8.68375184	20.6762995	61.0217138	63.4666083	54.89352	59.7477563	58.052301	55.2274978	54.248298	54.9033087	58.9221689	65.5498787	63.4937445	52.0609606	56.9426466	76.7304086	83.6593886	71.6512209	82.8977743	66.7208765	60.8673166	39.3050943	45.6785466	30.5243016	43.6051619	49.3228295	49.5099228	40.2044277	35.4687564	30.4914632	55.2634279	37.0023221	24.7444343	52.4472737	47.1318537	85.4828083	82.893622	74.9945624	56.2595898	89.8679425	63.6826917	65.6983702	54.9139328	45.6727555	30.5329587	33.7152289	50.2482431	50.4387321	65.917811
33.5442215	3.71520337	32.0242724	50.358503	27.4141377	38.4719103	15.9577476	5.66766635	25.0965955	2.77249161	-25.4641662	1.14003351	5.71651856	18.8383145	3.67667915	-11.9373175	10.8420739	-12.8885847	-14.4026007	19.7497322	6.87177633	9.14781623	23.9974273	18.5757519	14.7059307	-1.98865992	6.16498075	4.04591523	44.2553329	49.1273913	61.5011147	34.8641987	39.9489519	20.182987	-1.13463799	-26.8644324	-46.0997989	-34.6517818	-68.1193025	-76.9592615	-83.9378134	-76.9060287	-65.7642206	-57.5644066	-54.3415139	-56.3874145	-46.4693956	-46.5889347	-47.4305485	-39.6745347	-36.717871	-28.1322335	-20.4150033	-25.7820024	-24.2612318	-22.5411523	-1.87683212	24.8548327	23.1938744	-21.4276959	-27.945702	-26.6814033	-24.9400926	-14.950663	-15.1251844	-14.6726816	-12.7504401	-13.3854986	-20.2174314	-18.8699205	-16.6580788	-23.2345685	-9.22250492	5.75741691	-13.9447762	-10.272012	-27.481646	17.0943975	3.60124475	5.87642004	7.67682947	11.2654301	20.9902694	19.8331962	20.5648554	20.4077087	23.5069078	11.9323451	-6.9508193	-2.12194887	9.29031563	-3.46411183	28.260999	33.0697459	15.3699313	16.0530523	29.4631581	21.8280547	20.2509954	17.3385985	0.680493232	-2.68863048	-6.46497609	3.30648789	13.5794718	18.0468493
74.5311272	59.8727247	50.7460942	30.5117211	43.8490284	62.8028028	53.3001208	27.0369681	35.6613598	44.4981208	34.3233252	25.0457471	31.6964855	37.304295	35.6486579	42.8853506	48.937719	37.3506307	15.3917149	32.8260019	19.7295824	43.9393979	32.1076954	32.3781286	19.4629487	33.8470636	23.7117769	25.9072521	26.5811183	19.5540031	34.6124298	16.2400623	10.593895	-1.96891647	30.453652	67.6197782	67.9652762	68.6618253	79.9345072	78.8836037	78.6513346	83.0509779	79.0975483	74.6521084	80.9405318	80.0160974	81.4005597	74.5182158	70.6534832	63.5084774	59.731986	60.2093818	48.7392211	41.9925515	44.9138607	36.8549186	26.4249853	-1.25418798	4.74951563	36.7102766	42.9283104	38.5608505	34.534371	31.1813024	28.2792383	29.4132401	28.4479638	30.820039	34.4885601	34.0499373	19.8577234	15.8763304	16.8584897	33.7559479	24.7431261	40.6218157	11.7781249	41.2120385	30.6470078	41.4733681	34.2610588	19.9114307	3.9257287	14.0155352	0.79625413	13.8230134	31.1257752	21.2949004	-3.79466345	7.21302794	5.39647004	12.5244888	32.0821998	18.6419833	38.3230985	33.0420479	20.7217426	28.7126626	10.2404062	32.8192089	34.0690959	47.4386089	37.3063988	24.3606288	56.0207	40.4807373
-5.28983679	-18.4340442	-15.4576255	1.52230568	-8.13655809	-16.3964207	-12.9424232	-5.56403558	-3.29979118	-14.7463206	-12.2820115	-19.6020259	-16.8899977	-5.23352967	-9.00795716	8.50922907	-2.40022762	-21.6153288	-29.5026102	-23.6293477	-11.1359666	25.9409425	2.39110978	-3.87247048	-2.69006158	-13.8338703	-12.8526023	8.34101798	29.462983	24.6060479	20.8406232	11.1477404	9.17445487	3.00594474	-32.4843134	-36.9556517	-67.8012399	-76.1189405	-76.276877	-73.9175733	-74.67876	-73.6903908	-68.4299756	-68.7854222	-67.8335312	-73.2788354	-70.1486466	-59.8100088	-57.1265561	-49.9078165	-53.0738748	-50.5865617	-38.0753038	-32.0590031	-40.6090464	-36.9147992	-21.154256	3.73363584	-4.74719655	-15.4722565	-23.5044974	-17.2869446	-20.334936	-14.2003533	-15.528101	-22.0628305	-24.4870368	-25.3732021	-25.6016709	-28.7444903	-30.4676102	-26.7597727	-23.0112517	-11.0325519	-11.5289077	10.7399876	-3.06484399	-5.86576447	-22.8633271	-18.1908987	-5.40645659	6.78753091	24.2119427	34.2479285	15.797288	16.738443	31.755185	46.7344798	13.8987522	21.9733818	27.2922057	-9.66919137	21.250771	-2.31200607	3.94698659	4.00305817	8.43743431	20.9437734	22.4712438	19.6205527	16.663007	33.8613064	16.3842017	2.92138619	28.5881413	16.9269594
1.58936274	-12.7738577	-27.5155734	0.419660277	6.12186266	5.92123578	13.4938889	31.0328582	15.9751151	17.5962492	15.5317844	28.8740895	29.5842146	27.0898745	37.719241	39.994406	36.2485071	15.7349838	13.9979693	34.9287254	31.4885104	53.2146915	36.9589366	53.5197425	47.385438	26.4683065	29.7241832	22.356197	6.63179723	2.10320797	0.953892732	26.6804716	2.74368957	-27.5017594	-49.3603703	-28.6584663	-21.0388804	0.0389124278	1.37997282	3.14162861	10.1566974	12.7230338	-4.05490736	-6.88265466	0.0587071874	1.81691059	7.81336742	0.203141579	-3.7368193	-4.03064434	-4.23829437	-12.0658041	-13.055628	-8.41050931	-5.10192807	-9.80988075	-14.4030161	-34.0923776	-23.5158612	-29.1912655	-19.952053	-21.9031068	-20.7526776	-22.6666552	-18.5589102	-15.4930885	-10.7845774	-7.26688353	-15.3761417	-15.6520972	-17.4012897	-6.55781108	-12.4107072	-12.6553031	-3.1162302	-6.10122876	2.67935133	-13.0977983	-14.3211685	-3.66475389	-22.8895095	1.41047508	-18.3569894	3.75741364	9.95946505	16.7214389	24.6359503	61.5188199	14.8020731	1.06545016	1.81036743	-13.3872079	19.1933557	9.71722079	0.424402216	-11.5461506	2.16702731	5.71558969	14.1034826	-5.51189758	23.56193	51.8373935	45.7273589	35.8837311	30.2582327	2.42980468
4.53247265	4.53891877	3.19371009	3.49775268	15.8294883	11.8494112	9.26508871	7.33771723	-20.0262467	-12.4520642	-8.888821	-16.7354761	-13.9551407	-7.60649646	-8.20594813	-17.9518973	0.752675959	-15.4050149	-9.52176103	5.60475418	3.71585049	4.56625854	-17.0880422	5.54789336	0.862587598	-15.6116563	9.61446696	4.51533702	15.3248581	-7.35652479	-12.9979974	-4.99974993	-2.7166496	-52.3091765	-48.3302967	-39.4593771	-59.3687312	-71.4480472	-70.1628538	-71.5233546	-73.8074887	-75.2159403	-65.9685962	-68.0307421	-68.2701519	-73.0338146	-80.7107939	-78.812972	-80.1544978	-78.7818146	-68.6038004	-53.9564736	-54.7289094	-55.9257962	-61.0457283	-59.2676623	-54.2321933	-44.7995132	-61.3580908	-45.9164245	-48.2491729	-55.1449188	-55.0719423	-53.2893444	-53.1694635	-49.0586647	-47.6703447	-44.4614978	-47.3251363	-48.613767	-53.7111019	-60.5874735	-48.1150592	-53.1723845	-45.216743	-43.9632789	-51.4543182	-36.8704129	-14.9083846	-18.6002006	-33.5636096	31.3235079	32.9273413	22.3411874	37.1974879	52.5827244	30.2224621	49.7827261	24.6740864	16.4217242	25.2569349	0.0416405863	27.6003381	4.93758425	22.6785071	0.552596189	0.650993552	33.1718455	57.0587941	18.4805508	46.2399628	45.7011022	31.7567438	34.8566522	22.8267896	-10.3596605
